master_id,filename,title,author,year,decade,L1,L2,language,cleaned_full_text_path,analysis_text_path,model_source_column,model_token_count_before_df,model_token_count_after_df,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24
MASTER_00137,IX_1875_03.txt,The Aborigines of Northern Formosa,"Taintor, E. C.",1874,1870,Anthropology and Social Customs,Ethnology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IX_1875_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IX_1875_03.txt,analysis_text,14802,3381,0.001571766047390564,0.01436534983344647,0.0011486753702934852,9.121760251038134e-5,0.28035249777180804,9.122342289795882e-4,0.1879075637643515,0.002093424965365422,4.827638296964938e-4,0.175866675891794,3.111771883959242e-4,0.010432542193098165,5.067485910538764e-5,2.9200663683860854e-5,2.7705005591196645e-4,6.054180874443604e-5,1.352886181381023e-4,0.002392468380829876,0.0021584053368034184,0.11304908244081985,6.708387057488831e-6,0.012695784754411972,0.1551387654943768,0.038450782326287174,1.935818670003098e-5
MASTER_00138,IX_1875_04.txt,"Notes on the "" Miao - fa - lien - hua - ching "", a Buddhist sutra in Chinese","Watters, T.",1874,1870,Religion and Philosophy,Buddhism,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IX_1875_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IX_1875_04.txt,analysis_text,8490,2364,2.1741189750151424e-6,3.682076394850494e-7,8.713380593380824e-6,6.94690571832327e-6,2.433303106780492e-4,8.42654876151317e-5,0.5844430906634565,0.002081593958849664,2.941970928677463e-4,7.918460850163382e-6,1.223662855402936e-4,8.870454523776263e-4,3.4922703623281777e-4,3.2070199428065006e-4,3.887763235162986e-4,1.6071587751388398e-6,0.4103599916060476,2.5303530308402866e-4,9.3736773357116e-6,4.474443966884251e-6,2.649409163248741e-6,1.7229836706756252e-5,9.217139179539303e-6,4.959647305914717e-5,5.210927349060281e-5
MASTER_00139,IX_1875_05.txt,Narrative of recent events in Tong - king,"Cordier, H.",1874,1870,History and Chronology,"History, Modern (20th century)",en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IX_1875_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IX_1875_05.txt,analysis_text,25638,6571,7.536837041190713e-8,1.724742739175766e-7,7.447256325320811e-5,5.331924243071709e-5,1.0254118159514531e-4,2.6961786427846777e-6,0.9811823047853049,2.7878362721290235e-5,1.5636763604571314e-6,0.017895306742872912,1.2567031790080595e-4,2.412886249149904e-5,1.064770692329392e-6,9.286893474704106e-5,1.1591987116006395e-5,4.417772428522898e-9,3.0827246464763522e-6,1.3995212502257036e-4,4.548412994749958e-6,1.5464787195646233e-5,1.3844899680979609e-8,1.0432488348343567e-7,4.512379088589321e-6,2.316666808189621e-4,4.994853903758016e-6
MASTER_00140,IX_1875_06.txt,Notes on Chinese toxicology,"Macgowan, D. J.",1874,1870,Natural Sciences,Medicine,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IX_1875_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IX_1875_06.txt,analysis_text,3552,906,0.00262480782292065,0.05484111383514568,0.0022306013428316164,0.003999830209734029,0.1867501004440883,2.7698876685111135e-4,0.2618281453739495,0.0032824085935268484,0.003440009193170609,0.003192671461971936,1.1154323327006261e-4,5.129949719652415e-4,5.341262659407401e-4,4.444726495928871e-4,0.17134465360530887,0.00119959359833243,0.0019212168961936082,0.12696108436185488,0.005772789416197583,0.1620916040154815,2.0565094466808148e-4,0.001201491627528654,0.0012369838532715824,0.003887629205480772,1.0748831072272554e-4
MASTER_00055,IX_1875_07_retrospects_of_events.txt,Retrospect of events in China and Japan,"Kingsmill, T. W.",1864,1860,History and Chronology,"History, Modern (20th century)",en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IX_1875_07_retrospects_of_events.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IX_1875_07_retrospects_of_events.txt,analysis_text,6855,1874,3.773823732280847e-7,5.754545391937731e-6,0.01927729278461334,7.285912182365983e-4,1.9628593104302727e-4,3.0314613209388515e-5,3.1939384874873867e-4,6.422809558070006e-5,1.5779661106337617e-9,0.04190936483471541,4.422063752539841e-4,7.902281078729023e-5,8.321485876754047e-5,3.842039775650241e-4,1.7854266646546762e-4,1.025970919140415e-9,6.960267593301964e-5,0.8519056338484845,3.238540228864339e-5,0.0013090248022199988,5.887852519498198e-8,1.4024495919247048e-7,3.9590920330167005e-4,0.08256993133036361,1.8517067234716664e-5
MASTER_00402,L_1919_01.txt,Thirty thousand miles in China *,"Edmunds, C. K.",1919,1910,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_01.txt,analysis_text,13863,3827,7.68186579994353e-5,1.4043690370293653e-4,0.016553204324941746,0.08348770202881607,0.0037268850217659294,0.08072329170529728,9.367992292690077e-5,3.167438276267777e-4,5.798186180266169e-5,0.24117597596863888,2.1274801993987076e-4,7.545022795497929e-5,0.015480258228363237,6.503026653673033e-4,0.007331190541877297,1.5370208964888401e-6,0.0014443663636715925,0.3331709491702151,0.001033892014793403,0.0795142530484287,3.9950015747318795e-7,4.1375079357779376e-7,0.0779104287788709,0.056816967508766726,4.122936384807078e-6
MASTER_00403,L_1919_02.txt,Chinese metaphorical zoology,"Williams, C. A. S.",1919,1910,Literature and Language,Literature,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_02.txt,analysis_text,5004,1287,0.09624458168521442,2.526727274463088e-4,1.0252954732015427e-5,3.3216287252515396e-4,0.5158063962354484,0.03723546457785923,2.3086664614119554e-4,0.0013234820657054944,0.032482233448958675,0.0022510759479835146,7.232956166586682e-5,0.0014225290134512027,0.12091866494767822,0.06316760052262604,0.018829120216029196,5.429612852157154e-4,0.10267667102514359,0.0011465097933961537,3.333739708922958e-5,1.819009197537356e-4,2.0817180004381595e-6,0.0028115170256729455,0.0010437901216911953,8.536841958940311e-4,1.281130946771482e-4
MASTER_00404,L_1919_03.txt,"Early Malays and their neighbours, The","Lobingier, C. S.",1919,1910,Anthropology and Social Customs,Ethnology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_03.txt,analysis_text,7941,1914,2.359370824780695e-4,1.861168710736273e-5,6.341928188696496e-4,4.183199077717799e-5,0.0016767680589046452,0.0012477168523829353,0.006233781537823692,0.006618671225154678,6.967919942894403e-4,2.6184948537501327e-5,0.0011033110970176175,0.03426801912233894,4.534700514176668e-4,2.1396004655886038e-4,0.050702024146226696,1.2988184392341451e-6,0.04743763247442928,0.06665437600279009,0.0011023523435969005,2.5749753051234665e-4,7.175436539192194e-7,1.2943006928336595e-5,0.7629331964511049,0.01739638431220309,3.232885645742377e-5
MASTER_00180,L_1919_04.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_04.txt,analysis_text,37041,8597,3.34153078283141e-5,0.9995066999096905,2.273719184375755e-6,9.93669252367476e-6,6.846948229755011e-5,3.264691934908752e-6,2.317750959319809e-7,1.9940924038672973e-5,7.211376958476908e-6,9.041413365423322e-6,1.0873639731844503e-7,2.2811940580861162e-5,8.218851746732101e-7,4.991772271234194e-7,1.7765704932761474e-6,5.326606002085155e-5,1.6712706404905917e-6,1.2622478185829935e-5,5.83998996451547e-5,6.0647824518113064e-5,1.112224491062416e-5,9.483748266630917e-5,1.2613553187731057e-5,7.820754752448636e-6,4.948286805223855e-7
MASTER_00406,L_1919_05.txt,"Land of Peach Bloom, The","Kliene, C.",1919,1910,Literature and Language,Literature,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_05.txt,analysis_text,7776,2003,6.568208023919679e-4,7.287332888333912e-5,1.0127491634202588e-5,1.8963511292069245e-4,0.6900086115484856,0.01735134019465638,3.717478131726002e-4,2.6461505665097384e-4,4.413172448539306e-5,0.03682995960198335,4.554989721371978e-4,0.003912583081513539,0.09447119202788265,0.06061816595243926,0.001092419182118338,8.258026543218484e-5,0.02223980566619068,0.0027477356793043513,1.686049675022994e-4,2.9316769784229073e-4,7.582371292753443e-6,0.002985592828630902,3.800458002902505e-4,0.06469211544857117,5.3047383586996255e-5
MASTER_00408,L_1919_07.txt,Chemical industry in Kwangtung Province,Yan Taz Chiu,1919,1910,Natural Sciences,Agriculture,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_07.txt,analysis_text,6090,1568,5.551003441587718e-4,0.04151761987627237,8.287778524954876e-6,2.137541973305596e-4,0.03087808924601969,0.0025912648192522947,3.2473794287452716e-6,5.081901956330757e-5,7.920672714910087e-5,7.925879506148515e-4,4.133285625613106e-6,2.4504632987873756e-4,1.0858378116812945e-4,2.5730316156966732e-5,5.3374451726200825e-5,4.7950180747973197e-4,1.765910796225779e-4,7.063943510851656e-4,0.023939696049452775,0.8805477471086397,4.4781084861314756e-5,0.016241120882956858,4.0205639039785535e-4,3.319006560656329e-4,3.365086568594325e-6
MASTER_00410,L_1919_09.txt,Formosa,NA,1919,1910,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_09.txt,analysis_text,1950,534,5.167102603287338e-4,0.012869817650761766,0.010892066524102486,0.0025929662901414763,0.11941516271516703,0.005387961268317409,1.7824055122305733e-4,2.566731595342529e-4,7.427755604314192e-5,0.31284834932186284,2.9748696193255923e-4,2.4152552597973763e-4,3.266616473465995e-4,1.0528249487134824e-4,3.070676673739012e-4,9.356197906807739e-5,2.9264190949224346e-4,0.06389911911514312,0.0019791410969704154,0.23573512246636147,2.2235542055153484e-6,3.171260352721218e-5,0.11434552840388265,0.11730379575607569,6.903520287527851e-6
MASTER_00411,L_1919_10.txt,"Attractions of entomology, The","Moore, A.",1919,1910,Natural Sciences,Zoology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_10.txt,analysis_text,4677,1205,0.12262030857188602,0.024373631013032183,6.133189597011436e-4,8.937658599213725e-5,0.1330502504284081,0.058034025795572146,2.0450105397974635e-5,0.0014852159598845744,9.288367733257572e-4,0.0013380293594895312,2.799672688813874e-6,0.0025445219890818382,0.003279564343122613,9.502743220855528e-5,0.0014652841770611482,6.141759907521377e-4,0.22830172466006496,0.19566984682711772,2.8698498184536304e-4,0.12755003490344463,9.222406031817029e-5,0.0824418968645246,0.013406038922934986,0.0016899461573816046,6.485464763621627e-6
MASTER_00412,L_1919_11.txt,"Beginning of the study of the flora and fauna of Soochow and vicinity, A","Gee, N. G.",1919,1910,Natural Sciences,Botany,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_11.txt,analysis_text,7041,999,0.7170329184063792,0.11691945393068984,0.0013880384750758448,2.095520690264133e-4,0.0014072581485055679,0.07176733613933671,2.1401731356972355e-6,2.6962177480128156e-4,0.001836055151614724,5.90335795741311e-4,3.231465678854884e-6,7.603912164907985e-4,3.61720445429883e-5,2.1843510259674754e-5,1.5631512339726988e-4,1.7350675717976016e-4,0.007022664419030099,0.05501304517717768,6.83878270730295e-5,0.010903269712329659,0.0011446476936641718,0.0048637152410577825,0.007662539388131212,7.446958805570581e-4,2.864479123733746e-6
MASTER_00413,L_1919_12.txt,Notes on Kansu,"King, G. E.",1919,1910,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_12.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_12.txt,analysis_text,1770,467,0.0016427825402876204,0.017640546574807577,2.567594001526675e-4,8.779026116480227e-4,0.08259000856087745,0.08691137519119901,1.595264532120733e-5,6.910798463675614e-4,0.001519503067047614,0.012845236736808563,7.609318271178318e-5,6.183596785381958e-4,7.416151679598883e-4,1.572508545123695e-4,1.3776524807000066e-4,3.71062742953406e-4,0.001986313040976181,0.001603654612024766,0.0013434464102215452,0.7499494955898683,3.335529137271588e-6,1.7564640718435473e-4,0.036164142098638066,0.0016702832074133214,1.0389055274093127e-5
MASTER_00414,L_1919_13.txt,"Exhibition of pictures by a Russian artist, An *","Howell, E. B.",1919,1910,Arts and Archaeology,Art,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_13.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_13.txt,analysis_text,981,254,6.429098756740107e-4,5.632112398095937e-4,5.594646541084994e-5,6.56546234535922e-5,0.11164451158267558,0.4595055369056218,8.038205063001944e-4,0.0011531807044227547,1.0010253941164641e-4,0.00170560277229357,0.0013970568829105832,0.014343199869127644,0.0015082405043009334,0.0015109255040189674,0.002866099682123597,1.7740995373633047e-6,0.08324176176204003,0.13324457619624827,8.866202420338402e-4,0.003264842181824018,1.069839613119842e-6,0.001062635913355209,0.17665667039556202,0.003670621614841202,1.0342809739013505e-4
MASTER_00415,LI_1920_01.txt,"Relation of Chinese and Siamese, The *","Dodd, W. C.",1920,1920,Anthropology and Social Customs,Ethnology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LI_1920_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LI_1920_01.txt,analysis_text,6885,1775,4.19818139126631e-6,1.0312077361400876e-5,1.5320193309737164e-4,3.2636107751208646e-6,6.4257356095875e-4,0.7535916902270822,7.964518347026535e-5,0.07935098538720463,1.5506061814772923e-4,2.305154213526181e-4,0.02272224943448633,3.125978307410491e-4,6.900071192572233e-6,4.7141279968969884e-4,2.400848311719487e-5,5.530018075106401e-7,5.984185008302748e-4,5.27276110688233e-4,8.507004306201876e-6,5.377817337818903e-4,1.0112157889921972e-7,2.177927451469027e-5,0.1403718049795355,1.7046091665464297e-4,4.702536234741211e-6
MASTER_00416,LI_1920_02.txt,Greek and Chinese art ideals,"Stanley, A.",1920,1920,Arts and Archaeology,Art,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LI_1920_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LI_1920_02.txt,analysis_text,6798,1811,3.697572787726387e-5,3.1715626259436693e-6,4.527511049337795e-7,1.664318537878696e-6,3.723992407851768e-4,0.4302171041107309,1.346480731667228e-5,0.0010136921445902704,2.1795158848865492e-5,1.187648343501644e-5,1.6199990854068715e-5,0.0010914445067981768,8.624547777996643e-4,3.771033070043316e-4,1.5780378263823455e-4,1.292033505337789e-7,0.5649875685763276,2.3710051294257214e-4,8.611817304109767e-6,8.01803683261231e-5,9.470253791835385e-8,1.9220546315394373e-4,2.853658146960774e-4,2.12861858176745e-6,9.012251831510334e-6
MASTER_00417,LI_1920_03.txt,"Destiny, fate","Morgan, E.",1920,1920,Religion and Philosophy,Philosophy,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LI_1920_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LI_1920_03.txt,analysis_text,10899,2941,1.2392461755434268e-7,1.588794612317801e-7,2.8606829998331062e-8,9.850458984972532e-7,4.60311231599339e-4,1.057100564990014e-5,2.7441990311356048e-6,5.790516772706587e-5,3.5865857614152833e-7,1.3919198422346645e-6,2.476186143841581e-8,3.7338730936834283e-7,0.9974019074475244,2.72541042452014e-4,2.2167066635441423e-4,1.4561269215987195e-7,0.0015459296509181975,2.6320452735402336e-6,1.7072341550516405e-7,7.562572512002349e-7,1.2589198323650747e-9,1.3237780151251164e-6,1.6417588427681778e-7,1.776032538619438e-5,2.0227507760111643e-8
MASTER_00418,LI_1920_04.txt,China's petrified sun - rays,"Chatley, H.",1920,1920,Natural Sciences,Geology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LI_1920_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LI_1920_04.txt,analysis_text,3375,897,1.6815158556883632e-4,0.0015952869675857368,3.365631196697467e-4,0.03800027559867765,3.603688332021181e-4,4.143293300499845e-4,6.575547191698764e-6,7.383534667193995e-5,3.220031556354873e-4,0.001081085314506677,8.652384808500469e-5,3.4754873292692264e-4,1.2366216160206728e-4,5.919926198915266e-5,2.2358781849700197e-4,1.1204696594429504e-4,0.001005876786911514,0.10939389396077787,0.05252970129743783,0.7911453782737117,6.558604526386849e-5,1.0718696837438837e-4,9.460131385246657e-4,0.0014713747269433218,2.3945214250211368e-5
MASTER_00419,LI_1920_05.txt,Chinese ideas of antiques,Hutson J.,1920,1920,Arts and Archaeology,Art,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LI_1920_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LI_1920_05.txt,analysis_text,16482,4652,3.4593221487332e-4,0.01144555636718348,6.661706522480968e-9,4.029219671308185e-6,0.1155307769253986,7.013032672017946e-4,2.0291226901900734e-5,9.723979144437445e-6,1.2009757095265393e-5,1.1413795860155562e-4,3.795622316910056e-6,0.8477563938934233,4.0883422680198996e-5,2.287123140340833e-4,4.590196113065607e-6,1.016724035140399e-4,3.141629862658099e-4,1.0509729095823673e-5,3.0961268703185243e-4,2.9138635466765293e-5,2.1528231964246848e-6,0.022991674819792963,1.1112847481150896e-5,3.0769319447300306e-6,8.743109865327225e-6
MASTER_00420,LI_1920_06.txt,Names and nicknames of the Shanghai settlements,"Lanning, G.",1920,1920,History and Chronology,History,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LI_1920_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LI_1920_06.txt,analysis_text,9510,2505,1.5267697227692434e-6,3.026382238321445e-5,1.2782335219714338e-4,9.487796493331833e-4,0.030015099989248048,7.192357630548302e-4,1.1331271333322462e-4,2.1066697021900212e-4,8.981996609803769e-7,0.05745330634318368,3.6326491015252143e-5,1.1684538535893806e-4,2.049181551275602e-4,0.0013913532425989356,1.684920564110851e-4,1.0404023325284105e-7,7.459181601917477e-4,0.9042600353735392,1.0584623801613409e-5,5.551253640977662e-4,1.3364981425308506e-8,3.393056335774026e-7,5.284233137114983e-4,0.002357114960593634,3.4925903676112077e-6
MASTER_00421,LI_1920_07.txt,Chinese poetry and its connotations *,"Ayscough, F. W.",1920,1920,Literature and Language,Literature,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LI_1920_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LI_1920_07.txt,analysis_text,14160,4050,1.8349273688153197e-4,1.0984322778320064e-5,5.359107035766805e-8,4.0585351802998346e-5,0.29575512924053615,0.01564315154720732,3.249730378938959e-5,2.7775979192445004e-4,1.659202500300803e-4,3.744723500190489e-4,6.705103668941352e-5,6.714126381792742e-4,0.0015166883167134703,0.6447090311577344,2.5847013704367416e-4,1.831322633436343e-4,0.03946774753843313,1.22211896111701e-4,2.169110247848701e-6,5.1519839728680485e-6,2.3070981484213786e-7,3.6028534908945576e-4,7.73426714159289e-6,1.1181524986924047e-5,1.3345558445821199e-4
NA,LI_1920_08.txt,NA,NA,1920,1920,Unknown,Unknown,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LI_1920_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LI_1920_08.txt,analysis_text,8532,2521,1.4909294786256987e-4,0.9992763789227754,3.2334187893705703e-06,3.100165210209577e-6,2.2938261550496368e-4,2.7790296943563437e-5,1.2396785535120812e-7,9.587635062621417e-6,7.357092409385139e-6,4.595801057854917e-6,1.1741264251505759e-7,1.9989014124474415e-5,2.951779662817257e-6,1.2020177969170968e-6,7.813087186869203e-7,1.8056290117180502e-6,1.4010011489571118e-5,2.308037697898615e-5,2.6770163025443083e-5,6.989583398369212e-5,5.124474206749741e-6,8.309764569346855e-5,2.538170957941197e-5,1.4988309539185985e-5,1.614500757373517e-7
MASTER_00423,LI_1920_09.txt,"Chinese life of Mohammed, A","Mason, I.",1920,1920,Religion and Philosophy,Islam,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LI_1920_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LI_1920_09.txt,analysis_text,11580,3219,7.004678561199989e-6,5.179010951540147e-6,9.531617671761738e-7,4.340972641136395e-6,0.19528363639374552,1.5263025497779743e-4,0.8013812655094283,8.901882658159597e-5,2.747385071942798e-5,9.38747959057838e-5,1.4545626232925227e-5,8.997943916254235e-6,2.890644889710725e-4,4.5218843318823416e-4,8.551596306268536e-4,1.8361486709198878e-6,9.772954689419378e-4,2.2616351971388495e-5,8.918227298813367e-6,3.348822717689748e-6,2.128318254034189e-8,1.4822296862042562e-5,3.1438945925840586e-5,2.7296824267914664e-4,1.4006335342909102e-6
MASTER_00424,LII_1921_01.txt,"Operations and manifestations of the Tao exemplified in history, The","Morgan, E.",1921,1920,Religion and Philosophy,Taoism,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LII_1921_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LII_1921_01.txt,analysis_text,21231,5891,2.84515085962359e-8,7.67166165633208e-8,1.15357207667235e-8,8.113634855793467e-7,3.0350203121109033e-4,4.988441349302519e-6,1.5228701962054145e-6,1.757554239772344e-5,7.204023725795706e-8,1.0758778399930256e-6,1.4919618546106693e-8,1.2651091647502545e-7,0.9986841231551272,4.059080309950306e-4,1.8393729646089802e-4,3.7632252418636283e-8,3.799163079815343e-4,1.324303036734293e-6,1.0996822432616919e-7,3.666558829723578e-7,3.184234152711387e-10,4.466627771652479e-7,5.38002494901307e-8,1.3957028621668839e-5,1.2538869029249806e-8
MASTER_00425,LII_1921_02.txt,"Hainanese Miao, The *","Moninger, M. M.",1921,1920,Anthropology and Social Customs,Ethnology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LII_1921_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LII_1921_02.txt,analysis_text,5013,1344,0.0011544727223267725,0.05449082136851736,6.764136140740683e-5,3.7341152606906306e-5,0.7024377159843512,0.048756767698050624,4.108524548488753e-5,5.016653110190611e-4,8.537877443447002e-5,0.12494202840518924,7.0037511350734946e-6,2.385883311964235e-4,6.454687207624125e-5,1.9457643261595344e-4,2.3514889416276284e-5,2.5979221011750836e-4,7.239140844184377e-5,1.2705564455765204e-4,1.0467714634654178e-4,0.004054177789296037,4.383285759080296e-7,0.04746089435985301,0.014433965336713964,4.3917902729360606e-4,4.280448976453434e-6
MASTER_00426,LII_1921_03.txt,Notes on the symbolism of the Purple Forbidden City *,"Ayscough, F. W.",1921,1920,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LII_1921_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LII_1921_03.txt,analysis_text,15453,4516,1.0100816305553718e-7,3.341564535124365e-7,1.3237203141066042e-7,1.3329160702830933e-4,5.691743866270372e-4,4.021723852265645e-4,2.2955723165499845e-6,1.2114567576538193e-4,1.6122213211180787e-6,8.829798375900144e-5,1.7203701882305976e-5,6.34647646554408e-5,0.28477160024423903,0.7128164657397071,2.2738675714886554e-4,7.364525469407264e-7,6.63525488783004e-4,5.0645744973129884e-5,1.6464809351618212e-6,2.260624616421168e-6,9.70590483760142e-9,1.1186479269021271e-7,1.8864638518524743e-7,6.107715363769274e-5,5.119261099730879e-6
MASTER_00180,LII_1921_04.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LII_1921_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LII_1921_04.txt,analysis_text,16047,4434,2.5161083647061383e-5,0.9994865139988395,2.2312790366761075e-6,1.234705541545576e-5,7.933186025492592e-5,3.227569576822394e-6,2.8974209985497837e-7,2.5579331404311346e-5,6.799183352145244e-6,9.536309669861897e-6,1.3117473424411667e-7,2.696670785540558e-5,1.1746516889878118e-6,6.342827855615529e-7,2.2214286194711877e-6,5.794896738238864e-5,1.9739489433736936e-6,1.5506606044324497e-5,7.116662881027139e-5,5.8388940708729023e-5,1.0554647214835242e-5,8.087553382699915e-5,1.2213837546922619e-5,8.798388223949859e-6,4.2684231896879935e-7
MASTER_00428,LII_1921_05.txt,Exogamy in China,"Wilkinson, H. P.",1921,1920,Anthropology and Social Customs,Ethnology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LII_1921_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LII_1921_05.txt,analysis_text,11889,3354,8.813193321017987e-6,2.430073301365411e-6,3.6399574664980227e-6,7.3204069020504985e-6,0.0018977683568811746,1.0428064569636652e-4,5.604961272942901e-5,0.16548346159690625,1.868299809435149e-5,1.0066436504885588e-6,2.5797448339259285e-6,1.2350415755335775e-5,0.08634043880600657,9.462856944664579e-4,0.7207934137293726,7.143050814177691e-7,0.023267256014450944,2.837738320878835e-4,2.0735246333860117e-5,1.3295491421649791e-5,3.488476058042591e-9,9.801877855964014e-7,6.052481521391372e-4,1.2818911306323425e-4,1.2822937769326716e-6
