master_id,filename,title,author,year,decade,L1,L2,language,cleaned_full_text_path,analysis_text_path,model_source_column,model_token_count_before_df,model_token_count_after_df,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
MASTER_00537,_1928-1929_20.txt,Did ancient Chinese culture come from Egypt ?,"Chatley, H.",1929,1920,Anthropology and Social Customs,Ethnology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1928-1929_20.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1928-1929_20.txt,analysis_text,2151,581,0.003391808866710283,1.374926779165568e-4,0.0014837163573543552,1.0103831934199815e-4,0.0324503308887811,0.6581981838036165,0.0011097638611864355,0.07122329789773364,0.21460445500941172,5.903890232643581e-4,0.008790144564348588,0.004565201976681808,9.689214171807848e-4,3.8032403846364847e-4,0.0020049312980079323
MASTER_00538,_1928-1929_21.txt,"Gold in China : in its historical, practical and financial aspects","Kann, E.",1929,1920,"Economy, Trade, and Technology",Economics,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1928-1929_21.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1928-1929_21.txt,analysis_text,8598,2405,0.0010627938320922293,9.348860368341605e-6,0.0027200536747865674,0.0055887770105807885,0.029562440905366635,0.03879735068373948,7.767782393449695e-4,0.033372105248464255,0.03768875727165876,0.056636748342147006,0.004152247306464244,0.03217908921965853,0.024925850278518548,0.7315920154131718,9.356437136382453e-4
NA,_1928-1929_22.txt,NA,NA,1928,1920,Unknown,Unknown,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1928-1929_22.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1928-1929_22.txt,analysis_text,7353,1848,0.006301206823405315,5.910405193610875e-6,0.0881052172680907,1.8796940832274746e-4,1.020640266239682e-4,8.549131350091165e-4,0.00052531502896057845,0.004069344757939096,0.7941970440826468,0.0776295738114664,1.0493964137151534e-4,7.744836486474319e-5,0.0023871655140357746,3.553846530122565e-5,0.025416349266768164
NA,_1928-1929_23.txt,NA,NA,1928,1920,Unknown,Unknown,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1928-1929_23.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1928-1929_23.txt,analysis_text,2409,562,0.001195354501861975,3.2979625864900606e-5,5.168845469981076e-4,3.319223995097687e-4,2.7784893784278566e-4,0.13078159422154387,0.03316822015985787,0.32339333421767,0.36458972112527804,0.0010048101725798658,0.09829672016851886,0.004499859923522701,0.019195653083747932,0.0010088328347004735,0.021706264080502816
MASTER_00180,_1928-1929_26.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1928-1929_26.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1928-1929_26.txt,analysis_text,3240,864,1.1484087434596591e-4,2.7801315137957063e-4,3.8537222963124434e-4,2.3689629346809664e-4,0.1387996309166822,0.4867829815398108,9.50842516802325e-4,0.19103379333749398,2.9326997118341827e-4,2.665647114477749e-4,0.01672732382863853,0.15024619728836586,0.0033358356585596327,0.007909254354230105,0.0026391833279608735
NA,_1930-1931_01.txt,NA,NA,1930,1930,Unknown,Unknown,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1930-1931_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1930-1931_01.txt,analysis_text,5169,1318,0.007981205583201376,7.52479473827663e-6,0.0011253148391181216,0.0047334458521247685,5.926330435414987e-5,0.2580382378907432,0.0010382016531428697,7.67756676152462e-4,0.5684863700165467,0.0919592292762601,0.0012542297163708597,0.06225810429018944,0.001562776762708168,5.597257671297679e-4,1.6861357722021612e-4
MASTER_00545,_1930-1931_02.txt,Some points on the history of science in China *,"Vacca, G.",1930,1930,Natural Sciences,Science,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1930-1931_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1930-1931_02.txt,analysis_text,4746,1144,0.0029341535855511754,4.4668496363294406e-5,0.014059233621475192,2.035495635174269e-4,0.020056897262340032,0.4626645460707465,5.313240055248217e-4,0.05964979251776266,0.023611158921579237,4.981802883965514e-4,4.430728211337101e-4,0.4139418701834379,5.841678501845171e-4,5.148815299070104e-4,2.625032820806769e-4
MASTER_00250,_1930-1931_03.txt,Chinese architecture,"Edkins, J.",1889,1880,Arts and Archaeology,Architecture,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1930-1931_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1930-1931_03.txt,analysis_text,12024,3620,5.7194306983350254e-5,1.2096819664011077e-5,2.5768515015654785e-5,0.00824564338639688,0.001317580877870235,3.183315321320725e-4,6.941676734318902e-4,1.2786437022447637e-4,6.606647632380386e-5,0.138559375324959,0.8390154527771736,0.010721388325085752,1.2822464560920805e-4,3.716988740106433e-4,3.3914609511905203e-4
MASTER_00492,_1930-1931_04.txt,"Stories in Chinese paintings, I","Ferguson, J. C.",1925,1920,Literature and Language,Literature,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1930-1931_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1930-1931_04.txt,analysis_text,8787,2739,8.308810797674562e-5,1.0179899178240567e-5,1.7450273579781903e-6,9.488730117653621e-5,0.011970394810787219,4.6769164500768214e-4,8.500355098003036e-5,0.02240591297086149,4.384994459102103e-5,3.4724107015613663e-4,0.7788787152833369,1.6808129197704098e-4,0.028381053161479337,4.2441573846710304e-4,0.15663774019666665
MASTER_00548,_1930-1931_05.txt,"Language and new thought, or new words for new ideas","Morgan, E.",1930,1930,Literature and Language,East Asian languages,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1930-1931_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1930-1931_05.txt,analysis_text,8088,2079,1.2335641445718147e-4,1.5254002173298298e-5,1.1533474667797373e-4,0.01270127239054063,0.0058396825849629345,0.5604389383424008,2.992344722514979e-4,0.2777011593081772,5.165328586396095e-4,7.02608065598472e-4,0.002847819110228296,0.0015746930294472839,0.08085847142135633,0.046772903447193946,0.009492739805894964
MASTER_00549,_1930-1931_06.txt,Can Chinese writing be simplified ?,"Chatley, H.",1930,1930,Literature and Language,East Asian languages,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1930-1931_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1930-1931_06.txt,analysis_text,2031,515,1.2280136807447513e-4,5.205141563997863e-6,2.153399140338266e-5,2.0667405154674462e-5,2.857554320089412e-4,0.9938052932763963,3.043510091359123e-4,0.0023733235670479096,9.840668557400557e-4,7.309329535097439e-5,4.7282676420650827e-4,0.0011724248387001827,2.645357971320007e-4,5.3805348991259195e-5,4.031590909362946e-5
MASTER_00550,_1930-1931_07.txt,"Book of changes and genesis, The","Wells, H. R.",1930,1930,Religion and Philosophy,China--Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1930-1931_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1930-1931_07.txt,analysis_text,4350,1224,6.096146431185255e-8,6.408426722464152e-7,8.802943449782038e-5,3.209485909018304e-5,1.967942398234103e-4,0.381033709178643,0.026109444543178085,0.575118438926088,4.553017566270084e-4,1.2555199743375533e-4,0.014417766647298746,9.020262925723393e-4,0.0012894647279920078,1.1318408190119488e-4,1.1749151071826475e-4
MASTER_00551,_1930-1931_08.txt,Kingship in China *,"Soothill, W. E.",1930,1930,History and Chronology,"History | History, Ancient",en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1930-1931_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1930-1931_08.txt,analysis_text,4110,1158,0.01586988291138568,6.21466265327244e-4,0.01258993489469661,4.178420635838066e-4,0.017014108216828444,0.04022633610254833,0.0011023611040197644,0.6702006051193657,0.002834909687645729,0.0037342723988304707,0.12750774621663263,0.0014139169360799337,0.055307073489300744,4.325039815824465e-4,0.05072704061217218
MASTER_00552,_1930-1931_09.txt,The I - Wei a problem in criticism *,"Bruce, P.",1930,1930,Religion and Philosophy,China--Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1930-1931_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1930-1931_09.txt,analysis_text,3387,962,1.3985501733781875e-6,4.716885046226681e-5,1.6729450548020135e-5,1.7225632882286938e-4,0.0013875134488029162,0.5625802243252266,0.0010352198424735794,0.23782792765365332,3.5386369163559563e-4,1.2701828182512463e-4,0.18869305200895262,0.004628559064283506,0.0010820681176139785,0.0018662145298982563,1.8078585562749904e-4
MASTER_00553,_1930-1931_10.txt,"Philosopher Yang Hsiung, The *","Forke, A.",1930,1930,Religion and Philosophy,Philosophy,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1930-1931_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1930-1931_10.txt,analysis_text,1071,327,9.999531258645647e-7,1.2234915589390195e-5,4.174990128351432e-5,4.178915946445418e-4,6.244401676938263e-4,0.05168242359188466,0.019471487451986874,0.3089327244865289,7.835581562002804e-4,2.9858753167502763e-4,0.5607296325940256,0.05278916986792454,0.0027787324780854015,8.597985022161815e-4,5.765688071353334e-4
MASTER_00554,_1930-1931_11.txt,"Symbolism of the Forbidden City, Peking, The *","Ayscough, F. W.",1930,1930,Geography and Travel,Geography,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1930-1931_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1930-1931_11.txt,analysis_text,8562,2458,8.026360705646257e-5,3.903895891225419e-5,2.840070182692059e-5,7.912362858717326e-5,0.05949138614207075,8.567222960826022e-4,8.904138687897814e-5,0.27534324756300615,2.2958619484847167e-5,8.85021822172698e-4,0.6393180682260698,1.2780264665448622e-4,8.968956981190568e-4,8.859322558446509e-5,0.022653435477493187
MASTER_00349,_1930-1931_12.txt,The Great wall,"Edgar, J. H.",1914,1910,Natural Sciences,Hydrology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1930-1931_12.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1930-1931_12.txt,analysis_text,18840,4413,0.9981125509804089,0.0015165681303703762,1.7762500166261778e-5,1.3242312044696516e-5,6.0015829597000424e-5,3.7080662494122716e-5,2.1561577962587815e-8,1.6129229348107524e-6,3.5992976283214804e-5,1.1550854259410133e-4,2.8379047345686564e-6,1.9550978942612402e-5,5.223244730718256e-7,4.477594572430163e-7,6.628461392112817e-5
MASTER_00555,_1930-1931_13.txt,Why the sinologue should study manchu ?,"Hauer, Erich",1930,1930,Literature and Language,East Asian languages,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1930-1931_13.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1930-1931_13.txt,analysis_text,4518,1233,1.8472495031757663e-4,4.9149472589980705e-5,5.816731850713426e-5,3.9236169761790103e-4,3.6041262149058876e-4,0.2557019925009487,0.003674542392467415,0.07140929843400666,0.057280293701071565,7.809251462783809e-5,0.05585596243102905,0.5160906574379132,0.010320619959046113,0.02808688880353984,4.568357648266514e-4
MASTER_00556,_1930-1931_14.txt,Chinese poems,"trans. Budd, C.",1930,1930,Literature and Language,Literature,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1930-1931_14.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1930-1931_14.txt,analysis_text,1098,281,0.07833980797068164,3.335333467458847e-4,4.4130204863400364e-4,0.0020410772607016756,0.008240510029195887,0.005115408439416798,3.834266770230328e-4,0.16144527432487815,0.001935860359589003,0.16564874064975,0.23217316333602228,9.684011459031679e-4,0.014379873796875916,2.672264341262274e-4,0.32828639418045624
MASTER_00557,_1930-1931_15.txt,Early days of Western medicine in China,Wu Lieh - teh,1931,1930,Natural Sciences,Medicine,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1930-1931_15.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1930-1931_15.txt,analysis_text,15813,4209,3.949694680591852e-4,7.716156716935699e-8,3.616487394118971e-4,0.002321288169896731,2.276613527008283e-5,0.0011554747631493949,1.4527796570667662e-4,0.0012726950327182338,0.004717766695487302,4.3357552963605e-4,2.0215383494066915e-4,0.44312294239080313,0.5355071840645681,0.008074947307018125,0.0022672327417668594
MASTER_00558,_1930-1931_16.txt,Climatic changes during historic time in China,Coching Chu（竺可桢）,1931,1930,Natural Sciences,Astronomy,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1930-1931_16.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1930-1931_16.txt,analysis_text,3720,1009,0.07008133463744706,5.46490414087849e-4,0.3027332931098355,0.06749170612471946,8.298177725788679e-4,0.29831507245927946,0.007561795431219773,0.03666841044299717,0.05942265741855571,0.015548446509165838,6.545892661235594e-4,0.1372324264736829,0.001270306294125321,0.0011304326168730906,5.132210293083754e-4
MASTER_00559,_1930-1931_17.txt,Bamboos in China,"Porterfield, W. M.",1931,1930,Natural Sciences,Botany,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1930-1931_17.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1930-1931_17.txt,analysis_text,8316,1937,0.35751604103284407,0.0828545224317998,0.021195633845605678,0.0033751272474897634,0.013743488466461505,0.49205926448050713,3.161780322224245e-4,0.0025168370959990738,0.009811346806108161,0.011630646272627627,2.831862915434835e-4,0.003640915274403432,6.910339297894965e-5,5.271956730569084e-4,4.6051365635196563e-4
MASTER_00560,_1930-1931_18.txt,Preliminary notes on the natural history of Nanking,"Ping, C.",1931,1930,Natural Sciences,Zoology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1930-1931_18.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1930-1931_18.txt,analysis_text,14388,3187,0.7508705518689132,1.1846173858641316e-4,0.021132793647192765,5.924126119968688e-4,7.555867815108449e-4,4.98656873272553e-4,2.747053708432315e-5,9.108592784847977e-4,0.00900674049500306,0.09075447728647645,4.023917874932756e-5,1.4897897900126894e-4,8.839378896959396e-4,3.852590271758074e-5,0.12422030693131471
MASTER_00561,_1930-1931_19.txt,"History of the days of the week, The","Chatley, H.",1931,1930,History and Chronology,"Chronology, Historical",en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1930-1931_19.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1930-1931_19.txt,analysis_text,4680,1135,1.9132894823381827e-5,8.711166044975928e-7,0.027143000692812856,9.711025545719438e-5,2.2496463624331126e-4,0.5533232193176902,0.006416616929917765,0.27005348286531944,0.029971969404966412,0.0010403934541218134,5.944258325551753e-4,0.004429569954292705,0.10582274334826544,5.79038208027191e-4,2.8346108890344975e-4
MASTER_00529,_1930-1931_20.txt,Contributions from the Herbarium of the Shantung Christian University,"Jacot, A. P.",1928,1920,Natural Sciences,Botany,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1930-1931_20.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1930-1931_20.txt,analysis_text,7326,1684,0.934730599989336,0.02058167122872603,0.007582644476447129,3.178478830403792e-4,0.008088649884009884,6.045740356427467e-4,5.4415741957458695e-6,6.065994039411272e-4,9.439682145946527e-4,0.008604267008271004,1.5296742983097542e-4,1.6254208425564218e-4,1.6101672094986086e-4,7.359293975616496e-5,0.017383617127002943
MASTER_00562,_1930-1931_21.txt,Chinese pottery and porcelain : an appreciation,"Abraham, R. D.",1931,1930,Arts and Archaeology,Porcelain,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1930-1931_21.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1930-1931_21.txt,analysis_text,4860,1296,0.0018202839678913083,5.707928273861528e-6,8.831249211108343e-4,3.134538281367723e-5,0.48675551962694635,0.07181684493804734,2.87200012845972e-4,0.24460854809856408,0.055295358779711215,1.8314942992327376e-4,0.006620507296393054,0.12873166777395026,8.242120759221651e-4,5.92561693809484e-4,0.0015439680737972584
MASTER_00563,_1930-1931_22.txt,Chinese - Moslem chronology,"Mason, I.",1931,1930,Religion and Philosophy,Islam,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1930-1931_22.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1930-1931_22.txt,analysis_text,873,245,3.02114892051971e-6,2.0870773582943436e-5,4.406698239182965e-5,2.943227600605682e-4,8.357123715066163e-4,0.534610555679632,0.013519994049366726,0.07773140017346852,0.00117513474968218,5.747705024727562e-4,0.36181148305921623,0.00638765981300559,0.0021483394458654322,6.009936121183224e-4,2.416748787091291e-4
MASTER_00564,_1930-1931_23.txt,"Indian frontier, The","Haward, E.",1931,1930,History and Chronology,"History | History, Modern (20th century)",en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1930-1931_23.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1930-1931_23.txt,analysis_text,5604,1355,4.392769031391373e-4,5.9249915259166714e-6,0.0032222141837280095,0.050665858011265094,2.3835030674048934e-4,0.16907635531381993,0.018970220991574412,0.0504175587963623,0.0905785699506082,0.11350997376008154,0.001369989782811003,8.205940829622885e-4,0.38496190496327914,0.0029449245065623357,0.11277828345554018
MASTER_00565,_1930-1931_24.txt,"Chinese nation and the doctrine of the golden mean, The",Tsai Yuen - Pei,1931,1930,Religion and Philosophy,Philosophy,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1930-1931_24.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1930-1931_24.txt,analysis_text,2655,720,1.8124460876585197e-8,5.123673360778515e-7,4.493515428101591e-5,1.25125345310677e-4,2.3255091485213834e-4,0.00428508546949988,4.45266285458231e-4,0.8855311569072446,1.0130966950641022e-4,3.860906029394947e-5,0.006769573410789419,8.247469643928825e-4,0.030923237987505493,0.07012249681404549,5.553755250224279e-4
MASTER_00566,_1930-1931_25.txt,"Western transcription of Chinese, The","Gardner, C. S.",1931,1930,Literature and Language,East Asian languages,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1930-1931_25.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1930-1931_25.txt,analysis_text,5118,1279,8.487431186866149e-4,0.011810967527659625,3.593304501421872e-5,2.651621925611544e-4,6.298272593185664e-4,0.9448892194381404,0.002759457633373499,0.006056410179887145,0.007046539955714231,1.451063186606079e-4,0.020457524049959645,0.0039399204666673935,1.482528844659425e-4,7.821910526563753e-4,1.8474487723384097e-4
MASTER_00567,_1930-1931_26.txt,"Confucianism, Democracy and nationalism",Lu Yen - Ying,1931,1930,Religion and Philosophy,China--Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1930-1931_26.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1930-1931_26.txt,analysis_text,1836,444,1.7410168480814325e-7,5.123946546124726e-8,2.675341574567174e-4,2.5569051149849742e-5,2.0051282988309995e-4,0.10236985564687047,7.515008801546206e-4,0.7691439645827771,9.115850545503547e-4,1.4325241972210382e-4,0.001865585617565511,0.0013628623812207551,0.12159248453317305,8.342593938238501e-4,5.308081105020739e-4
MASTER_00568,_1930-1931_27.txt,"Cosmic spirit, The","Morgan, E.",1931,1930,Religion and Philosophy,Philosophy,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1930-1931_27.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1930-1931_27.txt,analysis_text,9753,2541,8.987285778355867e-6,6.552886087174549e-7,0.00348030972817152,1.0757857494631913e-4,0.0015669269695900924,7.732064173918066e-4,1.0165675419386212e-4,0.8827280836601077,2.8133124011086094e-4,0.035079686158239996,0.0017248463500944351,8.43896104653052e-5,0.020624063304776324,6.452674704748888e-5,0.053373751910477295
MASTER_00569,_1930-1931_28.txt,"Asiatic origin of South American man, The","Gapanovich, J. J.",1931,1930,Anthropology and Social Customs,Ethnology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1930-1931_28.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1930-1931_28.txt,analysis_text,13374,3259,2.0039455341751869e-4,1.2795190279548641e-6,2.3161495378617132e-4,1.4348355264987762e-5,1.0943217917554166e-5,0.02977263689424488,2.9336180337751806e-4,2.937490815634393e-4,0.9686898856710123,8.33343026557617e-5,1.750712424570803e-5,0.00019631238074061653,1.1816907765590829e-4,3.0789136474984335e-5,4.5673928614119656e-5
MASTER_00004,_1930-1931_29.txt,"On Cyclones , or the Law of Storms","Nicolson, F. W.",1858,1850,Natural Sciences,Meteorology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1930-1931_29.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1930-1931_29.txt,analysis_text,603,166,4.366160006421995e-4,3.929923438390466e-5,0.00459232244684932,0.0016766113579441831,0.0011034767399743738,0.025817546514694083,4.063451773311413e-4,0.0035995567107867054,0.002792943461976626,0.005069526654345836,7.393018344332038e-4,0.7939412170031677,0.1434496265485147,0.011758380603608704,0.004577229711347339
MASTER_00016,I_1859_01.txt,Narrative of a visit to the island of Formosa,"Swinhoe, R.",1859,1850,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\I_1859_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\I_1859_01.txt,analysis_text,10449,2770,2.9990300020679208e-5,3.1309830545128503e-7,2.3191411980026563e-4,2.4110898995530197e-4,2.385187288351959e-4,3.232862546670276e-5,2.472732580909887e-5,1.15309477513317e-4,1.1118367314789846e-4,0.5977216105089052,1.9327721295450491e-4,1.695630359324603e-5,0.1094036596399048,6.69802951024228e-5,0.2915721217006859
MASTER_00010,I_1859_02.txt,Notices of the character and writings of Meh tsi,"Edkins, J.",1859,1850,Religion and Philosophy,Philosophy,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\I_1859_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\I_1859_02.txt,analysis_text,2460,703,9.844503941231013e-10,3.561754712167935e-8,8.291507779150836e-5,4.637166071930044e-6,9.143995338396839e-5,0.00143168356191548,1.8322450728150769e-4,0.9406461812906062,1.6919872265958276e-5,7.578446319808954e-5,0.0011806965393818141,3.762267846281729e-4,0.05468140576049316,2.2312239085226944e-4,0.0010057260301326201
MASTER_00007,I_1859_03.txt,Chinese bibliography,"Macgowan, D. J.",1859,1850,Literature and Language,Literature,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\I_1859_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\I_1859_03.txt,analysis_text,2865,841,1.9776203330020954e-5,6.434884154517668e-5,3.838072130690772e-5,0.012992255460408546,3.4496203427510753e-4,0.0022236883849512524,2.72350844756055e-4,2.2253624956670613e-4,2.7865463798816233e-4,9.914789119342263e-4,0.001803820423628719,0.8492329734630585,0.014310232787296115,0.1166793057413742,5.252352945807484e-4
MASTER_00009,I_1859_04.txt,On the Musical Notation of the Chinese,"Syle, E. W.",1859,1850,Arts and Archaeology,Music,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\I_1859_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\I_1859_04.txt,analysis_text,1761,438,1.0755724671052988e-4,1.0403584981992136e-5,0.0012886581454134272,2.1707678992645608e-4,0.32720145747297574,0.6073219613840799,5.214181153405612e-4,0.006106120922535949,7.242939467832297e-4,0.014532870894802437,0.0024284981922841073,0.033170476348888193,0.003828760406647037,0.0016867578545482545,8.536886940824617e-4
MASTER_00015,I_1859_05.txt,Lecture on Japan,"Williams, S. W.",1859,1850,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\I_1859_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\I_1859_05.txt,analysis_text,15747,4258,8.536687768511538e-5,6.286808729537709e-6,0.007086288099211641,3.0455804282688616e-4,0.022809800872457,0.06989648140560711,2.862625662140323e-4,5.713351939416344e-4,0.01044924517844864,0.05094185951255013,3.200181535490468e-4,0.003718008839014289,0.7957747485237798,0.03476789405293971,0.002981845873045196
MASTER_00013,I_1859_06.txt,On the Study of the Natural Sciences in Japan,"Pompe van Meedervoort, J. L. C.",1859,1850,Education,Education,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\I_1859_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\I_1859_06.txt,analysis_text,5157,1388,4.7978327259024866e-5,5.6639807353692806e-8,0.0046975662244681145,9.974565592287394e-6,5.792357656598763e-4,0.0014770502041144985,1.7121119540236584e-4,0.0036825651783287208,2.522716887663884e-4,2.3208735106139538e-4,9.580203040956812e-5,0.4841165977666179,0.5037016305587111,7.825910909072084e-4,1.533814128946936e-4
