model,K,topic_id,rank,word,word_type
stm,25,22,17,reindeer,prob
stm,25,22,18,origin,prob
stm,25,22,19,tibet,prob
stm,25,22,20,skin,prob
stm,25,22,1,tungus,frex
stm,25,22,2,goldi,frex
stm,25,22,3,reindeer,frex
stm,25,22,4,shaman,frex
stm,25,22,5,groups,frex
stm,25,22,6,manchus,frex
stm,25,22,7,buriats,frex
stm,25,22,8,shamanism,frex
stm,25,22,9,complex,frex
stm,25,22,10,fish_skin,frex
stm,25,22,11,tibetan,frex
stm,25,22,12,ethnical,frex
stm,25,22,13,clan,frex
stm,25,22,14,languages,frex
stm,25,22,15,culture,frex
stm,25,22,16,peoples,frex
stm,25,22,17,sable,frex
stm,25,22,18,tibetans,frex
stm,25,22,19,pal,frex
stm,25,22,20,migrations,frex
stm,25,23,1,sent,prob
stm,25,23,2,japanese,prob
stm,25,23,3,english,prob
stm,25,23,4,emperor,prob
stm,25,23,5,soon,prob
stm,25,23,6,peking,prob
stm,25,23,7,treaty,prob
stm,25,23,8,went,prob
stm,25,23,9,portuguese,prob
stm,25,23,10,river,prob
stm,25,23,11,officers,prob
stm,25,23,12,japan,prob
stm,25,23,13,boats,prob
stm,25,23,14,board,prob
stm,25,23,15,government,prob
stm,25,23,16,morning,prob
stm,25,23,17,told,prob
stm,25,23,18,ship,prob
stm,25,23,19,letter,prob
stm,25,23,20,city,prob
stm,25,23,1,commissioners,frex
stm,25,23,2,portuguese,frex
stm,25,23,3,forts,frex
stm,25,23,4,ward,frex
stm,25,23,5,treaty,frex
stm,25,23,6,ships,frex
stm,25,23,7,dutch,frex
stm,25,23,8,commodore,frex
stm,25,23,9,interview,frex
stm,25,23,10,captain,frex
stm,25,23,11,ministers,frex
stm,25,23,12,crowd,frex
stm,25,23,13,treaties,frex
stm,25,23,14,envoy,frex
stm,25,23,15,yesterday,frex
stm,25,23,16,guns,frex
stm,25,23,17,governor_general,frex
stm,25,23,18,martin,frex
stm,25,23,19,wished,frex
stm,25,23,20,clock,frex
stm,25,24,1,pao,prob
stm,25,24,2,reverse,prob
stm,25,24,3,mint,prob
stm,25,24,4,tai,prob
stm,25,24,5,manchu,prob
stm,25,24,6,coin,prob
stm,25,24,7,equal,prob
stm,25,24,8,coins,prob
stm,25,24,9,obverse,prob
stm,25,24,10,tang,prob
stm,25,24,11,tung,prob
stm,25,24,12,issued,prob
stm,25,24,13,inscription,prob
stm,25,24,14,board,prob
stm,25,24,15,pau,prob
stm,25,24,16,nos,prob
stm,25,24,17,cash,prob
stm,25,24,18,nan,prob
stm,25,24,19,transcript,prob
stm,25,24,20,reign,prob
stm,25,24,1,pao,frex
stm,25,24,2,mint,frex
stm,25,24,3,pau,frex
stm,25,24,4,transcript,frex
stm,25,24,5,reverse,frex
stm,25,24,6,hsien_feng,frex
stm,25,24,7,tang_shih,frex
stm,25,24,8,coin,frex
stm,25,24,9,obverse,frex
stm,25,24,10,grandmother,frex
stm,25,24,11,board_revenue,frex
stm,25,24,12,nos,frex
stm,25,24,13,equal,frex
stm,25,24,14,tung_pao,frex
stm,25,24,15,issued,frex
stm,25,24,16,paou,frex
stm,25,24,17,current_coin,frex
stm,25,24,18,inscription,frex
stm,25,24,19,slave_girl,frex
stm,25,24,20,mints,frex
