master_id,filename,title,author,year,decade,L1,L2,language,cleaned_full_text_path,analysis_text_path,model_source_column,model_token_count_before_df,model_token_count_after_df,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
MASTER_00322,XL_1909_03.txt,"The Ascent of Mt. Morrison (Niitaka Yama),","Arnold, J. H.",1909,1900,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XL_1909_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XL_1909_03.txt,analysis_text,11262,2976,0.015050115647603552,1.9772393086403196e-5,4.703474296029966e-4,0.002556357242275729,0.006297281332814352,0.13486147581136163,1.5087847465210886e-4,0.005683583829554102,3.876135980290995e-4,0.83452257424102
MASTER_00323,XL_1909_04.txt,"Collection of birds in the Shanghai Museum, The","Touche, J. D. D. La",1909,1900,Natural Sciences,Zoology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XL_1909_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XL_1909_04.txt,analysis_text,11067,2232,0.999212788563998,2.55280395115644e-4,1.2911305453971268e-4,3.5299232187386924e-6,5.212801393527738e-5,2.0358290814406336e-5,1.5207516563500392e-8,1.0947217653504591e-5,6.817377479044481e-5,2.4766555841839203e-4
MASTER_00330,XLIII_1912_01.txt,T'ai Shan *,"Moule, A. C.",1912,1910,Religion and Philosophy,Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIII_1912_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIII_1912_01.txt,analysis_text,18852,5537,4.733991309065908e-4,1.0447259933539201e-4,1.852728180551141e-4,4.8665389723692834e-4,0.2844272896086373,2.7401557543155664e-4,0.04154440456385595,0.2005381686622302,0.012819628199433714,0.45914669494487725
MASTER_00331,XLIII_1912_02.txt,Notes on Chinese archery,"Reymond, C. du Bois",1912,1910,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIII_1912_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIII_1912_02.txt,analysis_text,7677,2022,0.017244337011198433,1.452455528276965e-4,0.0013990914840490867,0.0012977825562881988,0.4855056117613295,0.11800245266834887,8.415661681612154e-4,0.17003999689023844,0.1576789150048921,0.04784500090266629
MASTER_00332,XLIII_1912_03.txt,Three sites in Hunan connected with the classical legendary history of China *,"Warren, G. G.",1912,1910,Arts and Archaeology,Archaeology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIII_1912_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIII_1912_03.txt,analysis_text,11127,3104,9.134745786051363e-5,5.108749324022774e-6,2.968179200975927e-4,0.02055076023123676,0.016775717138830786,0.00834313014363996,0.06311006720191106,0.35301202185822145,0.3197846723058872,0.21803035699299067
MASTER_00333,XLIII_1912_04.txt,Chinese art metal work *,"Stanley, A.",1912,1910,Arts and Archaeology,Decorative arts,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIII_1912_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIII_1912_04.txt,analysis_text,4095,1109,0.006466876008815335,4.910648170335544e-4,1.4939272720068485e-4,2.2083468532943314e-4,0.6858287348603944,7.238090195682342e-4,4.1211454670183337e-4,0.08454494328123889,0.2198089290765902,0.0013533009771275466
MASTER_00334,XLIII_1912_05.txt,"Great Summer Festival of China as observed in Foochow, The","Hodous, L.",1912,1910,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIII_1912_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIII_1912_05.txt,analysis_text,7908,2200,0.05728084646242986,0.0014154969618633546,0.004989618544983414,0.020854334691997906,0.07853449079233574,0.06543979691211153,4.980977148924745e-4,0.6324639543094882,0.010283407328190493,0.12823995628170692
MASTER_00116,XLIII_1912_06.txt,The Obligations of China to Europe in the matter of physical science acknowledged by eminent Chinese,"Moule, G. E.",1871,1870,Natural Sciences,Science,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIII_1912_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIII_1912_06.txt,analysis_text,2031,530,6.588138856971201e-4,1.2599339384928042e-4,0.005230547531090468,0.002347347038716113,0.00341961155486024,0.4443611618900187,0.10023905284200522,0.2601151760087275,0.1784574940932655,0.005044801761769796
MASTER_00330,XLIII_1912_07_literary_notes.txt,T'ai Shan *,"Moule, A. C.",1912,1910,Religion and Philosophy,Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIII_1912_07_literary_notes.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIII_1912_07_literary_notes.txt,analysis_text,18918,4985,0.024448352575649597,0.003586139216794288,5.832811415231308e-4,0.006136073262442619,0.025041104110532727,0.13306452639495833,0.05375583579406836,0.2616548283635654,0.4758051748615623,0.015924684278903638
MASTER_00118,XLIII_1912_09.txt,Chinese legends,"Stent, G. C.",1871,1870,Anthropology and Social Customs,Mythology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIII_1912_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIII_1912_09.txt,analysis_text,474,110,0.015502578746327066,0.04387688385049037,0.0029583985056908244,0.0029878962413901655,0.03624397219916093,0.016131150291109054,0.13244241373075819,0.12028914656512167,0.6071933291155174,0.02237423075443457
MASTER_00330,XLIII_1912_10.txt,T'ai Shan *,"Moule, A. C.",1912,1910,Religion and Philosophy,Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIII_1912_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIII_1912_10.txt,analysis_text,36348,10604,1.6767739521349217e-4,8.176665748845724e-5,1.5349607924397345e-4,0.014531825414884065,0.12262979153102682,5.242221739348525e-4,0.09497229999105142,0.18593688039383488,0.025784067978208158,0.5552179723851138
MASTER_00390,XLIX_1918_01.txt,River problems in China *,"Chatley, H.",1918,1910,Natural Sciences,Hydrology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_01.txt,analysis_text,6405,1759,0.0033131135122842345,6.346393142597994e-5,0.02674408617291885,0.18883098889715633,6.646384513610837e-4,0.027544714248373164,3.805081173884951e-4,7.762840298668678e-4,0.13506359884932673,0.6166186037898982
MASTER_00391,XLIX_1918_02.txt,"Some notes on land - birds, including also general remarks on the birds observed at sea on the coast of China in 1916","Laver, H. E.",1918,1910,Natural Sciences,Zoology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_02.txt,analysis_text,14949,4195,0.7899007663328053,5.8040376491353853e-5,0.06521847450917236,4.704460762501019e-5,6.369546892934683e-5,1.5182926680752385e-4,3.0634408364667637e-7,4.5585496990915054e-5,2.0902037091236834e-4,0.1443052372261824
MASTER_00392,XLIX_1918_03.txt,Animistic elements in Moslem prayer,"Zwemer, S. M.",1918,1910,Religion and Philosophy,Islam,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_03.txt,analysis_text,8016,1931,0.005509130212004788,4.833843604788115e-5,0.0143532788886581,2.4646810919601954e-4,0.008136508802800688,0.012052363825710736,0.18291426982062553,0.7472783982481118,0.01131708192189737,0.018144161734946707
MASTER_00393,XLIX_1918_04.txt,"Eight Immortals of the Taoist religion, The","Ling, P. C.",1918,1910,Religion and Philosophy,Taoism,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_04.txt,analysis_text,11982,3314,0.008015618995375628,1.8944942927879302e-4,0.0016886115437697569,7.757042699972604e-4,0.018914682884229272,0.017023121438688105,0.01387100669822096,0.8630952306062005,0.03399645325901662,0.04243012087522315
MASTER_00394,XLIX_1918_05.txt,"Kite Festival in Foochow, China, The","Hodous, L.",1918,1910,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_05.txt,analysis_text,3366,962,0.014136814198775507,0.03900295354440062,1.3621641350021517e-4,0.009485565478018472,0.16314582038039133,0.002995667433154993,0.004489078396322004,0.6723067430916408,0.006863045947099585,0.08743809511669659
MASTER_00395,XLIX_1918_06.txt,On a method of divination practised at Foochow,"Harding, H. L.",1918,1910,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_06.txt,analysis_text,1701,472,0.004958971139653311,8.80787773178207e-5,1.4756447591386562e-4,0.0016197926839594218,0.334509788325728,0.0699270158298596,0.00135190898117009,0.5502822682873464,0.005131428604601918,0.03198318289444942
MASTER_00396,XLIX_1918_07.txt,"Note on the Tu Ti'en Hui held at Chinkiang on the 31st May, 1917","Ottewill, H. A.",1918,1910,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_07.txt,analysis_text,3333,975,2.4445720398455885e-4,3.175225005090824e-5,1.161461601477842e-4,0.1354189562433393,0.019054791801903347,0.03990635415857559,0.08987273593636821,0.6308275932344476,0.004910605438977367,0.07961660757220522
MASTER_00397,XLIX_1918_08.txt,"Domestic altar, The",Hutson J.,1918,1910,Religion and Philosophy,Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_08.txt,analysis_text,3837,1126,0.01937185543695426,0.0034268897783575865,1.839043743124721e-4,4.3225089101064067e-4,0.04252595926129372,0.0013942425697526224,5.83600123314044e-4,0.8945320858385386,0.004621813436844242,0.03292739828962195
MASTER_00398,XLIX_1918_09.txt,Ku K'ai - chih's scroll in the British Museum *,"Ferguson, J. C.",1918,1910,Arts and Archaeology,Painting,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_09.txt,analysis_text,4032,1186,5.9589204727329715e-5,2.9891979358141307e-6,5.3037828244256315e-5,5.626996658014052e-4,0.10273983528807934,0.03749012640600945,0.027211418701091047,0.734219807535178,0.0965757370103642,0.0010847591625689488
MASTER_00399,XLIX_1918_10.txt,"Theistic import of the Sung philosophy, The","Bruce, J. P.",1918,1910,Religion and Philosophy,Philosophy,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_10.txt,analysis_text,8328,2449,4.194555960090293e-5,4.394070487881131e-6,2.6971603336935198e-5,4.604162814842586e-6,1.684888877905714e-4,2.0558337262254134e-4,2.0991647501680824e-4,0.9658897807028598,0.033291888201608506,1.564269638613932e-4
MASTER_00400,XLIX_1918_11.txt,"Case of ritualism, A","Morgan, E.",1918,1910,Religion and Philosophy,Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_11.txt,analysis_text,8601,2375,5.2007452221450755e-5,4.342024675393925e-6,7.694107826065542e-5,2.6234278823036538e-5,3.9385787854078e-4,0.0013174558687780711,0.0011132537486361175,0.9337050863853871,0.06280485412978883,5.059671548883261e-4
MASTER_00401,XLIX_1918_12.txt,Chinese puzzledom,"Kliene, C.",1918,1910,History and Chronology,History,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_12.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_12.txt,analysis_text,8514,2101,0.006863734443948279,4.005724184550979e-4,0.007592121406719411,0.001307248986677968,0.1574279851118944,0.07419754128573106,0.004455001338091799,0.4782652493440832,0.24952906032328243,0.019961485341116268
MASTER_00213,XLIX_1918_13.txt,Where was Ta - ts ' in ?,"Allen, H. J.",1886,1880,Geography and Travel,Geography,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_13.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_13.txt,analysis_text,21888,5720,0.028090419443030906,0.006696270477936247,4.18400991627451e-4,0.02201366898913838,0.023500654897306756,0.27442480912755296,7.091304249598725e-4,0.23329901125561828,0.4071325648966334,0.003715069496196029
MASTER_00347,XLV_1914_01.txt,"Collection of Chinese reptiles in the Shanghai Museum, The","Stanley, A.",1914,1910,Natural Sciences,Zoology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_01.txt,analysis_text,2946,734,0.14253997988803435,0.0010232749189381654,0.014125568146579271,0.07447927561080947,0.017341564408330193,0.5666513711957883,3.781017747026647e-4,0.0031792923256752565,0.16260783194975012,0.017673739781392445
MASTER_00345,XLV_1914_02.txt,On the Sources of Chinese Taoism,"Wilhelm, R.",1914,1910,Religion and Philosophy,Taoism,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_02.txt,analysis_text,6891,1888,6.958902691746579e-5,1.2342008075711073e-5,1.3157992714110943e-4,1.1072318679957608e-5,3.161417813076888e-4,3.7298651848443996e-4,9.314444447833073e-4,0.8042235968003849,0.19369437326405883,2.3687391016616338e-4
MASTER_00346,XLV_1914_03.txt,""" Ink Remains "", by An I - chou","Ferguson, J. C.",1914,1910,Arts and Archaeology,Painting,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_03.txt,analysis_text,3609,1098,0.06609901931166491,0.012774738120330113,4.142671896700049e-4,0.0015263191399110829,0.31508838686702845,7.549980208614306e-4,0.0018289395044207848,0.3622171907180572,0.11969510842006442,0.11960103270799162
MASTER_00347,XLV_1914_04.txt,"Collection of Chinese reptiles in the Shanghai Museum, The","Stanley, A.",1914,1910,Natural Sciences,Zoology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_04.txt,analysis_text,3675,809,0.9882856698413536,6.165268755722829e-4,0.006763005940183953,3.0303461360834852e-5,1.860215320307219e-4,1.8572682847825748e-4,3.439159876140553e-7,6.894665531922517e-5,0.0010044762249876063,0.0028589787247260954
MASTER_00348,XLV_1914_05.txt,from Batang to Menkong * Through the land of deep corrosions,"Edgar, J. H.",1914,1910,Natural Sciences,Geology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_05.txt,analysis_text,8781,2132,0.0033990922723187967,4.790506504718967e-5,0.018277455861742387,0.02433498297767661,0.00480052012720688,0.12662414802957683,9.524426765367093e-4,0.018859834960043072,0.1646144881165636,0.638089129913288
MASTER_00330,XLV_1914_06.txt,T'ai Shan *,"Moule, A. C.",1912,1910,Religion and Philosophy,Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_06.txt,analysis_text,7149,1889,5.296057243852077e-4,6.745111070144688e-6,0.015308469276208821,0.025760709135819144,0.00187931520789089,0.12486680787307386,0.0046626774270002455,0.10892651680840759,0.023693454926917507,0.6943656985092266
MASTER_00350,XLV_1914_07.txt,Notes on temperatures in high altitudes on the Tibetan border,"Edgar, J. H.",1914,1910,Natural Sciences,Meteorology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_07.txt,analysis_text,3948,1073,0.0017871921009608538,6.003789054866742e-6,0.5581889032696864,0.0011821983641856638,1.8451732759769467e-4,0.001619008611181672,1.1305559147327611e-4,3.53845419653736e-4,0.003489127767106556,0.4330761477590994
MASTER_00351,XLV_1914_08.txt,"Oracle - bones from Honan, The *","Couling, S.",1914,1910,Arts and Archaeology,Archaeology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_08.txt,analysis_text,6012,1629,0.00431661545431813,2.2772684603712475e-4,0.002691540145676568,0.011180894982810654,0.2494558887521587,0.03056241439702362,0.0021241099235760398,0.24666625641049972,0.4478830760217941,0.004891477066105043
MASTER_00352,XLV_1914_09.txt,Chinese wood carving *,"Stanley, A.",1914,1910,Arts and Archaeology,Decorative arts,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_09.txt,analysis_text,7398,1964,0.055546602126097945,7.123925039234212e-4,2.777720464473158e-4,3.1076528450535413e-4,0.6992692138229417,7.281898055966417e-4,1.909964359042675e-4,0.14289353667400004,0.027326324690540933,0.0727442066100425
MASTER_00353,XLV_1914_10.txt,"Chinese sun - dial, A *","Reymond, C. du Bois",1914,1910,Arts and Archaeology,Art,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_10.txt,analysis_text,2877,767,0.0032925791588729113,7.464523190763619e-5,0.1318711657768849,5.849310023603851e-4,0.4163747386724614,0.0024897892181766235,0.0016523373603646245,0.07936642431735802,0.3158762619694458,0.04841712729216765
NA,XLV_1914_11.txt,NA,NA,1914,1910,Unknown,Unknown,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_11.txt,analysis_text,10320,3005,1.3118412491344266e-4,5.751424503739573e-7,9.924677822199453e-5,2.357280901840266e-4,5.071987290641785e-4,0.3509539318239025,4.1078589521867994e-4,0.6426896879195693,0.0038444070479760097,0.0011272544485000115
MASTER_00355,XLV_1914_12.txt,"Bibliographical introduction to the study of Chinese law, A","Lobingier, C. S.",1914,1910,"Politics, Government, and Law",Law,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_12.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_12.txt,analysis_text,8292,2303,8.202861066791812e-5,4.123391500497361e-7,2.8590575120184577e-4,4.41899834611346e-4,2.160590225135511e-4,0.574712564586936,4.16698285274658e-4,0.09118393436420916,0.3326316607590882,2.8836446348154756e-5
MASTER_00356,XLV_1914_13.txt,"Table of the Emperors of the Yuan Dynasty, A","Moule, A. C.",1914,1910,History and Chronology,"Chronology, Historical",en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_13.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_13.txt,analysis_text,546,168,7.858433831454892e-5,2.6121682680362024e-4,2.432803936832409e-4,0.002805455144814357,0.16398409108577092,0.006215619969136409,0.7686024785921799,0.015264043621465141,0.04009017789468969,0.0024550521331420843
MASTER_00357,XLVI_1915_01.txt,Putoshan *,"Stanley, A.",1915,1910,Arts and Archaeology,Archaeology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLVI_1915_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLVI_1915_01.txt,analysis_text,12165,3271,0.032016650141747344,0.008038084775836552,0.006526147303013149,5.193558847970746e-4,0.15407728005414287,4.127996120063008e-4,1.5892029853263763e-4,0.45460071320402906,0.002806987483178401,0.34084306124271674
MASTER_00358,XLVI_1915_02.txt,Notices of Christianity in China. Extracted from Marco Polo *,"Moule, A. C.",1915,1910,Religion and Philosophy,Christianity,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLVI_1915_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLVI_1915_02.txt,analysis_text,11319,3120,3.189288073126148e-7,1.9173807708107148e-8,4.106973084648521e-5,6.221923747911225e-4,3.891948185539919e-4,0.08476222633256708,0.7895338671972012,0.12196887072709225,0.0018101528545289185,8.720878618042622e-4
MASTER_00359,XLVI_1915_03.txt,"Tone - accents of two Chinese dialects, The *","Bradley, C. B.",1915,1910,Literature and Language,Literature,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLVI_1915_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLVI_1915_03.txt,analysis_text,3909,1011,0.03445753749502908,2.781161375501013e-4,0.05764680980356029,6.84630257476939e-4,0.300841702602712,0.041998983381230724,5.929773111861327e-4,0.004487097055014043,0.5422189120024757,0.016793233953765075
MASTER_00360,XLVI_1915_04.txt,Chinese pagodas,"Couling, S.",1915,1910,Arts and Archaeology,Architecture,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLVI_1915_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLVI_1915_04.txt,analysis_text,7758,2192,5.966262955588879e-4,8.229253446332167e-5,6.596703812961854e-4,0.06563215194236088,0.2893455731005041,0.0015376724854298614,0.0025600503672994473,0.08739199736674275,0.06353540671102002,0.4886585588153244
MASTER_00361,XLVI_1915_06.txt,"Ch'ing Ming Festival, The","Hodous, L.",1915,1910,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLVI_1915_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLVI_1915_06.txt,analysis_text,1641,459,0.006759915270647305,1.1711820469192264e-4,2.0567450395520418e-4,5.465456256596345e-4,0.06889902934834345,0.00441817947831841,6.225171591783205e-4,0.824113434359665,0.0035784932278780145,0.09073909282166259
MASTER_00303,XLVI_1915_07.txt,Wang An - shih,"Ferguson, J. C.",1903,1900,History and Chronology,Biography,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLVI_1915_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLVI_1915_07.txt,analysis_text,8391,2359,8.56696842067868e-6,4.6545522312119305e-6,3.2812652929175926e-5,0.02728215660472276,7.572085481983501e-4,0.4841823703839409,9.017868787927848e-4,0.48450291258688205,0.0017402158200087573,5.873150038735779e-4
MASTER_00363,XLVI_1915_08.txt,The Wu Pan tablet,"Warren, G. G.",1915,1910,Arts and Archaeology,Antiquities,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLVI_1915_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLVI_1915_08.txt,analysis_text,13278,3900,3.3121421650916816e-5,1.3288545036334713e-5,7.008587978473275e-5,0.003845470875439565,0.14092628304311675,0.0017230522928898555,0.20432426653852878,0.5346613138873457,0.10581616329024054,0.008586954225966949
MASTER_00192,XLVI_1915_10.txt,Trade routes to Western China,"Hosie, A.",1884,1880,"Economy, Trade, and Technology",Telecommunication,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLVI_1915_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLVI_1915_10.txt,analysis_text,1305,387,2.762913717769466e-5,4.600956171397552e-6,9.13824298777875e-4,0.009453607388170837,0.00121675587569532,0.33955236494929036,0.08402572059510187,0.0035266118595224834,0.5598958950422304,0.0013829898978614617
MASTER_00174,XVII_1882_01.txt,Notes on Chinese composition,"Giles, H. A.",1882,1880,Literature and Language,Literature,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVII_1882_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVII_1882_01.txt,analysis_text,6096,1557,0.021747662126136373,0.001029917803648727,9.240956830841627e-4,0.0055060178808747934,0.0448834701947867,0.028823632254203355,0.00560048212279182,0.6489797572420848,0.21408285216532916,0.02842211252706002
MASTER_00175,XVII_1882_02.txt,On the geology of the neighbourhood of Nagasaki,"Guppy, H. B.",1882,1880,Natural Sciences,Geology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVII_1882_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVII_1882_02.txt,analysis_text,6144,1546,0.0011054056741007271,1.0171008320040754e-5,0.14471863982110758,7.430679081812423e-4,1.3738156341736805e-4,0.0012738969811893373,2.92364593591868e-4,2.4780565857480594e-4,0.009038629791734601,0.8424326369997825
