decade,model,K,topic_id,mean_topic_proportion,article_count,article_coverage,topic_words,topic_label
1940,stm,10,3,0.0013850081325309,0,0.0,"taels, tax, chehkiang, tael, land_tax, tls, drought, salt","FREX: taels, tax, chehkiang, tael, land_tax, tls, drought, salt, guild, cheo | Prob: taels, summer, salt, cash, silver, cheo, province, road, land, spring | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; Salt administration of Ssuch'uan, The; The Salt revenue of China"
1850,stm,10,4,0.0589699458363153,4,0.1212121212121212,"porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze","FREX: porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze, coinage, instrument | Prob: inches, coins, reverse, porcelain, black, copper, cash, white, characters, instruments | Representative: Music of China, The *; Chinese ideas of antiques; Wei - ch ' i *; Short sketch of the Chinese game of chess, Seang - kh'e, A *"
1860,stm,10,4,0.052607704839498,9,0.173076923076923,"porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze","FREX: porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze, coinage, instrument | Prob: inches, coins, reverse, porcelain, black, copper, cash, white, characters, instruments | Representative: Music of China, The *; Chinese ideas of antiques; Wei - ch ' i *; Short sketch of the Chinese game of chess, Seang - kh'e, A *"
1870,stm,10,4,0.0829898569780002,16,0.2622950819672131,"porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze","FREX: porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze, coinage, instrument | Prob: inches, coins, reverse, porcelain, black, copper, cash, white, characters, instruments | Representative: Music of China, The *; Chinese ideas of antiques; Wei - ch ' i *; Short sketch of the Chinese game of chess, Seang - kh'e, A *"
1880,stm,10,4,0.0640782476171817,17,0.2048192771084337,"porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze","FREX: porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze, coinage, instrument | Prob: inches, coins, reverse, porcelain, black, copper, cash, white, characters, instruments | Representative: Music of China, The *; Chinese ideas of antiques; Wei - ch ' i *; Short sketch of the Chinese game of chess, Seang - kh'e, A *"
1890,stm,10,4,0.1135363639751536,10,0.2631578947368421,"porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze","FREX: porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze, coinage, instrument | Prob: inches, coins, reverse, porcelain, black, copper, cash, white, characters, instruments | Representative: Music of China, The *; Chinese ideas of antiques; Wei - ch ' i *; Short sketch of the Chinese game of chess, Seang - kh'e, A *"
1900,stm,10,4,0.0620767730847124,5,0.1666666666666666,"porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze","FREX: porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze, coinage, instrument | Prob: inches, coins, reverse, porcelain, black, copper, cash, white, characters, instruments | Representative: Music of China, The *; Chinese ideas of antiques; Wei - ch ' i *; Short sketch of the Chinese game of chess, Seang - kh'e, A *"
1910,stm,10,4,0.1368449968247683,38,0.4086021505376344,"porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze","FREX: porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze, coinage, instrument | Prob: inches, coins, reverse, porcelain, black, copper, cash, white, characters, instruments | Representative: Music of China, The *; Chinese ideas of antiques; Wei - ch ' i *; Short sketch of the Chinese game of chess, Seang - kh'e, A *"
1920,stm,10,4,0.0538862041046448,24,0.1951219512195122,"porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze","FREX: porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze, coinage, instrument | Prob: inches, coins, reverse, porcelain, black, copper, cash, white, characters, instruments | Representative: Music of China, The *; Chinese ideas of antiques; Wei - ch ' i *; Short sketch of the Chinese game of chess, Seang - kh'e, A *"
1930,stm,10,4,0.053597477615111,5,0.2083333333333333,"porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze","FREX: porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze, coinage, instrument | Prob: inches, coins, reverse, porcelain, black, copper, cash, white, characters, instruments | Representative: Music of China, The *; Chinese ideas of antiques; Wei - ch ' i *; Short sketch of the Chinese game of chess, Seang - kh'e, A *"
1940,stm,10,4,0.0319820324122629,0,0.0,"porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze","FREX: porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze, coinage, instrument | Prob: inches, coins, reverse, porcelain, black, copper, cash, white, characters, instruments | Representative: Music of China, The *; Chinese ideas of antiques; Wei - ch ' i *; Short sketch of the Chinese game of chess, Seang - kh'e, A *"
1850,stm,10,5,0.3243168190394774,24,0.7272727272727273,"treaty, portuguese, magistrate, chinese_law, commissioners, president, foreigners, settlement","FREX: treaty, portuguese, magistrate, chinese_law, commissioners, president, foreigners, settlement, code, forts | Prob: government, law, foreign, shanghai, sent, shall, peking, emperor, soon, family | Representative: Recollections of China prior to 1840; Retrospect of events in China and Japan, 1869, 1870; Retrospect of events in China and Japan, 1868; Some new light on the life and times of Bishop Della Chiesa"
1860,stm,10,5,0.2476932423635482,33,0.6346153846153846,"treaty, portuguese, magistrate, chinese_law, commissioners, president, foreigners, settlement","FREX: treaty, portuguese, magistrate, chinese_law, commissioners, president, foreigners, settlement, code, forts | Prob: government, law, foreign, shanghai, sent, shall, peking, emperor, soon, family | Representative: Recollections of China prior to 1840; Retrospect of events in China and Japan, 1869, 1870; Retrospect of events in China and Japan, 1868; Some new light on the life and times of Bishop Della Chiesa"
1870,stm,10,5,0.142308189673718,28,0.4590163934426229,"treaty, portuguese, magistrate, chinese_law, commissioners, president, foreigners, settlement","FREX: treaty, portuguese, magistrate, chinese_law, commissioners, president, foreigners, settlement, code, forts | Prob: government, law, foreign, shanghai, sent, shall, peking, emperor, soon, family | Representative: Recollections of China prior to 1840; Retrospect of events in China and Japan, 1869, 1870; Retrospect of events in China and Japan, 1868; Some new light on the life and times of Bishop Della Chiesa"
1880,stm,10,5,0.1474018731975554,36,0.4337349397590361,"treaty, portuguese, magistrate, chinese_law, commissioners, president, foreigners, settlement","FREX: treaty, portuguese, magistrate, chinese_law, commissioners, president, foreigners, settlement, code, forts | Prob: government, law, foreign, shanghai, sent, shall, peking, emperor, soon, family | Representative: Recollections of China prior to 1840; Retrospect of events in China and Japan, 1869, 1870; Retrospect of events in China and Japan, 1868; Some new light on the life and times of Bishop Della Chiesa"
1890,stm,10,5,0.1675844372841233,19,0.5,"treaty, portuguese, magistrate, chinese_law, commissioners, president, foreigners, settlement","FREX: treaty, portuguese, magistrate, chinese_law, commissioners, president, foreigners, settlement, code, forts | Prob: government, law, foreign, shanghai, sent, shall, peking, emperor, soon, family | Representative: Recollections of China prior to 1840; Retrospect of events in China and Japan, 1869, 1870; Retrospect of events in China and Japan, 1868; Some new light on the life and times of Bishop Della Chiesa"
1900,stm,10,5,0.1719090095973192,16,0.5333333333333333,"treaty, portuguese, magistrate, chinese_law, commissioners, president, foreigners, settlement","FREX: treaty, portuguese, magistrate, chinese_law, commissioners, president, foreigners, settlement, code, forts | Prob: government, law, foreign, shanghai, sent, shall, peking, emperor, soon, family | Representative: Recollections of China prior to 1840; Retrospect of events in China and Japan, 1869, 1870; Retrospect of events in China and Japan, 1868; Some new light on the life and times of Bishop Della Chiesa"
1910,stm,10,5,0.0653120394298369,27,0.2903225806451613,"treaty, portuguese, magistrate, chinese_law, commissioners, president, foreigners, settlement","FREX: treaty, portuguese, magistrate, chinese_law, commissioners, president, foreigners, settlement, code, forts | Prob: government, law, foreign, shanghai, sent, shall, peking, emperor, soon, family | Representative: Recollections of China prior to 1840; Retrospect of events in China and Japan, 1869, 1870; Retrospect of events in China and Japan, 1868; Some new light on the life and times of Bishop Della Chiesa"
