model,K,topic_id,rank,word,weight
nmf,30,28,16,char,0.13180712618391588
nmf,30,28,17,pawn,0.12590273189751072
nmf,30,28,18,wei,0.12532889789955307
nmf,30,28,19,players,0.11168140318132826
nmf,30,28,20,player,0.10951122626269774
nmf,30,29,1,characters,0.4116840335831997
nmf,30,29,2,words,0.24778658628192177
nmf,30,29,3,language,0.23531068907629615
nmf,30,29,4,writing,0.21733552423134442
nmf,30,29,5,character,0.206929713173328
nmf,30,29,6,languages,0.17134761349536495
nmf,30,29,7,word,0.16827782578780745
nmf,30,29,8,phonetic,0.16451574196504226
nmf,30,29,9,notation,0.15420826225444506
nmf,30,29,10,use,0.15105665202224405
nmf,30,29,11,music,0.1463584357089871
nmf,30,29,12,meaning,0.14582834635288666
nmf,30,29,13,sounds,0.1434390978151956
nmf,30,29,14,system,0.14292763124724245
nmf,30,29,15,notes,0.14233902122568143
nmf,30,29,16,english,0.1396236019909424
nmf,30,29,17,written,0.13747532997129014
nmf,30,29,18,musical,0.12129032526286608
nmf,30,29,19,tones,0.12077681435152016
nmf,30,29,20,sound,0.11946216423181338
