master_id,filename,title,author,year,decade,L1,L2,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,model,K,dominant_topic,dominant_topic_weight
MASTER_00009,1859_04.txt,On the Musical Notation of the Chinese,"Syle, E. W.",1859,1850s,Arts and Archaeology,Music,en,0.2483432323551353,0.3479179581903867,0.0032384330935160232,0.00013936054308944643,0.0001393609615606744,0.18303467242279856,0.002547978654153867,0.00013935967953512883,0.00013935837194309814,0.05133844815727965,0.16288247870818204,0.00013935886241953524,lda,12,1,0.3479179581903867
MASTER_00015,1859_05.txt,Lecture on Japan,"Williams, S. W.",1859,1850s,Geography and Travel,Travel,en,0.01865626690545361,0.1136894256349397,0.047413854821046396,0.06900964826019401,1.7307472794057525e-05,0.1953507768657334,1.730744388267197e-05,1.730759155018473e-05,1.7307696417859425e-05,0.08164071544140677,0.4741527742726204,1.7307593960886496e-05,lda,12,10,0.4741527742726204
MASTER_00013,1859_06.txt,On the Study of the Natural Sciences in Japan,"Pompe van Meedervoort, J. L. C.",1859,1850s,Education,Education,en,5.044568346662273e-05,0.12814643407708343,0.02010481285156362,5.044615371560538e-05,5.044500849893213e-05,0.5250074672021835,5.044431604254324e-05,5.0445359627029046e-05,5.044533543630672e-05,0.013722422850259744,0.31266574614006115,5.044502206156809e-05,lda,12,5,0.5250074672021835
,1859_07.txt,,,1859,1850s,,,en,0.0003008654390958362,0.15223230129669374,0.46245781278948755,0.13321122329581997,0.00030084765580885387,0.24969184708225764,0.0003008456934772932,0.0003008496009941831,0.00030084863819737395,0.0003008548156168656,0.0003008543728126147,0.0003008493197383148,lda,12,2,0.46245781278948755
MASTER_00017,1859_08.txt,Notes on some new species of birds found on the island of Formosa,"Swinhoe, R.",1859,1850s,Natural Sciences,Zoology,en,8.960942242715864e-05,8.960910887392382e-05,8.96076972280913e-05,8.960910531485261e-05,8.960828108545903e-05,8.96085078236717e-05,8.960611443704684e-05,8.960790521078667e-05,8.960808852960204e-05,0.6735277028992018,8.960897453130004e-05,0.3255762138953364,lda,12,9,0.6735277028992018
MASTER_00012,1859_09.txt,"Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow","Ward, J.",1859,1850s,Natural Sciences,Hydrology,en,2.994460797453523e-05,2.9944694604696325e-05,2.9944805442178614e-05,0.9996706105488846,2.9944278987142853e-05,2.9944560383207285e-05,2.994383503028179e-05,2.994432974425947e-05,2.9944232567202177e-05,2.9944782929287838e-05,2.994462243551162e-05,2.9944701016990564e-05,lda,12,3,0.9996706105488846
MASTER_00014,1859_10.txt,"Thermometrical observations, taken during a passage from Nagasaki to Shanghai","Fedorovitch, J.",1859,1850s,Natural Sciences,Meteorology,en,5.623232091082026e-05,0.03371209240681267,0.07685808032916458,0.11134261905632485,5.6233023324342344e-05,0.42439576605124196,5.623129272980663e-05,5.6232957277164424e-05,5.623788129323473e-05,5.62323922021216e-05,0.3532978096100258,5.623267869250975e-05,lda,12,5,0.42439576605124196
MASTER_00024,1859_11.txt,Sketches of the Miau - tsze,"Bridgman, E. C.",1859,1850s,Anthropology and Social Customs,Ethnology,en,0.07028932643362319,0.018448276230299265,1.5392765271471885e-05,0.0960190827934337,1.539260868148375e-05,1.539279062729724e-05,1.539252140963662e-05,0.09309620761607448,1.5392771465119842e-05,0.2817113447875168,0.44034340583200376,1.539284959381921e-05,lda,12,10,0.44034340583200376
MASTER_00018,1860_01.txt,The Small Chinese Lark,"Swinhoe, R.",1859,1850s,Natural Sciences,Zoology,en,9.72420887507109e-05,9.724324134595519e-05,9.724109828752608e-05,0.016780116367831718,9.724263329630421e-05,9.724276114992335e-05,9.723987551661027e-05,9.724191744332613e-05,9.72419177357841e-05,0.5850451228077809,0.17490433080366602,0.22249249448719535,lda,12,9,0.5850451228077809
MASTER_00019,1860_02.txt,On the Banishment of Criminals in China,"Macgowan, D. J.",1859,1850s,"Politics, Government, and Law",Law,en,6.910238397471393e-05,0.08866524663497602,0.016054400545878946,0.02436738332757046,6.910077515664986e-05,0.312568814669588,6.909981569071201e-05,0.045224563173258396,6.91005572046455e-05,6.910180285131203e-05,0.5127049837757797,6.910253807051135e-05,lda,12,10,0.5127049837757797
MASTER_00020,1860_03.txt,Cotton in China,"Robertson, D. B.",1859,1850s,Natural Sciences,Agriculture,en,0.03888755368281532,0.10685357245414988,8.63609283514352e-05,0.18388659529084544,8.63590774252012e-05,0.3756023303612289,0.0033689329342626805,0.02704911005535751,8.636036458403159e-05,0.23524014495359097,0.028766321174927542,8.635872246116147e-05,lda,12,5,0.3756023303612289
MASTER_00022,1860_04.txt,A Sketch of the Tauist Mythology in its modern form,"Edkins, J.",1859,1850s,Anthropology and Social Customs,Mythology,en,8.19443312291169e-05,0.21093386721004698,8.194354287177764e-05,8.19440032876634e-05,8.194243319680376e-05,8.194337408964305e-05,8.194403873747536e-05,0.30193109979553334,8.194300756006768e-05,8.19441319075186e-05,0.486397540997344,8.194313419567856e-05,lda,12,10,0.486397540997344
MASTER_00023,1860_05.txt,Narrative of the American Embassy to Peking,"Williams, S. W.",1859,1850s,History and Chronology,"History, Modern (20th century)",en,1.3559594561130022e-05,0.022372597383621465,0.002064564910136934,0.09065197064387051,0.0012295320249395248,0.1433970320331178,0.00032750241969018253,0.022305979804613796,1.3559454159260084e-05,1.3559482135080153e-05,0.7175965825645795,1.3559684574876052e-05,lda,12,10,0.7175965825645795
MASTER_00021,1860_06.txt,"Meteorological tables, from observations made in Japan",,1859,1850s,Natural Sciences,Meteorology,en,0.00030753286801637607,0.0003075169476598085,0.6446341830502782,0.02993421723837406,0.00030751087332878596,0.15652159077949704,0.0003075059232126126,0.0003075149811329796,0.00030751048720890347,0.000307520491787038,0.144354646627836,0.022402749731668194,lda,12,2,0.6446341830502782
MASTER_00031,1860_07.txt,A Sketch of the Life of Confucius,"Edkins, J.",1860,1860s,Religion and Philosophy,Confucianism,en,0.011064097440620176,0.051972052847282534,2.5018415730066515e-05,0.03509111077394041,2.501800504536702e-05,0.004448718446659455,2.501798946044989e-05,0.1661247917395496,2.501825632616843e-05,2.501841041026488e-05,0.7311491192371455,2.5018437829980682e-05,lda,12,10,0.7311491192371455
MASTER_00028,1860_08.txt,"The Ethics of the Chinese, with special reference to the doctrine of Human Nature and Sin","John, G.",1860,1860s,Religion and Philosophy,Philosophy,en,7.246724960414518e-06,0.14060864776932624,0.018733725987264332,0.16101527604198435,7.246619831818572e-06,0.0004387431252810117,7.246516726412209e-06,7.246713007164735e-06,7.246685561838957e-06,0.038139759398910685,0.5897720676747094,0.051255546742436375,lda,12,10,0.5897720676747094
MASTER_00032,1860_09.txt,Supplemental memorandum on the present state of the magnetic elements in China and places adjacent,"Shadwell, C. F. A.",1860,1860s,Natural Sciences,Meteorology,en,0.00017618884310502948,0.00017618729280957358,0.17538945897371386,0.1253908304143577,0.0001761859322015695,0.49839708478059386,0.0014330070697365636,0.00017618554062955567,0.00017618472713361777,0.10140551085804814,0.0969269878326339,0.0001761877350367195,lda,12,5,0.49839708478059386
MASTER_00034,1860_11.txt,Winds and weather at Chefoo,Editorial Committee,1860,1860s,Natural Sciences,Meteorology,en,0.0005630803697253236,0.0005630880838651455,0.3601042563162912,0.21094423399726359,0.0005630936040121979,0.3712244031776071,0.0005630648301329092,0.0005630869014749264,0.0005630838063957924,0.0005630888493068402,0.053222439138109916,0.0005630809258150393,lda,12,5,0.3712244031776071
MASTER_00065,1866_01.txt,"Notes of a Journey from Peking to Chefoo via Grand Canal , Yen -chow -foo, &c","Williamson, A.",1865,1860s,Geography and Travel,Travel,en,1.754838274881228e-05,0.03693959104740475,1.7548097744563727e-05,0.5469706936557547,1.7548029239118897e-05,0.016240591750114525,0.0012129676494398668,0.04802511748570066,1.754827055976779e-05,0.018207069199303785,0.33231622804518585,1.754838680362737e-05,lda,12,3,0.5469706936557547
INDEX_00062,1866_02.txt,"Account of an Overland Journey from Peking to Shanghai, made in February and March 1866",,1866,1860s,Geography and Travel,Travel,en,3.519347246891907e-05,0.07643651519570568,0.0022933629053280076,0.4387725785218927,3.5192648787085475e-05,0.1521814383630555,3.519247576308756e-05,0.030224224569101624,3.5192534741534105e-05,0.00836907382531275,0.291546842737978,3.5192749865133825e-05,lda,12,3,0.4387725785218927
INDEX_00063,1866_03.txt,An account of a translation of a Japanese Manuscript,,1866,1860s,History and Chronology,History,en,0.017467478361680267,0.12715468796206988,2.4072081786897742e-05,0.033900408372814765,0.0028242206923851767,0.012829821097231959,0.0007813482904904802,0.0045893557177301685,0.01984663590065274,2.4072053334169515e-05,0.7805338277556894,2.4071714134173966e-05,lda,12,10,0.7805338277556894
MASTER_00064,1866_04.txt,Description of the Great Examination Hall at Canton,"Keer, J. G.",1865,1860s,Arts and Archaeology,Architecture,en,7.766749055572796e-05,0.013810159869539058,0.001996213827079511,0.2282061944452024,7.766589033323855e-05,0.2830908254477599,7.766503078363552e-05,7.766753308582055e-05,7.766712175481012e-05,7.766756736771577e-05,0.4723529388397335,7.766693680463534e-05,lda,12,10,0.4723529388397335
MASTER_00068,1866_05.txt,Notes on the opinions of the Chinese with regard to eclipses,"Wylie, A.",1866,1860s,Natural Sciences,Astronomy,en,0.014356555854653555,0.15888428467001972,0.007656540701495002,6.0083801883468115e-05,6.0084483003655385e-05,0.23082341498072875,6.008431553475786e-05,0.01235089612992686,0.08169651336723716,0.3316835979852633,0.1623078593245613,6.008438569252808e-05,lda,12,9,0.3316835979852633
MASTER_00069,1866_06.txt,Political intercourse between China and Lewchew,"Williams, S. W.",1866,1860s,History and Chronology,History,en,0.00847406609729688,0.018041067323889482,0.013815619092078702,0.013787605292761143,3.526685524437133e-05,0.07988177971564038,3.526647416536383e-05,0.16013561877219196,3.526701719436188e-05,0.008543113758002336,0.6971800623543315,3.5267247203644503e-05,lda,12,10,0.6971800623543315
MASTER_00067,1866_07.txt,Notes on some outlying coal-fields in the south-eastern provinces of China,"Kingsmill, T. W.",1865,1860s,Natural Sciences,Geology,en,3.677687950927211e-05,0.05409278192745375,3.6777137932577236e-05,0.34392611330925776,3.67762899018788e-05,0.04227728997561898,3.677612138018938e-05,0.07288055275001094,3.67773387802835e-05,0.4824940327491434,3.677683263826472e-05,0.004108568688372722,lda,12,9,0.4824940327491434
MASTER_00072,1866_08.txt,"Short sketch of the Chinese game of chess, Seang - kh'e, A *","Hollingworth, H. G.",1866,1860s,Anthropology and Social Customs,Manners and customs,en,0.00018769703102873851,0.1162695459062962,0.003407528215941488,0.27806024611402924,0.0001876905079454105,0.0001876957555456647,0.00018769106751299325,0.02225001597558189,0.00018769181605612093,0.5786988099333804,0.0001876955319149281,0.00018769214476699572,lda,12,9,0.5786988099333804
