model,K,topic_id,rank,word,weight
lda,30,19,6,tablet,467.169921215788
lda,30,19,7,imperial,456.1112117478066
lda,30,19,8,hall,456.0993047990587
lda,30,19,9,heaven,448.5708699309063
lda,30,19,10,feet,447.2323162646547
lda,30,19,11,wall,437.65880892040445
lda,30,19,12,temples,422.0571417951226
lda,30,19,13,high,414.8903713717234
lda,30,19,14,side,411.31961761476464
lda,30,19,15,ai,395.4775405759607
lda,30,19,16,used,388.906557363871
lda,30,19,17,gate,386.9823464695516
lda,30,19,18,palace,382.133194346943
lda,30,19,19,built,373.92929666269595
lda,30,19,20,men,359.7222968288085
lda,30,20,1,summer,809.555098762645
lda,30,20,2,drought,479.99747340521304
lda,30,20,3,spring,470.2035225965966
lda,30,20,4,autumn,423.02040111995035
lda,30,20,5,chihli,400.75191907489904
lda,30,20,6,shensi,354.6945773715472
lda,30,20,7,honan,343.20314087927767
lda,30,20,8,shansi,329.5660468563609
lda,30,20,9,year,328.5128347057807
lda,30,20,10,hupeh,301.23784283265326
lda,30,20,11,kiangsu,293.96392544931547
lda,30,20,12,chehkiang,292.0678287294123
lda,30,20,13,shantung,221.20906060869223
lda,30,20,14,kiangsi,189.71184207875487
lda,30,20,15,hunan,179.1872374429134
lda,30,20,16,provinces,170.6207393652576
lda,30,20,17,rev,156.21888329351793
lda,30,20,18,fuhkien,152.3127376773862
lda,30,20,19,winter,135.42086553817896
lda,30,20,20,land,132.878857404219
lda,30,21,1,us,1000.6157675253363
lda,30,21,2,could,833.4855763896757
lda,30,21,3,mr,706.2593763105367
lda,30,21,4,day,655.920689908631
lda,30,21,5,came,605.5410111913997
lda,30,21,6,country,583.91410074054
lda,30,21,7,people,490.0055095493835
lda,30,21,8,men,479.2316058272065
lda,30,21,9,government,473.2522842608501
lda,30,21,10,sent,471.4243218425268
lda,30,21,11,japanese,470.82224636476275
lda,30,21,12,foreign,455.74962006717755
lda,30,21,13,see,437.41926802396137
lda,30,21,14,japan,434.0010839689766
lda,30,21,15,last,433.83700890899127
lda,30,21,16,canton,411.9923956711501
lda,30,21,17,english,408.0347113797561
lda,30,21,18,soon,388.69331912980397
lda,30,21,19,treaty,372.49952300122135
lda,30,21,20,said,361.8309661503857
lda,30,22,1,magnetic,334.797042390142
lda,30,22,2,ke,242.17538536676727
lda,30,22,3,chow,226.04191107967154
lda,30,22,4,city,222.29196700654717
lda,30,22,5,keang,203.3182523216426
lda,30,22,6,ho,201.35610792831937
lda,30,22,7,hoo,194.7378642646502
lda,30,22,8,north,177.66503882918678
lda,30,22,9,left,171.42125929434127
lda,30,22,10,earth,169.94178881873498
lda,30,22,11,south,168.7347269169176
lda,30,22,12,tung,166.37926514816445
lda,30,22,13,right,163.0952891930179
lda,30,22,14,name,161.85273371330965
lda,30,22,15,west,160.9358211396971
lda,30,22,16,pih,160.82911106570558
lda,30,22,17,tai,154.6189126161452
lda,30,22,18,sun,153.206191044299
lda,30,22,19,variation,150.84786156011094
lda,30,22,20,magnetism,148.8273962251314
lda,30,23,1,plant,1069.9097850957667
lda,30,23,2,see,737.0570407138399
lda,30,23,3,tree,732.1514536734569
lda,30,23,4,king,670.2256544337572
lda,30,23,5,name,624.7730925833091
lda,30,23,6,leaves,624.2714204514676
lda,30,23,7,cm,600.001474146756
lda,30,23,8,shi,565.561510784002
lda,30,23,9,plants,493.2851811855203
lda,30,23,10,fruit,484.4804731427731
lda,30,23,11,length,466.2334551199661
lda,30,23,12,var,450.292360620311
lda,30,23,13,rice,443.77152716262236
lda,30,23,14,ki,437.1388988665565
lda,30,23,15,small,433.1723267532732
lda,30,23,16,manchuria,427.14929623017423
lda,30,23,17,white,426.19650419340286
lda,30,23,18,called,421.60596451788433
lda,30,23,19,ya,414.63378619426936
lda,30,23,20,rh,403.19446647205103
lda,30,24,1,reverse,699.5176347999147
lda,30,24,2,coins,538.870400544108
lda,30,24,3,king,513.7127670713651
lda,30,24,4,obverse,440.0333333333108
lda,30,24,5,mint,397.1156636834853
lda,30,24,6,coin,362.4916227174435
lda,30,24,7,annam,333.50969139450234
lda,30,24,8,currency,328.87049223491795
lda,30,24,9,cash,297.460621095165
lda,30,24,10,copper,274.53347802669083
lda,30,24,11,issued,253.7735327687039
lda,30,24,12,son,241.42022048797034
lda,30,24,13,reign,212.4742989953452
lda,30,24,14,character,206.6210301102833
lda,30,24,15,coinage,204.35913362243573
lda,30,24,16,minor,201.56925634742532
lda,30,24,17,pao,195.62604283895823
lda,30,24,18,tong,192.0207702663886
lda,30,24,19,last,188.58904968609383
lda,30,24,20,dynasty,182.73711470471503
lda,30,25,1,mm,1401.5288051463306
lda,30,25,2,temperature,850.1382253734982
lda,30,25,3,mean,795.1038877056302
lda,30,25,4,july,677.6301594574588
lda,30,25,5,asia,592.7747194931144
lda,30,25,6,eastern,583.2283214749974
lda,30,25,7,june,575.8768824441611
lda,30,25,8,aug,554.6896935310567
lda,30,25,9,annual,543.2846072323725
lda,30,25,10,sept,514.8310941033627
lda,30,25,11,year,510.892852474459
lda,30,25,12,nov,469.49680287632884
lda,30,25,13,dec,465.7897133978085
lda,30,25,14,jan,459.75005395811615
lda,30,25,15,feb,456.68137790729264
lda,30,25,16,peking,455.09235084867083
lda,30,25,17,oct,452.48627473429184
lda,30,25,18,mar,430.529654874631
lda,30,25,19,table,425.6113335041618
lda,30,25,20,observations,407.26154089378633
lda,30,26,1,family,642.0890394898832
lda,30,26,2,god,608.1181969430803
lda,30,26,3,heaven,567.4474058506328
lda,30,26,4,religion,497.1281198820627
lda,30,26,5,said,458.76440411782175
lda,30,26,6,wife,416.58513906177785
lda,30,26,7,name,415.1715357478906
lda,30,26,8,father,412.05035118057503
lda,30,26,9,marriage,409.3738273602064
lda,30,26,10,law,400.82304805238635
lda,30,26,11,man,380.1929747989429
lda,30,26,12,mohammed,377.95053337672863
lda,30,26,13,son,353.2404302077154
lda,30,26,14,worship,338.67476770558
lda,30,26,15,prophet,335.2881517092432
lda,30,26,16,husband,302.1900010511487
lda,30,26,17,names,286.4122306086924
lda,30,26,18,called,285.7671996846532
lda,30,26,19,life,285.39241846155574
lda,30,26,20,parents,273.7756367867135
lda,30,27,1,river,1852.3883987176048
lda,30,27,2,water,1281.7855914039442
lda,30,27,3,feet,1204.3992762494736
lda,30,27,4,miles,1105.1046921127509
lda,30,27,5,island,809.8302893937066
lda,30,27,6,sea,766.722681937678
lda,30,27,7,south,678.2808641391316
lda,30,27,8,north,632.7483086009752
lda,30,27,9,bank,587.2884666939354
lda,30,27,10,coal,575.4998561777669
lda,30,27,11,high,487.27298301536746
lda,30,27,12,hills,475.2440158854466
lda,30,27,13,west,446.8360698215822
lda,30,27,14,large,443.4462052095566
lda,30,27,15,course,438.48244732046703
lda,30,27,16,level,435.3433174027542
lda,30,27,17,east,421.3322091998709
lda,30,27,18,small,403.6468984561118
lda,30,27,19,near,398.73404847836997
lda,30,27,20,shan,397.18822700170404
lda,30,28,1,the,1682.0333333333197
lda,30,28,2,of,1201.1649298985633
lda,30,28,3,and,625.1831262929321
lda,30,28,4,to,542.3434561515111
lda,30,28,5,in,490.8720114673522
lda,30,28,6,is,385.03333333329647
lda,30,28,7,black,319.8216211035305
lda,30,28,8,white,294.76486578687854
lda,30,28,9,men,290.01851108824815
lda,30,28,10,game,221.9277581851252
lda,30,28,11,that,219.03333333332304
lda,30,28,12,king,206.80000691894344
lda,30,28,13,it,188.61375364804772
lda,30,28,14,as,187.03333333331813
lda,30,28,15,de,170.004878131529
lda,30,28,16,by,165.03333333332043
lda,30,28,17,are,158.03333333326214
lda,30,28,18,board,156.9981035603793
lda,30,28,19,play,153.9645469132306
lda,30,28,20,move,149.73021215731129
lda,30,29,1,un,1903.6123917822313
lda,30,29,2,une,1300.9126043496146
lda,30,29,3,on,1153.4113107646272
lda,30,29,4,qu,1100.913371539757
lda,30,29,5,plus,973.6358120487677
lda,30,29,6,ne,948.0884291105004
lda,30,29,7,se,862.9540752869835
lda,30,29,8,cette,440.8691252373234
lda,30,29,9,chine,395.3506748401143
lda,30,29,10,dont,385.6887808741268
lda,30,29,11,fut,359.19834333205415
lda,30,29,12,aux,345.4786030479965
lda,30,29,13,deux,317.6737970679282
lda,30,29,14,nom,317.1969684324897
lda,30,29,15,ont,316.515713312082
lda,30,29,16,lui,315.75787813551926
lda,30,29,17,était,291.03333333331983
lda,30,29,18,après,274.0333333333167
lda,30,29,19,bien,273.4402930975421
lda,30,29,20,chinois,267.2968101361351
