model,K,topic_id,rank,word,weight
lda,25,19,17,high,385.5477298753453
lda,25,19,18,ti,380.9782417238756
lda,25,19,19,four,380.29231833772644
lda,25,19,20,bamboo,371.50024754080107
lda,25,20,1,taels,1000.122063712337
lda,25,20,2,summer,794.6330466297518
lda,25,20,3,year,691.689376663397
lda,25,20,4,salt,644.239610227417
lda,25,20,5,cash,606.1973595949753
lda,25,20,6,silver,490.85026909696745
lda,25,20,7,spring,464.10685398056273
lda,25,20,8,drought,461.52141146698074
lda,25,20,9,autumn,418.47911146005725
lda,25,20,10,tax,416.93328862842117
lda,25,20,11,land,386.747950806064
lda,25,20,12,tael,338.0734481345834
lda,25,20,13,chihli,325.57386562213975
lda,25,20,14,per,302.80254856247825
lda,25,20,15,hupeh,302.35221427205545
lda,25,20,16,honan,302.1079902614353
lda,25,20,17,kiangsu,290.2202301786373
lda,25,20,18,chehkiang,287.8862969465053
lda,25,20,19,provinces,270.1565071076729
lda,25,20,20,tls,268.1500456178494
lda,25,21,1,mm,1414.6584507503328
lda,25,21,2,temperature,847.6889896665791
lda,25,21,3,mean,788.3198581381275
lda,25,21,4,july,671.2618308958803
lda,25,21,5,asia,599.3280851676703
lda,25,21,6,eastern,589.0454437075642
lda,25,21,7,june,574.3386717535117
lda,25,21,8,aug,551.9356239063583
lda,25,21,9,annual,547.535250455333
lda,25,21,10,year,516.2169361068278
lda,25,21,11,sept,509.5802666576288
lda,25,21,12,nov,493.4013596808597
lda,25,21,13,dec,462.5628159563798
lda,25,21,14,jan,455.7820931610387
lda,25,21,15,peking,455.1804626905801
lda,25,21,16,feb,451.98997167770165
lda,25,21,17,oct,449.6042965446454
lda,25,21,18,mar,431.60780870184385
lda,25,21,19,table,428.80817338016703
lda,25,21,20,observations,420.41175784245684
lda,25,22,1,river,1947.99662132171
lda,25,22,2,water,1338.935528433769
lda,25,22,3,feet,1234.276946472225
lda,25,22,4,miles,1194.7332379976601
lda,25,22,5,south,864.068019784047
lda,25,22,6,island,853.0832996461642
lda,25,22,7,north,774.5568560193577
lda,25,22,8,city,746.0263767304021
lda,25,22,9,bank,734.5375381565135
lda,25,22,10,sea,716.017662616417
lda,25,22,11,west,608.684146080436
lda,25,22,12,east,570.8270985405629
lda,25,22,13,high,538.8781461235478
lda,25,22,14,hills,512.6261714044896
lda,25,22,15,left,492.5561915051632
lda,25,22,16,course,484.7536885627289
lda,25,22,17,stream,473.9395081479533
lda,25,22,18,point,455.56200754071426
lda,25,22,19,level,430.992496447842
lda,25,22,20,side,427.07934000903975
lda,25,23,1,plant,1079.7840991451392
lda,25,23,2,see,782.8425616715801
lda,25,23,3,name,766.8325954526941
lda,25,23,4,tree,757.1601844661815
lda,25,23,5,king,672.7161915943768
lda,25,23,6,leaves,661.8971805270935
lda,25,23,7,cm,605.2680736330032
lda,25,23,8,shi,582.8903299629643
lda,25,23,9,plants,499.41375697109225
lda,25,23,10,fruit,493.7964199098825
lda,25,23,11,var,468.19746244016875
lda,25,23,12,length,466.4380087227217
lda,25,23,13,ki,446.5576980076718
lda,25,23,14,ya,446.4156409306275
lda,25,23,15,rice,446.0808160662288
lda,25,23,16,called,443.9667113772004
lda,25,23,17,small,438.6438464289288
lda,25,23,18,manchuria,425.19466765758386
lda,25,23,19,family,424.9055266690814
lda,25,23,20,rh,419.34703161367423
lda,25,24,1,reverse,634.0070421201505
lda,25,24,2,coins,562.6154756511144
lda,25,24,3,king,533.5091286153723
lda,25,24,4,currency,527.8638956560432
lda,25,24,5,obverse,428.9224747258921
lda,25,24,6,mint,355.81895286354643
lda,25,24,7,gold,352.4071415974723
lda,25,24,8,coin,352.3129842994463
lda,25,24,9,son,341.99863421594654
lda,25,24,10,family,341.2645098699911
lda,25,24,11,annam,327.8556726054454
lda,25,24,12,cash,326.2539267891384
lda,25,24,13,copper,308.1498563205651
lda,25,24,14,law,275.2764964818025
lda,25,24,15,issued,251.88188038158066
lda,25,24,16,silver,238.082763959361
lda,25,24,17,marriage,232.01656916599487
lda,25,24,18,coinage,222.13902511357736
lda,25,24,19,minor,201.88470884785235
lda,25,24,20,wife,197.62043641172465
