master_id,filename,title,author,year,decade,L1,L2,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,model,K,dominant_topic,dominant_topic_weight
MASTER_00012,I_1859_09.txt,"Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow","Ward, J.",1859,1850s,Natural Sciences,Hydrology,en,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nmf,20,1,1.0
MASTER_00014,I_1859_10.txt,"Thermometrical observations, taken during a passage from Nagasaki to Shanghai","Fedorovitch, J.",1859,1850s,Natural Sciences,Meteorology,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14038292011042897,0.0,0.0,0.0,0.0,0.6149968090124439,0.16878632721826864,0.0758339436588585,0.0,0.0,0.0,0.0,0.0,nmf,20,12,0.6149968090124439
,I_1859_11_record_of_occurences_in_china.txt,,,1859,1850s,,,en,0.0,0.030623530821953664,0.0,0.0,0.0017777864582967189,0.000720965930085087,0.0001311944041951201,0.8448801918836475,0.0,0.0,0.039454834969865724,0.0,0.08241149553195624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nmf,20,7,0.8448801918836475
MASTER_00035,I_1864_01.txt,"Notes on the city of Yedo, the capital of Japan *","Lindau, R.",1864,1860s,Geography and Travel,Travel,en,0.0,0.22483075925054957,0.0,0.0,0.031134911586803784,0.007273845001202103,0.0,0.26202695148512073,0.0,0.0,0.391888921494651,0.007929239734136744,0.0,0.0,0.031284438795758394,0.0,0.0,0.0258477844234841,0.0,0.01778314822829366,nmf,20,10,0.391888921494651
MASTER_00036,I_1864_02.txt,Notes on some of the physical causes which modify climate,"Henderson, J.",1864,1860s,Natural Sciences,Meteorology,en,0.02993191287382818,0.1059415503956017,0.03290560812002679,0.0,0.020399675873302384,0.0,0.00456626812791369,0.0,0.02688739971739709,0.10618802894199551,0.0,0.0,0.3997085440486325,0.0,0.09832996097183183,0.0,0.08667796364621924,0.0,0.0,0.08846308728325103,nmf,20,12,0.3997085440486325
MASTER_00037,I_1864_03.txt,"Narrative of an overland trip, through Hunan, from Canton to Hankow","Dickson, W.",1864,1860s,Geography and Travel,Travel,en,0.0,0.40262864995470743,0.0204228458346954,0.0,0.0,0.004595807080342273,0.0,0.11820228163367912,0.010549349153967474,0.0,0.0,0.0,0.0,0.0,0.2072802998043829,0.012870381893726386,0.12600736070219445,0.09744302394230445,0.0,0.0,nmf,20,1,0.40262864995470743
MASTER_00038,I_1864_04.txt,"Overland journey from St. Petersburg to Pekin, The","Wylie, A.",1864,1860s,Geography and Travel,Travel,en,0.0,0.19780608313431836,0.06298927821201224,0.0,0.0,0.0,0.013062167437604192,0.20214179998247103,0.05456404369853993,0.0,0.0,0.02126178445591775,0.05302263129388382,0.019731827665184637,0.0,0.0,0.37542038412006806,0.0,0.0,0.0,nmf,20,16,0.37542038412006806
MASTER_00039,I_1864_05.txt,"Medicine and medical practice of the Chinese, The","Henderson, J.",1864,1860s,Natural Sciences,Medicine,en,0.05768812964514712,0.0,0.1672030482657215,0.0,0.019767103319880595,0.0,0.03570371454736981,0.0320032742869751,0.01841538155602071,0.1386249992066055,0.0,0.009603952018763334,0.012460496691683438,0.004621032372629205,0.016167275178544084,0.023918290378847032,0.1981998642431179,0.029269927194586615,0.005179423373570772,0.23117408772053719,nmf,20,19,0.23117408772053719
MASTER_00040,I_1864_06.txt,The Sea-board of Russian Manchuria,"Canny, J. M.",1864,1860s,Geography and Travel,Travel,en,0.0,0.11081802168604543,0.0,0.0,0.0,0.0,0.0,0.18703718920904133,0.0,0.0,0.0,0.08851606627387146,0.15728616922909583,0.019664622977249885,0.03812438904657839,0.0,0.3794791830987228,0.0,0.019074358479394794,0.0,nmf,20,16,0.3794791830987228
MASTER_00041,I_1864_07.txt,"Retrospect of events in the north of China, 1861-1864","Jamieson, R. A.",1864,1860s,History and Chronology,"History, Modern (20th century)",en,0.05658463731410683,0.015611513885906916,0.0,0.11526231510967828,0.006802708043270899,0.0,0.0,0.6110900854514578,0.004358991701615736,0.10556452053864801,0.08243296213503759,0.0,0.0,0.0,0.0022922658202778755,0.0,0.0,0.0,0.0,0.0,nmf,20,7,0.6110900854514578
,I_1864_misc.txt,,,1864,1860s,,,en,0.0,0.23630496089485456,0.2546476476589745,0.0016372986562637362,0.005437360861863609,0.0105266997972826,0.0,0.0,0.0,0.0,0.006245391135931667,0.01455416484722247,0.126869843894081,0.0,0.03418082023284044,0.0,0.3006972163402789,0.0,0.008898595680406497,0.0,nmf,20,16,0.3006972163402789
MASTER_00047,II_1865_01.txt,Notes on the geology of the Great Plain *,Lamprey,1865,1860s,Natural Sciences,Geology,en,0.0,0.6025357651842934,0.02145484396265307,0.0,0.027158105084173535,0.0,0.0,0.0,0.0,0.0,0.0,0.12620132384341717,0.059483455557613515,0.0,0.08255788480031696,0.0,0.0,0.040983777624180165,0.011065184325699293,0.028559659617652833,nmf,20,1,0.6025357651842934
MASTER_00048,II_1865_02.txt,A Sketch of the Geology of Quang -tung Province,"Kingsmill, T. W.",1865,1860s,Natural Sciences,Geology,en,0.0,0.15702005851512782,0.0,0.012893620520068842,0.0,7.132861832133736e-05,0.028371768346813566,0.0,0.0,0.0,0.0,0.0,0.0,0.008656540544968398,0.7900621316940502,0.0,0.0,0.0029245517606498405,0.0,0.0,nmf,20,14,0.7900621316940502
MASTER_00049,II_1865_03.txt,Birds and beasts of Formosa,"Swinhoe, R.",1865,1860s,Natural Sciences,Zoology,en,0.0,0.0,0.0,0.02136482709242293,0.0,0.0,0.011999618709481824,0.0,0.0,0.00173148487200905,0.0,0.0,0.0,0.011506808766675865,0.04429949875393448,0.0,0.16976327009082243,0.0067084026733355085,0.732626089041318,0.0,nmf,20,18,0.732626089041318
MASTER_00050,II_1865_04.txt,Annals of the Western Ocean,"Brown, S. R.",1865,1860s,Religion and Philosophy,Christianity,en,0.012804595961970857,0.011308745394044594,0.0,0.0,0.0,0.0,0.16066255598612536,0.3293199945653937,0.0,0.07922154970633147,0.0,0.003766868842184663,0.0695802787956377,0.024837457503431654,0.017624287193972188,0.11279000030444428,0.17808366574646356,0.0,0.0,0.0,nmf,20,7,0.3293199945653937
MASTER_00051,II_1865_05.txt,"Sorgo, or Northern Chinese sugar cane","Collins, V. D.",1865,1860s,Natural Sciences,Botany,en,0.003465581916439418,0.017110828686998567,0.05844376267140748,0.0,0.14448166502683335,0.0,0.03970735040735218,0.06710472804142321,0.06871499897014328,0.027223412289603115,0.0,0.11075971257387834,0.017233858423894674,0.0,0.10484561990671497,0.007444808982511735,0.1356290950225175,0.14321542365545592,0.0034576498438475185,0.05116150358097863,nmf,20,4,0.14448166502683335
MASTER_00052,II_1865_06.txt,A Visit to the Agricultural Mongols,"Edkins, J.",1865,1860s,Geography and Travel,Travel,en,0.0,0.1251200820401797,0.012966278429932174,0.0338154415284204,0.003769369820856369,0.0,0.0611817876267278,0.037006619313580146,0.002352623867940677,0.0,0.29271515611443594,0.0,0.0,0.025516526677027165,0.13471075303396252,0.0,0.25517783111512055,0.0,0.015667530431816592,0.0,nmf,20,10,0.29271515611443594
MASTER_00376,II_1865_07.txt,"Dragon, The","Hodous, L.",1917,1910s,Anthropology and Social Customs,Mythology,en,0.0,0.0,0.18094918247342195,0.016245120869920412,0.0067440558767489145,0.0,0.3604574809802572,0.0,0.0037387021226325187,0.125183355185919,0.0,0.0,0.0,0.0,0.026542728562375283,0.0,0.04425543429607417,0.0,0.0,0.23588393963265053,nmf,20,6,0.3604574809802572
MASTER_00054,II_1865_08.txt,The Remains of Ancient Kambodia,Bastion,1864,1860s,Arts and Archaeology,Archaeology,en,0.0,0.07458718997997243,0.0,0.0,0.0,0.05996205692697533,0.2699279926246264,0.06102948731316912,0.0031812772205630085,0.0,0.20510187724785642,0.0,0.0,0.20702824447929247,0.0,0.0,0.04653381636522847,0.01438263930138348,0.0,0.05826541854093317,nmf,20,6,0.2699279926246264
MASTER_00055,II_1865_09.txt,Retrospect of events in China and Japan,"Kingsmill, T. W.",1864,1860s,History and Chronology,"History, Modern (20th century)",en,0.05196965798117212,0.10803916156769663,0.0,0.10835827555703259,0.0,0.004936325501332468,0.06849557574763604,0.5717103680150213,0.031195398627196145,0.018490185245938394,0.014765609638432087,0.0,0.0,0.0,0.02040963686733275,0.0,0.0,0.0016298052512094252,0.0,0.0,nmf,20,7,0.5717103680150213
MASTER_00056,II_1865_misc.txt,Respecting China grass,"Jarvie, R.",1864,1860s,Natural Sciences,Agriculture,en,0.08983818294570918,0.14475595869260713,0.11888852836168763,0.025025364253996825,0.007942484860779756,0.0020207742851121886,0.0,0.0,0.07485238731723509,0.05130709998230595,0.08569575152396755,0.03346742922139515,0.033970225991256355,0.003246437607959255,0.026147293970907377,0.0021708033622429897,0.20181608909594684,0.0030837991977366876,0.0454418999232213,0.05032948940593277,nmf,20,16,0.20181608909594684
MASTER_00074,IV_1867_01.txt,"Sketch of a journey from Canton to Hankow through the Provinces of Kwangtung, Kwangsi, and Hunan, with geological notes *","Bickmore, A. S.",1867,1860s,Natural Sciences,Geology,en,0.0,0.3057785680852891,0.016182523395752463,0.0,0.0,0.0,0.0,0.032387824818478364,0.0,0.0,0.001327637229261634,0.0,0.0,0.0,0.3959456805015797,0.017216359135080957,0.20987078403211237,0.021290622802445505,0.0,0.0,nmf,20,14,0.3959456805015797
,IV_1867_02.txt,,,1867,1860s,,,en,0.04384949823543903,0.0,0.0,0.13328824850453277,0.0,0.000897784538527179,0.0,0.04941600822395062,0.03104918427128966,0.3808659791300148,0.3181017578962642,0.0,0.01849790477349906,0.0,0.0,0.024033634426482556,0.0,0.0,0.0,0.0,nmf,20,9,0.3808659791300148
MASTER_00076,IV_1867_03.txt,"Notes on the north of China, its productions and communications","Williamson, A.",1867,1860s,Natural Sciences,Agriculture,en,0.0,0.2177852479995305,0.0,0.020338643323352043,0.0,0.0,0.011251264464672084,0.050573768030605,0.048954174058710956,0.004613386153118142,0.06483532699406454,0.03286414118833534,0.0,0.009299277297636147,0.5023658394828058,0.0,0.03423426284125495,0.0005512099852608474,0.002333458180653499,0.0,nmf,20,14,0.5023658394828058
MASTER_00077,IV_1867_04.txt,"Notes on the productions, chiefly mineral of Shantung","Williamson, A.",1867,1860s,Natural Sciences,Agriculture,en,0.00127770915693283,0.049790673292245506,0.0,0.027304071238695,0.0,0.0,0.005743112515129132,0.005582941067084233,0.1050517669711179,0.01855699007307709,0.02789083140477043,0.02013097357459706,0.0,0.0,0.6633874842741224,0.006391182236298369,0.06019100430849781,0.008701259887432103,0.0,0.0,nmf,20,14,0.6633874842741224
MASTER_00078,IV_1867_05.txt,Entomology of Shanghai,"Pryer, W. B.",1867,1860s,Natural Sciences,Zoology,en,0.0,0.0,0.0973756217407131,0.0,0.16731507313473606,0.01546837258496848,0.0,0.018693817472291433,0.0196890271719452,0.0,0.0,0.0,0.02378424408919364,0.0,0.0,0.0,0.31060324145274093,0.0,0.34707060235341114,0.0,nmf,20,18,0.34707060235341114
MASTER_00079,IV_1867_06.txt,Notes on a portion of the old bed of the Yellow River an the water supply of the Grand Canal,"Ellias, N.",1867,1860s,Natural Sciences,Hydrology,en,0.002733621733042417,0.9536768064694902,0.0,0.0,0.0,0.012105092545567792,0.0,0.0,0.0,0.0017013430303091227,0.0,0.018076748957382656,0.0,0.0,0.0,0.011706387264207642,0.0,0.0,0.0,0.0,nmf,20,1,0.9536768064694902
MASTER_00080,IV_1867_07_list.txt,Eclipses recorded in Chinese works,"Wylie, A.",1867,1860s,Natural Sciences,Astronomy,en,0.0,0.0,0.05969112384496569,0.06697594957009188,0.0,0.0,0.22555295445243864,0.0,0.0,0.0,0.016977499052277325,0.0,0.4294298930909466,0.08377070652820512,0.0,0.11760187346107469,0.0,0.0,0.0,0.0,nmf,20,12,0.4294298930909466
MASTER_00081,IV_1867_08.txt,Chinese chronological tables,"Mayers, W. F.",1867,1860s,History and Chronology,"Chronology, Historical",en,0.0029887224955732097,0.0,0.0632830044278804,0.2928850551803208,0.0,0.0,0.3064475045612493,0.016812983259346496,0.011532788864485444,0.0,0.12270109998294722,0.0,0.1665574314975289,0.0,0.0,0.016791409730668283,0.0,0.0,0.0,0.0,nmf,20,6,0.3064475045612493
MASTER_00082,IV_1867_09.txt,The Christianity of Hung Tsiu Tsuen ; a review of Taeping Books,"Forrest, R. J.",1867,1860s,Religion and Philosophy,Christianity,en,0.08720775798873527,0.0,0.0,0.07850529192475632,0.0,0.0015535622038562972,0.026935417904742114,0.08002005376302598,0.0,0.2086769697949929,0.348629307516302,0.0,0.0,0.0012266813870181795,0.0,0.16724495751657098,0.0,0.0,0.0,0.0,nmf,20,10,0.348629307516302
MASTER_00083,IV_1867_10.txt,"Carte agricole generale de l'Empire Chinois. Texte preface, legende et repertoire","Simon, G. E.",1867,1860s,Natural Sciences,Agriculture,fr,0.0,0.0,0.0,0.0,0.0,0.9954484592628041,0.0,0.002039734686621159,0.0,0.0,0.0,0.0,0.0017649142745936137,0.0,0.0,0.0,0.0,0.0,0.0,0.0007468917759808623,nmf,20,5,0.9954484592628041
MASTER_00084,IV_1867_11.txt,Chinese notions about pigeons and doves,"Watters, T.",1867,1860s,Anthropology and Social Customs,Mythology,en,0.04233788249505362,0.0,0.034017522414207794,0.10248566564432034,0.0,0.0,0.06794076520757292,0.0,0.0,0.09953764081253337,0.0,0.0,0.0,0.0,0.0,0.005307485270582035,0.05470027114171164,0.0,0.5774670349119003,0.0162057321021178,nmf,20,18,0.5774670349119003
MASTER_00086,IV_1867_12.txt,"Retrospect of events in China and Japan, 1867","Kingsmill, T. W.",1867,1860s,History and Chronology,"History, Modern (20th century)",en,0.0,0.008449012503585427,0.03825891894870198,0.0,0.0,0.0,0.0,0.676982623739486,0.04290577260863668,0.0,0.0,0.0,0.0,0.0,0.20659322842666403,0.0,0.0,0.0,0.026810443772925883,0.0,nmf,20,7,0.676982623739486
MASTER_00213,IV_1867_misc.txt,Where was Ta - ts ' in ?,"Allen, H. J.",1886,1880s,Geography and Travel,Geography,en,0.04131718989983454,0.4914748876621787,0.0,0.15203065886071684,0.0,0.0,0.0,0.1048670137888469,0.015684462006801184,0.0906494958036822,0.0,0.010543838846488933,0.04295982271844047,0.0,0.01580056816185671,0.031180023924823906,0.0,0.0,0.0,0.0034920383263295956,nmf,20,1,0.4914748876621787
MASTER_00135,IX_1875_01.txt,"Notes on Col. Yule's edition of Marco Polo's "" Quinsay "" *","Moule, G. E.",1874,1870s,Literature and Language,Literature,en,0.0,0.3244763774027759,0.03475494828732858,0.12918434404496984,0.0,0.019840452599264938,0.039762827622194026,0.007440629403349963,0.0,0.0,0.24484170342713013,0.0,0.0,0.14763429839635442,0.022610941013138944,0.0,0.0,0.005990016436116413,0.023463461367376724,0.0,nmf,20,1,0.3244763774027759
MASTER_00136,IX_1875_02.txt,"Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster","Camajee, D. N.",1874,1870s,Religion and Philosophy,Religion,en,0.22283104514506952,0.0,0.0,0.0,0.0,0.0,0.17541098301636687,0.0,0.0,0.1275092964116921,0.13974802835027378,0.007263270347958372,0.0,0.021879811769652317,0.0,0.24420088769181444,0.0,0.0,0.0,0.06115667726717263,nmf,20,15,0.24420088769181444
MASTER_00137,IX_1875_03.txt,The Aborigines of Northern Formosa,"Taintor, E. C.",1874,1870s,Anthropology and Social Customs,Ethnology,en,0.0,0.010760202102677885,0.009531304261827625,0.0,0.0,0.0,0.06625264294184066,0.017198399007766214,0.002265814561379887,0.0,0.0,0.0,0.0,0.03504238270779805,0.0995216493722147,0.0,0.6947731018814001,0.0,0.0646545031630949,0.0,nmf,20,16,0.6947731018814001
MASTER_00138,IX_1875_04.txt,"Notes on the "" Miao - fa - lien - hua - ching "", a Buddhist sutra in Chinese","Watters, T.",1874,1870s,Religion and Philosophy,Buddhism,en,0.01393634357373677,0.0,0.19065176236274134,0.09506981856080654,0.0,0.0,0.0440364569574087,0.0,0.0,0.1251655895106903,0.0,0.0,0.0,0.20596176582313838,0.019711375370077482,0.056562835285788295,0.08628991558111389,0.020150303006953568,0.0,0.1424638339675449,nmf,20,13,0.20596176582313838
MASTER_00139,IX_1875_05.txt,Narrative of recent events in Tong - king,"Cordier, H.",1874,1870s,History and Chronology,"History, Modern (20th century)",en,0.0,0.03408631439215477,0.0,0.0,0.0,0.0719382436175923,0.0,0.06268333705860543,0.0,0.0,0.0,0.0,0.0,0.8312921049316475,0.0,0.0,0.0,0.0,0.0,0.0,nmf,20,13,0.8312921049316475
MASTER_00140,IX_1875_06.txt,Notes on Chinese toxicology,"Macgowan, D. J.",1874,1870s,Natural Sciences,Medicine,en,0.19789398838214153,0.0317236127629068,0.14441405351672762,0.0045154718402818424,0.02838320651524766,0.0,0.0012012685505076574,0.026841416526127374,0.06425978735878209,0.0,0.0,0.04264826183537607,0.005983368017210932,0.0,0.09575049486577408,0.0,0.23103247605886088,0.05018099144098133,0.01023667734434305,0.06493492498473105,nmf,20,16,0.23103247605886088
MASTER_00055,IX_1875_07_retrospects_of_events.txt,Retrospect of events in China and Japan,"Kingsmill, T. W.",1864,1860s,History and Chronology,"History, Modern (20th century)",en,0.0,0.0,0.024086536744183085,0.0,0.0,0.0,0.0,0.708132164902882,0.024509095390979885,0.0,0.0,0.0,0.1506400758907286,0.002548923699535872,0.05521056325251107,0.0,0.0,0.0,0.03487264011917955,0.0,nmf,20,7,0.708132164902882
MASTER_00402,L_1919_01.txt,Thirty thousand miles in China *,"Edmunds, C. K.",1919,1910s,Geography and Travel,Travel,en,0.022657183916404176,0.37694442321451155,0.07031857701820209,0.0,0.0,0.0012231084561488365,0.01971845950660736,0.08113000473784948,0.016347292347140063,0.05528333624181259,0.0,0.0,0.1605083540932145,0.0,0.006902479932126661,0.0,0.13070449127252254,0.0,0.0,0.05826228926346016,nmf,20,1,0.37694442321451155
MASTER_00403,L_1919_02.txt,Chinese metaphorical zoology,"Williams, C. A. S.",1919,1910s,Literature and Language,Literature,en,0.10273530448903424,0.0,0.0,0.04277197118040807,0.0,0.0,0.0,0.0,0.0,0.1503996501168078,0.0671274203206268,0.0,0.0,0.0,0.0,0.0,0.26219861973574443,0.0,0.3001209620965338,0.07464607206084463,nmf,20,18,0.3001209620965338
MASTER_00404,L_1919_03.txt,"Early Malays and their neighbours, The","Lobingier, C. S.",1919,1910s,Anthropology and Social Customs,Ethnology,en,0.0558829730026697,0.0,0.22473051252490484,0.0,0.010768744431476315,0.0,0.23590733980435666,0.0515592330872625,0.0,0.0,0.0,0.0,0.02513659254815657,0.12753519751487138,0.025617499328872147,0.08556604339651212,0.052597134282694503,0.0,0.012988459540170172,0.09171027053805325,nmf,20,6,0.23590733980435666
MASTER_00180,L_1919_04.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880s,Anthropology and Social Customs,Manners and customs,en,0.0,0.004686999275381457,0.0136574808872458,0.0,0.051292200863467544,0.0,0.0,0.0,0.010918695115008745,0.0,0.0,0.5233976850461389,0.09504906464858144,0.0,0.0009705834385859894,0.0,0.03521767936463189,0.13610666636657323,0.1274941770023112,0.0012087679920736315,nmf,20,11,0.5233976850461389
MASTER_00406,L_1919_05.txt,"Land of Peach Bloom, The","Kliene, C.",1919,1910s,Literature and Language,Literature,en,0.040402219129595685,0.02267164008030906,0.0021830673229742063,0.06124524208987957,0.006442058786637246,0.0003515917858554528,0.011061199857727876,0.02742804569792804,0.0,0.20352506421132427,0.0,0.0,0.0,0.0,0.0,0.029578518047989485,0.5849130720449993,0.0,0.0,0.010198280944779734,nmf,20,16,0.5849130720449993
MASTER_00407,L_1919_06.txt,Recent books by a Chinese scholar,"Ferguson, J. C.",1919,1910s,Literature and Language,Literature,en,0.0,0.0,0.31338414215238913,0.3081136746629647,0.0,0.0,0.0,0.0,0.008317834664199646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37018434852044657,nmf,20,19,0.37018434852044657
MASTER_00408,L_1919_07.txt,Chemical industry in Kwangtung Province,Yan Taz Chiu,1919,1910s,Natural Sciences,Agriculture,en,0.0,0.004359798876962958,0.0,0.0,0.0,0.0,0.0,0.0,0.12105965803065945,0.0,0.014555006280842267,0.0784213890043765,0.015067032675428114,0.0,0.167496150889496,0.0,0.3346616868363262,0.02339642667024715,0.0,0.24098285073566136,nmf,20,16,0.3346616868363262
MASTER_00409,L_1919_08.txt,"List of the birds in the Museum of the Anglo - Chinese College of Foochow, China","Kellogg, C. R.",1919,1910s,Natural Sciences,Zoology,en,0.1028820293936873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8971179706063126,0.0,nmf,20,18,0.8971179706063126
MASTER_00410,L_1919_09.txt,Formosa,,1919,1910s,Geography and Travel,Travel,en,0.0,0.007175422697471186,0.0,0.0,0.0,0.0,0.0,0.09447381721407269,0.0026770898737892815,0.0,0.0,0.013365549357135213,0.012393663572196907,0.0,0.22717299199507124,0.0,0.6196774603837546,0.0,0.0230640049065089,0.0,nmf,20,16,0.6196774603837546
MASTER_00411,L_1919_10.txt,"Attractions of entomology, The","Moore, A.",1919,1910s,Natural Sciences,Zoology,en,0.023495405443507988,0.0,0.17346722686212895,0.0,0.10782243681631735,0.0,0.000741165713724946,0.0,0.0008014744088835617,0.11241121203781208,0.0,0.0,0.0,0.0,0.040303928120064315,0.0,0.18634162218401262,0.0,0.10513162690421823,0.24948390150932992,nmf,20,19,0.24948390150932992
MASTER_00412,L_1919_11.txt,"Beginning of the study of the flora and fauna of Soochow and vicinity, A","Gee, N. G.",1919,1910s,Natural Sciences,Botany,en,0.0,0.0,0.20677495212455316,0.0,0.07547275018990884,0.0,0.0,0.0,0.0,0.0,0.0,0.05204753282989115,0.0,0.0,0.0,0.0,0.0,0.25777029356259923,0.40793447129304755,0.0,nmf,20,18,0.40793447129304755
MASTER_00413,L_1919_12.txt,Notes on Kansu,"King, G. E.",1919,1910s,Geography and Travel,Travel,en,0.0,0.2739441478427745,0.018062227771337473,0.0,0.053122366750295184,0.0,0.07151979654826793,0.0,0.03998415001807653,0.03219759954939383,0.01611095658715727,0.013361286188328683,0.0,0.0,0.23881276355222292,0.02020679309846936,0.10639764109459765,0.0,0.07451976078185614,0.041760510217222414,nmf,20,1,0.2739441478427745
MASTER_00414,L_1919_13.txt,"Exhibition of pictures by a Russian artist, An *","Howell, E. B.",1919,1910s,Arts and Archaeology,Art,en,0.0,0.0,0.3345653760717374,0.0,0.0,0.0,0.0,0.03306241027420516,0.0,0.0,0.050362540306352774,0.005414381561281776,0.017523184145046472,0.0,0.0,0.0,0.09764631290338179,0.0,0.0,0.46142579473799467,nmf,20,19,0.46142579473799467
,L_1919_reviews_of_recent_books.txt,,,1919,1910s,,,en,0.0,0.011057047503799215,0.5711010318835278,0.0001319299703664878,0.0,0.041892020149180205,0.0,0.030258957761874414,0.00982559043433514,0.029970957564473703,0.0,0.0014034321861822474,0.05086405540604821,0.21583340684652078,0.0,0.0,0.0,0.0,0.0,0.03766157029369188,nmf,20,2,0.5711010318835278
MASTER_00415,LI_1920_01.txt,"Relation of Chinese and Siamese, The *","Dodd, W. C.",1920,1920s,Anthropology and Social Customs,Ethnology,en,0.021564264794147157,0.09350254616221984,0.020947128996032474,0.07090043062838142,0.006439722965211913,0.004140813356462991,0.605283616976016,0.05182947955625239,0.022581442751958794,0.03023070896622222,0.01850184984450664,0.0,0.0,0.02043506584953681,0.002572705199196755,0.0,0.004822962654592122,0.0,0.02624726129926244,0.0,nmf,20,6,0.605283616976016
MASTER_00416,LI_1920_02.txt,Greek and Chinese art ideals,"Stanley, A.",1920,1920s,Arts and Archaeology,Art,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0755247409546046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9244752590453955,nmf,20,19,0.9244752590453955
MASTER_00417,LI_1920_03.txt,"Destiny, fate","Morgan, E.",1920,1920s,Religion and Philosophy,Philosophy,en,0.0,0.007825271521329395,0.0,0.01040757570994105,0.0,0.0,0.0,0.0,0.0008196518575736074,0.9591703829075676,0.0,0.0,0.005218656711677538,0.0,0.0,0.0,0.0,0.0,0.016558461291910687,0.0,nmf,20,9,0.9591703829075676
MASTER_00418,LI_1920_04.txt,China's petrified sun - rays,"Chatley, H.",1920,1920s,Natural Sciences,Geology,en,0.0,0.0,0.025289436288427575,0.0,0.0,0.0016802670845835236,0.0,0.008655429194938042,0.029000856242199047,0.02637541922361427,0.0,0.0,0.0,0.0,0.9089985919662377,0.0,0.0,0.0,0.0,0.0,nmf,20,14,0.9089985919662377
MASTER_00419,LI_1920_05.txt,Chinese ideas of antiques,Hutson J.,1920,1920s,Arts and Archaeology,Art,en,0.0,0.0,0.0,0.08298759636348448,0.05424313796442227,0.0,0.0,0.0,0.0759470888960344,0.0,0.0,0.03686841796219092,0.0,0.0,0.024722802521304574,0.0,0.09275695166624238,0.0,0.06038489167246568,0.5720891129538551,nmf,20,19,0.5720891129538551
MASTER_00420,LI_1920_06.txt,Names and nicknames of the Shanghai settlements,"Lanning, G.",1920,1920s,History and Chronology,History,en,0.0029270415685940035,0.12900987809578796,0.4244995602983231,0.0,0.0,0.0,0.06286653099677265,0.28761098672128516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08355256923134947,0.009533433087887903,0.0,0.0,nmf,20,2,0.4244995602983231
MASTER_00421,LI_1920_07.txt,Chinese poetry and its connotations *,"Ayscough, F. W.",1920,1920s,Literature and Language,Literature,en,0.06454384628555361,0.0,0.0,0.24487199739860724,0.034035610547705965,0.0,0.0,0.0,0.0,0.07061265845134367,0.17364936917945228,0.0,0.0,0.0,0.0,0.0,0.31041093145698523,0.0,0.005406900985739744,0.09646868569461227,nmf,20,16,0.31041093145698523
,LI_1920_08.txt,,,1920,1920s,,,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nmf,20,11,1.0
MASTER_00423,LI_1920_09.txt,"Chinese life of Mohammed, A","Mason, I.",1920,1920s,Religion and Philosophy,Islam,en,0.0012827620274480087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987172379725521,0.0,0.0,0.0,0.0,nmf,20,15,0.9987172379725521
MASTER_00415,LI_1920_reviews_of_recent_books.txt,"Relation of Chinese and Siamese, The *","Dodd, W. C.",1920,1920s,Anthropology and Social Customs,Ethnology,en,0.0,0.02747024229113173,0.8182147130548398,0.0,0.0,0.0,0.0,0.04078060102030908,0.008840625860762471,0.0,0.0,0.005726079708631178,0.059981195968094356,0.03505617015501944,0.0,0.0,0.0,0.0,0.0,0.0039303719412118465,nmf,20,2,0.8182147130548398
MASTER_00424,LII_1921_01.txt,"Operations and manifestations of the Tao exemplified in history, The","Morgan, E.",1921,1920s,Religion and Philosophy,Taoism,en,0.025430162623099193,0.0,0.0,0.21351203056205714,0.0,0.0010545634031739538,0.0,0.032902336055919044,0.0,0.6916436069856682,0.0,0.0,0.0,0.0,0.0,0.0,0.035457300370082524,0.0,0.0,0.0,nmf,20,9,0.6916436069856682
