model,K,topic_id,rank,word,weight
nmf,20,3,19,huang,0.2753121517120025
nmf,20,3,20,tsung,0.2724657084062009
nmf,20,4,1,leaves,0.7160113488032985
nmf,20,4,2,species,0.6823268961031146
nmf,20,4,3,slender,0.6654169274769731
nmf,20,4,4,flowers,0.6504918312132292
nmf,20,4,5,mm,0.5561650322604941
nmf,20,4,6,ventral,0.5488127759608739
nmf,20,4,7,dorsal,0.4497083925720531
nmf,20,4,8,bristle,0.42492121121437026
nmf,20,4,9,posterior,0.42203776332232457
nmf,20,4,10,anterior,0.39173908580827677
nmf,20,4,11,hairs,0.36644905391790733
nmf,20,4,12,edge,0.3179147906175306
nmf,20,4,13,side,0.31032570961567496
nmf,20,4,14,plants,0.306435286252864
nmf,20,4,15,bristles,0.29964440742620857
nmf,20,4,16,plant,0.2814760203584113
nmf,20,4,17,ovate,0.2657741556642901
nmf,20,4,18,aperture,0.25689691976521567
nmf,20,4,19,short,0.2511155258242623
nmf,20,4,20,slightly,0.25022248375170825
nmf,20,5,1,on,0.702206413111445
nmf,20,5,2,une,0.5617286239951158
nmf,20,5,3,un,0.5293332322776864
nmf,20,5,4,qu,0.4795373692076337
nmf,20,5,5,plus,0.40961988108028274
nmf,20,5,6,ne,0.4006013495208528
nmf,20,5,7,se,0.2929040658773947
nmf,20,5,8,cette,0.21219478910030132
nmf,20,5,9,dont,0.17717823751773715
nmf,20,5,10,aux,0.17010977156606907
nmf,20,5,11,chine,0.1625451072902551
nmf,20,5,12,autres,0.16119266315098882
nmf,20,5,13,ont,0.15827660876778443
nmf,20,5,14,était,0.15000315128535444
nmf,20,5,15,après,0.14392550010246885
nmf,20,5,16,lui,0.1404159631845158
nmf,20,5,17,quelques,0.13345450290192912
nmf,20,5,18,bien,0.13276077299678257
nmf,20,5,19,leurs,0.13220647175229125
nmf,20,5,20,deux,0.1320083557032026
nmf,20,6,1,king,0.33862284840607987
nmf,20,6,2,ancient,0.29352234182403025
nmf,20,6,3,name,0.2832857875449972
nmf,20,6,4,history,0.23747604474166012
nmf,20,6,5,aryan,0.23665362757898875
nmf,20,6,6,indian,0.2305393056249824
nmf,20,6,7,shi,0.22710943840789652
nmf,20,6,8,tribes,0.22131806853697278
nmf,20,6,9,sanscrit,0.22023567564492263
nmf,20,6,10,myth,0.21454891853116145
nmf,20,6,11,greek,0.2038502359176701
nmf,20,6,12,modern,0.20103404923556611
nmf,20,6,13,language,0.19035387212662697
nmf,20,6,14,called,0.18598831944145475
nmf,20,6,15,india,0.1856399723803572
nmf,20,6,16,race,0.18047611950591677
nmf,20,6,17,word,0.17581698260728798
nmf,20,6,18,asia,0.16350638388700134
nmf,20,6,19,lunar,0.15741942213079785
nmf,20,6,20,calendar,0.1572271835947368
nmf,20,7,1,government,0.5448113539406834
nmf,20,7,2,japan,0.5276732259094129
nmf,20,7,3,retrospect,0.4416068407925305
nmf,20,7,4,foreign,0.4218785950391511
nmf,20,7,5,japanese,0.40148744177726214
nmf,20,7,6,treaty,0.34455767788723535
nmf,20,7,7,country,0.32188172249870484
nmf,20,7,8,emperor,0.31918356759038535
nmf,20,7,9,foreigners,0.30694510754652515
nmf,20,7,10,peking,0.28966736054182185
nmf,20,7,11,nagasaki,0.28744716716932284
nmf,20,7,12,events,0.2853927767131199
nmf,20,7,13,british,0.2835084890941754
nmf,20,7,14,year,0.275963121974512
nmf,20,7,15,mr,0.2624551992133316
nmf,20,7,16,people,0.2576533299313099
nmf,20,7,17,canton,0.2573402921906338
nmf,20,7,18,shanghai,0.25320047088918146
nmf,20,7,19,yedo,0.250521970183061
nmf,20,7,20,trade,0.23811379046329179
nmf,20,8,1,cash,0.8360622612810703
nmf,20,8,2,taels,0.6796912634276774
nmf,20,8,3,coins,0.6015471435960564
nmf,20,8,4,silver,0.5457463497948225
nmf,20,8,5,currency,0.46008822777903324
nmf,20,8,6,salt,0.44651511817600437
nmf,20,8,7,tael,0.41677643508372314
nmf,20,8,8,coinage,0.3394801572355867
nmf,20,8,9,copper,0.32987549970719454
nmf,20,8,10,reverse,0.3210466612858614
nmf,20,8,11,mint,0.3128610437471373
nmf,20,8,12,coin,0.30604127432427536
nmf,20,8,13,tls,0.26099297720322556
nmf,20,8,14,obverse,0.25735796392148064
nmf,20,8,15,gold,0.22924339970082694
nmf,20,8,16,money,0.219803992971265
nmf,20,8,17,value,0.20293847962232012
nmf,20,8,18,tax,0.19968187378287405
nmf,20,8,19,per,0.19651892340866972
nmf,20,8,20,weight,0.19187320461439739
nmf,20,9,1,confucius,0.48869861391652153
nmf,20,9,2,heaven,0.4203051603373317
nmf,20,9,3,man,0.4107873247415784
nmf,20,9,4,tzu,0.30385726549218794
nmf,20,9,5,nature,0.2966948959112763
nmf,20,9,6,men,0.2920397955144732
nmf,20,9,7,life,0.27687923577455964
nmf,20,9,8,love,0.2494848558808903
nmf,20,9,9,doctrine,0.24773758250556233
nmf,20,9,10,things,0.2470087872631595
nmf,20,9,11,people,0.2452015561617191
nmf,20,9,12,principle,0.24176734576924877
nmf,20,9,13,mind,0.2355237375859713
nmf,20,9,14,tao,0.23319784966346957
nmf,20,9,15,virtue,0.22410830983993893
nmf,20,9,16,destiny,0.22091712764096452
nmf,20,9,17,heart,0.22073672416213652
nmf,20,9,18,mencius,0.21463125203868966
nmf,20,9,19,tsi,0.21450778606249335
nmf,20,9,20,said,0.1996290625981147
nmf,20,10,1,temple,0.3861122138471565
nmf,20,10,2,heaven,0.3524380942421265
nmf,20,10,3,god,0.3136390877014436
nmf,20,10,4,worship,0.25446786903286134
nmf,20,10,5,altar,0.25078668479680627
nmf,20,10,6,hall,0.22504742384730317
nmf,20,10,7,stone,0.21066814593576325
nmf,20,10,8,dragon,0.20535995646543798
nmf,20,10,9,emperor,0.1944419015838564
nmf,20,10,10,spirits,0.1934272991692035
nmf,20,10,11,tombs,0.19118174936458235
nmf,20,10,12,sacrifice,0.18221944429714598
nmf,20,10,13,tablet,0.17603305063828453
nmf,20,10,14,incense,0.16803710862690438
nmf,20,10,15,city,0.16752360323243623
nmf,20,10,16,gods,0.15929621815395656
nmf,20,10,17,tomb,0.1560771234373661
nmf,20,10,18,gate,0.1547312401837255
nmf,20,10,19,earth,0.15283665589338843
nmf,20,10,20,temples,0.14553089018641477
nmf,20,11,1,cm,1.386211157047993
nmf,20,11,2,fig,0.6918506789119587
nmf,20,11,3,pl,0.5613865404224264
nmf,20,11,4,manchuria,0.46265072110118133
nmf,20,11,5,breadth,0.4311625626148971
nmf,20,11,6,fruits,0.41143595779869757
nmf,20,11,7,length,0.3245688401345753
nmf,20,11,8,skvortzow,0.2847971374266857
nmf,20,11,9,var,0.2805408463943762
nmf,20,11,10,taro,0.2624025192151242
nmf,20,11,11,variety,0.23438760217213325
nmf,20,11,12,gourd,0.23102680719808916
nmf,20,11,13,varieties,0.20826770485242618
nmf,20,11,14,rice,0.2048230842446446
nmf,20,11,15,apricot,0.2002190549558121
nmf,20,11,16,cultivated,0.19573797023481213
nmf,20,11,17,see,0.19040814280522853
nmf,20,11,18,melons,0.18749166007430804
nmf,20,11,19,vegetable,0.18739921444770113
nmf,20,11,20,harbin,0.17692715980625165
nmf,20,12,1,mm,0.40321694142952713
nmf,20,12,2,magnetic,0.40237626247332076
nmf,20,12,3,dip,0.39746791161333567
nmf,20,12,4,observations,0.39290395785335247
nmf,20,12,5,temperature,0.29304510384409344
nmf,20,12,6,feb,0.2532457504347698
nmf,20,12,7,mean,0.2211963038980042
nmf,20,12,8,apr,0.20476585851900364
nmf,20,12,9,sept,0.20187339694789314
nmf,20,12,10,aug,0.19495473850703174
nmf,20,12,11,shanghai,0.17967360843089383
nmf,20,12,12,june,0.17855390233599974
nmf,20,12,13,july,0.1783194982882189
nmf,20,12,14,dec,0.1673752877813981
nmf,20,12,15,year,0.16573565981814073
nmf,20,12,16,oct,0.1637247646254362
nmf,20,12,17,needle,0.15985909178126223
nmf,20,12,18,meteorological,0.15924087147691152
nmf,20,12,19,wind,0.15467320570190293
nmf,20,12,20,jan,0.15334115818447733
nmf,20,13,1,de,0.9961797590468371
nmf,20,13,2,la,0.5694264979999718
nmf,20,13,3,les,0.47519614612471733
nmf,20,13,4,le,0.4600948972101825
nmf,20,13,5,et,0.4363945319039363
nmf,20,13,6,que,0.25996402694757714
nmf,20,13,7,des,0.2552556357663728
nmf,20,13,8,du,0.24608818562128207
nmf,20,13,9,en,0.22504246648934167
nmf,20,13,10,garnier,0.22328169441469406
nmf,20,13,11,tong,0.2171434025393514
nmf,20,13,12,vol,0.18849257821345686
nmf,20,13,13,dans,0.1615690974804053
nmf,20,13,14,nous,0.1581695207430535
nmf,20,13,15,bishop,0.1561563839559438
nmf,20,13,16,qui,0.14991902806481242
nmf,20,13,17,sur,0.1495222867960118
nmf,20,13,18,king,0.14674850992748287
nmf,20,13,19,au,0.1335723815763607
nmf,20,13,20,chine,0.12790102144177523
nmf,20,14,1,coal,0.9506053732375571
nmf,20,14,2,limestone,0.3587322329216511
nmf,20,14,3,rocks,0.3318649887200586
nmf,20,14,4,rock,0.20785284427965497
nmf,20,14,5,mines,0.19469136955831604
nmf,20,14,6,carboniferous,0.19392655398284994
nmf,20,14,7,sandstone,0.17164796869221485
nmf,20,14,8,beds,0.1701587737883229
nmf,20,14,9,deg,0.1683036530467337
nmf,20,14,10,per,0.16484819959917751
nmf,20,14,11,formations,0.1627213055617223
nmf,20,14,12,strata,0.15835101944944963
nmf,20,14,13,shale,0.1421886749594667
nmf,20,14,14,ton,0.14094113925170043
nmf,20,14,15,shan,0.14091452270699106
nmf,20,14,16,nagasaki,0.13560111984329085
nmf,20,14,17,geology,0.1344852580177375
nmf,20,14,18,hills,0.1302464447546291
nmf,20,14,19,sediments,0.12767310605088578
nmf,20,14,20,iron,0.11628832133429653
nmf,20,15,1,mohammed,0.8178727925828623
nmf,20,15,2,prophet,0.6316091456757326
nmf,20,15,3,moslem,0.37982720093702504
nmf,20,15,4,moslems,0.2684284249747835
nmf,20,15,5,mosque,0.17843717401152107
nmf,20,15,6,arabic,0.16681978028733935
nmf,20,15,7,wakkas,0.15840576781102758
nmf,20,15,8,islam,0.15530219198325412
nmf,20,15,9,prayer,0.1478949978788393
nmf,20,15,10,god,0.14602242823450942
nmf,20,15,11,mecca,0.14312397250705183
nmf,20,15,12,abu,0.13610241280556815
nmf,20,15,13,religion,0.12289331260415734
nmf,20,15,14,year,0.11802376328191172
nmf,20,15,15,koran,0.11384033219952254
nmf,20,15,16,pp,0.1092474543831453
nmf,20,15,17,ibn,0.10774933031343444
nmf,20,15,18,faith,0.10520060963763889
nmf,20,15,19,said,0.10247813104747514
nmf,20,15,20,liu,0.08558927107186967
nmf,20,16,1,village,0.24907456306475587
nmf,20,16,2,miao,0.238828480546642
nmf,20,16,3,men,0.2018812316447758
nmf,20,16,4,women,0.1832350163773667
nmf,20,16,5,savages,0.17939280847603226
nmf,20,16,6,day,0.17495393732528047
nmf,20,16,7,us,0.15391304795078542
nmf,20,16,8,white,0.15360003384787066
nmf,20,16,9,small,0.15109438276763526
nmf,20,16,10,man,0.14619329171876363
nmf,20,16,11,boat,0.1428118769624791
nmf,20,16,12,little,0.13969900912538327
nmf,20,16,13,rice,0.13881484431521976
nmf,20,16,14,fish,0.13848650480688507
nmf,20,16,15,used,0.13025655781792828
nmf,20,16,16,water,0.12996374021728233
nmf,20,16,17,house,0.12962580582280228
nmf,20,16,18,black,0.12857592241191848
nmf,20,16,19,bamboo,0.1274997410686121
nmf,20,16,20,people,0.12243017570212365
nmf,20,17,1,lour,0.7210780418971174
nmf,20,17,2,linn,0.6077377923539353
nmf,20,17,3,osb,0.41462931112788165
nmf,20,17,4,hgk,0.29521465932693364
nmf,20,17,5,cochin,0.27531377910566657
nmf,20,17,6,sin,0.272777551092972
nmf,20,17,7,fl,0.25558108495638865
nmf,20,17,8,tab,0.2195429362635455
nmf,20,17,9,canton,0.18043103271552313
nmf,20,17,10,folio,0.17556293551942903
nmf,20,17,11,fig,0.17320444474180088
nmf,20,17,12,foliis,0.17070818988292127
nmf,20,17,13,plants,0.1701510466523016
nmf,20,17,14,chinensis,0.1700353670050848
nmf,20,17,15,plant,0.1623263073842217
nmf,20,17,16,var,0.1520928181855034
nmf,20,17,17,et,0.12575683709909444
nmf,20,17,18,isl,0.12228719483761508
nmf,20,17,19,chusan,0.10871782814902392
nmf,20,17,20,sinensis,0.09989491667494087
nmf,20,18,1,genus,0.40118162306104094
nmf,20,18,2,species,0.39968480539217655
nmf,20,18,3,bill,0.3259248518175702
nmf,20,18,4,birds,0.3223324171321747
nmf,20,18,5,bird,0.310424250522819
nmf,20,18,6,brown,0.2892715616976642
nmf,20,18,7,tail,0.2602822162292951
nmf,20,18,8,swinhoe,0.21964766540614875
nmf,20,18,9,wing,0.2081242090435392
nmf,20,18,10,formosa,0.1885603231778133
nmf,20,18,11,black,0.1825574448204826
nmf,20,18,12,tenths,0.1742577450217326
nmf,20,18,13,family,0.16756522273341318
nmf,20,18,14,white,0.16231105624371622
nmf,20,18,15,styan,0.15082172485102205
nmf,20,18,16,pall,0.1479419652575327
nmf,20,18,17,chihli,0.14008626152331352
nmf,20,18,18,yellowish,0.1374439775981633
nmf,20,18,19,migrant,0.1364661588183772
nmf,20,18,20,specimens,0.1338953781083432
nmf,20,19,1,art,0.5711868068606469
nmf,20,19,2,bronze,0.24245788413125216
nmf,20,19,3,bronzes,0.20190338310821332
nmf,20,19,4,greek,0.19277648058694946
nmf,20,19,5,porcelain,0.1739373177566469
nmf,20,19,6,artistic,0.15343831802771182
nmf,20,19,7,work,0.1526789606757833
nmf,20,19,8,painting,0.15198915490214654
nmf,20,19,9,dynasty,0.15115152890455866
nmf,20,19,10,design,0.14927461089113284
nmf,20,19,11,culture,0.1462911190317443
nmf,20,19,12,buddhist,0.14243596106092046
nmf,20,19,13,pottery,0.14152175868385192
nmf,20,19,14,period,0.13385154885781542
nmf,20,19,15,ancient,0.13261358926074468
nmf,20,19,16,figures,0.12526415430085167
nmf,20,19,17,beauty,0.11401491817273976
nmf,20,19,18,human,0.11324758632449297
nmf,20,19,19,forms,0.11248864712535964
nmf,20,19,20,colour,0.11209366595654133
