master_id,filename,title,author,year,decade,L1,L2,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,model,K,dominant_topic,dominant_topic_weight
MASTER_00129,1874_04.txt,Chinese fox - myths,"Watters, T.",1873,1870s,Anthropology and Social Customs,Mythology,en,0.001722088698388553,0.8911555863663251,3.551319098037452e-05,0.04813586766835286,0.004713531553242325,0.0541664530996145,3.5486116942944e-05,3.54733061534181e-05,lda,8,1,0.8911555863663251
MASTER_00130,1874_05.txt,Brief account of the French Expedition of 1866 into Indo - China,"Viguier, S. A.",1873,1870s,History and Chronology,"History, Modern (20th century)",en,0.0491816208078929,0.2716522175327401,0.06586371487235043,7.646859473221153e-05,0.32254527751886974,7.64935291071604e-05,0.26820147314104453,0.022402734003262884,lda,8,4,0.32254527751886974
MASTER_00131,1874_06.txt,"Visit to the city of Confucius, A","Edkins, J.",1873,1870s,Religion and Philosophy,Confucianism,en,0.013017290621330497,0.6454588312567894,5.3614414423755714e-05,0.01538376549309383,5.3557198167003514e-05,0.23102739454169444,0.09495199334849302,5.355312600808586e-05,lda,8,1,0.6454588312567894
MASTER_00132,1874_07.txt,Short notes on Chinese instruments of music *,"Dennys, N. B.",1873,1870s,Arts and Archaeology,Music,en,0.5034882936955146,0.1258061189622919,2.795796216861207e-05,0.124712049927056,3.9189494079891285e-05,0.24587047460076952,2.7959330596837067e-05,2.7956027522535583e-05,lda,8,0,0.5034882936955146
MASTER_00133,1874_08.txt,"Stone drums of the Chou Dynasty, The *","Bushell, S. W.",1873,1870s,Arts and Archaeology,Archaeology,en,0.018019332306451964,0.2257077399114361,2.910577544898017e-05,0.030107988118938504,0.10160647456802546,0.6044359546954584,0.020064306338225445,2.9098286015155314e-05,lda,8,5,0.6044359546954584
MASTER_00134,1874_09_retrospects_of_events.txt,"Retrospect of events in China, 1873",Editorial Committee,1873,1870s,History and Chronology,"History, Modern (20th century)",en,0.09548844162604679,0.31434583034600433,0.035664666212359815,0.007708234815878356,0.39796885467714915,0.02763614718466086,0.11224186567773801,0.008945959460162663,lda,8,4,0.39796885467714915
MASTER_00154,1878_01.txt,On the Stone figures at Chinese tombs and the offering of living sacrifices,"Mayers, W. F.",1877,1870s,Anthropology and Social Customs,Manners and customs,en,2.9197755849944373e-05,0.4121333744838013,2.9186327321500506e-05,2.919317007437414e-05,0.02748291039745026,0.5506312812242588,0.00963567576210874,2.9180879135066718e-05,lda,8,5,0.5506312812242588
MASTER_00155,1878_02.txt,The Comparative study of Chinese dialects,"Parker, E. H.",1877,1870s,Literature and Language,Literature,en,0.004063968160050054,0.09631459961940171,3.456416562719562e-05,0.09945603888221433,0.3401813595865014,0.4446112587184911,0.005732836851410155,0.009605374016304095,lda,8,5,0.4446112587184911
MASTER_00156,1878_03.txt,"Droughts in China, A. D. 620-1643","Hosie, A.",1877,1870s,Natural Sciences,Meteorology,en,3.75597679278276e-05,3.7548011893802e-05,0.012963313334702875,3.755118487723819e-05,3.755249613154597e-05,0.9868113971020069,3.7548201154582534e-05,3.752990130524047e-05,lda,8,5,0.9868113971020069
MASTER_00157,1878_04.txt,"Sunspots and sun - shadows observed in China, B. C. 28 - A. D. 1617","Hosie, A.",1877,1870s,Natural Sciences,Astronomy,en,0.000369264282013885,0.00036930758460993753,0.19800706852653785,0.1729305428525176,0.16094570028276525,0.4567966949271051,0.010211986021722439,0.00036943552272793645,lda,8,5,0.4567966949271051
MASTER_00158,1878_05.txt,"The Ancient language and cult of the Chows ; critical and exegetical notes on the "" Shi- king ""","Kingsmill, T. W.",1877,1870s,Religion and Philosophy,Religion,en,2.6247775700904935e-05,0.6116421867939145,2.625917638294863e-05,2.625776925862324e-05,0.08380111475808885,0.29144031010091115,2.625117563145042e-05,0.013011372450111669,lda,8,1,0.6116421867939145
MASTER_00159,1878_06.txt,The Climate of Eastern Asia,"Fritsche, H.",1877,1870s,Natural Sciences,Meteorology,en,6.76184641337974e-06,6.761514801854102e-06,0.9999526673076259,6.7617436662424655e-06,6.762895645303608e-06,6.762281911000003e-06,6.760917016892734e-06,6.761492919581757e-06,lda,8,2,0.9999526673076259
,1880_01.txt,,,1880,1880s,,,en,0.04781731592925273,0.5352716519842505,0.006074684827201421,2.403608248548427e-05,2.4042241935419335e-05,0.3472144208882757,0.02142782383710821,0.042146024209490596,lda,8,1,0.5352716519842505
MASTER_00165,1880_02.txt,Rock inscriptions at the north side of Yentai Hill *,"Rhein, J.",1879,1870s,Arts and Archaeology,Antiquities,en,0.0003277595517006609,0.0647595123711639,0.07949135819509454,0.0003275285374684847,0.00032761826803536154,0.7003041229713178,0.15413460473458937,0.00032749537062986276,lda,8,5,0.7003041229713178
MASTER_00167,1880_03.txt,Early European researches into the flora of China,"Bretschneider, E.",1880,1880s,Natural Sciences,Botany,en,0.03666461000629247,0.0003497552643410857,3.94518661452513e-06,3.946175897870568e-06,3.9461922337144745e-06,0.031413415242683915,3.944374504532622e-06,0.9315564375574319,lda,8,7,0.9315564375574319
MASTER_00167,1880_04.txt,Early European researches into the flora of China,"Bretschneider, E.",1880,1880s,Natural Sciences,Botany,en,4.657048421202129e-06,4.65669597022038e-06,4.657141480218895e-06,4.659419829439341e-06,4.65735019260276e-06,4.657517496593077e-06,4.656706906079733e-06,0.9999673981197037,lda,8,7,0.9999673981197037
MASTER_00179,1883_01.txt,What did the ancient Chinese know of the Greeks and Romans,"Edkins, J.",1883,1880s,History and Chronology,History,en,0.04248652081962064,0.408230301158146,0.04973902342512738,3.9084580054802294e-05,0.18038076822376659,0.20026110924662388,0.011817069086332708,0.1070461234603279,lda,8,1,0.408230301158146
MASTER_00180,1883_02.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880s,Anthropology and Social Customs,Manners and customs,en,0.31348079183176797,0.5424821327731065,7.393832942053165e-05,7.391916571631782e-05,0.04273114590788098,0.07849099114986081,0.019981343999066644,0.00268573684318012,lda,8,1,0.5424821327731065
