master_id,filename,title,author,year,decade,L1,L2,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,model,K,dominant_topic,dominant_topic_weight
MASTER_00020,1860_03.txt,Cotton in China,"Robertson, D. B.",1859,1850s,Natural Sciences,Agriculture,en,4.145077720963882e-05,0.042681293170039145,0.047197130100408914,4.14507772062139e-05,4.1450777204014204e-05,0.07171582393304318,0.21023651517462252,0.011577191022182631,4.1450777209633455e-05,0.08891765426216709,4.1450777211441253e-05,4.145077720769149e-05,4.1450777211418214e-05,0.07745691369858146,4.145077720953342e-05,0.15951065710871806,0.023699831425407054,4.145077720756767e-05,4.1450777207865826e-05,4.145077720839263e-05,0.08818441043169627,4.145077720850764e-05,0.13791758638722199,0.040366133182200045,4.1450777209819436e-05,lda,25,6,0.21023651517462252
MASTER_00022,1860_04.txt,A Sketch of the Tauist Mythology in its modern form,"Edkins, J.",1859,1850s,Anthropology and Social Customs,Mythology,en,0.17719971957858477,3.933136677224497e-05,3.933136677042881e-05,3.9331366770070424e-05,3.9331366767438164e-05,3.933136677224639e-05,3.933136677115376e-05,3.933136677282096e-05,3.93313667701746e-05,3.9331366772643784e-05,0.016736070562519627,3.9331366770526676e-05,0.3060283567034224,0.2582626115441184,3.9331366770640226e-05,3.933136677069812e-05,0.1093349355924815,3.933136677138098e-05,3.9331366771024494e-05,0.07100852787816167,3.9331366769526866e-05,3.933136677028465e-05,0.060721813538836454,3.933136677238604e-05,3.9331366769528546e-05,lda,25,12,0.3060283567034224
MASTER_00023,1860_05.txt,Narrative of the American Embassy to Peking,"Williams, S. W.",1859,1850s,History and Chronology,"History, Modern (20th century)",en,0.029689337156698015,0.006663807027409608,0.0021355030154543114,6.508298080946016e-06,6.508298080707434e-06,0.00092015842876306,6.5082980813243655e-06,0.04035265423404487,6.50829808081853e-06,6.508298081146517e-06,0.03210964687579469,6.508298081498521e-06,0.02500409140865131,6.508298081272697e-06,6.50829808111319e-06,0.8384990135601769,0.012775329731249804,6.508298081083129e-06,0.005969331257908137,0.004579108835185696,0.00121741059360863,6.508298081099917e-06,6.508298081467907e-06,6.5082980810842266e-06,6.508298081414486e-06,lda,25,15,0.8384990135601769
MASTER_00021,1860_06.txt,"Meteorological tables, from observations made in Japan",,1859,1850s,Natural Sciences,Meteorology,en,0.00014760147603339372,0.00014760147603939386,0.046561840542041794,0.057700849367270685,0.00014760147602230572,0.12294085730899809,0.00014760147603431597,0.00014760147604610225,0.00014760147602740572,0.00014760147603430523,0.00014760147604151133,0.00014760147605206953,0.0001476014760358662,0.00014760147603257566,0.00014760147602076553,0.20843759479280935,0.00014760147603764544,0.00014760147604135382,0.00014760147604177257,0.00014760147604659616,0.00014760147602706984,0.5614068284681557,0.00014760147604856756,0.00014760147603079096,0.00014760147603068237,lda,25,21,0.5614068284681557
MASTER_00031,1860_07.txt,A Sketch of the Life of Confucius,"Edkins, J.",1860,1860s,Religion and Philosophy,Confucianism,en,0.07840668880655749,1.2008405886393195e-05,1.2008405886231096e-05,1.200840588576015e-05,1.2008405885228631e-05,0.008027079697400881,1.2008405886308365e-05,0.019251232772251454,1.2008405885407243e-05,1.2008405885837348e-05,0.15906316131278142,1.2008405885569354e-05,0.49320773964297376,0.12896572856566332,1.2008405885087378e-05,1.2008405886294822e-05,1.2008405886550448e-05,1.2008405886027294e-05,1.2008405885811005e-05,0.0930792037225151,1.2008405886734278e-05,1.2008405886389051e-05,0.01979502257979499,1.2008405886062942e-05,1.200840588597973e-05,lda,25,12,0.49320773964297376
MASTER_00028,1860_08.txt,"The Ethics of the Chinese, with special reference to the doctrine of Human Nature and Sin","John, G.",1860,1860s,Religion and Philosophy,Philosophy,en,0.07866140735717041,3.4782608702879403e-06,0.0666444917788507,0.004719880993152485,3.4782608698255323e-06,0.0011279061953101506,3.478260870277803e-06,0.006498232282343118,3.4782608704419864e-06,0.008635159749521202,0.09215164288785406,0.005921513382235938,0.38968379527005936,3.4782608702441246e-06,3.4782608702666235e-06,0.021229506609237603,3.4782608703023297e-06,3.478260870105999e-06,3.478260870130177e-06,0.009601434509451195,0.025647281332669677,0.0020437396615538813,0.28303766965423327,0.004361555727654725,3.4782608702173943e-06,lda,25,12,0.38968379527005936
MASTER_00032,1860_09.txt,Supplemental memorandum on the present state of the magnetic elements in China and places adjacent,"Shadwell, C. F. A.",1860,1860s,Natural Sciences,Meteorology,en,8.456659620336347e-05,8.456659620938163e-05,8.456659620503802e-05,8.456659621022567e-05,8.45665961979288e-05,0.11073523549653115,8.456659620915716e-05,8.45665962071611e-05,8.456659620407597e-05,0.0857997102689186,8.45665962090114e-05,8.456659620775884e-05,8.456659620681758e-05,8.45665962051152e-05,8.456659621511518e-05,0.5979382556035098,8.456659620445884e-05,8.456659620219916e-05,8.45665962099312e-05,8.456659620882244e-05,8.456659620564139e-05,0.07595824129028553,0.12787722541661717,8.456659620575e-05,8.456659621089146e-05,lda,25,15,0.5979382556035098
MASTER_00034,1860_11.txt,Winds and weather at Chefoo,Editorial Committee,1860,1860s,Natural Sciences,Meteorology,en,0.00027027027032396604,0.0002702702703198456,0.040881485761159596,0.07800856976224695,0.00027027027029034016,0.17933797218076097,0.00027027027033959416,0.0002702702703420902,0.0002702702703062859,0.0002702702703270415,0.00027027027030908916,0.00027027027030178814,0.0002702702703031724,0.00027027027029830004,0.000270270270274547,0.27044277356742363,0.00027027027030254784,0.0002702702703015434,0.0002702702703192259,0.0002702702703074534,0.00027027027031696,0.3039344829212041,0.122259580671313,0.000270270270299781,0.00027027027030816786,lda,25,21,0.3039344829212041
MASTER_00065,1866_01.txt,"Notes of a Journey from Peking to Chefoo via Grand Canal , Yen -chow -foo, &c","Williamson, A.",1865,1860s,Geography and Travel,Travel,en,0.03667399053556136,8.42282585965165e-06,0.03896453737734795,8.4228258592021e-06,8.422825858723823e-06,8.422825859774312e-06,0.11357324657833999,8.42282585982514e-06,8.422825859336873e-06,8.422825859833248e-06,0.13226649833590123,8.422825859220506e-06,0.0875828731941509,0.016775663061223002,8.422825859287327e-06,0.024881655859431785,8.42282585988611e-06,8.422825859481035e-06,8.422825859495336e-06,0.2234523561543455,8.422825859622056e-06,8.422825858998318e-06,0.32206399026533683,0.0036388462504695247,8.422825859602622e-06,lda,25,22,0.32206399026533683
INDEX_00062,1866_02.txt,"Account of an Overland Journey from Peking to Shanghai, made in February and March 1866",,1866,1860s,Geography and Travel,Travel,en,1.6891891895465412e-05,0.02717972462981763,0.01184433770671035,1.6891891893640568e-05,1.689189189306974e-05,0.0503542122439443,0.18845849202271495,1.689189189518134e-05,1.6891891894077833e-05,1.689189189553422e-05,0.15764354409460443,1.6891891894341755e-05,0.03683031404798835,0.01836519038868462,1.6891891893226725e-05,0.15575558611902338,0.01622152166831673,1.6891891894928932e-05,1.689189189461332e-05,0.04467125626548869,1.6891891895219237e-05,1.689189189761295e-05,0.29243933432617975,1.689189189507251e-05,1.689189189487746e-05,lda,25,22,0.29243933432617975
