master_id,filename,title,author,year,decade,L1,L2,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,model,K,dominant_topic,dominant_topic_weight
MASTER_00196,1885_08.txt,Chinese theatricals and theatrical plots,,1885,1880s,Literature and Language,Literature,en,0.045520144673976894,0.0,0.16999193510061583,0.23291452690367861,0.0,0.0,0.06879461494507629,0.4827787783766524,nmf,8,7,0.4827787783766524
MASTER_00196,1885_09.txt,Chinese theatricals and theatrical plots,,1885,1880s,Literature and Language,Literature,en,0.28392266945988187,0.0,0.14392418228768045,0.11409037001170201,0.012578459961036608,0.0,0.1652172419992821,0.28026707628041686,nmf,8,0,0.28392266945988187
MASTER_00202,1885_10.txt,The Seaports of India and Ceylon,"Phillips, G.",1885,1880s,Geography and Travel,Geography,en,0.22735278197389092,0.13535551546998778,0.0,0.14842466228862788,0.02846019767979314,0.3956847175423981,0.0647221250453022,0.0,nmf,8,5,0.3956847175423981
MASTER_00204,1885_11.txt,Some additions to my Chinese grammar,"Gabelentz, G. von der",1885,1880s,Literature and Language,Literature,en,0.0,0.0,0.0,0.2424964987430768,0.021082105994552305,0.056518260096796745,0.04492825267989001,0.6349748824856841,nmf,8,7,0.6349748824856841
MASTER_00180,1885_12_list_of_books.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880s,Anthropology and Social Customs,Manners and customs,en,0.5963474407187631,0.0,0.0,0.0,0.044074246040385824,0.35957831324085116,0.0,0.0,nmf,8,0,0.5963474407187631
MASTER_00240,1888_01.txt,A Corean monument to Manchu clemency,"Carles, W. R.",1888,1880s,History and Chronology,History,en,0.0,0.09972578286434668,0.3511747795731254,0.34709150026320706,0.0,0.00736265960894399,0.12883964092690076,0.06580563676347626,nmf,8,2,0.3511747795731254
MASTER_00245,1888_02.txt,A guide to True Vacuity,"Moule, G. E.",1888,1880s,Religion and Philosophy,Taoism,en,0.02853120622524226,0.011987025706159645,0.0,0.0,0.027448392810867094,0.05007152075121477,0.056415876182132105,0.8255459783243841,nmf,8,7,0.8255459783243841
MASTER_00239,1888_03.txt,"Changchow, the capital of Funkien in Mongol times","Phillips, G.",1888,1880s,History and Chronology,History,en,0.12898229705767666,0.03834799036929776,0.2885747112632292,0.31918884363862715,0.0,0.0,0.22490615767116928,0.0,nmf,8,3,0.31918884363862715
MASTER_00238,1888_04.txt,The Bore of the Tsien - tang Kiang (Hang - chau Bay),Moore,1888,1880s,Natural Sciences,Hydrology,en,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nmf,8,1,1.0
MASTER_00246,1888_05.txt,Chinese chess *,"Volpicelli, Z. H.",1888,1880s,Anthropology and Social Customs,Manners and customs,en,0.0,0.0,0.0784863945866165,0.0,0.24541269165093416,0.023423755351392517,0.444207324936619,0.2084698334744378,nmf,8,6,0.444207324936619
MASTER_00237,1891_01.txt,Chinese names of plants,"Henry, A.",1887,1880s,Natural Sciences,Botany,en,0.0,0.0,0.0,0.30400267240352735,0.433046747417293,0.05884732464894789,0.20410325553023184,0.0,nmf,8,4,0.433046747417293
MASTER_00237,1891_02.txt,Chinese names of plants,"Henry, A.",1887,1880s,Natural Sciences,Botany,en,0.3129051495399376,0.0,0.03805599673962491,0.08695168821575357,0.44999313809794433,0.0,0.11209402740673959,0.0,nmf,8,4,0.44999313809794433
MASTER_00257,1891_03.txt,The Fish - skin Tartars,"Fraser, E. H.",1891,1890s,Anthropology and Social Customs,Ethnology,en,0.0,0.28202686696762497,0.14991626433183422,0.0,0.1759720625661208,0.0,0.03728560526317933,0.3547992008712407,nmf,8,7,0.3547992008712407
MASTER_00258,1891_04.txt,A Comparative table of the ancient lunar asterisms,"Kingsmill, T. W.",1891,1890s,Natural Sciences,Astronomy,en,0.0,0.0,0.0,0.0,0.014773731481781675,0.0,0.9852262685182183,0.0,nmf,8,6,0.9852262685182183
MASTER_00259,1891_05.txt,Wei - ch ' i *,"Volpicelli, Z. H.",1891,1890s,Anthropology and Social Customs,Manners and customs,en,0.0,0.09153508523836999,0.08707152681100434,0.021068931263383266,0.3730751853946446,0.0,0.0,0.42724927129259765,nmf,8,7,0.42724927129259765
MASTER_00260,1891_06.txt,Militant spirit of the Buddhist clergy in China,"Groot, J. J. M. de",1891,1890s,Religion and Philosophy,Buddhism,en,0.07071420956543853,0.0,0.15770268497910356,0.1765401779632583,0.0,0.0,0.13973950753461675,0.45530341995758294,nmf,8,7,0.45530341995758294
,1910_01.txt,,,1910,1910s,,,en,0.0,0.0,0.09861523699268482,0.0,0.0,0.0,0.03819981166651814,0.8631849513407971,nmf,8,7,0.8631849513407971
MASTER_00326,1910_02.txt,"Music of China, The *","Kingsmill, T. W.",1910,1910s,Arts and Archaeology,Music,en,0.1170297858543023,0.006060434348848005,0.0,0.0,0.009832136167973283,5.589737794657876e-05,0.7063740720336538,0.16064767421727605,nmf,8,6,0.7063740720336538
