master_id,filename,title,author,year,decade,L1,L2,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,model,K,dominant_topic,dominant_topic_weight
MASTER_00109,1869_12_retrospects_of_events.txt,"Retrospect of events in China and Japan, 1869, 1870",,1869,1860s,History and Chronology,"History, Modern (20th century)",en,0.04014891854870011,0.006470978142040103,0.00968557635607552,0.0,0.0,0.0,0.01867188406258635,0.8320526868005941,0.048453898343533745,0.04451605774647007,nmf,10,7,0.8320526868005941
MASTER_00126,1874_01.txt,Recollections of China prior to 1840,"Williams, S. W.",1873,1870s,History and Chronology,"History, Modern (20th century)",en,0.06579971043229874,0.07390718540481304,0.16449413366967436,0.0,0.0,0.0,0.0,0.6957989704932139,0.0,0.0,nmf,10,7,0.6957989704932139
MASTER_00127,1874_02.txt,"The legend of Wen Wang, founder of the dynasty of the Chows in China","Kingsmill, T. W.",1873,1870s,History and Chronology,Biography,en,0.10922181944287127,0.0,0.0,0.02067217168128455,0.0,0.012003993266230641,0.8444508759191348,0.0,0.0,0.013651139690478683,nmf,10,6,0.8444508759191348
MASTER_00128,1874_03.txt,Extracts from the history of Shanghai,"Schmidt, C.",1873,1870s,History and Chronology,History,en,0.09526452822904762,0.14669359422255698,0.0,0.3601323993963263,0.0,0.0,0.05688065132711878,0.3410288268249503,0.0,0.0,nmf,10,3,0.3601323993963263
MASTER_00129,1874_04.txt,Chinese fox - myths,"Watters, T.",1873,1870s,Anthropology and Social Customs,Mythology,en,0.4340120198318075,0.03351135146026497,0.06384839737480001,0.020688095555377334,0.060216487959015894,0.0,0.1599075559308299,0.008731452095122027,0.0,0.21908463979278242,nmf,10,0,0.4340120198318075
MASTER_00130,1874_05.txt,Brief account of the French Expedition of 1866 into Indo - China,"Viguier, S. A.",1873,1870s,History and Chronology,"History, Modern (20th century)",en,0.0,0.3104712346697005,0.2949241873967642,0.0,0.0,0.0723937569391526,0.04800309209462075,0.274207728899762,0.0,0.0,nmf,10,1,0.3104712346697005
MASTER_00131,1874_06.txt,"Visit to the city of Confucius, A","Edkins, J.",1873,1870s,Religion and Philosophy,Confucianism,en,0.21131950549256062,0.28812722217916853,0.0,0.16005543658492616,0.0,0.0,0.0,0.0,0.0,0.3404978357433447,nmf,10,9,0.3404978357433447
MASTER_00132,1874_07.txt,Short notes on Chinese instruments of music *,"Dennys, N. B.",1873,1870s,Arts and Archaeology,Music,en,0.17103729358194228,0.010480882755404805,0.06398396473908538,0.16641233684061243,0.3506599089982977,0.0,0.13419148880948625,0.0,0.08956937738728825,0.01366474688788301,nmf,10,4,0.3506599089982977
MASTER_00133,1874_08.txt,"Stone drums of the Chou Dynasty, The *","Bushell, S. W.",1873,1870s,Arts and Archaeology,Archaeology,en,0.035645655428758735,0.007128689384445542,0.219914017848655,0.49130431348494885,0.04648054289455497,0.05574052569150278,0.09456584988537027,0.0,0.03483696802167097,0.014383437360092864,nmf,10,3,0.49130431348494885
MASTER_00134,1874_09_retrospects_of_events.txt,"Retrospect of events in China, 1873",Editorial Committee,1873,1870s,History and Chronology,"History, Modern (20th century)",en,0.09168601365939091,0.11571809914464218,0.37499602232388474,0.03841363219735508,0.009586480367774784,0.15821491322358905,0.053327054833923936,0.15521555509277768,0.0,0.002842229156661666,nmf,10,2,0.37499602232388474
