master_id,filename,title,author,year,decade,L1,L2,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,model,K,dominant_topic,dominant_topic_weight
MASTER_00016,I_1859_01.txt,Narrative of a visit to the island of Formosa,"Swinhoe, R.",1859,1850s,Geography and Travel,Travel,en,0.10830557255114524,0.46777971880907143,0.0,0.0,0.19824842886269012,0.0,0.0,0.12939360239677375,0.0,0.0,0.0,0.0,0.0,0.0,0.09627267738031943,nmf,15,1,0.46777971880907143
MASTER_00010,I_1859_02.txt,Notices of the character and writings of Meh tsi,"Edkins, J.",1859,1850s,Religion and Philosophy,Philosophy,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,nmf,15,9,1.0
MASTER_00007,I_1859_03.txt,Chinese bibliography,"Macgowan, D. J.",1859,1850s,Literature and Language,Literature,en,0.023750088449271248,0.025579074709913073,0.8212825805906544,0.0687961072335615,0.0,0.0,0.0,0.01564637595536317,0.03096895627682468,0.0,0.0,0.0,0.0,0.0,0.013976816784412,nmf,15,2,0.8212825805906544
MASTER_00009,I_1859_04.txt,On the Musical Notation of the Chinese,"Syle, E. W.",1859,1850s,Arts and Archaeology,Music,en,0.012872166387103916,0.0068901359701386165,0.3005917073503511,0.0,0.1259858458920112,0.020759443650311647,0.12417609794729066,0.0,0.03531219409845112,0.16811426845597194,0.07606927285777405,0.0,0.0,0.10859078689531501,0.020638080495280754,nmf,15,2,0.3005917073503511
MASTER_00015,I_1859_05.txt,Lecture on Japan,"Williams, S. W.",1859,1850s,Geography and Travel,Travel,en,0.036076310492231575,0.0,0.0,0.0,0.048817780129927525,0.0,0.0,0.6528333034788754,0.037640844705627216,0.0,0.12314784458316211,0.0020900047228204753,0.00294268664042023,0.0,0.09645122524693564,nmf,15,7,0.6528333034788754
MASTER_00013,I_1859_06.txt,On the Study of the Natural Sciences in Japan,"Pompe van Meedervoort, J. L. C.",1859,1850s,Education,Education,en,0.0,0.0,0.15596972011840535,0.0,0.0,0.0,0.0,0.5295536743227078,0.0,0.13790266077692437,0.14250658851285256,0.0,0.0,0.0,0.03406735626910985,nmf,15,7,0.5295536743227078
,I_1859_07.txt,,,1859,1850s,,,en,0.0,0.0,0.029750756577609228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.960447113457277,0.0,0.009802129965113923,nmf,15,12,0.960447113457277
MASTER_00017,I_1859_08.txt,Notes on some new species of birds found on the island of Formosa,"Swinhoe, R.",1859,1850s,Natural Sciences,Zoology,en,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nmf,15,4,1.0
MASTER_00012,I_1859_09.txt,"Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow","Ward, J.",1859,1850s,Natural Sciences,Hydrology,en,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nmf,15,1,1.0
MASTER_00014,I_1859_10.txt,"Thermometrical observations, taken during a passage from Nagasaki to Shanghai","Fedorovitch, J.",1859,1850s,Natural Sciences,Meteorology,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1655960699602742,0.0,0.0,0.0,0.0,0.5680656220087607,0.17685933875190865,0.08947896927905648,nmf,15,12,0.5680656220087607
,I_1859_11_record_of_occurences_in_china.txt,,,1859,1850s,,,en,0.0,0.0012500108625068725,0.0,0.0,0.0,0.0025835113052684842,0.009100333857762833,0.8821166797693792,0.0,0.0,0.0,0.0,0.10494946420508278,0.0,0.0,nmf,15,7,0.8821166797693792
MASTER_00035,I_1864_01.txt,"Notes on the city of Yedo, the capital of Japan *","Lindau, R.",1864,1860s,Geography and Travel,Travel,en,0.015611229247970591,0.33885859681402414,0.0,0.003084837704793347,0.013951319200348766,0.013426116110013262,0.0,0.36355015982519606,0.0,0.0,0.21323842588695338,0.02570980687103231,0.002102598768175422,0.0,0.010466909571492789,nmf,15,7,0.36355015982519606
MASTER_00036,I_1864_02.txt,Notes on some of the physical causes which modify climate,"Henderson, J.",1864,1860s,Natural Sciences,Meteorology,en,0.029228219355084645,0.1102918726307104,0.05041398818409555,0.0,0.02419947462561285,0.0,0.007564621312008774,0.003039102607400774,0.04357433612742397,0.11802612821540016,0.048589272549203304,0.0,0.4479598604769028,0.0,0.11711312391615687,nmf,15,12,0.4479598604769028
MASTER_00037,I_1864_03.txt,"Narrative of an overland trip, through Hunan, from Canton to Hankow","Dickson, W.",1864,1860s,Geography and Travel,Travel,en,0.0,0.5006750482634328,0.04208992129101729,0.0,0.0,0.006754553881959491,0.0,0.16708390312244464,0.02055843193589432,0.0,0.0,0.014517140786232159,0.0,0.0,0.2483210007190193,nmf,15,1,0.5006750482634328
MASTER_00038,I_1864_04.txt,"Overland journey from St. Petersburg to Pekin, The","Wylie, A.",1864,1860s,Geography and Travel,Travel,en,0.07306518659409361,0.34424200108579944,0.0850475305018106,0.0,0.0,0.0,0.010477440341528645,0.2933563809314316,0.0903059700141573,0.0,0.0,0.019160755210454038,0.06708454081921701,0.01726019450150776,0.0,nmf,15,1,0.34424200108579944
MASTER_00039,I_1864_05.txt,"Medicine and medical practice of the Chinese, The","Henderson, J.",1864,1860s,Natural Sciences,Medicine,en,0.13107798606802293,0.0,0.22823488601874178,0.0,0.051254699500957096,0.0,0.0493403758994325,0.05884732130027592,0.038558663362967906,0.15236657911579385,0.1870144791905306,0.035318167341475575,0.016420298658778046,0.004220902740058142,0.04734564080296553,nmf,15,2,0.22823488601874178
MASTER_00040,I_1864_06.txt,The Sea-board of Russian Manchuria,"Canny, J. M.",1864,1860s,Geography and Travel,Travel,en,0.04152530390412593,0.252530379492827,0.0,0.0,0.08778788966287772,0.0,0.0,0.31425936237053326,0.0,0.0,0.0,0.07634378378768075,0.17836406741320987,0.021516786188646882,0.027672427180098408,nmf,15,7,0.31425936237053326
MASTER_00041,I_1864_07.txt,"Retrospect of events in the north of China, 1861-1864","Jamieson, R. A.",1864,1860s,History and Chronology,"History, Modern (20th century)",en,0.02687717080559653,0.00013570400255062087,0.0,0.14079402250284803,0.0,0.0,0.0,0.6990540269699949,0.005561374870152554,0.11955389411465835,0.0,0.0,0.0,0.0,0.008023806734198937,nmf,15,7,0.6990540269699949
,I_1864_misc.txt,,,1864,1860s,,,en,0.018061300487832242,0.38812991531918806,0.3088306131716223,0.0062303427547897635,0.06859795798127981,0.01105392133631932,0.0,0.0276129047918546,0.0045371305749744,0.0,0.0,0.012371534573793407,0.14210995712027769,0.0,0.012464421888068252,nmf,15,1,0.38812991531918806
MASTER_00047,II_1865_01.txt,Notes on the geology of the Great Plain *,Lamprey,1865,1860s,Natural Sciences,Geology,en,0.0,0.626535464651849,0.02828041719491927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18044442154940554,0.07264790330493236,0.0,0.09209179329889383,nmf,15,1,0.626535464651849
MASTER_00048,II_1865_02.txt,A Sketch of the Geology of Quang -tung Province,"Kingsmill, T. W.",1865,1860s,Natural Sciences,Geology,en,0.0,0.15084960100469683,0.0,0.014628613485305598,0.0,0.00022680867742088802,0.027124632531546462,0.0,0.0,0.0,0.0,0.0,0.0,0.008956095990924872,0.7982142483101052,nmf,15,14,0.7982142483101052
MASTER_00049,II_1865_03.txt,Birds and beasts of Formosa,"Swinhoe, R.",1865,1860s,Natural Sciences,Zoology,en,0.0,0.007478639089788204,0.0,0.04325540130415568,0.8367365252553408,0.0,0.009651647091634519,0.032594572376423346,0.0,0.0003617571753425618,0.0,0.0,0.0,0.035609435353963534,0.03431202235335145,nmf,15,4,0.8367365252553408
MASTER_00050,II_1865_04.txt,Annals of the Western Ocean,"Brown, S. R.",1865,1860s,Religion and Philosophy,Christianity,en,0.098406961708244,0.049354328532344505,0.0,0.0,0.0011641324786736194,0.0,0.19295160472358716,0.4535562293814521,0.0,0.06482267352462771,0.0,0.0018848582356149144,0.07769062665420567,0.041644027415194504,0.018524557346055563,nmf,15,7,0.4535562293814521
MASTER_00051,II_1865_05.txt,"Sorgo, or Northern Chinese sugar cane","Collins, V. D.",1865,1860s,Natural Sciences,Botany,en,0.017210536726787205,0.0440730545495054,0.07113015043576998,0.0,0.09607325479805157,0.0,0.0520141820007156,0.09232446230348744,0.10198016373487015,0.0328148669051075,0.04564517133709422,0.2919109903681384,0.027459535313326917,0.0,0.12736363152714553,nmf,15,11,0.2919109903681384
MASTER_00052,II_1865_06.txt,A Visit to the Agricultural Mongols,"Edkins, J.",1865,1860s,Geography and Travel,Travel,en,0.15936907157064067,0.2937412988197335,0.0,0.09846699232053646,0.04761959881235457,0.0,0.07820795566082438,0.06413205532775634,0.0,0.0,0.0624140175817709,0.0,0.0,0.03924846103960022,0.15680054886678316,nmf,15,1,0.2937412988197335
MASTER_00376,II_1865_07.txt,"Dragon, The","Hodous, L.",1917,1910s,Anthropology and Social Customs,Mythology,en,0.0,0.0,0.21062668140367927,0.006825370789507116,0.0097337453439661,0.0,0.39476572506321167,0.0,0.011412877134963027,0.14232831934398696,0.18280501726959456,0.0,0.0,0.0,0.04150226365109121,nmf,15,6,0.39476572506321167
MASTER_00054,II_1865_08.txt,The Remains of Ancient Kambodia,Bastion,1864,1860s,Arts and Archaeology,Archaeology,en,0.05180500767675162,0.12215246095751915,0.0,0.0,0.0,0.06448696627678228,0.31562396447617264,0.07681957144766073,0.0,0.0,0.12098589723977493,0.0,0.0,0.2481261319253386,0.0,nmf,15,6,0.31562396447617264
MASTER_00055,II_1865_09.txt,Retrospect of events in China and Japan,"Kingsmill, T. W.",1864,1860s,History and Chronology,"History, Modern (20th century)",en,0.0,0.07343200902996738,0.0,0.12208209791611586,0.0,0.005304829416524863,0.07924075111166755,0.6342930355029356,0.03727263928309185,0.02435792988513696,0.0,0.0,0.0,0.0,0.024016707854559907,nmf,15,7,0.6342930355029356
MASTER_00056,II_1865_misc.txt,Respecting China grass,"Jarvie, R.",1864,1860s,Natural Sciences,Agriculture,en,0.1838577504121714,0.18711445017988437,0.15982399854520077,0.034198554805916034,0.05380908947848344,0.001804271551374038,0.0,0.0,0.12461367642462937,0.04920493883658995,0.04547745873338866,0.04923784892606716,0.04470464117113416,0.01343333563723986,0.05271998529792095,nmf,15,1,0.18711445017988437
MASTER_00074,IV_1867_01.txt,"Sketch of a journey from Canton to Hankow through the Provinces of Kwangtung, Kwangsi, and Hunan, with geological notes *","Bickmore, A. S.",1867,1860s,Natural Sciences,Geology,en,0.05597842178272461,0.4059725398744722,0.026753218852430677,0.0,0.0,0.0,0.0,0.04651399882097574,0.0,0.0,0.0,0.0,0.0,0.0,0.46478182066939683,nmf,15,14,0.46478182066939683
,IV_1867_02.txt,,,1867,1860s,,,en,0.1453710388552276,0.0,0.0,0.2154338477467249,0.0,0.0014205215120937135,0.004096700337993074,0.06201695659510806,0.03567863809145795,0.5063335636400309,0.0,0.0,0.029282731174202936,0.0,0.00036600204716107093,nmf,15,9,0.5063335636400309
MASTER_00076,IV_1867_03.txt,"Notes on the north of China, its productions and communications","Williamson, A.",1867,1860s,Natural Sciences,Agriculture,en,0.0057140559077425695,0.24086417107623875,0.0013227162689731216,0.039503768623729,0.0,0.0,0.014653934500958438,0.05607857631110275,0.05751733317321811,0.008231776140655045,0.0,0.02818701356697223,0.0,0.008398251605252352,0.5395284028251576,nmf,15,14,0.5395284028251576
MASTER_00077,IV_1867_04.txt,"Notes on the productions, chiefly mineral of Shantung","Williamson, A.",1867,1860s,Natural Sciences,Agriculture,en,0.02424055976307423,0.07322798468684771,2.6380013074632e-05,0.033547303255076925,0.0,0.0,0.005854437166338691,0.006838706461847075,0.12587879145819003,0.015668186184226343,0.0,0.01835721889305692,0.0,0.0,0.6963604321182674,nmf,15,14,0.6963604321182674
MASTER_00078,IV_1867_05.txt,Entomology of Shanghai,"Pryer, W. B.",1867,1860s,Natural Sciences,Zoology,en,0.06561710564650824,0.054848491194712315,0.1395306835002443,0.0,0.5683441711217614,0.019432994537777592,0.0,0.04196253455005659,0.046776679057452614,0.0,0.0,0.002307223817388829,0.06118011657409808,0.0,0.0,nmf,15,4,0.5683441711217614
MASTER_00079,IV_1867_06.txt,Notes on a portion of the old bed of the Yellow River an the water supply of the Grand Canal,"Ellias, N.",1867,1860s,Natural Sciences,Hydrology,en,0.0,0.9799822799859564,0.0,0.0,0.0,0.01747514079190687,0.0,0.0,0.0,0.0,0.0,0.002542579222136625,0.0,0.0,0.0,nmf,15,1,0.9799822799859564
MASTER_00080,IV_1867_07_list.txt,Eclipses recorded in Chinese works,"Wylie, A.",1867,1860s,Natural Sciences,Astronomy,en,0.021486634768650304,0.0,0.06489893318570904,0.07480916826190968,0.0,0.0,0.253161670913792,0.0,0.0,0.0,0.0,0.0,0.4916551478155171,0.0939884450544219,0.0,nmf,15,12,0.4916551478155171
MASTER_00081,IV_1867_08.txt,Chinese chronological tables,"Mayers, W. F.",1867,1860s,History and Chronology,"Chronology, Historical",en,0.0,0.0,0.0722419380210168,0.3493152794076988,0.0,0.0,0.36232537944827253,0.019039871694738406,0.010077114759159728,0.0,0.0,0.0,0.18700041666911363,0.0,0.0,nmf,15,6,0.36232537944827253
MASTER_00082,IV_1867_09.txt,The Christianity of Hung Tsiu Tsuen ; a review of Taeping Books,"Forrest, R. J.",1867,1860s,Religion and Philosophy,Christianity,en,0.35025136749972785,0.0,0.0,0.1640843300402911,0.0,0.0,0.05891125054991033,0.11100024325460761,0.0,0.2810108545014619,0.0,0.0,0.0,0.0347419541540012,0.0,nmf,15,0,0.35025136749972785
MASTER_00083,IV_1867_10.txt,"Carte agricole generale de l'Empire Chinois. Texte preface, legende et repertoire","Simon, G. E.",1867,1860s,Natural Sciences,Agriculture,fr,0.0,0.0,0.0,0.0,0.0,0.9956595316947129,0.0,0.002329422188452549,0.0,0.0,0.0,0.0,0.0020110461168346607,0.0,0.0,nmf,15,5,0.9956595316947129
MASTER_00084,IV_1867_11.txt,Chinese notions about pigeons and doves,"Watters, T.",1867,1860s,Anthropology and Social Customs,Mythology,en,0.046844964496996724,0.0,0.0828816253681662,0.14757293395250531,0.45782566619450654,0.0,0.10878199548304533,0.0,0.0,0.14605448636113041,0.0,0.0,0.0,0.010038328143649463,0.0,nmf,15,4,0.45782566619450654
MASTER_00086,IV_1867_12.txt,"Retrospect of events in China and Japan, 1867","Kingsmill, T. W.",1867,1860s,History and Chronology,"History, Modern (20th century)",en,0.0,0.0,0.04221798233340584,0.0,0.0,0.0,0.0,0.7118482969204949,0.045279014225208865,0.0,0.0,0.0,0.0,0.0,0.20065470652089032,nmf,15,7,0.7118482969204949
MASTER_00213,IV_1867_misc.txt,Where was Ta - ts ' in ?,"Allen, H. J.",1886,1880s,Geography and Travel,Geography,en,0.015298177371194089,0.4561905856508653,0.017515735848100573,0.17563967550667378,0.0,0.0,0.0,0.12152213656909289,0.027489120175857133,0.09487264305522553,0.0,0.0013694353434163184,0.06409647129971206,0.0,0.02600601917986229,nmf,15,1,0.4561905856508653
MASTER_00135,IX_1875_01.txt,"Notes on Col. Yule's edition of Marco Polo's "" Quinsay "" *","Moule, G. E.",1874,1870s,Literature and Language,Literature,en,0.013311765835351156,0.40169049271568114,0.03985759979505694,0.22233764543894616,0.005867337235087422,0.023593125331844,0.06137850855854512,0.0,0.0,0.0,0.025116450757074176,0.0,0.0,0.1893725758216703,0.017474498510743456,nmf,15,1,0.40169049271568114
MASTER_00136,IX_1875_02.txt,"Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster","Camajee, D. N.",1874,1870s,Religion and Philosophy,Religion,en,0.36393271767088375,0.0,0.0,0.0,0.0,0.0,0.32011836836219976,0.0,0.0,0.1987182749689988,0.019551833540540027,0.0,0.0,0.09767880545737766,0.0,nmf,15,0,0.36393271767088375
MASTER_00137,IX_1875_03.txt,The Aborigines of Northern Formosa,"Taintor, E. C.",1874,1870s,Anthropology and Social Customs,Ethnology,en,0.14082483248050018,0.24193743775254012,0.013170982447702727,0.0,0.24792696368745532,0.0,0.08944412238232999,0.11439198656410812,0.024435479161863675,0.0,0.0,0.0,0.0,0.039406279679188125,0.08846191584431172,nmf,15,4,0.24792696368745532
MASTER_00138,IX_1875_04.txt,"Notes on the "" Miao - fa - lien - hua - ching "", a Buddhist sutra in Chinese","Watters, T.",1874,1870s,Religion and Philosophy,Buddhism,en,0.012895463110899086,0.003634529947782702,0.2217062773476546,0.09527972354331678,0.013911956298883546,0.0,0.055883073357169286,0.0,0.0,0.17344864584528738,0.12843582432908346,0.003504522151688252,0.0,0.2620758965441553,0.02922408752407954,nmf,15,13,0.2620758965441553
MASTER_00139,IX_1875_05.txt,Narrative of recent events in Tong - king,"Cordier, H.",1874,1870s,History and Chronology,"History, Modern (20th century)",en,0.0,0.033424212181356515,0.0,0.0,0.0,0.06878611619419667,0.0,0.05953846419561157,0.0,0.0,0.0,0.0,0.0,0.8382512074288353,0.0,nmf,15,13,0.8382512074288353
MASTER_00140,IX_1875_06.txt,Notes on Chinese toxicology,"Macgowan, D. J.",1874,1870s,Natural Sciences,Medicine,en,0.2148517910191291,0.04242980136709525,0.22359974829677112,0.0,0.055939630590322136,0.0,0.020910919921810756,0.06231942721389864,0.12956366778644576,0.0,0.001402274183442754,0.09971730092511479,0.0,0.0,0.14926543869596978,nmf,15,2,0.22359974829677112
MASTER_00055,IX_1875_07_retrospects_of_events.txt,Retrospect of events in China and Japan,"Kingsmill, T. W.",1864,1860s,History and Chronology,"History, Modern (20th century)",en,0.0,0.0,0.023173496214055088,0.0,0.0,0.0,0.0,0.7568987811877239,0.02222523708215505,0.0,0.0,0.0,0.1486293130429311,9.852103972245726e-05,0.048974651433412314,nmf,15,7,0.7568987811877239
MASTER_00402,L_1919_01.txt,Thirty thousand miles in China *,"Edmunds, C. K.",1919,1910s,Geography and Travel,Travel,en,0.023586389452310036,0.4269048264411621,0.08660439371588519,0.0,0.0,0.0020715112622369043,0.0232940746521221,0.1093334177649604,0.028235359824782567,0.06576990252519235,0.05495091228373552,0.0,0.1767517619718054,0.0,0.002497450105807377,nmf,15,1,0.4269048264411621
MASTER_00403,L_1919_02.txt,Chinese metaphorical zoology,"Williams, C. A. S.",1919,1910s,Literature and Language,Literature,en,0.3357385426841936,0.0,0.01192374171569247,0.06936526086719451,0.3049677592689304,0.0,0.0,0.0,0.00902869428776315,0.1917539159537052,0.07552608275280766,0.0,0.0,0.001696002469712992,0.0,nmf,15,0,0.3357385426841936
MASTER_00404,L_1919_03.txt,"Early Malays and their neighbours, The","Lobingier, C. S.",1919,1910s,Anthropology and Social Customs,Ethnology,en,0.0,0.01048566745220632,0.25609558950433914,0.0,0.04637088798604622,0.0,0.2962749257284288,0.1053087078880613,0.0,0.0,0.08263545508462927,0.0,0.019126789321236952,0.1689744646287343,0.014727512406317747,nmf,15,6,0.2962749257284288
MASTER_00180,L_1919_04.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880s,Anthropology and Social Customs,Manners and customs,en,0.00652754089518668,0.021795680116157772,0.01834776064654587,0.0,0.06721534472791976,0.00023904720121883618,0.0,0.0,0.018764043428244122,0.0,0.0035905323416160146,0.7363736439901735,0.1271464066529374,0.0,0.0,nmf,15,11,0.7363736439901735
MASTER_00406,L_1919_05.txt,"Land of Peach Bloom, The","Kliene, C.",1919,1910s,Literature and Language,Literature,en,0.33091853680245337,0.1954621331992514,0.03172359841374985,0.04890041821829924,0.04637772433858776,0.0,0.005955920849878516,0.08631713766413743,0.0,0.22075853430874767,0.03276614712948982,0.0008198490754048995,0.0,0.0,0.0,nmf,15,0,0.33091853680245337
MASTER_00407,L_1919_06.txt,Recent books by a Chinese scholar,"Ferguson, J. C.",1919,1910s,Literature and Language,Literature,en,0.0,0.0,0.35238401486559123,0.3308491569495757,0.0,0.0,0.0,0.0,0.00797095753885726,0.0,0.3087958706459759,0.0,0.0,0.0,0.0,nmf,15,2,0.35238401486559123
MASTER_00408,L_1919_07.txt,Chemical industry in Kwangtung Province,Yan Taz Chiu,1919,1910s,Natural Sciences,Agriculture,en,0.10000890973025348,0.08116915901894012,0.0,0.0,0.01923729424474506,0.0,0.0,0.007653349419179847,0.1952242721749497,0.0,0.2306132867426696,0.11841133997407778,0.026191625429390086,0.0,0.2214907632657942,nmf,15,10,0.2306132867426696
