model,K,topic_id,rank,word,weight
lda,20,11,10,bird,335.56948486577323
lda,20,11,11,north,289.7355919243333
lda,20,11,12,chihli,286.1239799327494
lda,20,11,13,chinkiang,277.41815185166206
lda,20,11,14,april,273.4483036613068
lda,20,11,15,styan,262.0499999995068
lda,20,11,16,summer,259.27839816284376
lda,20,11,17,specimens,255.84644314212812
lda,20,11,18,black,255.7088591892501
lda,20,11,19,white,240.87278948493105
lda,20,11,20,pall,218.32397294060462
lda,20,12,1,man,1476.36083992248
lda,20,12,2,heaven,1232.2016203644287
lda,20,12,3,life,1136.3272856891297
lda,20,12,4,nature,1093.1422985893234
lda,20,12,5,confucius,1057.7394347400736
lda,20,12,6,people,1042.151654833123
lda,20,12,7,men,933.0168501432709
lda,20,12,8,way,888.8852380274507
lda,20,12,9,things,819.0001066762155
lda,20,12,10,without,794.9149615238316
lda,20,12,11,mind,787.616306026279
lda,20,12,12,good,785.5298418102116
lda,20,12,13,said,774.6218477909038
lda,20,12,14,art,727.6682140046446
lda,20,12,15,world,727.5997229565296
lda,20,12,16,law,694.1663970255514
lda,20,12,17,human,668.6426961631115
lda,20,12,18,says,638.860388409318
lda,20,12,19,thus,625.7658588383401
lda,20,12,20,spirit,589.9523417048176
lda,20,13,1,plant,922.7181138516851
lda,20,13,2,name,921.1166727809837
lda,20,13,3,king,736.9741772884449
lda,20,13,4,tree,636.5329515612365
lda,20,13,5,ch,610.9646662869629
lda,20,13,6,shi,597.7090276662191
lda,20,13,7,see,547.4475563792621
lda,20,13,8,leaves,535.4915822408531
lda,20,13,9,called,485.876858728579
lda,20,13,10,ya,479.25006186080924
lda,20,13,11,ki,473.80048125765194
lda,20,13,12,rh,442.85834616376104
lda,20,13,13,shu,440.47965757312704
lda,20,13,14,names,433.7611049794748
lda,20,13,15,family,426.3357526458638
lda,20,13,16,says,394.66736372265257
lda,20,13,17,mentioned,388.916565851814
lda,20,13,18,fruit,386.6695546091258
lda,20,13,19,infra,373.5576604782033
lda,20,13,20,kuo,363.9871206001527
lda,20,14,1,un,1972.1633433083289
lda,20,14,2,the,1682.049999999186
lda,20,14,3,une,1357.006762684601
lda,20,14,4,on,1224.0499999998835
lda,20,14,5,of,1205.0499999991723
lda,20,14,6,qu,1160.966961169152
lda,20,14,7,plus,1032.2612706464283
lda,20,14,8,ne,1005.7800269132108
lda,20,14,9,se,889.6446922561099
lda,20,14,10,and,628.0499999991359
lda,20,14,11,in,577.0499999992455
lda,20,14,12,to,551.0499999991484
lda,20,14,13,cette,448.96717138934974
lda,20,14,14,chine,411.21211329898733
lda,20,14,15,dont,400.7456408399868
lda,20,14,16,is,385.0499999991546
lda,20,14,17,aux,373.31149448962566
lda,20,14,18,fut,366.0499999970186
lda,20,14,19,deux,343.32776724730314
lda,20,14,20,ont,342.916406056709
lda,20,15,1,taels,1035.6132350791197
lda,20,15,2,foreign,896.6186114480633
lda,20,15,3,government,893.4710542016529
lda,20,15,4,mr,802.8684876050469
lda,20,15,5,us,765.1184640950181
lda,20,15,6,could,733.5837648922072
lda,20,15,7,peking,715.3862287389613
lda,20,15,8,year,710.0414503107211
lda,20,15,9,shanghai,649.583746456731
lda,20,15,10,trade,596.7501814826312
lda,20,15,11,people,580.9308515066065
lda,20,15,12,salt,571.0924021063546
lda,20,15,13,day,543.2325007698402
lda,20,15,14,canton,531.0366479787118
lda,20,15,15,country,509.79530638889247
lda,20,15,16,general,509.4418245182199
lda,20,15,17,sent,497.0327976164094
lda,20,15,18,english,480.1903514306902
lda,20,15,19,last,455.48201509555554
lda,20,15,20,land,427.36022024785626
lda,20,16,1,ancient,771.6723337472903
lda,20,16,2,year,685.7850930922139
lda,20,16,3,name,681.853036963554
lda,20,16,4,king,553.2948998423593
lda,20,16,5,day,445.2215641437883
lda,20,16,6,characters,443.4354934447024
lda,20,16,7,history,428.9259132190642
lda,20,16,8,called,427.97878465367336
lda,20,16,9,period,426.04658980610174
lda,20,16,10,chow,413.15321213509725
lda,20,16,11,however,376.18711340153584
lda,20,16,12,modern,373.5026286475285
lda,20,16,13,old,349.67743348177316
lda,20,16,14,find,338.94583238450025
lda,20,16,15,sun,334.2958503119701
lda,20,16,16,still,324.0450780184015
lda,20,16,17,form,317.46186745757615
lda,20,16,18,names,313.3175614359872
lda,20,16,19,us,309.5336009932807
lda,20,16,20,dynasty,293.9744624909851
lda,20,17,1,ch,4232.360467121616
lda,20,17,2,ts,1432.7726900052394
lda,20,17,3,shih,1238.4369754068427
lda,20,17,4,fu,1211.8028746815673
lda,20,17,5,ing,1095.7009251130635
lda,20,17,6,wu,1067.3470604625127
lda,20,17,7,yang,961.6239786988506
lda,20,17,8,ai,882.5948080965677
lda,20,17,9,ang,821.7156874176335
lda,20,17,10,yu,771.4133401247767
lda,20,17,11,chih,762.234220042727
lda,20,17,12,lu,752.7802631513885
lda,20,17,13,yuan,748.8468792171259
lda,20,17,14,ma,732.3396442389266
lda,20,17,15,chou,723.5745751070884
lda,20,17,16,ien,717.9182073322122
lda,20,17,17,ching,714.1535008187072
lda,20,17,18,chi,703.1966065190237
lda,20,17,19,tung,697.1622872743814
lda,20,17,20,han,693.4564872267899
lda,20,18,1,de,1343.6522160414547
lda,20,18,2,cash,846.7502782752651
lda,20,18,3,king,769.843516352284
lda,20,18,4,le,720.137405110375
lda,20,18,5,coins,657.4266641816212
lda,20,18,6,reverse,616.4853143156571
lda,20,18,7,les,577.6404963948662
lda,20,18,8,et,571.2432831067083
lda,20,18,9,la,571.0854819481987
lda,20,18,10,currency,555.6274333634087
lda,20,18,11,silver,553.7009269899961
lda,20,18,12,tong,551.743809948451
lda,20,18,13,obverse,420.37701311827954
lda,20,18,14,copper,390.6432161257799
lda,20,18,15,annam,371.4507838284012
lda,20,18,16,coin,371.0608017557084
lda,20,18,17,mint,358.99956598250947
lda,20,18,18,du,332.0807698384907
lda,20,18,19,des,303.03021411491136
lda,20,18,20,issued,291.4690952514368
lda,20,19,1,dynasty,1119.294826389949
lda,20,19,2,used,1086.1584933354375
lda,20,19,3,temple,1021.1187554674349
lda,20,19,4,stone,876.5757904630913
lda,20,19,5,men,780.3740439785001
lda,20,19,6,inches,677.3959494877383
lda,20,19,7,side,657.5162992686154
lda,20,19,8,emperor,614.6545928510452
lda,20,19,9,called,585.3493618737608
lda,20,19,10,feet,549.4810838899041
lda,20,19,11,four,505.3112216732156
lda,20,19,12,ancient,503.0793772248023
lda,20,19,13,white,490.65750701864397
lda,20,19,14,black,472.2906078956513
lda,20,19,15,instruments,466.82536179336944
lda,20,19,16,imperial,464.62681306262544
lda,20,19,17,large,429.9060189671394
lda,20,19,18,ti,428.3331975892401
lda,20,19,19,ch,423.7870092392997
lda,20,19,20,placed,416.788162344705
