model,K,topic_id,rank,word,weight
nmf,25,4,20,seed,0.2918771782523345
nmf,25,5,1,on,0.7156225019167052
nmf,25,5,2,une,0.5722861262829659
nmf,25,5,3,un,0.5391528911123715
nmf,25,5,4,qu,0.48848353976385417
nmf,25,5,5,plus,0.417284015165848
nmf,25,5,6,ne,0.4081044377188668
nmf,25,5,7,se,0.2983096279667521
nmf,25,5,8,cette,0.2161819445521541
nmf,25,5,9,dont,0.18048673678355348
nmf,25,5,10,aux,0.1732628611755873
nmf,25,5,11,chine,0.16561344029847241
nmf,25,5,12,autres,0.1642202330695173
nmf,25,5,13,ont,0.1612062234043496
nmf,25,5,14,était,0.15285152783451905
nmf,25,5,15,après,0.14666882983052712
nmf,25,5,16,lui,0.143035619283699
nmf,25,5,17,quelques,0.13597876455293503
nmf,25,5,18,bien,0.13524055726610199
nmf,25,5,19,leurs,0.13464668733904195
nmf,25,5,20,deux,0.1344572262648282
nmf,25,6,1,king,0.5069898312182994
nmf,25,6,2,name,0.3206385787103679
nmf,25,6,3,ancient,0.2890882347595102
nmf,25,6,4,shi,0.27609198688797243
nmf,25,6,5,aryan,0.26452847580944333
nmf,25,6,6,greek,0.24855427434648752
nmf,25,6,7,myth,0.2421220482339951
nmf,25,6,8,indian,0.2365468410087996
nmf,25,6,9,sanscrit,0.23075341930611268
nmf,25,6,10,history,0.22392034789219403
nmf,25,6,11,called,0.20816526168992333
nmf,25,6,12,year,0.20773759440557177
nmf,25,6,13,tribes,0.20686895672164957
nmf,25,6,14,modern,0.18084093411696062
nmf,25,6,15,india,0.17846043082417634
nmf,25,6,16,lunar,0.17762363500581432
nmf,25,6,17,son,0.17740190686461435
nmf,25,6,18,sze,0.17536900361635807
nmf,25,6,19,parthia,0.17366866911208775
nmf,25,6,20,hiung,0.17089047555959772
nmf,25,7,1,government,0.6148710864214675
nmf,25,7,2,japan,0.6135093909119326
nmf,25,7,3,retrospect,0.5180815135410813
nmf,25,7,4,foreign,0.476863454065328
nmf,25,7,5,japanese,0.46046450267257627
nmf,25,7,6,treaty,0.39994109725507426
nmf,25,7,7,emperor,0.36003816684117135
nmf,25,7,8,country,0.3536632211481357
nmf,25,7,9,foreigners,0.3493942487563206
nmf,25,7,10,nagasaki,0.33951042185809077
nmf,25,7,11,events,0.3267191706298556
nmf,25,7,12,peking,0.31945660991358205
nmf,25,7,13,year,0.3092410344053688
nmf,25,7,14,british,0.3057105221203759
nmf,25,7,15,yedo,0.293446992273243
nmf,25,7,16,canton,0.29106401365077295
nmf,25,7,17,mr,0.28213765155868775
nmf,25,7,18,people,0.2780404118611784
nmf,25,7,19,imperial,0.2719977324840446
nmf,25,7,20,treaties,0.26199512295921323
nmf,25,8,1,cash,1.0811898912214115
nmf,25,8,2,taels,0.8760773970074881
nmf,25,8,3,coins,0.7817779010787307
nmf,25,8,4,silver,0.7081052887529159
nmf,25,8,5,currency,0.5973313841779071
nmf,25,8,6,salt,0.5592279477506702
nmf,25,8,7,tael,0.5403056168373352
nmf,25,8,8,coinage,0.4411436293824208
nmf,25,8,9,copper,0.42963871667393266
nmf,25,8,10,reverse,0.4179007961710274
nmf,25,8,11,mint,0.4074269639388888
nmf,25,8,12,coin,0.3974760442156311
nmf,25,8,13,obverse,0.3350148457077616
nmf,25,8,14,tls,0.3304891324604858
nmf,25,8,15,gold,0.2988399625153327
nmf,25,8,16,money,0.28385677928410735
nmf,25,8,17,value,0.26244007417616866
nmf,25,8,18,tax,0.252752036866393
nmf,25,8,19,per,0.2511628802453616
nmf,25,8,20,weight,0.2485998997372475
nmf,25,9,1,confucius,0.6451373830998421
nmf,25,9,2,man,0.4179744822040089
nmf,25,9,3,love,0.3280236409470687
nmf,25,9,4,tsi,0.31979334193301967
nmf,25,9,5,heaven,0.31109260856165233
nmf,25,9,6,men,0.30812983828026075
nmf,25,9,7,mencius,0.2984402435585356
nmf,25,9,8,nature,0.29339570232960716
nmf,25,9,9,destiny,0.2918518481053694
nmf,25,9,10,tzu,0.2857866391835014
nmf,25,9,11,doctrine,0.2749176305869496
nmf,25,9,12,life,0.262915191188552
nmf,25,9,13,people,0.2572902930447207
nmf,25,9,14,virtue,0.2477641743960447
nmf,25,9,15,duke,0.23870242869295072
nmf,25,9,16,principle,0.23774941694137788
nmf,25,9,17,tao,0.23571596282274665
nmf,25,9,18,moral,0.23081220183068668
nmf,25,9,19,things,0.2288298463317012
nmf,25,9,20,said,0.22561706814146323
nmf,25,10,1,temple,0.4788102873776456
nmf,25,10,2,tombs,0.3537045297591626
nmf,25,10,3,stone,0.34996384414537984
nmf,25,10,4,city,0.28273090485273317
nmf,25,10,5,tomb,0.2773735536039357
nmf,25,10,6,gate,0.20577789412779068
nmf,25,10,7,wall,0.2055784753185346
nmf,25,10,8,confucius,0.19500474325664915
nmf,25,10,9,pagoda,0.19481708669253903
nmf,25,10,10,dynasty,0.1900723353221722
nmf,25,10,11,hall,0.1875103209113445
nmf,25,10,12,fu,0.18460569431921053
nmf,25,10,13,architecture,0.1840099179415862
nmf,25,10,14,pillars,0.17861377323811925
nmf,25,10,15,buildings,0.1763033687382552
nmf,25,10,16,marble,0.17595413512564728
nmf,25,10,17,feet,0.17461289246002756
nmf,25,10,18,figures,0.17448621546322257
nmf,25,10,19,built,0.16809080932941903
nmf,25,10,20,monuments,0.16148962209848214
nmf,25,11,1,cm,1.6831868442421716
nmf,25,11,2,fig,0.8313380093580163
nmf,25,11,3,pl,0.6875210499893303
nmf,25,11,4,manchuria,0.5472024035398396
nmf,25,11,5,breadth,0.5254436592174779
nmf,25,11,6,fruits,0.5021176587023463
nmf,25,11,7,length,0.3983648537935646
nmf,25,11,8,skvortzow,0.3456673986993243
nmf,25,11,9,var,0.3236558528165513
nmf,25,11,10,taro,0.32004445104001006
nmf,25,11,11,gourd,0.2810493031054666
nmf,25,11,12,variety,0.27975704065318074
nmf,25,11,13,rice,0.2501829428748025
nmf,25,11,14,varieties,0.2470698354076496
nmf,25,11,15,apricot,0.24420887405205033
nmf,25,11,16,cultivated,0.23169922460278194
nmf,25,11,17,melons,0.22884865283964112
nmf,25,11,18,vegetable,0.22067584698066592
nmf,25,11,19,see,0.21931524254362214
nmf,25,11,20,harbin,0.21592386276186884
nmf,25,12,1,mm,0.5249550391385638
nmf,25,12,2,magnetic,0.515972164276307
nmf,25,12,3,dip,0.5152349145629079
nmf,25,12,4,observations,0.49698074322657637
nmf,25,12,5,temperature,0.36414417111851394
nmf,25,12,6,feb,0.3256288951366241
nmf,25,12,7,mean,0.283338498509218
nmf,25,12,8,apr,0.2639505263036103
nmf,25,12,9,sept,0.25927711643126067
nmf,25,12,10,aug,0.24974522069795319
nmf,25,12,11,july,0.22602737433659445
nmf,25,12,12,june,0.2255068470014031
nmf,25,12,13,dec,0.214098043598659
nmf,25,12,14,oct,0.20958720810403766
nmf,25,12,15,needle,0.20452889812007738
nmf,25,12,16,shanghai,0.2019657390482133
nmf,25,12,17,meteorological,0.1975911946277088
nmf,25,12,18,jan,0.19635523164373153
nmf,25,12,19,variation,0.1916098340167388
nmf,25,12,20,wind,0.1890236527399826
nmf,25,13,1,de,1.164465937285904
nmf,25,13,2,la,0.6601029962273375
nmf,25,13,3,les,0.5609400551847352
nmf,25,13,4,le,0.5247626317667217
nmf,25,13,5,et,0.5117076550037511
nmf,25,13,6,que,0.3062171529446524
nmf,25,13,7,des,0.3007557978678226
nmf,25,13,8,du,0.28757035422110594
nmf,25,13,9,garnier,0.2648116142803307
nmf,25,13,10,en,0.26474927255387737
nmf,25,13,11,tong,0.25718271499760414
nmf,25,13,12,vol,0.2202022582485034
nmf,25,13,13,dans,0.18970326044678665
nmf,25,13,14,nous,0.18722557057682404
nmf,25,13,15,qui,0.17718342229508563
nmf,25,13,16,bishop,0.1763411136869352
nmf,25,13,17,sur,0.17437838114892124
nmf,25,13,18,king,0.1731226054628613
nmf,25,13,19,au,0.15318649524511074
nmf,25,13,20,chine,0.1517939268195772
nmf,25,14,1,coal,1.086331525004369
nmf,25,14,2,limestone,0.4099163726309751
nmf,25,14,3,rocks,0.3780894301638737
nmf,25,14,4,rock,0.22887960226357998
nmf,25,14,5,mines,0.22244100090713426
nmf,25,14,6,carboniferous,0.2222415307189361
nmf,25,14,7,sandstone,0.19756400968367485
nmf,25,14,8,beds,0.19227003717244281
nmf,25,14,9,per,0.18862785667585347
nmf,25,14,10,deg,0.18713893743920523
nmf,25,14,11,formations,0.18543929831844308
nmf,25,14,12,strata,0.18146668748843486
nmf,25,14,13,shale,0.16235802447116368
nmf,25,14,14,ton,0.16171852853430838
nmf,25,14,15,shan,0.16036229981284592
nmf,25,14,16,geology,0.15369854003411984
nmf,25,14,17,nagasaki,0.1525286001109087
nmf,25,14,18,hills,0.1482936785630021
nmf,25,14,19,sediments,0.14644469912714228
nmf,25,14,20,fossils,0.13109360600665798
nmf,25,15,1,heaven,0.554717007402672
nmf,25,15,2,god,0.5026216189609585
nmf,25,15,3,spirits,0.3168969322246093
nmf,25,15,4,worship,0.27721377179427614
nmf,25,15,5,dragon,0.25137567242970743
nmf,25,15,6,gods,0.2345021308852814
nmf,25,15,7,earth,0.23421567026276335
nmf,25,15,8,altar,0.22804434864142692
nmf,25,15,9,spirit,0.20867435664558426
nmf,25,15,10,moon,0.20462601943853184
nmf,25,15,11,incense,0.19999199832941567
nmf,25,15,12,sacrifice,0.1980577585396918
nmf,25,15,13,religion,0.18611516672255138
nmf,25,15,14,day,0.1673045147988138
nmf,25,15,15,ruler,0.16039262743810587
nmf,25,15,16,people,0.14212468447388688
nmf,25,15,17,man,0.1406078092936414
nmf,25,15,18,emperor,0.13969384798570927
nmf,25,15,19,hall,0.13801826165642336
nmf,25,15,20,temple,0.13249842227413627
nmf,25,16,1,genus,0.445802897622565
nmf,25,16,2,species,0.40762714305082215
nmf,25,16,3,bill,0.35985027057990365
nmf,25,16,4,birds,0.35038653961839566
nmf,25,16,5,bird,0.339084944794696
nmf,25,16,6,brown,0.3144781457060082
nmf,25,16,7,tail,0.28453487414976003
nmf,25,16,8,swinhoe,0.24197777523525107
nmf,25,16,9,wing,0.2293884618089669
nmf,25,16,10,formosa,0.20516603905452452
nmf,25,16,11,black,0.19704693330606438
nmf,25,16,12,tenths,0.1932306379440593
nmf,25,16,13,family,0.18047775172534905
nmf,25,16,14,styan,0.17130291120659227
nmf,25,16,15,white,0.169799749219611
nmf,25,16,16,pall,0.16231888655047144
nmf,25,16,17,migrant,0.15370726986511313
nmf,25,16,18,yellowish,0.15172371731432066
nmf,25,16,19,specimens,0.14725574624050916
nmf,25,16,20,feathers,0.14639788985911162
nmf,25,17,1,lour,0.9711335025632696
nmf,25,17,2,linn,0.8151061739243138
nmf,25,17,3,osb,0.5591392581135484
nmf,25,17,4,hgk,0.39813303890439383
nmf,25,17,5,cochin,0.3704457014363422
nmf,25,17,6,sin,0.36740574979544866
nmf,25,17,7,fl,0.344548358806966
nmf,25,17,8,tab,0.2956839635950241
nmf,25,17,9,canton,0.2438010563904292
nmf,25,17,10,fig,0.24349723281070026
nmf,25,17,11,folio,0.23641082009514333
nmf,25,17,12,foliis,0.22989702138913393
nmf,25,17,13,chinensis,0.22292799004287134
nmf,25,17,14,var,0.20178590458941106
nmf,25,17,15,plants,0.20012446679870996
nmf,25,17,16,plant,0.19085800079454052
nmf,25,17,17,et,0.16777519578162628
nmf,25,17,18,isl,0.16491936433130522
nmf,25,17,19,chusan,0.14656340281886215
nmf,25,17,20,pl,0.13091880487242713
nmf,25,18,1,tungus,0.5912260196999082
nmf,25,18,2,tibetan,0.41475832722130535
nmf,25,18,3,tibet,0.4081103575831799
nmf,25,18,4,shaman,0.22703477876078326
nmf,25,18,5,tibetans,0.2198518255323275
nmf,25,18,6,lamaism,0.2051921994294449
nmf,25,18,7,goldi,0.18407391446333796
nmf,25,18,8,shamanism,0.1836613179316186
nmf,25,18,9,america,0.17648406673526032
nmf,25,18,10,peoples,0.17411010793275808
nmf,25,18,11,asia,0.16955603101535557
nmf,25,18,12,groups,0.16924323676387962
nmf,25,18,13,culture,0.16729187473754772
nmf,25,18,14,manchuria,0.16338668733730605
nmf,25,18,15,lamas,0.1631748709774085
nmf,25,18,16,northern,0.16048877648436943
nmf,25,18,17,mongol,0.15989599274366365
nmf,25,18,18,mongols,0.15127235520403312
nmf,25,18,19,north,0.1426512535457509
nmf,25,18,20,lama,0.14201475152025814
nmf,25,19,1,mohammed,0.7880244186488659
nmf,25,19,2,prophet,0.6055141140687861
nmf,25,19,3,moslem,0.3624423697066266
nmf,25,19,4,moslems,0.2569118044601227
nmf,25,19,5,mosque,0.17053253830518392
nmf,25,19,6,arabic,0.15967172747893174
nmf,25,19,7,wakkas,0.15299944282392136
nmf,25,19,8,islam,0.14922405242049577
nmf,25,19,9,mecca,0.13738007545653078
nmf,25,19,10,prayer,0.13239601689201008
nmf,25,19,11,abu,0.1298734958094358
nmf,25,19,12,koran,0.10888770825516648
nmf,25,19,13,year,0.10651037970160397
nmf,25,19,14,pp,0.10564536896983966
nmf,25,19,15,ibn,0.10226021024296665
nmf,25,19,16,religion,0.09941456324733629
nmf,25,19,17,faith,0.09628673335433129
nmf,25,19,18,said,0.0948593518232362
nmf,25,19,19,god,0.09349865740756785
nmf,25,19,20,liu,0.08328350511452036
nmf,25,20,1,art,0.6607876118843713
nmf,25,20,2,bronze,0.26831977905940224
nmf,25,20,3,greek,0.2521898797303313
nmf,25,20,4,bronzes,0.2120212032350899
nmf,25,20,5,porcelain,0.18896800620572826
nmf,25,20,6,painting,0.18429412010942495
nmf,25,20,7,artistic,0.17673993537712196
nmf,25,20,8,design,0.17323000126181629
nmf,25,20,9,pottery,0.15462018522113613
nmf,25,20,10,work,0.15047449821775957
nmf,25,20,11,dynasty,0.14821385733850376
nmf,25,20,12,buddhist,0.14596189894127265
nmf,25,20,13,culture,0.13951354786728704
nmf,25,20,14,beauty,0.13285546886284028
nmf,25,20,15,period,0.130813279640596
nmf,25,20,16,nature,0.12967717777867302
nmf,25,20,17,decorative,0.12965590089347584
nmf,25,20,18,colour,0.12829708260119774
nmf,25,20,19,beautiful,0.1269110432752657
nmf,25,20,20,ancient,0.12465247466711445
nmf,25,21,1,law,0.543598676011056
nmf,25,21,2,family,0.36428871075278846
nmf,25,21,3,wife,0.3149735858969411
nmf,25,21,4,marriage,0.31268630784928336
nmf,25,21,5,husband,0.28542686640633175
nmf,25,21,6,magistrate,0.2755861304503358
nmf,25,21,7,son,0.24496458851962302
nmf,25,21,8,father,0.2429822189163503
nmf,25,21,9,code,0.19672584518414293
nmf,25,21,10,death,0.19172389794605535
nmf,25,21,11,parents,0.1744292419622902
nmf,25,21,12,children,0.1627465778210252
nmf,25,21,13,mother,0.16264603498721789
nmf,25,21,14,case,0.1454870175581298
nmf,25,21,15,sons,0.14215941206157498
nmf,25,21,16,upon,0.12778825457039586
nmf,25,21,17,king,0.12699582957186434
nmf,25,21,18,property,0.12496417865250084
nmf,25,21,19,man,0.1227425962412963
nmf,25,21,20,exogamy,0.11939579194872624
nmf,25,22,1,christ,0.5463265400613332
nmf,25,22,2,nestorian,0.3835182090436258
nmf,25,22,3,giles,0.3403940111982888
nmf,25,22,4,buddha,0.32007424880949675
nmf,25,22,5,picture,0.27962256118082274
nmf,25,22,6,lao,0.25117552391242187
nmf,25,22,7,tzu,0.24293777097445912
nmf,25,22,8,professor,0.2056819953704073
nmf,25,22,9,portraits,0.1837425862863571
nmf,25,22,10,tai,0.1650422778171594
nmf,25,22,11,priests,0.16497806096510598
nmf,25,22,12,priest,0.16007241129914607
nmf,25,22,13,kneeling,0.15845769977714216
nmf,25,22,14,trinity,0.13908387654003163
nmf,25,22,15,jesus,0.13225199343467364
nmf,25,22,16,god,0.12700332940258754
nmf,25,22,17,holy,0.12561212977589745
nmf,25,22,18,confucius,0.12460307888584445
nmf,25,22,19,buddhist,0.11942592434142364
nmf,25,22,20,mother,0.10761309255630037
nmf,25,23,1,ventral,0.4752662950372713
nmf,25,23,2,dorsal,0.3831368333281674
nmf,25,23,3,posterior,0.36259088882873697
nmf,25,23,4,bristle,0.3575468650256638
nmf,25,23,5,anterior,0.3380183308262196
nmf,25,23,6,hairs,0.23659384829546296
nmf,25,23,7,bristles,0.23591328212999252
nmf,25,23,8,side,0.22547194054764794
nmf,25,23,9,edge,0.21924044852632468
nmf,25,23,10,plate,0.21024907797159606
nmf,25,23,11,aperture,0.18783718032210878
nmf,25,23,12,fig,0.17131463919882445
nmf,25,23,13,slender,0.15909267269327934
nmf,25,23,14,specimens,0.1486085537038726
nmf,25,23,15,slightly,0.14529387311451045
nmf,25,23,16,figure,0.1392414573762637
nmf,25,23,17,curved,0.12941813813102065
nmf,25,23,18,tarsus,0.12282781559725894
nmf,25,23,19,length,0.1200737503516129
nmf,25,23,20,broad,0.112808962576629
nmf,25,24,1,characters,0.4338236542970538
nmf,25,24,2,language,0.24902224409882986
nmf,25,24,3,writing,0.23635020517884692
nmf,25,24,4,words,0.22826425108964757
nmf,25,24,5,character,0.22436855907886663
nmf,25,24,6,use,0.18267169972170028
nmf,25,24,7,system,0.17327040607356925
nmf,25,24,8,languages,0.1680947677644995
nmf,25,24,9,phonetic,0.1608116338748537
nmf,25,24,10,written,0.1600652585903369
nmf,25,24,11,notation,0.1586541507231407
nmf,25,24,12,meaning,0.15440003667811175
nmf,25,24,13,word,0.1518986808775883
nmf,25,24,14,notes,0.1493191480347541
nmf,25,24,15,music,0.14746893082137946
nmf,25,24,16,sounds,0.13546970999330063
nmf,25,24,17,number,0.1287630411988759
nmf,25,24,18,work,0.12862877043600407
nmf,25,24,19,english,0.12814449184865603
nmf,25,24,20,thus,0.12697556168417412
