master_id,filename,title,author,year,decade,L1,L2,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,model,K,dominant_topic,dominant_topic_weight
MASTER_00259,1891_05.txt,Wei - ch ' i *,"Volpicelli, Z. H.",1891,1890s,Anthropology and Social Customs,Manners and customs,en,2.447388176844581e-05,2.4473876064991548e-05,2.4473859394377623e-05,2.447385596250712e-05,2.447384302597266e-05,2.447387301458321e-05,2.447387494789722e-05,2.4473855382407413e-05,2.44738345281953e-05,0.09637279634338738,0.21598136209357388,2.4473838894264887e-05,0.002077135610706272,0.6852994935110053,2.44738483435921e-05,lda,15,13,0.6852994935110053
MASTER_00260,1891_06.txt,Militant spirit of the Buddhist clergy in China,"Groot, J. J. M. de",1891,1890s,Religion and Philosophy,Buddhism,en,0.029027377229931137,4.528998686532126e-05,4.529024541627027e-05,0.050035969636370574,4.5289939749468624e-05,0.014559841572244476,4.528998358030086e-05,0.11611301674956964,4.5289974529914034e-05,4.528996920784052e-05,0.30497893162635004,4.529001297353723e-05,0.46589873956416744,0.019023803539070263,4.52899699739206e-05,lda,15,12,0.46589873956416744
,1910_01.txt,,,1910,1910s,,,en,0.06322646063004529,2.0977613086613228e-05,2.0977617934419938e-05,2.0977600851235803e-05,2.0977582332154858e-05,2.0977605348300108e-05,0.015510930667500283,2.097761075123723e-05,2.0977591340123663e-05,2.0977608545954895e-05,0.060613241834769856,2.09775983169184e-05,0.8604186132720587,2.0977601451301085e-05,2.0977565667707143e-05,lda,15,12,0.8604186132720587
MASTER_00326,1910_02.txt,"Music of China, The *","Kingsmill, T. W.",1910,1910s,Arts and Archaeology,Music,en,0.01965888163432771,0.4953908902838279,1.8375629294693235e-05,1.8375643064207013e-05,1.8375658625174946e-05,0.0795619861418834,0.02047297772881665,0.007470878389677976,1.8375628570162052e-05,1.837564674570074e-05,0.015351676570591744,1.8375638751754265e-05,0.25288669373721295,0.10694322506268392,0.0021525366059258967,lda,15,1,0.4953908902838279
MASTER_00328,1910_03.txt,Burial customs in Sz - chuan *,"Torrance, T.",1910,1910s,Anthropology and Social Customs,Manners and customs,en,0.31578481238753914,0.017941729270833283,2.5950496405413822e-05,0.2599425693977444,2.5950478426810434e-05,0.0034510433498116584,0.06547264918557458,2.5950497261934937e-05,2.5950478263053774e-05,0.11434498071276554,0.05038258453255185,2.5950500688073857e-05,0.14109585538529246,0.0314280728727496,2.5950454092163174e-05,lda,15,0,0.31578481238753914
MASTER_00324,1910_04.txt,"Christian monument at Hsi - an - fu, The","Moule, A. C.",1910,1910s,Arts and Archaeology,Archaeology,en,1.168978504574546e-05,1.1689782813773426e-05,0.009755798279374886,0.15623773912613653,0.004246321219618721,0.1311000673612702,1.1689778883670198e-05,0.15868555365464454,1.1689797533226947e-05,1.1689779241752599e-05,0.07744228640723134,1.1689780386198451e-05,0.2690530651903496,0.1914516503818581,0.0019573796756117406,lda,15,12,0.2690530651903496
,1911_01.txt,,,1911,1910s,,,en,0.006900222445846441,1.4751910577674903e-06,0.0010124004055941714,1.475191586920023e-06,1.4751900128121878e-06,0.006316603201657726,0.1163894069244727,1.4751907102144673e-06,1.4751903794723638e-06,0.009577351981592652,0.8597907383243324,1.475190583006512e-06,1.4751914403274777e-06,1.47519145583854e-06,1.4751892775244263e-06,lda,15,10,0.8597907383243324
INDEX_00340,1913_01.txt,One of the World's Literary Masterpieces,Timothy Richard.Litt.D.,1913,1910s,Literature and Language,Literature,en,0.03606470135290221,0.03953130019966775,0.004425628260971178,0.042922161514594284,4.532077552314893e-05,0.044893985316518115,4.532077075398117e-05,0.1041367595403419,4.532079601682164e-05,4.5320787732922504e-05,0.050957858288031066,4.5320735817714633e-05,0.6767503602239835,4.5320748115624144e-05,4.532068902975948e-05,lda,15,12,0.6767503602239835
MASTER_00340,1913_02.txt,"State religion of china during the Manchu Dynasty, The *","Williams, E. T.",1913,1910s,Religion and Philosophy,Confucianism,en,0.15231122123468535,0.0009584601059692125,9.445565828825209e-06,0.5978256153270654,9.445564036412094e-06,9.445569881382652e-06,9.445565805046792e-06,9.445565381969901e-06,9.445562028415529e-06,9.445569114675884e-06,0.06302639783803651,9.445570608803441e-06,0.15165799228469334,0.0341353031230084,9.4455538565964e-06,lda,15,3,0.5978256153270654
,1913_03.txt,,,1913,1910s,,,en,0.0007490638627790453,0.0007490637726089348,0.0007490642780704277,0.0007490641486113371,0.0007490638759796003,0.000749063797864155,0.000749063940792508,0.0007490638055083988,0.0007490648277511034,0.000749064158472678,0.0007490638925444015,0.9895131043411426,0.0007490637353544547,0.0007490638449083123,0.000749063717612127,lda,15,11,0.9895131043411426
MASTER_00341,1913_04.txt,The philosophy of Wang Yang Ming,"Henke, F. G.",1913,1910s,Religion and Philosophy,Philosophy,en,0.011164727764237629,1.725331786934689e-05,1.725331049867391e-05,0.022131196147523895,1.7253313957785448e-05,1.7253322548112784e-05,1.7253327174902156e-05,1.7253322202508264e-05,1.725330796925871e-05,0.008217886557314426,0.17197152637079935,1.725331652508795e-05,0.6875566500065556,0.09880273332675471,1.7253288068705912e-05,lda,15,12,0.6875566500065556
INDEX_00343,1913_05.txt,Chinese Embroidery and Other Art Textile Work,"Stanley, A.",1913,1910s,Arts and Archaeology,Art,en,0.04416692735559211,2.393782256996011e-05,2.393779861659622e-05,0.03715822013272548,2.3937788484439556e-05,0.15183715186007712,2.393781425546286e-05,2.3937803599666924e-05,2.393780328752134e-05,0.5543889460230288,2.393781529851209e-05,2.3937801088893363e-05,0.19866560670788608,0.013567707699491527,2.3937773997815097e-05,lda,15,9,0.5543889460230288
MASTER_00339,1913_06.txt,Mongolia after the Genghizides and before the Manchus,"Parker, E. H.",1913,1910s,History and Chronology,History,en,1.5357485738684022e-05,0.11516982829610223,1.535747171768275e-05,0.044926968775816103,1.5357466648169646e-05,1.535748339110688e-05,0.025909981476071042,0.42176168257470653,1.5357475414131082e-05,1.5357481790033604e-05,0.3545849324853471,1.535747865305606e-05,0.0035654889555564377,0.03395825763504288,1.5357458004823085e-05,lda,15,7,0.42176168257470653
MASTER_00342,1913_07.txt,Omei San : the sacred mountain of West China,"Shields, E. T.",1913,1910s,Geography and Travel,Travel,en,0.16998485091014667,0.007968859138353759,3.477662083163534e-05,0.24619995961763436,3.4776610786264936e-05,0.015293910743948575,0.35340722510362893,3.477666244117227e-05,3.4776636662110923e-05,0.07972374952789156,0.05541068646497829,3.47766287036969e-05,0.07176732212294636,3.477663749680103e-05,3.477657354995682e-05,lda,15,6,0.35340722510362893
,1913_08.txt,,,1913,1910s,,,en,1.899337192599685e-05,1.8993366376169447e-05,1.8993384721476386e-05,1.8993376859194942e-05,1.8993389929841927e-05,1.8993367037993507e-05,1.8993383952055133e-05,1.8993368915488265e-05,1.8993387004421662e-05,1.899338667790337e-05,1.8993365211567716e-05,0.9997340927626612,1.899336234159265e-05,1.8993370043747647e-05,1.89933563414265e-05,lda,15,11,0.9997340927626612
MASTER_00366,1916_01.txt,Early Chinese bronzes *,"Ferguson, J. C.",1916,1910s,Arts and Archaeology,Bronzes,en,0.01402766179039536,4.018496794884312e-05,4.0184901496602344e-05,0.058614707362381564,4.018490000567316e-05,0.3516220783565167,4.0184923086916136e-05,4.018493241148678e-05,4.01849025903396e-05,0.037392662604129163,4.01849383436317e-05,4.0184940375634655e-05,0.304336781717132,0.23364444389464273,4.0184868543374795e-05,lda,15,5,0.3516220783565167
,1916_02.txt,,,1916,1910s,,,en,1.4032170981392096e-05,0.008437698622631213,1.4032167751962275e-05,1.4032173733514758e-05,1.4032166596255939e-05,0.23128095006077348,0.00913374207064549,0.0874896419823134,1.4032158762578544e-05,1.4032166219956614e-05,0.1392914121227903,1.403216453700399e-05,0.3579399815604757,0.16447916243823346,0.0018491859735544015,lda,15,12,0.3579399815604757
MASTER_00368,1916_03.txt,Notes on the flora of the W. Ssuch ' uan Mountains,"Ward, F. K.",1916,1910s,Natural Sciences,Botany,en,4.025775874152051e-05,0.07292015392461913,0.04707830821291431,4.025773605867366e-05,4.025772188497165e-05,4.0257772252848994e-05,0.23903802369480884,4.025775126476562e-05,4.025778057976424e-05,0.6111813066138245,4.025776635806046e-05,4.025778276529334e-05,0.0293796300280094,4.0257778696726604e-05,4.025767722124673e-05,lda,15,9,0.6111813066138245
MASTER_00367,1916_04.txt,"Freshwater sponges from the T'ai Hu (Great Lake) of the Kiangsu Province, China","Annandale, N.",1916,1910s,Natural Sciences,Zoology,en,0.00013333373823940593,0.00013333371468377952,0.00013333371664195457,0.00013333362751222363,0.0001333336276335327,0.015781790708655184,0.04268163035467398,0.00013333376301442618,0.00013333359782587037,0.9008398884376575,0.00013333368558989092,0.039230019734901575,0.00013333389243858372,0.00013333376480076253,0.00013333363573137468,lda,15,9,0.9008398884376575
MASTER_00369,1916_05.txt,Recent research upon the mammalia of North China,"Sowerby, A. de C.",1916,1910s,Natural Sciences,Zoology,en,0.0021734013884117036,0.17140715368405113,1.7383790597102297e-05,1.738378703468753e-05,1.7383787744463033e-05,0.03956628984996769,0.07631472691284694,1.73837956864386e-05,1.7383779083795283e-05,0.12206469403007734,1.738379509332281e-05,0.5883172800490608,1.7383796953693183e-05,1.7383796885823092e-05,1.73837565050426e-05,lda,15,11,0.5883172800490608
MASTER_00372,1916_06.txt,Two new species of Chinese snakes *,"Stanley, A.",1916,1910s,Natural Sciences,Zoology,en,0.036540592624022906,0.00022075111185315802,0.00022075095608082245,0.0002207510028999152,0.00022075091029668512,0.06237464989958658,0.000220751026568641,0.000220750964655967,0.00022075106121806674,0.8735134568813577,0.00022075120341541533,0.025143039292792206,0.00022075128210886208,0.00022075116864633918,0.00022075061449651213,lda,15,9,0.8735134568813577
MASTER_00370,1916_07.txt,Some notes on the history and folk lore of old Shanghai,"Parker, A. P.",1916,1910s,History and Chronology,History,en,0.21072438821254308,0.008489532498665917,2.074908933094856e-05,0.04544665382160815,2.074907955924376e-05,0.11912445871613864,0.13724685725677815,0.09520530660128913,2.074907925121587e-05,2.074909355137565e-05,0.20942928931542873,0.005013308195963264,0.07711393466269414,0.09210252531316485,2.0749064033200336e-05,lda,15,0,0.21072438821254308
MASTER_00371,1916_08.txt,Survey of the work by Western students of Chinese history,"Latourette, K. S.",1916,1910s,History and Chronology,History,en,3.3858201094207794e-05,0.080402722768717,3.3858197314007655e-05,3.385823229029862e-05,3.385821084480989e-05,0.7713244219862438,0.012388711549953345,0.05603515507370453,3.385818468640286e-05,3.3858231858671904e-05,3.385823020563662e-05,3.385821874040909e-05,0.05084020292063867,0.028704061799871682,3.385819383676849e-05,lda,15,5,0.7713244219862438
MASTER_00213,1916_09.txt,Where was Ta - ts ' in ?,"Allen, H. J.",1886,1880s,Geography and Travel,Geography,en,1.8668948582239997e-05,1.866895500059872e-05,1.866896751915934e-05,1.8668955219208028e-05,1.8668954926059137e-05,0.01871583413667814,1.86689642308968e-05,0.02430850444970956,1.866893297030879e-05,1.8668938367772142e-05,0.8305172139527249,1.8668939927448263e-05,0.08101901232277073,0.045252745650043405,1.866893132960498e-05,lda,15,10,0.8305172139527249
MASTER_00389,1917_01.txt,"Vows of Amida, The","Inglis, J. W.",1917,1910s,Religion and Philosophy,Buddhism,en,4.082478010544486e-05,0.04749112429400675,4.082477076792361e-05,0.038446605277821025,4.0824759683443716e-05,0.2719799820264961,4.0824809707401586e-05,4.082476918098633e-05,0.006279754873587658,4.082477272240221e-05,4.08247688615011e-05,4.082473252670766e-05,0.6353942859260614,4.082476362583387e-05,4.082467484533187e-05,lda,15,12,0.6353942859260614
MASTER_00384,1917_02.txt,"Nestorian share in Buddhist translation, The","Inglis, J. W.",1917,1910s,Religion and Philosophy,Buddhism,en,0.00012012046470935415,0.024234809732795338,0.00012012041470437244,0.050883072094260975,0.00012012032040924512,0.11149510407173574,0.026479811628958707,0.07211619641228416,0.01928023117951811,0.0001201204205864749,0.00012012041017963513,0.00012012031484843088,0.6945498116129695,0.00012012043183525224,0.00012012049020473068,lda,15,12,0.6945498116129695
MASTER_00381,1917_03.txt,Magical practice in China,"Chatley, H.",1917,1910s,Religion and Philosophy,Religion,en,0.06366791520923527,0.07234752006359664,9.057995318277621e-05,0.030327302517388945,9.057982740411151e-05,0.1434660229173401,0.013503141143802392,9.057991963054649e-05,9.057990190428644e-05,9.057997771190655e-05,9.057993827371663e-05,9.05800183686229e-05,0.6758728788957702,9.057995506626974e-05,9.057976132424261e-05,lda,15,12,0.6758728788957702
MASTER_00381,1917_04.txt,Magical practice in China,"Chatley, H.",1917,1910s,Religion and Philosophy,Religion,en,0.050728873067521545,0.10222497432434148,0.004805861857197355,0.012017561631061718,2.6838493625452555e-05,0.16673283547043316,0.007601892518516365,2.6838492371724582e-05,2.683848627079374e-05,0.013399394035348875,2.6838497947173352e-05,2.6838514704285147e-05,0.6383151731508515,0.004012402989411296,2.6838470397286183e-05,lda,15,12,0.6383151731508515
MASTER_00376,1917_05.txt,"Dragon, The","Hodous, L.",1917,1910s,Anthropology and Social Customs,Mythology,en,0.48063693726726303,2.48386224774808e-05,2.4838635282156516e-05,0.1809683322525941,2.4838593360873878e-05,2.4838619626452173e-05,0.012271501487675094,0.013032852778914566,0.004352857371346172,2.4838620948968827e-05,0.034085605556408986,0.013200637568648676,0.2069090051323726,0.05439323891772378,2.4838575357202462e-05,lda,15,0,0.48063693726726303
MASTER_00375,1917_06.txt,"Country and some customs of the Szechwan Mantze, The","Edgar, J. H.",1917,1910s,Anthropology and Social Customs,Ethnology,en,0.0635682452229859,0.3415857040185915,0.005824696176543485,0.001627200434929464,2.6011226693189426e-05,0.009154176098020064,0.2479846545351397,0.01997052962781892,2.6011235737276727e-05,0.0361835399290822,0.07891336583481534,2.601123707718725e-05,0.18584156382691816,0.009242279392603496,2.601120304405423e-05,lda,15,1,0.3415857040185915
MASTER_00330,1917_07.txt,T'ai Shan *,"Moule, A. C.",1912,1910s,Religion and Philosophy,Religion,en,0.044963355595000656,2.4527901030849535e-05,0.0007217130143408842,0.3744573808222047,2.452786920474949e-05,2.4527900566618095e-05,0.011987382411319854,0.00514134132803617,2.4527883116774245e-05,0.005737118956922545,0.13270913130182685,2.452789932718106e-05,0.38524731513793514,0.038888094079435574,2.4527899731476955e-05,lda,15,12,0.38524731513793514
MASTER_00380,1917_08.txt,Land birds and others met with at sea off the coast of China in 1915,"Laver, H. E.",1917,1910s,Natural Sciences,Zoology,en,2.9010816153256772e-05,2.9010796209905226e-05,0.046106896514062815,2.9010797854271567e-05,2.901077421433497e-05,2.9010791412099705e-05,0.12546022487976657,2.9010813785705718e-05,2.9010772895680896e-05,0.7111558085626366,2.9010822715227912e-05,0.11695795124430983,2.9010796889235482e-05,2.901082000918741e-05,2.9010797085245574e-05,lda,15,9,0.7111558085626366
MASTER_00382,1917_09.txt,"Method of making ink rubbings, The *","Stanley, A.",1917,1910s,Arts and Archaeology,Art,en,0.2806894372633126,0.0002732247365990986,0.00027322430129691507,0.02333166793384431,0.0002732242648008986,0.36923834446850967,0.00027322478503076617,0.0002732244401899525,0.0002732258905213069,0.32373507941360896,0.00027322465397124665,0.0002732244074568361,0.00027322470836320574,0.0002732246138144342,0.0002732241186798381,lda,15,5,0.36923834446850967
MASTER_00388,1917_10.txt,Stone implements on the Upper Yangtze and Min Rivers *,"Edgar, J. H.",1917,1910s,Arts and Archaeology,Archaeology,en,0.08502595873550495,0.2722950913194655,0.00016460923767594592,0.0001646095955300381,0.00016460916755789957,0.013567400340814757,0.36000682470766004,0.00016460937170297157,0.00016460925246041672,0.16646945507361108,0.0001646094720059564,0.0001646094466189446,0.08116644332392146,0.020151951795724026,0.00016460915974616033,lda,15,6,0.36000682470766004
MASTER_00383,1917_11.txt,"Morrison Library, The G. E.","Couling, S.",1917,1910s,Literature and Language,Literature,en,0.033600276898808075,0.00013947031698371214,0.0001394703710776339,0.00013947038327612199,0.00013947042390210116,0.8223247196920954,0.0001394703817152721,0.020617399921312448,0.00013947030498706793,0.00013947049015572237,0.08316564799110675,0.0001394704783412587,0.038897251598061636,0.00013947032247325843,0.00013947042570358977,lda,15,5,0.8223247196920954
MASTER_00379,1917_12.txt,"Kinship of the English and Chinese languages, The","Lanning, G.",1917,1910s,Literature and Language,Language and languages,en,0.04569411928087307,0.2391675351631716,3.472227311574112e-05,3.472232895247147e-05,3.472227600522809e-05,0.32939633187429107,0.05153234787408972,3.4722324709459445e-05,0.011325977661777044,3.472231391626871e-05,3.4722322097583886e-05,0.0013557945150841925,0.21502432166369273,0.10626051580212104,3.47223261028574e-05,lda,15,5,0.32939633187429107
MASTER_00378,1917_13.txt,Introduction to the Buddhist library of Huen chwang by the Emperor Tai Tsung,,1917,1910s,Religion and Philosophy,Buddhism,en,0.00014814863990059347,0.00014814857620536095,0.00014814858507554093,0.044826000490167946,0.00014814857003990646,0.00014814864101739825,0.06657139009760826,0.00014814852984022835,0.0001481484440742262,0.048802722068784714,0.00014814860579762934,0.00014814880398724366,0.838170253323976,0.00014814842345071467,0.00014814820007440235,lda,15,12,0.838170253323976
MASTER_00374,1917_14.txt,Coins of the Republic of China *,"Ros, G.",1917,1910s,Arts and Archaeology,Numismatics,en,0.00021929871725472844,0.00021929902427871226,0.00021929856429549717,0.00021929855489001963,0.00021929857310263426,0.7769956690157238,0.0002192986667169677,0.0002192987323701838,0.00021929859959314124,0.00021929873999218172,0.0002192987898537155,0.22015344818133706,0.0002192986407420242,0.00021929876399247753,0.00021929843585686068,lda,15,5,0.7769956690157238
MASTER_00374,1917_15.txt,Coins of the Republic of China *,"Ros, G.",1917,1910s,Arts and Archaeology,Numismatics,en,1.2357148774824646e-05,0.04583858855232008,0.033027012950055286,1.2357152319887921e-05,1.2357136287198107e-05,0.5980202610199699,1.2357151237507578e-05,1.2357144784458711e-05,1.2357140834331141e-05,0.08004502700036789,1.2357149813150994e-05,0.1783621024746617,1.235714025393221e-05,0.06459579370843128,1.2357129888626548e-05,lda,15,5,0.5980202610199699
MASTER_00385,1917_16.txt,Recent discoveries in ancient Chinese sculpture *,"Segalen, V.",1917,1910s,Arts and Archaeology,Sculpture,en,0.046663369317559066,0.007252058281469846,2.0183712262926617e-05,0.24478402455649304,2.018371318084284e-05,0.2111062691152382,2.0183728266389576e-05,0.014712325755164507,2.0183701561269666e-05,0.07955479949614004,0.0070847609046248315,2.0183717465633152e-05,0.20265568095363298,0.18606560929423138,2.0183752709221e-05,lda,15,3,0.24478402455649304
MASTER_00377,1917_17.txt,Four examples of Chinese bronze statuary *,"Ferguson, J. C.",1917,1910s,Arts and Archaeology,Bronzes,en,0.13107640311051078,4.5506388880663424e-05,4.5506358730455254e-05,0.37594516857255317,4.550634246693711e-05,0.03159503819565137,4.550636982454661e-05,0.005706817279963789,4.550635998874627e-05,0.05506183138388533,4.550637995752824e-05,4.550639103783451e-05,0.1485309652440304,0.25171972532828824,4.5506294230114856e-05,lda,15,3,0.37594516857255317
MASTER_00386,1917_18.txt,"Religious element in the Tso Chuan, The","Wright, H. K.",1917,1910s,Religion and Philosophy,Religion,en,0.023462540301997663,1.9430730768287203e-05,1.9430710614210516e-05,0.020602017582912954,1.9430720116414797e-05,1.943073563906163e-05,1.943072446448239e-05,1.943073588977233e-05,1.9430721362721047e-05,1.9430728163795294e-05,0.06499452154313015,1.9430712368163616e-05,0.8907271826175716,1.943073039781215e-05,1.943070460299532e-05,lda,15,12,0.8907271826175716
MASTER_00167,_1880-1881_01.txt,Early European researches into the flora of China,"Bretschneider, E.",1880,1880s,Natural Sciences,Botany,en,2.507401633275373e-06,2.5074021328520974e-06,2.5074026573093247e-06,2.5074016258871787e-06,2.50740174508741e-06,2.5074244411676015e-06,2.5074026783938484e-06,2.507402615825636e-06,0.9999648963505926,2.507402307697387e-06,2.507402174938825e-06,2.5074013820345526e-06,2.507401671413007e-06,2.5074023017108865e-06,2.5074000399788755e-06,lda,15,8,0.9999648963505926
MASTER_00168,_1880-1881_02.txt,Coins of the present dynasty of China *,"Bushell, S. W.",1880,1880s,Arts and Archaeology,Numismatics,en,1.903677737080305e-05,0.30846771885330265,1.9036768194234768e-05,1.9036793812727223e-05,1.9036765593608087e-05,0.03809054254799488,1.903678632681939e-05,0.021939363674123913,1.9036784841723223e-05,1.9036778420222847e-05,0.00559314021528151,0.06879216285247505,1.9036781413228583e-05,0.5569457408401037,1.9036780744889504e-05,lda,15,13,0.5569457408401037
MASTER_00169,_1880-1881_03.txt,"The "" Naturalistic "" philosophy of China","Balfour, F. H.",1880,1880s,Religion and Philosophy,Philosophy,en,0.033063737248947754,8.912679942655038e-05,8.91270669219405e-05,8.912671984324191e-05,8.912684417798263e-05,0.048189474832109,8.912680451379208e-05,8.912671504383577e-05,8.91267430181567e-05,8.912686707895233e-05,8.912682833115894e-05,8.912698943557876e-05,0.9176772662268736,8.912670747379477e-05,8.912660680471616e-05,lda,15,12,0.9176772662268736
MASTER_00266,_1893-1894_01.txt,Inland communications in China *,"Kingsmill, T. W.",1893,1890s,"Economy, Trade, and Technology",Telecommunication,en,2.3385313518112526e-06,2.3385312794891435e-06,2.3385362379544954e-06,2.3385311151838083e-06,0.068427433727676,2.338531318095481e-06,0.7643869852484952,0.016021724774747045,2.3385299195261654e-06,2.338530182078675e-06,2.3385308910986663e-06,0.007528575269561906,0.0004685967484215452,0.11157463430554068,0.03157334167326247,lda,15,6,0.7643869852484952
MASTER_00267,_1893-1894_02.txt,Stray notes on Corean history and literature,"Scott, J.",1893,1890s,History and Chronology,History,en,0.011492431668435834,0.39034129586063615,3.389270831493948e-05,3.389264693261183e-05,3.389260517521288e-05,0.4848761747679825,3.3892666833353625e-05,3.38926542888e-05,3.389270579284227e-05,0.009190352026538512,0.04331293579367285,3.389263523681832e-05,0.02813044244145502,0.0323852262395329,3.3892579171826424e-05,lda,15,5,0.4848761747679825
MASTER_00268,_1893-1894_03.txt,"Yu - li or Precious Records, The *","Clarke, G. W.",1893,1890s,History and Chronology,History,en,0.31206489548202887,3.782943246051516e-06,3.7829400511368445e-06,3.782945759768903e-06,3.7829419219914768e-06,3.7829439903643084e-06,0.016931791050051576,3.7829450917702782e-06,3.782942842755686e-06,3.7829431673336105e-06,0.5201070202962758,3.7829454682497993e-06,0.08421660358608724,0.06664186015415056,3.7829398663636293e-06,lda,15,10,0.5201070202962758
INDEX_00270,_1895-1896_01.txt,LE VOYAGE DE L'AMBASSADE HOLLANDAISE DE 1656 A TRAVERS LA PROVINCE DE CANTON.,"IMBAULT HUART, C.",1895,1890s,Geography and Travel,Travel,fr,7.655817553102654e-06,7.655814521694191e-06,7.655813981684981e-06,0.05114211329886087,0.17371766108366832,7.655817733135277e-06,0.09579731769466424,0.0003146109855045267,0.001766984380430785,7.655820140420297e-06,7.655818614642651e-06,7.655816494871394e-06,7.655817710503623e-06,0.010287620322405296,0.666912445697716,lda,15,14,0.666912445697716
INDEX_00271,_1895-1896_02.txt,THE FINANCIAL CAPACITY OF CHINA.,E. H. PARKER,1895,1890s,"Economy, Trade, and Technology",Economics,en,0.013015528331559252,0.013109397427701858,0.0016737690243606895,1.9140634702608714e-05,1.914065420043231e-05,0.09166326900931732,0.32973425490499025,0.008434463809402803,0.003533907289482166,0.002472790964024594,0.38492429118390564,0.13639714933084016,0.005414883472772298,0.009568873335786562,1.914062695326833e-05,lda,15,10,0.38492429118390564
MASTER_00273,_1895-1896_03.txt,Chinese revenue,"Parker, E. H.",1894,1890s,"Economy, Trade, and Technology",Economics,en,1.1512138932364285e-05,1.1512148448653558e-05,0.005266909927182038,0.0003744276821568833,1.1512137755643038e-05,0.04011426602395846,0.4634818267398504,0.01162342099598932,0.0007813345139722112,1.1512134502240952e-05,0.18304476820685137,0.26290749916817957,0.0009901977589583052,0.03135778827923787,1.1512144024805114e-05,lda,15,6,0.4634818267398504
INDEX_00273,_1895-1896_04.txt,"THE HSI HSIA DYNASTY OF TANGUT, THEIR MONEY AND PECULIAR SCRIPT.","BUSHELL, S. W.",1895,1890s,"Economy, Trade, and Technology",Economics,en,2.8686249262142864e-05,0.13320794826791085,2.868623691853753e-05,0.12198310365354643,2.8686207502291082e-05,0.04624368700462689,2.8686230887534002e-05,0.2615209851146136,2.868621550917087e-05,2.868622638458681e-05,0.0421883044793832,0.037792431339583994,2.8686250029364406e-05,0.35683405033002835,2.8686193812965723e-05,lda,15,13,0.35683405033002835
INDEX_00274,_1895-1896_05.txt,A MANCHU UKASE.,"FRASER, M. F. A.",1895,1890s,History and Chronology,History,en,0.028429834182672403,0.02659505075135825,4.4893447523204894e-05,0.06268357654361656,0.08211951468058427,0.10083255904655813,4.489350926457351e-05,0.15131266596209791,4.489345252347196e-05,4.489347271390125e-05,0.28334868755819537,4.489353072116241e-05,0.17093539210447536,0.08850776024954034,0.005010491508155185,lda,15,10,0.28334868755819537
INDEX_00282,_1898-1899_01.txt,"THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS.",Thos. W. KINGSMILL,1898,1890s,Anthropology and Social Customs,Manners and customs,en,1.5048946481594562e-05,0.7167381558616363,0.013048372711224757,1.5048943305255914e-05,1.504896339123809e-05,1.5048950141759576e-05,1.504895053937515e-05,0.02683047243008036,1.5048951442759892e-05,1.5048938433069682e-05,1.504895250082537e-05,1.5048944656579877e-05,0.13835237294386937,0.10488013657080957,1.5048941487227596e-05,lda,15,1,0.7167381558616363
INDEX_00283,_1898-1899_02.txt,THE OFFICE OF DISTRICT MAGISTRATE IN CHINA.,BYRON BRENAN,1898,1890s,"Politics, Government, and Law",Government,en,0.06733843888479264,1.795981166448066e-05,1.7959796643453626e-05,1.795980913138938e-05,1.7959803526490478e-05,0.03183186694661368,0.019508081488335997,1.795980423788222e-05,1.7959809363818406e-05,1.7959815059389168e-05,0.7596278839032449,0.014257864977466747,0.04535452182280119,0.06193766354167167,1.795978544642559e-05,lda,15,10,0.7596278839032449
INDEX_00284,_1898-1899_03.txt,ON THE CHINESE COINS AND SMALL PORCELAIN BOTTLES FOUND IN EGYPT.,NATALIS RONDOT,1898,1890s,Arts and Archaeology,Art,en,4.462307380500636e-05,0.03642181386404945,4.462301685598704e-05,0.04021415395629946,4.462302378557024e-05,0.5668667109580922,0.016330928664908543,0.022965867040550456,4.4623072359751305e-05,0.2025195787639278,0.08889417302195875,4.4623063933453505e-05,4.462303861606252e-05,0.025474412381725,4.46230591324533e-05,lda,15,5,0.5668667109580922
INDEX_00285,_1898-1899_04.txt,SEALING AND WHALING IN THE NORTHERN PACIFIC.,E. BRASS,1898,1890s,Natural Sciences,Agriculture,en,0.22511615810556956,0.010724142735546064,0.0648281638054845,3.8872772511155674e-05,3.887278279623592e-05,3.887280398505223e-05,0.23249688095129337,3.887275802106474e-05,3.887273685851335e-05,0.21011408441252552,0.2563707150901563,3.887280573801418e-05,3.887276894010157e-05,3.8872764008586874e-05,3.8872706565793825e-05,lda,15,10,0.2563707150901563
MASTER_00415,_1920_01.txt,"Relation of Chinese and Siamese, The *","Dodd, W. C.",1920,1920s,Anthropology and Social Customs,Ethnology,en,3.144661283234717e-05,0.8708394382239286,3.1446586591391925e-05,3.1446622796473075e-05,3.144658641863113e-05,3.144663113662294e-05,0.040093425660860056,3.1446632760407923e-05,3.144659062290935e-05,3.144660442874471e-05,0.03648409211359234,3.1446603294704514e-05,3.1446628175256485e-05,0.052237131327084796,3.144657547657668e-05,lda,15,1,0.8708394382239286
