master_id,filename,title,author,year,decade,L1,L2,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,model,K,dominant_topic,dominant_topic_weight
MASTER_00009,1859_04.txt,On the Musical Notation of the Chinese,"Syle, E. W.",1859,1850s,Arts and Archaeology,Music,en,0.010494018977173034,0.0017178337569593407,0.0,0.0,0.0,0.011712572795897604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026218374157670213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013624907231591626,0.0,0.0,0.0,0.0,0.0,0.10584707790832895,0.8426476316808117,nmf,30,29,0.8426476316808117
MASTER_00015,1859_05.txt,Lecture on Japan,"Williams, S. W.",1859,1850s,Geography and Travel,Travel,en,0.02211220264183797,0.0005492164126238214,0.024241036276792815,0.0,0.006462007971843703,0.0,0.0023341454248494743,0.0,0.022762257269901637,0.0,0.0,0.0,0.0,0.0,0.005044702439974291,0.019372652890146464,0.0,0.0,0.0,0.0,0.015346746452819943,0.0,0.0,0.0,0.0,0.752204700983155,0.0156854678914353,0.055758578323039425,0.007704113358296191,0.05042217166328413,nmf,30,25,0.752204700983155
MASTER_00013,1859_06.txt,On the Study of the Natural Sciences in Japan,"Pompe van Meedervoort, J. L. C.",1859,1850s,Education,Education,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04813394286158618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042852057328126233,0.0,0.0,0.0,0.0,0.0,0.0,0.8459146448770112,0.0,0.0,0.0,0.06309935493327644,nmf,30,25,0.8459146448770112
,1859_07.txt,,,1859,1850s,,,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074912236932400565,0.0,0.0,0.0,0.011110525584158138,0.0,0.0,0.0,0.9813982507226018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nmf,30,22,0.9813982507226018
MASTER_00017,1859_08.txt,Notes on some new species of birds found on the island of Formosa,"Swinhoe, R.",1859,1850s,Natural Sciences,Zoology,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9319755503488584,0.0,0.0,0.0,0.0,0.0,0.0,0.0071096472764148304,0.06091480237472681,0.0,0.0,0.0,0.0,0.0,nmf,30,16,0.9319755503488584
MASTER_00012,1859_09.txt,"Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow","Ward, J.",1859,1850s,Natural Sciences,Hydrology,en,0.0,0.9056663615412917,0.0,0.0,0.0,0.0,0.0,0.0,0.004917779757641656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07169280602497168,0.017723052676095075,0.0,nmf,30,1,0.9056663615412917
MASTER_00014,1859_10.txt,"Thermometrical observations, taken during a passage from Nagasaki to Shanghai","Fedorovitch, J.",1859,1850s,Natural Sciences,Meteorology,en,0.0,0.017045463168859028,0.5030525980341609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012060551282182058,0.0,0.020673776728069845,0.016726860313643867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051757644612771665,0.0,0.0,0.3752039504593002,0.0034791554010122844,0.0,0.0,0.0,nmf,30,2,0.5030525980341609
MASTER_00024,1859_11.txt,Sketches of the Miau - tsze,"Bridgman, E. C.",1859,1850s,Anthropology and Social Customs,Ethnology,en,0.29538483153704354,0.0,0.0,0.033128291559349356,0.015864577643713847,0.0,0.0862114394608854,0.03936267607926288,0.0,0.0,0.0,0.0,0.016094329410508413,0.0,0.0,0.07995628316164026,0.01307316628490245,0.0016155036877350947,0.0,0.0,0.15273607004831585,0.0,0.0,0.019580254012248225,0.0,0.0,0.0,0.0,0.24699257711439468,0.0,nmf,30,0,0.29538483153704354
MASTER_00018,1860_01.txt,The Small Chinese Lark,"Swinhoe, R.",1859,1850s,Natural Sciences,Zoology,en,0.049990208406839584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0279063718962043,0.0,0.008192068217040849,0.00969586411982736,0.0,0.011044196288362928,0.014046739505733903,0.7961875572240612,0.0,0.0,0.0,0.0,0.0,0.0,0.028332968269010973,0.02529927289494975,0.0,0.0,0.0,0.004411829304569755,0.02489292387339953,nmf,30,16,0.7961875572240612
MASTER_00019,1860_02.txt,On the Banishment of Criminals in China,"Macgowan, D. J.",1859,1850s,"Politics, Government, and Law",Law,en,0.0,0.0023934089378173256,0.1721485511978114,0.10077040972921321,0.0,0.0,0.06371012967857642,0.00298998020242219,0.02460353874525155,0.0,0.02315926390310911,0.008050064939597448,0.0,0.0,0.008687056839778775,0.0,0.0,0.0,0.0,0.003540365668681635,0.37910727530946486,0.0,0.010942548400938222,0.0,0.007104475423201261,0.0672591729921229,0.11903515555476873,0.0,0.00228408043206557,0.004214522045179442,nmf,30,20,0.37910727530946486
MASTER_00020,1860_03.txt,Cotton in China,"Robertson, D. B.",1859,1850s,Natural Sciences,Agriculture,en,0.06779731284367091,0.04965275105677787,0.09612210319935766,0.13222608089573012,0.09352172423710929,0.0,0.05319042129473324,0.0015482447651901372,0.17292389715895146,0.014113176606313933,0.0,0.021295776629762998,0.06369679983602286,0.0,0.1002937357980884,0.0,0.0,0.010937194968124194,0.03982058696132511,0.02144917495440362,0.017595017465706356,0.014581301673625754,0.0,0.0,0.0,0.0,0.008703598456615438,0.016128385676641342,0.004402715521849285,0.0,nmf,30,8,0.17292389715895146
MASTER_00022,1860_04.txt,A Sketch of the Tauist Mythology in its modern form,"Edkins, J.",1859,1850s,Anthropology and Social Customs,Mythology,en,0.0,0.0,0.0,0.0,0.0,0.0062062862938031555,0.13284808139350196,0.07220107650041839,0.0,0.08795885651903865,0.0,0.0,0.05606503535508127,0.0,0.02495143088788087,0.6178813644224542,0.0,0.0,0.0018878686278214793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nmf,30,15,0.6178813644224542
MASTER_00023,1860_05.txt,Narrative of the American Embassy to Peking,"Williams, S. W.",1859,1850s,History and Chronology,"History, Modern (20th century)",en,0.051394146540714086,0.0086208563847073,0.43622022134581023,0.0,0.0,0.0,0.11221573032641524,0.0,0.0,0.008257132826748748,0.021478817151441724,0.0,0.0,0.015282056607045907,0.0,0.10214937066025168,0.0,0.0,0.026497253276852116,0.0,0.015562822524054944,0.02164457578331692,0.0,0.018919499516306018,0.0,0.12746783372614437,0.0,0.0052860073282646304,0.029003676001926045,0.0,nmf,30,2,0.43622022134581023
MASTER_00021,1860_06.txt,"Meteorological tables, from observations made in Japan",,1859,1850s,Natural Sciences,Meteorology,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003861818470798515,0.0,0.0,0.0,0.0,0.0,0.6071730934306819,0.0,0.0,0.3889650880985196,0.0,0.0,0.0,0.0,nmf,30,22,0.6071730934306819
MASTER_00031,1860_07.txt,A Sketch of the Life of Confucius,"Edkins, J.",1860,1860s,Religion and Philosophy,Confucianism,en,0.0,0.0,0.0,0.0,0.0,0.0,0.04737861792200473,0.0,0.0,0.5530222092077636,0.30273666267295773,0.0,0.0012041096368278794,0.0,0.0,0.0956584005604462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nmf,30,9,0.5530222092077636
MASTER_00028,1860_08.txt,"The Ethics of the Chinese, with special reference to the doctrine of Human Nature and Sin","John, G.",1860,1860s,Religion and Philosophy,Philosophy,en,0.04981856938455068,0.16918802735935934,0.0,0.01850446894491997,0.0,0.0,0.0044862946176302,0.0,0.0,0.2637522392549638,0.0,0.0010067602451452732,0.0843379806668823,0.0,0.0,0.13843699306979446,0.03618875970060118,0.0054835945870034845,0.0,0.0,0.0,0.0,0.11189055929133197,0.0,0.0077760668549785635,0.04240750295953112,0.0,0.013574742626033273,0.053147440437274346,0.0,nmf,30,9,0.2637522392549638
MASTER_00032,1860_09.txt,Supplemental memorandum on the present state of the magnetic elements in China and places adjacent,"Shadwell, C. F. A.",1860,1860s,Natural Sciences,Meteorology,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005681649093890184,0.0,0.0,0.00059782499218782,0.0,0.0,0.14193274115100654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14700346033910874,0.0,0.0,0.7047843244238067,0.0,0.0,0.0,0.0,nmf,30,25,0.7047843244238067
MASTER_00034,1860_11.txt,Winds and weather at Chefoo,Editorial Committee,1860,1860s,Natural Sciences,Meteorology,en,0.03254676293717896,0.008679629573086886,0.20706144600910423,0.0,0.0,0.0,0.021814601420920676,0.0,0.010754429821660333,0.0,0.018717014466456985,0.0,0.0,0.017295092678400206,0.05043957860425047,0.0,0.010572075044099957,0.0,0.020058209034524148,0.0,0.0,0.0,0.49742511093404246,0.0,0.008033615627246374,0.0,0.0016144018591890284,0.06418142249461982,0.0,0.030806609495219434,nmf,30,22,0.49742511093404246
MASTER_00065,1866_01.txt,"Notes of a Journey from Peking to Chefoo via Grand Canal , Yen -chow -foo, &c","Williamson, A.",1865,1860s,Geography and Travel,Travel,en,0.036878670868997626,0.2653332526487999,0.02677662629699574,0.006641069448634564,0.0,0.004828292249166721,0.08086555543502115,0.0,0.0,0.11354834659565051,0.4159253094853713,0.0,0.01975403951115928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0278911185834174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015577188767858562,0.0,nmf,30,10,0.4159253094853713
INDEX_00062,1866_02.txt,"Account of an Overland Journey from Peking to Shanghai, made in February and March 1866",,1866,1860s,Geography and Travel,Travel,en,0.008951853701341404,0.4124216582940517,0.13267992326274788,0.02018060065324238,0.0,0.010628725020733176,0.026407228942826506,0.015337835176315245,0.0017587721388243778,0.031578104304988266,0.10732286895966858,0.0007881688983052969,0.004186317416986134,0.006958610688182996,0.020153747501140705,0.0018403576280306604,0.0,0.0,0.029031054284528734,0.0,0.03599997536677595,0.03875301722811926,0.0,0.034315942008953444,0.0,0.02602571088898474,0.0,0.0,0.0,0.03467952763525253,nmf,30,1,0.4124216582940517
INDEX_00063,1866_03.txt,An account of a translation of a Japanese Manuscript,,1866,1860s,History and Chronology,History,en,0.014402707289241116,0.0,0.0,0.0,0.0,0.002564833371511824,0.1532680973963118,0.0,0.011030242006286781,0.059710025001091065,0.0,0.0013867877200427483,0.0,0.0,0.0,0.13810563024414005,0.0,0.0069742932817052905,0.0,0.0,0.0635865294750723,0.07383256905471161,0.0,0.1341369169912065,0.0,0.2257366682007776,0.0,0.10553841128500957,0.00972628868289166,0.0,nmf,30,25,0.2257366682007776
MASTER_00064,1866_04.txt,Description of the Great Examination Hall at Canton,"Keer, J. G.",1865,1860s,Arts and Archaeology,Architecture,en,0.016748788602493386,0.0,0.07307461344878588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2943686451796421,0.0,0.0,0.0,0.0,0.14809461912018082,0.0,0.0032433328066695214,0.10860956196499638,0.0,0.07386122838718291,0.0,0.0,0.0,0.040885530561477194,0.09191326324513151,0.0,0.029387832884745443,0.03130878480242482,0.08850379899626983,nmf,30,10,0.2943686451796421
