master_id,filename,title,year,decade,L1,L2,model_include,model_exclusion_reason,model_unigram_count_before_df,model_token_count_before_df,model_token_count_after_df,cleaned_full_text_path,analysis_text_path
MASTER_00322,XL_1909_03.txt,"The Ascent of Mt. Morrison (Niitaka Yama),",1909,1900s,Geography and Travel,Travel,True,,3755,11262,2976,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XL_1909_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XL_1909_03.txt
MASTER_00323,XL_1909_04.txt,"Collection of birds in the Shanghai Museum, The",1909,1900s,Natural Sciences,Zoology,True,,3690,11067,2232,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XL_1909_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XL_1909_04.txt
MASTER_00454,XL_1909_05_notes_and_queries.txt,Then and now,1923,1920s,Literature and Language,Literature,False,queries,1026,3075,841,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XL_1909_05_notes_and_queries.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XL_1909_05_notes_and_queries.txt
MASTER_00344,XL_1909_06_literary_notes.txt,Appendix,1913,1910s,Natural Sciences,Zoology,False,appendix,2278,6831,1904,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XL_1909_06_literary_notes.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XL_1909_06_literary_notes.txt
MASTER_00330,XLIII_1912_01.txt,T'ai Shan *,1912,1910s,Religion and Philosophy,Religion,True,,6285,18852,5537,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIII_1912_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIII_1912_01.txt
MASTER_00331,XLIII_1912_02.txt,Notes on Chinese archery,1912,1910s,Anthropology and Social Customs,Manners and customs,True,,2560,7677,2022,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIII_1912_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIII_1912_02.txt
MASTER_00332,XLIII_1912_03.txt,Three sites in Hunan connected with the classical legendary history of China *,1912,1910s,Arts and Archaeology,Archaeology,True,,3710,11127,3104,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIII_1912_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIII_1912_03.txt
MASTER_00333,XLIII_1912_04.txt,Chinese art metal work *,1912,1910s,Arts and Archaeology,Decorative arts,True,,1366,4095,1109,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIII_1912_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIII_1912_04.txt
MASTER_00334,XLIII_1912_05.txt,"Great Summer Festival of China as observed in Foochow, The",1912,1910s,Anthropology and Social Customs,Manners and customs,True,,2637,7908,2200,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIII_1912_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIII_1912_05.txt
MASTER_00116,XLIII_1912_06.txt,The Obligations of China to Europe in the matter of physical science acknowledged by eminent Chinese,1871,1870s,Natural Sciences,Science,True,,678,2031,530,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIII_1912_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIII_1912_06.txt
MASTER_00330,XLIII_1912_07_literary_notes.txt,T'ai Shan *,1912,1910s,Religion and Philosophy,Religion,True,,6307,18918,4985,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIII_1912_07_literary_notes.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIII_1912_07_literary_notes.txt
,XLIII_1912_08_notes_and_queries.txt,,1912,1910s,,,False,queries,562,1683,456,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIII_1912_08_notes_and_queries.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIII_1912_08_notes_and_queries.txt
MASTER_00118,XLIII_1912_09.txt,Chinese legends,1871,1870s,Anthropology and Social Customs,Mythology,True,,159,474,110,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIII_1912_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIII_1912_09.txt
MASTER_00330,XLIII_1912_10.txt,T'ai Shan *,1912,1910s,Religion and Philosophy,Religion,True,,12117,36348,10604,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIII_1912_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIII_1912_10.txt
MASTER_00390,XLIX_1918_01.txt,River problems in China *,1918,1910s,Natural Sciences,Hydrology,True,,2136,6405,1759,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_01.txt
MASTER_00391,XLIX_1918_02.txt,"Some notes on land - birds, including also general remarks on the birds observed at sea on the coast of China in 1916",1918,1910s,Natural Sciences,Zoology,True,,4984,14949,4195,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_02.txt
MASTER_00392,XLIX_1918_03.txt,Animistic elements in Moslem prayer,1918,1910s,Religion and Philosophy,Islam,True,,2673,8016,1931,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_03.txt
MASTER_00393,XLIX_1918_04.txt,"Eight Immortals of the Taoist religion, The",1918,1910s,Religion and Philosophy,Taoism,True,,3995,11982,3314,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_04.txt
MASTER_00394,XLIX_1918_05.txt,"Kite Festival in Foochow, China, The",1918,1910s,Anthropology and Social Customs,Manners and customs,True,,1123,3366,962,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_05.txt
MASTER_00395,XLIX_1918_06.txt,On a method of divination practised at Foochow,1918,1910s,Anthropology and Social Customs,Manners and customs,True,,568,1701,472,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_06.txt
MASTER_00396,XLIX_1918_07.txt,"Note on the Tu Ti'en Hui held at Chinkiang on the 31st May, 1917",1918,1910s,Anthropology and Social Customs,Manners and customs,True,,1112,3333,975,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_07.txt
MASTER_00397,XLIX_1918_08.txt,"Domestic altar, The",1918,1910s,Religion and Philosophy,Religion,True,,1280,3837,1126,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_08.txt
MASTER_00398,XLIX_1918_09.txt,Ku K'ai - chih's scroll in the British Museum *,1918,1910s,Arts and Archaeology,Painting,True,,1345,4032,1186,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_09.txt
MASTER_00399,XLIX_1918_10.txt,"Theistic import of the Sung philosophy, The",1918,1910s,Religion and Philosophy,Philosophy,True,,2777,8328,2449,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_10.txt
MASTER_00400,XLIX_1918_11.txt,"Case of ritualism, A",1918,1910s,Religion and Philosophy,Religion,True,,2868,8601,2375,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_11.txt
MASTER_00401,XLIX_1918_12.txt,Chinese puzzledom,1918,1910s,History and Chronology,History,True,,2839,8514,2101,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_12.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_12.txt
MASTER_00213,XLIX_1918_13.txt,Where was Ta - ts ' in ?,1886,1880s,Geography and Travel,Geography,True,,7297,21888,5720,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_13.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_13.txt
MASTER_00213,XLIX_1918_14_notes and queries.txt,Where was Ta - ts ' in ?,1886,1880s,Geography and Travel,Geography,False,notes_and_queries;queries,1124,3369,959,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_14_notes and queries.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_14_notes and queries.txt
MASTER_00347,XLV_1914_01.txt,"Collection of Chinese reptiles in the Shanghai Museum, The",1914,1910s,Natural Sciences,Zoology,True,,983,2946,734,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_01.txt
MASTER_00345,XLV_1914_02.txt,On the Sources of Chinese Taoism,1914,1910s,Religion and Philosophy,Taoism,True,,2298,6891,1888,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_02.txt
MASTER_00346,XLV_1914_03.txt,""" Ink Remains "", by An I - chou",1914,1910s,Arts and Archaeology,Painting,True,,1204,3609,1098,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_03.txt
MASTER_00347,XLV_1914_04.txt,"Collection of Chinese reptiles in the Shanghai Museum, The",1914,1910s,Natural Sciences,Zoology,True,,1226,3675,809,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_04.txt
MASTER_00348,XLV_1914_05.txt,from Batang to Menkong * Through the land of deep corrosions,1914,1910s,Natural Sciences,Geology,True,,2928,8781,2132,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_05.txt
MASTER_00330,XLV_1914_06.txt,T'ai Shan *,1912,1910s,Religion and Philosophy,Religion,True,,2384,7149,1889,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_06.txt
MASTER_00350,XLV_1914_07.txt,Notes on temperatures in high altitudes on the Tibetan border,1914,1910s,Natural Sciences,Meteorology,True,,1317,3948,1073,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_07.txt
MASTER_00351,XLV_1914_08.txt,"Oracle - bones from Honan, The *",1914,1910s,Arts and Archaeology,Archaeology,True,,2005,6012,1629,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_08.txt
MASTER_00352,XLV_1914_09.txt,Chinese wood carving *,1914,1910s,Arts and Archaeology,Decorative arts,True,,2467,7398,1964,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_09.txt
MASTER_00353,XLV_1914_10.txt,"Chinese sun - dial, A *",1914,1910s,Arts and Archaeology,Art,True,,960,2877,767,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_10.txt
,XLV_1914_11.txt,,1914,1910s,,,True,,3441,10320,3005,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_11.txt
MASTER_00355,XLV_1914_12.txt,"Bibliographical introduction to the study of Chinese law, A",1914,1910s,"Politics, Government, and Law",Law,True,,2765,8292,2303,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_12.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_12.txt
MASTER_00356,XLV_1914_13.txt,"Table of the Emperors of the Yuan Dynasty, A",1914,1910s,History and Chronology,"Chronology, Historical",True,,183,546,168,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_13.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_13.txt
,XLV_1914_14_review_of_recent_books.txt,,1914,1910s,,,False,review,9942,29823,7196,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_14_review_of_recent_books.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_14_review_of_recent_books.txt
,XLV_1914_15_notes_and_queries.txt,,1914,1910s,,,False,queries,1041,3120,860,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_15_notes_and_queries.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_15_notes_and_queries.txt
MASTER_00357,XLVI_1915_01.txt,Putoshan *,1915,1910s,Arts and Archaeology,Archaeology,True,,4056,12165,3271,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLVI_1915_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLVI_1915_01.txt
MASTER_00358,XLVI_1915_02.txt,Notices of Christianity in China. Extracted from Marco Polo *,1915,1910s,Religion and Philosophy,Christianity,True,,3774,11319,3120,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLVI_1915_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLVI_1915_02.txt
MASTER_00359,XLVI_1915_03.txt,"Tone - accents of two Chinese dialects, The *",1915,1910s,Literature and Language,Literature,True,,1304,3909,1011,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLVI_1915_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLVI_1915_03.txt
MASTER_00360,XLVI_1915_04.txt,Chinese pagodas,1915,1910s,Arts and Archaeology,Architecture,True,,2587,7758,2192,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLVI_1915_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLVI_1915_04.txt
MASTER_00361,XLVI_1915_06.txt,"Ch'ing Ming Festival, The",1915,1910s,Anthropology and Social Customs,Manners and customs,True,,548,1641,459,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLVI_1915_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLVI_1915_06.txt
MASTER_00303,XLVI_1915_07.txt,Wang An - shih,1903,1900s,History and Chronology,Biography,True,,2798,8391,2359,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLVI_1915_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLVI_1915_07.txt
MASTER_00363,XLVI_1915_08.txt,The Wu Pan tablet,1915,1910s,Arts and Archaeology,Antiquities,True,,4427,13278,3900,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLVI_1915_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLVI_1915_08.txt
MASTER_00344,XLVI_1915_09.txt,Appendix,1913,1910s,Natural Sciences,Zoology,False,appendix,2926,8775,2184,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLVI_1915_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLVI_1915_09.txt
MASTER_00192,XLVI_1915_10.txt,Trade routes to Western China,1884,1880s,"Economy, Trade, and Technology",Telecommunication,True,,436,1305,387,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLVI_1915_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLVI_1915_10.txt
MASTER_00472,XLVI_1915_11_REVIEWS OF RECENT BOOKS.txt,Who are the Northern Chinese ?,1924,1920s,Anthropology and Social Customs,Ethnology,False,review;reviews;recent_books,6970,20907,5622,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLVI_1915_11_REVIEWS OF RECENT BOOKS.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLVI_1915_11_REVIEWS OF RECENT BOOKS.txt
MASTER_00174,XVII_1882_01.txt,Notes on Chinese composition,1882,1880s,Literature and Language,Literature,True,,2033,6096,1557,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVII_1882_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVII_1882_01.txt
MASTER_00175,XVII_1882_02.txt,On the geology of the neighbourhood of Nagasaki,1882,1880s,Natural Sciences,Geology,True,,2049,6144,1546,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVII_1882_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVII_1882_02.txt
MASTER_00176,XVII_1882_03.txt,Notes on the south coast of Saghalien,1882,1880s,Geography and Travel,Travel,True,,668,2001,521,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVII_1882_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVII_1882_03.txt
MASTER_00177,XVII_1882_04.txt,Annam and its minor currency,1882,1880s,Arts and Archaeology,Numismatics,True,,12440,37317,10150,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVII_1882_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVII_1882_04.txt
MASTER_00178,XVII_1882_05.txt,The Hoppo - book of 1753,1882,1880s,"Politics, Government, and Law",Government,True,,1905,5712,1543,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVII_1882_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVII_1882_05.txt
MASTER_00007,XVII_1882_misc.txt,Chinese bibliography,1859,1850s,Literature and Language,Literature,False,misc,4257,12768,3394,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVII_1882_misc.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVII_1882_misc.txt
MASTER_00179,XVIII_1884_01.txt,What did the ancient Chinese know of the Greeks and Romans,1883,1880s,History and Chronology,History,True,,3442,10323,2712,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVIII_1884_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVIII_1884_01.txt
MASTER_00180,XVIII_1884_02.txt,Corea,1883,1880s,Anthropology and Social Customs,Manners and customs,True,,1777,5328,1530,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVIII_1884_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVIII_1884_02.txt
MASTER_00181,XVIII_1884_03.txt,Researches into the geology of Formosa *,1883,1880s,Natural Sciences,Geology,True,,2668,8001,2097,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVIII_1884_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVIII_1884_03.txt
MASTER_00182,XVIII_1884_04.txt,Fragmens d'un voyage dans l'interieur de la Chine,1883,1880s,Geography and Travel,Travel,True,,8306,24915,4678,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVIII_1884_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVIII_1884_04.txt
MASTER_00182,XVIII_1884_05.txt,Fragmens d'un voyage dans l'interieur de la Chine,1883,1880s,Geography and Travel,Travel,True,,7690,23067,4466,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVIII_1884_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVIII_1884_05.txt
MASTER_00180,XVIII_1884_06.txt,Corea,1883,1880s,Anthropology and Social Customs,Manners and customs,True,,2443,7326,1971,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVIII_1884_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVIII_1884_06.txt
MASTER_00184,XVIII_1884_07.txt,Notes on some dikes at the mouth of the Nankow pass *,1883,1880s,Natural Sciences,Geology,True,,206,615,170,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVIII_1884_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVIII_1884_07.txt
MASTER_00185,XVIII_1884_08.txt,Samshu - brewing in North China,1883,1880s,Natural Sciences,Agriculture,True,,244,729,171,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVIII_1884_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVIII_1884_08.txt
MASTER_00186,XVIII_1884_09.txt,Notes on Szechuen and the Yangtse valley,1883,1880s,Geography and Travel,Travel,True,,2694,8079,2278,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVIII_1884_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVIII_1884_09.txt
MASTER_00217,XXI_1886_01.txt,Chinese guilds or chambers of commerce and trades unions,1886,1880s,"Economy, Trade, and Technology",Economics,True,,9563,28686,7397,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXI_1886_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXI_1886_01.txt
MASTER_00259,XXI_1886_02.txt,Wei - ch ' i *,1891,1890s,Anthropology and Social Customs,Manners and customs,True,,1953,5856,1586,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXI_1886_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXI_1886_02.txt
MASTER_00213,XXI_1886_03.txt,Where was Ta - ts ' in ?,1886,1880s,Geography and Travel,Geography,True,,536,1605,387,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXI_1886_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXI_1886_03.txt
MASTER_00218,XXI_1886_04_proceedings.txt,Is Confucius a myth ?,1886,1880s,Religion and Philosophy,Confucianism,False,proceedings,2592,7773,2082,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXI_1886_04_proceedings.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXI_1886_04_proceedings.txt
MASTER_00228,XXII_1887_01.txt,"The Military organization of China prior to 1842, as described by Wei Yuan",1887,1880s,Military | Natural Sciences,Military art and science | Science,True,,2438,7311,2046,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_01.txt
MASTER_00229,XXII_1887_02.txt,Notes on the mineral resources of Eastern Shantung,1887,1880s,Natural Sciences,Geology,True,,2448,7341,1985,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_02.txt
MASTER_00195,XXII_1887_03.txt,Chinese partnerships ; liability of the individual members,1887,1880s,"Politics, Government, and Law",Law,True,,1493,4476,1120,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_03.txt
MASTER_00230,XXII_1887_04.txt,Notes on the early history of the salt monopoly in China,1887,1880s,"Politics, Government, and Law",Government,True,,2064,6189,1765,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_04.txt
