master_id,filename,title,author,year,decade,L1,L2,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,model,K,dominant_topic,dominant_topic_weight
INDEX_00282,_1898-1899_01.txt,"THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS.",Thos. W. KINGSMILL,1898,1890s,Anthropology and Social Customs,Manners and customs,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,corex_unanchored,25,0,1.0
INDEX_00283,_1898-1899_02.txt,THE OFFICE OF DISTRICT MAGISTRATE IN CHINA.,BYRON BRENAN,1898,1890s,"Politics, Government, and Law",Government,en,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,1,1.0
INDEX_00284,_1898-1899_03.txt,ON THE CHINESE COINS AND SMALL PORCELAIN BOTTLES FOUND IN EGYPT.,NATALIS RONDOT,1898,1890s,Arts and Archaeology,Art,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,corex_unanchored,25,14,1.0
INDEX_00285,_1898-1899_04.txt,SEALING AND WHALING IN THE NORTHERN PACIFIC.,E. BRASS,1898,1890s,Natural Sciences,Agriculture,en,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,corex_unanchored,25,1,1.0
MASTER_00415,_1920_01.txt,"Relation of Chinese and Siamese, The *","Dodd, W. C.",1920,1920s,Anthropology and Social Customs,Ethnology,en,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,corex_unanchored,25,2,1.0
MASTER_00416,_1920_02.txt,Greek and Chinese art ideals,"Stanley, A.",1920,1920s,Arts and Archaeology,Art,en,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,corex_unanchored,25,0,1.0
MASTER_00417,_1920_03.txt,"Destiny, fate","Morgan, E.",1920,1920s,Religion and Philosophy,Philosophy,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,corex_unanchored,25,0,1.0
MASTER_00418,_1920_04.txt,China's petrified sun - rays,"Chatley, H.",1920,1920s,Natural Sciences,Geology,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,10,1.0
MASTER_00419,_1920_05.txt,Chinese ideas of antiques,Hutson J.,1920,1920s,Arts and Archaeology,Art,en,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,corex_unanchored,25,1,1.0
MASTER_00420,_1920_06.txt,Names and nicknames of the Shanghai settlements,"Lanning, G.",1920,1920s,History and Chronology,History,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,0,1.0
MASTER_00421,_1920_07.txt,Chinese poetry and its connotations *,"Ayscough, F. W.",1920,1920s,Literature and Language,Literature,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,corex_unanchored,25,0,1.0
,_1920_08.txt,,,1920,1920s,,,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,8,1.0
MASTER_00423,_1920_09.txt,"Chinese life of Mohammed, A","Mason, I.",1920,1920s,Religion and Philosophy,Islam,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,corex_unanchored,25,0,1.0
MASTER_00424,_1921_01.txt,"Operations and manifestations of the Tao exemplified in history, The","Morgan, E.",1921,1920s,Religion and Philosophy,Taoism,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,corex_unanchored,25,0,1.0
MASTER_00425,_1921_02.txt,"Hainanese Miao, The *","Moninger, M. M.",1921,1920s,Anthropology and Social Customs,Ethnology,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,corex_unanchored,25,8,1.0
MASTER_00426,_1921_03.txt,Notes on the symbolism of the Purple Forbidden City *,"Ayscough, F. W.",1921,1920s,Geography and Travel,Travel,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,corex_unanchored,25,0,1.0
MASTER_00180,_1921_04.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880s,Anthropology and Social Customs,Manners and customs,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,corex_unanchored,25,7,1.0
MASTER_00428,_1921_05.txt,Exogamy in China,"Wilkinson, H. P.",1921,1920s,Anthropology and Social Customs,Ethnology,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,corex_unanchored,25,0,1.0
MASTER_00429,_1921_06.txt,"Lampacao, a mystery of the Far East","Morse, H. B.",1921,1920s,Geography and Travel,Geography,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,0,0.0
MASTER_00430,_1921_07.txt,"Marriage maker, The","Kliene, C.",1921,1920s,Literature and Language,Literature,en,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,corex_unanchored,25,0,1.0
MASTER_00431,_1921_08.txt,"Highways and byways of Kweichow, The *","Kemp, E. G.",1921,1920s,Geography and Travel,Travel,en,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,corex_unanchored,25,0,1.0
MASTER_00432,_1921_09.txt,"Christ in the "" Li Tai Shen Hsien T'ung Chien ""","Werner, E. T. C.",1921,1920s,Religion and Philosophy,Christianity,en,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,6,1.0
MASTER_00433,_1921_10.txt,"Trip to Hua Kang, A","Fletcher, W. J. B.",1921,1920s,Literature and Language,Literature,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,0,0.0
MASTER_00435,_1922_01.txt,"Natural history of China, The","Sowerby, A. de C.",1922,1920s,Natural Sciences,Zoology,en,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,corex_unanchored,25,1,1.0
MASTER_00436,_1922_02.txt,"Growth of the Yangtze delta, The *",Heidenstem,1922,1920s,Natural Sciences,Geology,en,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,corex_unanchored,25,1,1.0
MASTER_00437,_1922_03.txt,"Shuh country, The",Hutson J.,1922,1920s,Arts and Archaeology,Archaeology,en,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,corex_unanchored,25,1,1.0
MASTER_00349,_1922_04.txt,The Great wall,"Edgar, J. H.",1914,1910s,Natural Sciences,Hydrology,en,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,corex_unanchored,25,2,1.0
MASTER_00440,_1922_05.txt,""" Fir - flower Tablets ""","Ferguson, J. C.",1922,1920s,Literature and Language,Literature,en,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,corex_unanchored,25,0,1.0
MASTER_00441,_1922_06.txt,Lan - tsih *,"Hudson, E.",1922,1920s,Literature and Language,Literature,en,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,2,1.0
MASTER_00443,_1922_07.txt,Notes on the coal and Iron Ore deposits of Central Shansi,"Norin, E.",1922,1920s,Natural Sciences,Geology,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,8,1.0
MASTER_00444,_1922_08.txt,Chinese names of plants ; a preliminary list of the trees and shrubs of North Honan,"Hers, J.",1922,1920s,Natural Sciences,Botany,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,corex_unanchored,25,7,1.0
MASTER_00223,_1922_09.txt,The Family names,"Giles, H. A.",1886,1880s,Literature and Language,Literature,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,8,1.0
MASTER_00446,_1922_10.txt,"Distribution and habits of the Argali sheep of Central Asia, The *","Sjolander, D.",1922,1920s,Natural Sciences,Zoology,en,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,corex_unanchored,25,1,1.0
MASTER_00447,_1922_11.txt,Plants from Peitaiho,"Cowdry, N. H.",1922,1920s,Natural Sciences,Botany,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,corex_unanchored,25,7,1.0
MASTER_00410,_1922_12.txt,Formosa,,1919,1910s,Geography and Travel,Travel,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,0,0.0
MASTER_00449,_1922_13.txt,"Partial bibliography of Chinese birds, A","Riley, J. H. and Richmond, C. W.",1922,1920s,Natural Sciences,Zoology,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,corex_unanchored,25,10,1.0
MASTER_00432,_1922_14.txt,"Christ in the "" Li Tai Shen Hsien T'ung Chien ""","Werner, E. T. C.",1921,1920s,Religion and Philosophy,Christianity,en,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,3,1.0
MASTER_00451,_1923-1924_01.txt,"Snowstorm, A","Budd, C.",1923,1920s,Literature and Language,Literature,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,0,0.0
MASTER_00452,_1923-1924_02.txt,Chu - goh Leang and the arrows,"Jamieson, C. A.",1923,1920s,Literature and Language,Literature,en,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,2,1.0
MASTER_00454,_1923-1924_03.txt,Then and now,"Hudson, E.",1923,1920s,Literature and Language,Literature,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,0,0.0
MASTER_00455,_1923-1924_04.txt,"Night in the mountains, A","Hudson, E.",1923,1920s,Literature and Language,Literature,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,0,0.0
MASTER_00456,_1923-1924_05.txt,Hsuan - tsang and modern research,"Stael - Holstein, Baron A. von",1923,1920s,Religion and Philosophy,Buddhism,en,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,0,1.0
MASTER_00457,_1923-1924_06.txt,The Shuh country,Hutson J.,1923,1920s,Arts and Archaeology,Archaeology,en,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,corex_unanchored,25,0,1.0
MASTER_00458,_1923-1924_07.txt,"Culture, the basis of Chinese art","Ferguson, J. C.",1923,1920s,Arts and Archaeology,Art,en,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,corex_unanchored,25,0,1.0
MASTER_00459,_1923-1924_08.txt,Science in old China *,"Chatley, H.",1923,1920s,Natural Sciences,Science,en,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,corex_unanchored,25,0,1.0
MASTER_00460,_1923-1924_09.txt,Modern travel from Tai Yuan Fu via Mount Wu Tai to the Mongolian frontier,"Fischer, E. S.",1923,1920s,Geography and Travel,Travel,en,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,corex_unanchored,25,0,1.0
MASTER_00461,_1923-1924_10.txt,A page of ancient Chinese history,"Darroch, J.",1923,1920s,History and Chronology,Biography,en,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,corex_unanchored,25,0,1.0
MASTER_00462,_1923-1924_11.txt,"Preliminary notes on the literary background of the "" Great River ""","Ayscough, F. W.",1923,1920s,Geography and Travel,Travel,en,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,corex_unanchored,25,0,1.0
MASTER_00463,_1923-1924_12.txt,"Religion of the Ch'iang, The *","Torrance, T.",1923,1920s,Religion and Philosophy,Religion,en,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,corex_unanchored,25,0,1.0
MASTER_00454,_1923-1924_13.txt,Then and now,"Hudson, E.",1923,1920s,Literature and Language,Literature,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,corex_unanchored,25,8,1.0
MASTER_00465,_1923-1924_15.txt,Bishop Della Chiesa and the story of his lost grave *,"Heeren, J. J.",1923,1920s,Religion and Philosophy,Christianity,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,corex_unanchored,25,0,1.0
MASTER_00466,_1923-1924_16.txt,Some similarities in Chinese and ancient Egyptian culture,"Kliene, C.",1923,1920s,Anthropology and Social Customs,Ethnology,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,corex_unanchored,25,0,1.0
MASTER_00468,_1923-1924_17.txt,How tonnage was measured in ancient China,"Morgan, E.",1923,1920s,Anthropology and Social Customs,Manners and customs,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,corex_unanchored,25,0,1.0
MASTER_00470,_1923-1924_18.txt,General theory of shamanism among the Tungus,"Shirokogoroff, S. M.",1923,1920s,Religion and Philosophy,Religion,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,0,0.0
MASTER_00471,_1923-1924_19.txt,Chinese composite deities,"Werner, E. T. C.",1923,1920s,Religion and Philosophy,Religion,en,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,corex_unanchored,25,0,1.0
MASTER_00472,_1923-1924_20.txt,Who are the Northern Chinese ?,"Shirokogoroff, S. M.",1924,1920s,Anthropology and Social Customs,Ethnology,en,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,3,1.0
MASTER_00473,_1923-1924_21.txt,Southern Migration of the Sung Dynasty,"Ferguson, J. C.",1924,1920s,Anthropology and Social Customs,Ethnology,en,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,corex_unanchored,25,2,1.0
MASTER_00474,_1923-1924_22.txt,Was Chu Hsi a materialist ?,"Warren, G. G.",1924,1920s,Religion and Philosophy,Philosophy,en,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,corex_unanchored,25,0,1.0
MASTER_00475,_1923-1924_23.txt,"Dead Hand in China, The","Chatley, H.",1924,1920s,Anthropology and Social Customs,Folklore,en,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,corex_unanchored,25,0,1.0
MASTER_00476,_1923-1924_24.txt,Origin and history of the irrigation work of the Chengtu Plain,"Torrance, T.",1924,1920s,Natural Sciences,Agriculture,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,corex_unanchored,25,19,1.0
MASTER_00477,_1923-1924_25.txt,History of Shuh a free translation of the Shuh Chi,"Torrance, T.",1924,1920s,Geography and Travel,Geography,en,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,corex_unanchored,25,1,1.0
MASTER_00478,_1923-1924_26.txt,"Oribatoidea Sinensis, Part III","Jacot, A. P.",1924,1920s,Natural Sciences,Zoology,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,8,1.0
MASTER_00479,_1923-1924_27.txt,"Gods of the Chinese, The","Hayes, L. N.",1924,1920s,Religion and Philosophy,China--Religion,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,corex_unanchored,25,0,1.0
MASTER_00480,_1923-1924_28.txt,Sramana - Shaman,"Mironov, N. D. and Shirokogoroff, S. M.",1924,1920s,Anthropology and Social Customs,Folklore,en,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,corex_unanchored,25,0,1.0
MASTER_00481,_1923-1924_29.txt,Cult of the Ch'eng Huang Lao Yeh,"Ayscough, F. W.",1924,1920s,Religion and Philosophy,China--Religion,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,corex_unanchored,25,0,1.0
MASTER_00482,_1923-1924_30.txt,List of the birds of Chihli Province,"Wilder, G. D. and Hubbard, H. W.",1924,1920s,Natural Sciences,Zoology,en,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,corex_unanchored,25,1,1.0
,_1925_01.txt,,,1925,1920s,,,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,corex_unanchored,25,0,1.0
MASTER_00485,_1925_02.txt,"Edict of Ch ' in Shih Huang, A","Sheppard, G. W. (ed.)",1925,1920s,Literature and Language,Literature,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,0,0.0
MASTER_00486,_1925_03.txt,"Teaching of Micius, The","Pott, F. L. H.",1925,1920s,Religion and Philosophy,Philosophy,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,corex_unanchored,25,0,1.0
MASTER_00487,_1925_04.txt,"Life and times of Confucius, The","Dovey, J. W.",1925,1920s,Religion and Philosophy,China--Religion,en,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,corex_unanchored,25,0,1.0
MASTER_00488,_1925_05.txt,"Springs of Tsinanfu, The","Barbour, G. B.",1925,1920s,Natural Sciences,Geology,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,8,1.0
MASTER_00489,_1925_06.txt,Shantung foraminifera,"Jacot, A. P.",1925,1920s,Natural Sciences,Zoology,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,8,1.0
MASTER_00640,_1925_07.txt,Jehol,"Fishcher, E. S.",1940,1940s,Geography and Travel,Geography,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,0,0.0
MASTER_00491,_1925_08.txt,Some new light on the life and times of Bishop Della Chiesa,"Heeren, J. J.",1925,1920s,Religion and Philosophy,Religion,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,corex_unanchored,25,0,1.0
MASTER_00492,_1925_09.txt,"Stories in Chinese paintings, I","Ferguson, J. C.",1925,1920s,Literature and Language,Literature,en,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,corex_unanchored,25,0,1.0
