model,K,anchor_strength,topic_id,rank,word,weight
corex_unanchored,30,,7,13,taking,0.16804076423048703
corex_unanchored,30,,7,14,distance,0.16440792959880401
corex_unanchored,30,,7,15,gate,0.15702784688499627
corex_unanchored,30,,7,16,cut,0.15587423163250963
corex_unanchored,30,,7,17,noticed,0.15555751669822948
corex_unanchored,30,,7,18,next,0.15523830177965042
corex_unanchored,30,,7,19,wall,0.15137776258274532
corex_unanchored,30,,7,20,lying,0.1503897799719484
corex_unanchored,30,,8,1,coast,0.2589077010586577
corex_unanchored,30,,8,2,miles,0.21664219074938224
corex_unanchored,30,,8,3,east,0.21541217120418427
corex_unanchored,30,,8,4,island,0.21311724742380606
corex_unanchored,30,,8,5,sea,0.20458026140621816
corex_unanchored,30,,8,6,eastern,0.1909708152624751
corex_unanchored,30,,8,7,islands,0.1887812378675302
corex_unanchored,30,,8,8,south,0.18724117504974097
corex_unanchored,30,,8,9,town,0.1829985213893135
corex_unanchored,30,,8,10,river,0.17970731499957499
corex_unanchored,30,,8,11,mile,0.17501923365415106
corex_unanchored,30,,8,12,port,0.1717475776131674
corex_unanchored,30,,8,13,natives,0.15963496346127037
corex_unanchored,30,,8,14,northern,0.15791409925196015
corex_unanchored,30,,8,15,north,0.15646245814536847
corex_unanchored,30,,8,16,ports,0.15586608015280767
corex_unanchored,30,,8,17,southern,0.1555731728408805
corex_unanchored,30,,8,18,thence,0.15552143192143192
corex_unanchored,30,,8,19,bank,0.14869909804509385
corex_unanchored,30,,8,20,bay,0.14693753717670546
corex_unanchored,30,,9,1,always,0.2262609419753741
corex_unanchored,30,,9,2,really,0.22403961191539987
corex_unanchored,30,,9,3,means,0.22129209726340587
corex_unanchored,30,,9,4,already,0.21758707129070948
corex_unanchored,30,,9,5,even,0.21547608656164874
corex_unanchored,30,,9,6,reason,0.21376249702500866
corex_unanchored,30,,9,7,ideas,0.21073906476602317
corex_unanchored,30,,9,8,say,0.20949135896652782
corex_unanchored,30,,9,9,might,0.19999653851347227
corex_unanchored,30,,9,10,question,0.19301657920703674
corex_unanchored,30,,9,11,whether,0.18981182545819097
corex_unanchored,30,,9,12,subject,0.18467533873310465
corex_unanchored,30,,9,13,shall,0.18239850804522484
corex_unanchored,30,,9,14,general,0.17949598097046449
corex_unanchored,30,,9,15,necessary,0.17919808732189002
corex_unanchored,30,,9,16,fact,0.17592278105183046
corex_unanchored,30,,9,17,certain,0.16841959268803036
corex_unanchored,30,,9,18,possible,0.16593110160175628
corex_unanchored,30,,9,19,could,0.16354840906564788
corex_unanchored,30,,9,20,perhaps,0.1605897396084064
corex_unanchored,30,,10,1,de,0.17493747878241234
corex_unanchored,30,,10,2,la,0.16415422313216005
corex_unanchored,30,,10,3,des,0.16257995679444764
corex_unanchored,30,,10,4,vol,0.15717724714136688
corex_unanchored,30,,10,5,et,0.15612361436868705
corex_unanchored,30,,10,6,le,0.15113869093138382
corex_unanchored,30,,10,7,les,0.14471805038240898
corex_unanchored,30,,10,8,quoted,0.13784720621374613
corex_unanchored,30,,10,9,asia,0.12654178645707198
corex_unanchored,30,,10,10,century,0.12466385734936851
corex_unanchored,30,,10,11,text,0.12251624907024027
corex_unanchored,30,,10,12,paris,0.12060868537762724
corex_unanchored,30,,10,13,french,0.11999870134789785
corex_unanchored,30,,10,14,edition,0.1169671166749398
corex_unanchored,30,,10,15,india,0.11516369251173723
corex_unanchored,30,,10,16,asiatic,0.11366006405091177
corex_unanchored,30,,10,17,sur,0.11187614466506608
corex_unanchored,30,,10,18,languages,0.11085149350815586
corex_unanchored,30,,10,19,vi,0.10819912894692062
corex_unanchored,30,,10,20,persian,0.10618967037927278
corex_unanchored,30,,11,1,went,0.2373115995970692
corex_unanchored,30,,11,2,hands,0.2197294217689742
corex_unanchored,30,,11,3,set,0.2018308823093496
corex_unanchored,30,,11,4,whose,0.18720315411543403
corex_unanchored,30,,11,5,year,0.17550643063059862
corex_unanchored,30,,11,6,making,0.17506022831255413
corex_unanchored,30,,11,7,ill,0.17391372431950902
corex_unanchored,30,,11,8,account,0.17041420555439152
corex_unanchored,30,,11,9,sent,0.1607593285513375
corex_unanchored,30,,11,10,soldiers,0.160416400405141
corex_unanchored,30,,11,11,daily,0.15693587972380296
corex_unanchored,30,,11,12,rule,0.1540750082503109
corex_unanchored,30,,11,13,times,0.149917504451672
corex_unanchored,30,,11,14,twenty,0.14878399959372518
corex_unanchored,30,,11,15,hundred,0.14780715652955895
corex_unanchored,30,,11,16,lost,0.14563787751069784
corex_unanchored,30,,11,17,allowed,0.1454120047494612
corex_unanchored,30,,11,18,bringing,0.14142396233613336
corex_unanchored,30,,11,19,authority,0.13993631864843253
corex_unanchored,30,,11,20,added,0.13686073789440767
corex_unanchored,30,,12,1,origin,0.2274887010992508
corex_unanchored,30,,12,2,ancient,0.21511217843272762
corex_unanchored,30,,12,3,term,0.21441829596933376
corex_unanchored,30,,12,4,states,0.17697200621996995
corex_unanchored,30,,12,5,says,0.17333988968823205
corex_unanchored,30,,12,6,later,0.171671284433702
corex_unanchored,30,,12,7,modern,0.1663919011875707
corex_unanchored,30,,12,8,period,0.15041255489176092
corex_unanchored,30,,12,9,history,0.1479119632085712
corex_unanchored,30,,12,10,gives,0.14662288525790484
corex_unanchored,30,,12,11,earlier,0.14351858377702553
corex_unanchored,30,,12,12,note,0.13619775680836416
corex_unanchored,30,,12,13,according,0.13339455025530383
corex_unanchored,30,,12,14,connection,0.13328961580083953
corex_unanchored,30,,12,15,based,0.13208845861284196
corex_unanchored,30,,12,16,mentioned,0.12636241134206078
corex_unanchored,30,,12,17,corresponding,0.12624795608333994
corex_unanchored,30,,12,18,complete,0.12586232722568275
corex_unanchored,30,,12,19,author,0.12564249987691395
corex_unanchored,30,,12,20,instance,0.12499028550116341
corex_unanchored,30,,13,1,died,0.26352828643799475
corex_unanchored,30,,13,2,return,0.24666018789713218
corex_unanchored,30,,13,3,received,0.2105115408024278
corex_unanchored,30,,13,4,affairs,0.20224219578171304
corex_unanchored,30,,13,5,held,0.18707838543980987
corex_unanchored,30,,13,6,state,0.18622160318241382
corex_unanchored,30,,13,7,appointed,0.1821710753936996
corex_unanchored,30,,13,8,became,0.18170927761632666
corex_unanchored,30,,13,9,came,0.17490988350225362
corex_unanchored,30,,13,10,chief,0.17271043314090678
corex_unanchored,30,,13,11,ordered,0.16957333577679545
corex_unanchored,30,,13,12,minister,0.1611960544584683
corex_unanchored,30,,13,13,possession,0.16055213817280134
corex_unanchored,30,,13,14,refused,0.1560828115349327
corex_unanchored,30,,13,15,duties,0.15080568673848466
corex_unanchored,30,,13,16,money,0.14394914364476252
corex_unanchored,30,,13,17,army,0.14360370652669346
corex_unanchored,30,,13,18,majesty,0.14307663789210098
corex_unanchored,30,,13,19,war,0.1415313159611275
corex_unanchored,30,,13,20,escape,0.130061172394273
corex_unanchored,30,,14,1,men,0.2311294508356448
corex_unanchored,30,,14,2,thought,0.22994306212934795
corex_unanchored,30,,14,3,without,0.22697221917834481
corex_unanchored,30,,14,4,nothing,0.21188596965117162
corex_unanchored,30,,14,5,put,0.19164600842548135
corex_unanchored,30,,14,6,good,0.19134474767605752
corex_unanchored,30,,14,7,man,0.18809612042563445
corex_unanchored,30,,14,8,days,0.18544256539969634
corex_unanchored,30,,14,9,full,0.17845053502162905
corex_unanchored,30,,14,10,become,0.16777225496174336
corex_unanchored,30,,14,11,believe,0.16761650776443066
corex_unanchored,30,,14,12,let,0.1668235112169873
corex_unanchored,30,,14,13,dead,0.1637248458914055
corex_unanchored,30,,14,14,able,0.16123733488725828
corex_unanchored,30,,14,15,personal,0.15794845255803686
corex_unanchored,30,,14,16,us,0.157258729088743
corex_unanchored,30,,14,17,indeed,0.15231081636173155
corex_unanchored,30,,14,18,together,0.15214933205812292
corex_unanchored,30,,14,19,fire,0.15123196535668265
corex_unanchored,30,,14,20,leave,0.15073956606920963
corex_unanchored,30,,15,1,feet,0.22128026298481468
corex_unanchored,30,,15,2,wood,0.20684997111986297
corex_unanchored,30,,15,3,red,0.20440293901637502
corex_unanchored,30,,15,4,white,0.17684512856191642
corex_unanchored,30,,15,5,stone,0.16517631525271176
corex_unanchored,30,,15,6,top,0.14811167806720144
corex_unanchored,30,,15,7,eye,0.1460780810127969
corex_unanchored,30,,15,8,animals,0.1403917964372054
corex_unanchored,30,,15,9,appearance,0.1398385375582148
corex_unanchored,30,,15,10,square,0.13832995112949903
corex_unanchored,30,,15,11,green,0.13595532667105276
corex_unanchored,30,,15,12,kinds,0.13344101800856983
corex_unanchored,30,,15,13,stones,0.13054895418667822
corex_unanchored,30,,15,14,shape,0.13008337795380492
corex_unanchored,30,,15,15,hot,0.12849441721543492
corex_unanchored,30,,15,16,bridges,0.12844230507901744
corex_unanchored,30,,15,17,wooden,0.1271960773238498
corex_unanchored,30,,15,18,wind,0.12148896446912243
corex_unanchored,30,,15,19,tiger,0.12093332935007155
corex_unanchored,30,,15,20,doors,0.12086777120461244
corex_unanchored,30,,16,1,everything,0.2287801440459638
corex_unanchored,30,,16,2,never,0.21175901135613734
corex_unanchored,30,,16,3,carried,0.19830787909685105
corex_unanchored,30,,16,4,still,0.19347094172043316
corex_unanchored,30,,16,5,end,0.192125646036249
corex_unanchored,30,,16,6,brought,0.1921217842241622
corex_unanchored,30,,16,7,every,0.17896038902482087
corex_unanchored,30,,16,8,looked,0.17139608641277687
corex_unanchored,30,,16,9,since,0.16765288773957193
corex_unanchored,30,,16,10,make,0.16629587473734214
corex_unanchored,30,,16,11,ever,0.16591160958194556
