L2,rank,term,tfidf_score
Religion,8,great,0.07493236440080303
Religion,9,shamanism,0.06935962230843716
Religion,10,two,0.06542311880996096
Religion,11,chow,0.06328113977076921
Religion,12,spirits,0.061545013023519446
Religion,13,worship,0.0596618613768297
Religion,14,sze,0.05802654395205099
Religion,15,people,0.05737267238285079
Religion,16,shan,0.05657233786219803
Religion,17,first,0.056405387422952306
Religion,18,would,0.05528233446218686
Religion,19,clan,0.05515954861391039
Religion,20,king,0.05448062627823797
Religion,21,time,0.05115496223395146
Religion,22,sacrifice,0.05028512854507653
Religion,23,temple,0.04935141298452282
Religion,24,family,0.048166558343407266
Religion,25,tablet,0.04787477016065895
Religion,26,also,0.046888599387253205
Religion,27,ancient,0.04676224174007458
Religion,28,many,0.04658801376686921
Religion,29,bishop,0.04564961938562052
Religion,30,three,0.04518176362290479
Science,1,chinese,0.06669480519242911
Science,2,china,0.03981018211707197
Science,3,one,0.027575926400768513
Science,4,first,0.020621485401830897
Science,5,work,0.02003999284738215
Science,6,science,0.01883359349089384
Science,7,great,0.01715955365865196
Science,8,bishop,0.015543493769547027
Science,9,astronomical,0.014886616468675087
Science,10,book,0.014416113861560597
Science,11,time,0.01427132007274903
Science,12,books,0.013748786314956473
Science,13,many,0.013540641106272741
Science,14,even,0.013455805801194867
Science,15,years,0.01300437782267764
Science,16,read,0.012974429609619694
Science,17,moule,0.012681455921804537
Science,18,two,0.01215000811870075
Science,19,sun,0.011939264111805932
Science,20,century,0.011632918460032131
Science,21,also,0.011535128267237904
Science,22,may,0.011434705556934942
Science,23,notes,0.01119461947950962
Science,24,made,0.011142225220977204
Science,25,hangchow,0.011102495549676449
Science,26,well,0.011015498972264259
Science,27,works,0.010965915082451523
Science,28,shanghai,0.01079121995276294
Science,29,ancient,0.010738448956253834
Science,30,printed,0.010490387079237759
Sculpture,1,han,0.01075537768884442
Sculpture,2,one,0.00975487743871936
Sculpture,3,chinese,0.007503751875937968
Sculpture,4,great,0.006753376688344172
Sculpture,5,pillars,0.006503251625812906
Sculpture,6,ssu,0.00625312656328164
Sculpture,7,two,0.006003001500750374
Sculpture,8,time,0.006003001500750374
Sculpture,9,sculpture,0.005752876438219109
Sculpture,10,stone,0.005502751375687844
Sculpture,11,uan,0.0050025012506253125
Sculpture,12,first,0.0050025012506253125
Sculpture,13,statue,0.004502251125562781
Sculpture,14,china,0.004502251125562781
Sculpture,15,style,0.004252126063031515
Sculpture,16,liang,0.004252126063031515
Sculpture,17,pillar,0.004252126063031515
Sculpture,18,see,0.004252126063031515
Sculpture,19,horse,0.00400200100050025
Sculpture,20,monuments,0.00400200100050025
Sculpture,21,man,0.00400200100050025
Sculpture,22,dynasty,0.00400200100050025
Sculpture,23,found,0.003751875937968984
Sculpture,24,art,0.003751875937968984
Sculpture,25,would,0.003751875937968984
Sculpture,26,funeral,0.0035017508754377185
Sculpture,27,place,0.0035017508754377185
Sculpture,28,shantung,0.0035017508754377185
Sculpture,29,well,0.0035017508754377185
Sculpture,30,tombs,0.003251625812906453
Taoism,1,tzu,0.05658496576948434
Taoism,2,heart,0.042474007090499595
Taoism,3,taoism,0.03672996324693145
Taoism,4,one,0.03331129616818437
Taoism,5,eight,0.02862017377453047
Taoism,6,lao,0.026767069763934694
Taoism,7,man,0.02663248307936534
Taoism,8,tao,0.025846317957310752
Taoism,9,way,0.025017339584125657
Taoism,10,genii,0.023551463591659716
Taoism,11,duke,0.020785396006966987
Taoism,12,king,0.020588444141665562
Taoism,13,would,0.020498989942497194
Taoism,14,replied,0.019519077368467072
Taoism,15,said,0.019438055864596734
Taoism,16,may,0.01793463226495886
Taoism,17,life,0.017545245620017975
Taoism,18,immortals,0.01749510856878052
Taoism,19,see,0.01739625550921653
Taoism,20,great,0.016859888542585008
Taoism,21,men,0.016726606080399192
Taoism,22,without,0.016329707236139454
Taoism,23,true,0.016004508895692222
Taoism,24,chinese,0.015878146467911476
Taoism,25,people,0.015294944010370251
Taoism,26,nature,0.015213640356365157
Taoism,27,says,0.015150652180904178
Taoism,28,three,0.01508160570121282
Taoism,29,spirit,0.014926082778014363
Taoism,30,confucius,0.014743857112692757
Telecommunication,1,river,0.07691431002381457
Telecommunication,2,canal,0.0609248178934745
Telecommunication,3,rockhill,0.060355613602335594
Telecommunication,4,china,0.0513424071839344
Telecommunication,5,trade,0.04431785802014893
Telecommunication,6,yunnan,0.0420325817633757
Telecommunication,7,route,0.03685456265357211
Telecommunication,8,tibet,0.02681475257114404
Telecommunication,9,cheo,0.026264782287504753
Telecommunication,10,road,0.02516050285484611
Telecommunication,11,yellow,0.022315208545115314
Telecommunication,12,kueichou,0.021540665382070053
Telecommunication,13,water,0.020825168503227173
Telecommunication,14,days,0.02025267490557232
Telecommunication,15,grand,0.02000307935446541
Telecommunication,16,chinese,0.019474338822034542
Telecommunication,17,great,0.019417693773348094
Telecommunication,18,yangtsze,0.019411759204712237
Telecommunication,19,province,0.018315138775449772
Telecommunication,20,ssu,0.01822671686175158
Telecommunication,21,two,0.01776101022744414
Telecommunication,22,goods,0.017707842815052856
Telecommunication,23,routes,0.017229970894221628
Telecommunication,24,western,0.017013432692257954
Telecommunication,25,roads,0.01698451115315713
Telecommunication,26,peking,0.016894824841976044
Telecommunication,27,society,0.01678638335802706
Telecommunication,28,uan,0.01637787611105663
Telecommunication,29,north,0.016356074765256218
Telecommunication,30,one,0.016275466635384633
Travel,1,one,0.311649415351371
Travel,2,var,0.21469251159030917
Travel,3,une,0.21306442294347477
Travel,4,chinese,0.1968141850564339
Travel,5,river,0.19019523316592785
Travel,6,two,0.1826924886033502
Travel,7,trachelomonas,0.17027337126127967
Travel,8,city,0.16149346073307178
Travel,9,great,0.15601186386230437
Travel,10,lemm,0.1406606110419267
Travel,11,miles,0.13785035332139314
Travel,12,fig,0.13093972464633427
Travel,13,may,0.12118995208694823
Travel,14,day,0.11998404794742962
Travel,15,yedo,0.11993005909986088
Travel,16,feet,0.11553486441646615
Travel,17,water,0.11526983030790805
Travel,18,large,0.11442361199258239
Travel,19,made,0.11130665852238383
Travel,20,skvortz,0.1110478508225737
Travel,21,three,0.11037319476274594
Travel,22,temple,0.10686380951437832
Travel,23,hills,0.10664037224724486
Travel,24,journey,0.10421670262226651
Travel,25,china,0.10384977224309166
Travel,26,also,0.10325376957416728
Travel,27,north,0.10233553765006395
Travel,28,small,0.10107358077969333
Travel,29,ehrenb,0.09994306574031633
Travel,30,south,0.09986303564249158
Zoology,1,species,0.22253632563309822
Zoology,2,birds,0.19321769093406824
Zoology,3,one,0.18145130856475775
Zoology,4,china,0.17828639079475728
Zoology,5,chinese,0.16081864900993223
Zoology,6,family,0.1593925985259692
Zoology,7,genus,0.15189222444864514
Zoology,8,specimens,0.1498914867338222
Zoology,9,seen,0.13830618771549047
Zoology,10,inhale,0.1355376820262754
Zoology,11,fokien,0.12827900350413884
Zoology,12,museum,0.1266137034580732
Zoology,13,two,0.12603886038810408
Zoology,14,meteorite,0.12552428197145596
Zoology,15,black,0.12010051119357387
Zoology,16,long,0.11933609540085945
Zoology,17,may,0.1185311227231946
Zoology,18,found,0.11799263281786898
Zoology,19,brown,0.11707754413139207
Zoology,20,bird,0.11579469372156183
Zoology,21,orn,0.11499346206652719
Zoology,22,tail,0.11277986894560077
Zoology,23,white,0.10680424418296228
Zoology,24,bill,0.10306291161537322
Zoology,25,small,0.10276300652029358
Zoology,26,also,0.10213471745843074
Zoology,27,chambers,0.09871915885062725
Zoology,28,fumes,0.09791837267417057
Zoology,29,charcoal,0.09687085523826064
Zoology,30,tenths,0.09681200160173799
