master_id,year,volume,author,author_raw,subject,subject_l1,subject_l2,subject_raw,subject_raw_norm,subject_split,title,year_start,year_end,notes,time_window,n_subjects_article_all,n_subjects_article_network,subject_weight,mapping_note
MASTER_00177,1882,NS 17,"Toda, E.","Toda, E.",Numismatics,Arts and Archaeology,Numismatics,Numismatics,numismatics,numismatics,Annam and its minor currency,1882,1882,,1878-1887,1,1,1.0,
MASTER_00178,1882,NS 17,"Hirth, F.","Hirth, F.",Government,"Politics, Government, and Law",Government,Government,government,government,The Hoppo - book of 1753,1882,1882,,1878-1887,1,1,1.0,
MASTER_00179,1883,NS 18,"Edkins, J.","Edkins, J.",History,History and Chronology,History,History,history,history,What did the ancient Chinese know of the Greeks and Romans,1883,1883,,1878-1887,1,1,1.0,
MASTER_00180,1883,NS 18,"Scherzer, F., trans. Gould, C.","Scherzer, F., trans. Gould, C.",Manners and customs,Anthropology and Social Customs,Manners and customs,Manners and customs,manners and customs,manners,Corea,1883,1883,,1878-1887,1,1,1.0,Corrected exact old subject: Manners and customs
MASTER_00181,1883,NS 18,"Kleinwachter, G.","Kleinwachter, G.",Geology,Natural Sciences,Geology,Geology,geology,geology,Researches into the geology of Formosa *,1883,1883,,1878-1887,1,1,1.0,
MASTER_00182,1883,NS 18,"Imbault - Huart, C.","Imbault-Huart, C.",Travel,Geography and Travel,Travel,Travel,travel,travel,Fragmens d'un voyage dans l'interieur de la Chine,1883,1883,,1878-1887,1,1,1.0,
MASTER_00183,1883,NS 18,"Morrison, G. J.","Morrison, G. J.",Travel,Geography and Travel,Travel,Travel,travel,travel,"Some notes of a trip to Corea, in July and August, 1883",1883,1883,,1878-1887,1,1,1.0,
MASTER_00184,1883,NS 18,"Guppy, H. B.","Guppy, H. B.",Geology,Natural Sciences,Geology,Geology,geology,geology,Notes on some dikes at the mouth of the Nankow pass *,1883,1883,,1878-1887,1,1,1.0,
MASTER_00185,1883,NS 18,"Guppy, H. B.","Guppy, H. B.",Agriculture,Natural Sciences,Agriculture,Agriculture,agriculture,agriculture,Samshu - brewing in North China,1883,1883,,1878-1887,1,1,1.0,
MASTER_00186,1883,NS 18,"Little, A. J.","Little, A. J.",Travel,Geography and Travel,Travel,Travel,travel,travel,Notes on Szechuen and the Yangtse valley,1883,1883,"SZECHUEN, Sichuan, <U+56DB><U+5DDD><U+7701>; YANGTSE, Yangtzi River, <U+957F><U+6C5F>",1878-1887,1,1,1.0,
MASTER_00187,1884,NS 19 Part 1,"Gardener, C. T.","Gardener, C. T.",Zoology,Natural Sciences,Zoology,Zoology,zoology,zoology,"Animal, fossil, mineral and vegetable products of the consular district of Ichang",1884,1884,,1878-1887,1,1,1.0,
MASTER_00188,1884,NS 19 Part 1,"Parker, E. H.","Parker, E. H.",Travel,Geography and Travel,Travel,Travel,travel,travel,"Journey in Chekiang, A",1884,1884,,1878-1887,1,1,1.0,
MASTER_00189,1884,NS 19 Part 1,"Parker, E. H.","Parker, E. H.",Travel,Geography and Travel,Travel,Travel,travel,travel,"Journey in Fukien, A *",1884,1884,,1878-1887,1,1,1.0,
MASTER_00190,1884,NS 19 Part 1,"Parker, E. H.","Parker, E. H.",Travel,Geography and Travel,Travel,Travel,travel,travel,"Journey from Foochow to Wenchow, through Central Fukien, A",1884,1884,"FOOCHOW, Fuzhou, <U+798F><U+5DDE><U+5E02>; W?NCHOW, Wenzhou, <U+6E29><U+5DDE><U+5E02>; FUKIEN. Fujian Province, <U+798F><U+5EFA><U+7701>",1878-1887,1,1,1.0,
MASTER_00191,1884,NS 19 Part 1,"Moule, G. E.","Moule, G. E.",Buddhism,Religion and Philosophy,Buddhism,Buddhism,buddhism,buddhism,"Buddist sheet - tract, containing an apologue of human life, A *",1884,1884,,1878-1887,1,1,1.0,
MASTER_00192,1884,NS 19 Part 1,"Hosie, A.","Hosie, A.",Telecommunication,"Economy, Trade, and Technology",Telecommunication,Telecommunication,telecommunication,telecommunication,Trade routes to Western China,1884,1884,,1878-1887,1,1,1.0,Corrected exact old subject: Telecommunication
MASTER_00193,1884,NS 19 Part 2,"Imbault - Huart, C.","Imbault-Huart, C.",Literature,Literature and Language,Literature,Literature,literature,literature,"Poete Chinois du XVIIIe siecle, Yuan Tseu - ts ' ai, sa vie et ses oeuvres, Un",1884,1884,,1878-1887,1,1,1.0,
MASTER_00194,1884,NS 19 Part 2,"Kingsmill, T. W.","Kingsmill, T. W.",Ethnology,Anthropology and Social Customs,Ethnology,Ethnology,ethnology,ethnology,"Serica of Ptolemy and its inhabitants, The",1884,1884,,1878-1887,1,1,1.0,
MASTER_00196,1885,NS 20,,,Literature,Literature and Language,Literature,Literature,literature,literature,Chinese theatricals and theatrical plots,1885,1885,,1878-1887,1,1,1.0,
MASTER_00197,1885,NS 20,"H., F.","H., F.",Language and languages,Literature and Language,Language and languages,Language and languages,language and languages,language,"Derivation of the German word "" huhnerauger """,1885,1885,,1878-1887,1,1,1.0,LCSH standard form
MASTER_00199,1885,NS 20,"Giles, H. A.","Giles, H. A.",Literature,Literature and Language,Literature,Literature,literature,literature,"The Hung Lou M<U+00EA>ng, commonly called <U+201C> The Dream of the Red Chamber """,1885,1885,"THE HUNG LOU M?NG, Hong Lou Meng, Dream of the Red Chamber, <U+7EA2><U+697C><U+68A6>",1878-1887,1,1,1.0,
MASTER_00206,1885,NS 20,,,Manners and customs,Anthropology and Social Customs,Manners and customs,Manners and customs,manners and customs,manners,The Prevalence of infanticide in China,1885,1885,,1878-1887,1,1,1.0,Corrected exact old subject: Manners and customs
MASTER_00201,1885,NS 20,"Playfair, G. M. H.","Playfair, G. M. H.",Geography,Geography and Travel,Geography,Geography,geography,geography,The Mystery of Ta - ts ' in,1885,1885,,1878-1887,1,1,1.0,
MASTER_00198,1885,NS 20,"T., C. B.",T. C. B.,Literature,Literature and Language,Literature,Literature,literature,literature,"How snow inspired verse, and a rash order made the flowers bloom ("" Ching - hua- yuan, Chapter IV)",1885,1885,,1878-1887,1,1,1.0,
MASTER_00207,1885,NS 20,,,Manners and customs,Anthropology and Social Customs,Manners and customs,Manners and customs,manners and customs,manners,What is filial piety ?,1885,1885,,1878-1887,1,1,1.0,Corrected exact old subject: Manners and customs
MASTER_00203,1885,NS 20,"Nocentini, L.","Nocentini, L.",Literature,Literature and Language,Literature,Literature,literature,literature,Sinology in Italy,1885,1885,,1878-1887,1,1,1.0,
MASTER_00205,1885,NS 20,"Hirth, F.","Hirth, F.",Agriculture,Natural Sciences,Agriculture,Agriculture,agriculture,agriculture,Western appliances in the Chinese printing industry,1885,1885,,1878-1887,1,1,1.0,
INDEX_00201,,,,,Literature,Literature and Language,Literature,Literature,literature,literature,Chinese Theatricals and Theatrical Plots,1885,1885,,1878-1887,1,1,1.0,
MASTER_00202,1885,NS 20,"Phillips, G.","Phillips, G.",Geography,Geography and Travel,Geography,Geography,geography,geography,The Seaports of India and Ceylon,1885,1885,,1878-1887,1,1,1.0,
MASTER_00204,1885,NS 20,"Gabelentz, G. von der","Gabelentz, G. von der",Literature,Literature and Language,Literature,Literature,literature,literature,Some additions to my Chinese grammar,1885,1885,,1878-1887,1,1,1.0,
MASTER_00208,1886,NS 21,,,Language and languages,Literature and Language,Language and languages,Language and languages,language and languages,language,"The Advisability, or the reverse, of endeavoring to convey Western knowledge to the Chinese through the medium of their own language",1886,1886,,1878-1887,1,1,1.0,LCSH standard form
MASTER_00209,1886,NS 21,"Macgowan, D. J.","Macgowan, D. J.",Literature,Literature and Language,Literature,Literature,literature,literature,Histrionic notes,1886,1886,,1878-1887,1,1,1.0,
MASTER_00210,1886,NS 21,"Phillips, G.","Phillips, G.",Geography,Geography and Travel,Geography,Geography,geography,geography,"Seaports of India and Ceylon, as described by Chinese voyagers of the 15th Century, together with an account of Chinese navigation, The ; Part II *",1886,1886,,1878-1887,1,1,1.0,
MASTER_00211,1886,NS 21,"Macintyre, J.","Macintyre, J.",Religion,Religion and Philosophy,Religion,Religion,religion,religion,Roadside religion in Manchuria,1886,1886,,1878-1887,1,1,1.0,
MASTER_00212,1886,NS 21,"Playfair, G. M. H.","Playfair, G. M. H.","Chronology, Historical",History and Chronology,"Chronology, Historical","Chronology, Historical","chronology, historical",chronology,Alphabetical list of the dynastic and reign - titles of Chinese Emperors,1886,1886,,1878-1887,1,1,1.0,LCSH standard form
MASTER_00213,1886,NS 21,"Allen, H. J.","Allen, H. J.",Geography,Geography and Travel,Geography,Geography,geography,geography,Where was Ta - ts ' in ?,1886,1886,,1878-1887,1,1,1.0,
MASTER_00214,1886,NS 21,"Hirth, F.","Hirth, F.",Geography,Geography and Travel,Geography,Geography,geography,geography,"Reply to Mr. H. J. Allen's paper "" Where was Ta - ts ' in ? """,1886,1886,,1878-1887,1,1,1.0,
MASTER_00217,1886,NS 21,"Macgowan, D. J.","Macgowan, D. J.",Economics,"Economy, Trade, and Technology",Economics,Economics,economics,economics,Chinese guilds or chambers of commerce and trades unions,1886,1886,,1878-1887,1,1,1.0,
MASTER_00218,1886,NS 21,"Allen, H. J.","Allen, H. J.",Confucianism,Religion and Philosophy,Confucianism,Confucianism,confucianism,confucianism,Is Confucius a myth ?,1886,1886,,1878-1887,1,1,1.0,
MASTER_00219,1886,NS 21,"Edgins, J.","Edkins, J.",Literature,Literature and Language,Literature,Literature,literature,literature,"Philological importance of geographical terms in the "" Shi - ki """,1886,1886,,1878-1887,1,1,1.0,
MASTER_00220,1886,NS 21,"Allen, H. J.","Allen, H. J.",Geography,Geography and Travel,Geography,Geography,geography,geography,Ta - ts ' in and dependent states,1886,1886,,1878-1887,1,1,1.0,
MASTER_00221,1886,NS 21,"Hirth, F.","Hirth, F.",Geography,Geography and Travel,Geography,Geography,geography,geography,"Reply to Mr. H. J. Allen's paper "" Ta - ts ' in and dependent states "" *",1886,1886,,1878-1887,1,1,1.0,
MASTER_00222,1886,NS 21,"Hirth, F.","Hirth, F.",Literature,Literature and Language,Literature,Literature,literature,literature,"Chinese equivalents of the letter "" R "" in foreign names",1886,1886,,1878-1887,1,1,1.0,
MASTER_00223,1886,NS 21,"Giles, H. A.","Giles, H. A.",Literature,Literature and Language,Literature,Literature,literature,literature,The Family names,1886,1886,,1878-1887,1,1,1.0,
MASTER_00224,1886,NS 22,"Parker, E. H.","Parker, E. H.",History,History and Chronology,History,History,history,history,"Manchu relations with Tibet, or Si - tsang",1886,1886,,1878-1887,1,1,1.0,
MASTER_00215,1886,NS 21,"Legge, J.","Legge, J.",Travel,Geography and Travel,Travel,Travel,travel,travel,"Defense of the trans. of a passage in the "" Tsochwan",1886,1886,,1878-1887,1,1,1.0,
MASTER_00216,1886,NS 21,,,Folklore,Anthropology and Social Customs,Folklore,Folklore,folklore,folklore,Folk - lore Society,1886,1886,,1878-1887,1,1,1.0,
MASTER_00226,1886,NS 21,"H., F.","H., F.",Literature,Literature and Language,Literature,Literature,literature,literature,Pen - ts ' ao - meng - ch'uan,1886,1886,,1878-1887,1,1,1.0,
MASTER_00227,1886,NS 21,"Carles, W. R.","Carles, W. R.",Travel,Geography and Travel,Travel,Travel,travel,travel,Corea,1886,1886,,1878-1887,1,1,1.0,
MASTER_00228,1887,NS 22,"Parker, E. H.","Parker, E. H.",Military art and science,Military,Military art and science,Military art and science,military art and science,military art,"The Military organization of China prior to 1842, as described by Wei Yuan",1887,1887,,1878-1887,2,2,0.5,Corrected split from Military art and science
MASTER_00228,1887,NS 22,"Parker, E. H.","Parker, E. H.",Science,Natural Sciences,Science,Military art and science,military art and science,science,"The Military organization of China prior to 1842, as described by Wei Yuan",1887,1887,,1878-1887,2,2,0.5,Corrected exact old subject: Science
MASTER_00229,1887,NS 22,"Becher, H. M.","Becher, H. M.",Geology,Natural Sciences,Geology,Geology,geology,geology,Notes on the mineral resources of Eastern Shantung,1887,1887,"SHANTUNG, Shandong Province, <U+5C71><U+4E1C><U+7701>",1878-1887,1,1,1.0,
MASTER_00195,1887,NS 22,,,Law,"Politics, Government, and Law",Law,Law,law,law,Chinese partnerships ; liability of the individual members,1887,1887,,1878-1887,1,1,1.0,
MASTER_00230,1887,NS 22,"Hirth, F.","Hirth, F.",Government,"Politics, Government, and Law",Government,Government,government,government,Notes on the early history of the salt monopoly in China,1887,1887,,1878-1887,1,1,1.0,
MASTER_00231,1887,NS 22,"Parker, E. H.","Parker, E. H.",Economics,"Economy, Trade, and Technology",Economics,Economics,economics,economics,The Salt revenue of China,1887,1887,,1878-1887,1,1,1.0,
MASTER_00232,1887,NS 22,"Zwehtkoff, P., Trans. Carles, W. R.","Carles, W. R.",Agriculture,Natural Sciences,Agriculture,Agriculture,agriculture,agriculture,Remarks on the production of salt in China,1887,1887,,1878-1887,1,1,1.0,
MASTER_00233,1887,NS 22,"Nocentini, L.","Nocentini, L.","Chronology, Historical",History and Chronology,"Chronology, Historical","Chronology, Historical","chronology, historical",chronology,"Names of the sovereigns of the old Corean states, etc.",1887,1887,,1878-1887,1,1,1.0,LCSH standard form
MASTER_00234,1887,NS 22,"Hirth, F.","Hirth, F.",Porcelain,Arts and Archaeology,Porcelain,Porcelain,porcelain,porcelain,Ancient porcelain : a study in Chinese mediaeval industry and trade,1887,1887,,1878-1887,1,1,1.0,
MASTER_00235,1887,NS 22,"Hirth, F.","Hirth, F.",Education,Education,Education,Education,education,education,The Chinese Oriental College,1887,1887,,1878-1887,1,1,1.0,
MASTER_00236,1887,NS 22,"Parker, E. H.","Parker, E. H.",Art,Arts and Archaeology,Art,Art,art,art,Extracts from the Chinese works regarding the writing of the Ju - chih and Kitan Tartars *,1887,1887,,1878-1887,1,1,1.0,Corrected exact old subject: Art
MASTER_00237,1887,NS 22,"Henry, A.","Henry, A.",Botany,Natural Sciences,Botany,Botany,botany,botany,Chinese names of plants,1887,1887,,1878-1887,1,1,1.0,
MASTER_00240,1888,NS 23,"Carles, W. R.","Carles, W. R.",History,History and Chronology,History,History,history,history,A Corean monument to Manchu clemency,1888,1888,,1888-1897,1,1,1.0,
MASTER_00245,1888,NS 23,"Moule, G. E.","Moule, G. E.",Taoism,Religion and Philosophy,Taoism,Taoism,taoism,taoism,A guide to True Vacuity,1888,1888,,1888-1897,1,1,1.0,
MASTER_00239,1888,NS 23,"Phillips, G.","Phillips, G.",History,History and Chronology,History,History,history,history,"Changchow, the capital of Funkien in Mongol times",1888,1888,,1888-1897,1,1,1.0,
MASTER_00243,1888,NS 23,"Hobson, H. E.","Hobson, H. E.",Architecture,Arts and Archaeology,Architecture,Architecture,architecture,architecture,The Porcelain Pagoda of Nanking,1888,1888,,1888-1897,1,1,1.0,
MASTER_00244,1888,NS 23,"Jamieson, G.","Jamieson, G.",Agriculture,Natural Sciences,Agriculture,Agriculture,agriculture,agriculture,Tenure of land in China and the condition of the rural population,1888,1888,,1888-1897,1,1,1.0,
MASTER_00238,1888,NS 23,Moore,Moore,Hydrology,Natural Sciences,Hydrology,Hydrology,hydrology,hydrology,The Bore of the Tsien - tang Kiang (Hang - chau Bay),1888,1888,,1888-1897,1,1,1.0,
MASTER_00246,1888,NS 23,"Volpicelli, Z. H.","Volpicelli, Z. H.",Manners and customs,Anthropology and Social Customs,Manners and customs,Manners and customs,manners and customs,manners,Chinese chess *,1888,1888,,1888-1897,1,1,1.0,Corrected exact old subject: Manners and customs
MASTER_00247,1889-90,NS 24,"Mollendorf, P. G. von","Mollendorf, P. G. von",Literature,Literature and Language,Literature,Literature,literature,literature,Essay on Manchu literature,1889,1890,,1888-1897,1,1,1.0,
MASTER_00248,1889-90,NS 24,"Morse, H. B.","Morse, H. B.",Numismatics,Arts and Archaeology,Numismatics,Numismatics,numismatics,numismatics,Currency and measures in China,1889,1890,,1888-1897,1,1,1.0,
MASTER_00249,1889-90,NS 24,"Faber, E.","Faber, E.",History,History and Chronology,History,History,history,history,Prehistoric China,1889,1890,,1888-1897,1,1,1.0,
MASTER_00250,1889-90,NS 24,"Edkins, J.","Edkins, J.",Architecture,Arts and Archaeology,Architecture,Architecture,architecture,architecture,Chinese architecture,1889,1890,,1888-1897,1,1,1.0,
MASTER_00251,1889-90,NS 24,"Parker, E. H.","Parker, E. H.",Christianity,Religion and Philosophy,Christianity,Christianity,christianity,christianity,Notes on the Nestorians in China,1889,1890,,1888-1897,1,1,1.0,
MASTER_00252,1889-90,NS 24,"Fries, S. R. von","Fries, S. R. von",Architecture,Arts and Archaeology,Architecture,Architecture,architecture,architecture,"The "" Tent theory "" of Chinese architecture",1889,1890,,1888-1897,1,1,1.0,
MASTER_00253,1889-90,NS 24,"Hallifax, T. E.","Hallifax, T. E.",Zoology,Natural Sciences,Zoology,Zoology,zoology,zoology,Note on the comparative longevity of males and females in Japan,1889,1890,,1888-1897,1,1,1.0,
MASTER_00254,1890-91,NS 25,,,Botany,Natural Sciences,Botany,Botany,botany,botany,"Botanicon Sinicum : Notes on Chinese botany, from native and Western sources, Corrigenda and addenda to Part I",1890,1891,,1888-1897,1,1,1.0,
MASTER_00255,1890-91,NS 25,,,Botany,Natural Sciences,Botany,Botany,botany,botany,"Botanicon Sinicum Part II. Notes on Chinese botany, from native and Western sources",1890,1891,,1888-1897,1,1,1.0,
MASTER_00256,1890-91,NS 25,"Faber, E.","Faber, E.",Botany,Natural Sciences,Botany,Botany,botany,botany,"General remarks on "" Botanicon Sinicum """,1890,1891,,1888-1897,1,1,1.0,
MASTER_00257,1891-92,NS 26,"Fraser, E. H.","Fraser, E. H.",Ethnology,Anthropology and Social Customs,Ethnology,Ethnology,ethnology,ethnology,The Fish - skin Tartars,1891,1892,,1888-1897,1,1,1.0,
MASTER_00258,1891-92 92,NS 26,"Kingsmill, T. W.","Kingsmill, T. W.",Astronomy,Natural Sciences,Astronomy,Astronomy,astronomy,astronomy,A Comparative table of the ancient lunar asterisms,1891,1892,,1888-1897,1,1,1.0,
MASTER_00259,1891-92,NS 26,"Volpicelli, Z. H.","Volpicelli, Z. H.",Manners and customs,Anthropology and Social Customs,Manners and customs,Manners and customs,manners and customs,manners,Wei - ch ' i *,1891,1892,,1888-1897,1,1,1.0,Corrected exact old subject: Manners and customs
MASTER_00260,1891-92,NS 26,"Groot, J. J. M. de","Groot, J. J. M. de",Buddhism,Religion and Philosophy,Buddhism,Buddhism,buddhism,buddhism,Militant spirit of the Buddhist clergy in China,1891,1892,,1888-1897,1,1,1.0,
MASTER_00261,1892-93,NS 27,"Rosthorn, A. von","Rosthorn, A. von",Government,"Politics, Government, and Law",Government,Government,government,government,"Salt administration of Ssuch'uan, The",1892,1893,"SSUCH'UAN. Sichuan, <U+56DB><U+5DDD><U+7701>",1888-1897,1,1,1.0,
MASTER_00262,1892-93,NS 27,"Rosthorn, A. von","Rosthorn, A. von",Hydrology,Natural Sciences,Hydrology,Hydrology,hydrology,hydrology,River stages and branch routes from Ssuch ' uan to Yunnan and Kuichou,1892,1893,,1888-1897,1,1,1.0,
MASTER_00263,1892-93,NS 27,"Volpicelli, Z. H.","Volpicelli, Z. H.",History,History and Chronology,History,History,history,history,Early Portuguese commerce and settlements in China *,1892,1893,,1888-1897,1,1,1.0,
MASTER_00264,1892-93,NS 27,"Gardener, C. T.","Gardener, C. T.",Numismatics,Arts and Archaeology,Numismatics,Numismatics,numismatics,numismatics,"Coinage of Corea, The *",1892,1893,,1888-1897,1,1,1.0,
MASTER_00265,1892-93,NS 27,"Mollendorf, P. G. von","Mollendorf, P. G. von",Law,"Politics, Government, and Law",Law,Law,law,law,"Family law of the Chinese, The",1892,1893,,1888-1897,1,1,1.0,
MASTER_00266,1893-94,NS 28,"Kingsmill, T. W.","Kingsmill, T. W.",Telecommunication,"Economy, Trade, and Technology",Telecommunication,Telecommunication,telecommunication,telecommunication,Inland communications in China *,1893,1894,,1888-1897,1,1,1.0,Corrected exact old subject: Telecommunication
MASTER_00267,1893-94,NS 28,"Scott, J.","Scott, J.",History,History and Chronology,History,History,history,history,Stray notes on Corean history and literature,1893,1894,,1888-1897,1,1,1.0,
MASTER_00268,1893-94,NS 28,"Clarke, G. W.","Clarke, G. W.",History,History and Chronology,History,History,history,history,"Yu - li or Precious Records, The *",1893,1894,,1888-1897,1,1,1.0,
MASTER_00269,1894-95,NS 29,"Bretschneider, E.","Bretschneider, E.",Botany,Natural Sciences,Botany,Botany,botany,botany,Botanicon Sinicum Part III. Botanical investigations into the materia medica of the ancient Chinese,1894,1895,,1888-1897,1,1,1.0,
MASTER_00270,1894-95,NS 29,"Bretschneider, E.","Bretschneider, E.",Geography,Geography and Travel,Geography,Geography,geography,geography,"Chinese geographical names mentioned in the "" Pen Ts ' ao Kang Mu """,1894,1895,,1888-1897,1,1,1.0,
MASTER_00271,1894-95,NS 30,"Imbault - Huart, C.","Imbault-Huart, C.",Travel,Geography and Travel,Travel,Travel,travel,travel,"Voyage de l'Ambassade Hollandaise de 1656 a travers la Province de Canton, Le",1894,1895,,1888-1897,1,1,1.0,
MASTER_00272,1894-95,NS 30,"Parker, E. H.","Parker, E. H.",Economics,"Economy, Trade, and Technology",Economics,Economics,economics,economics,"Financial capacity of China, The",1894,1895,,1888-1897,1,1,1.0,
MASTER_00273,1894-95,NS 30,"Parker, E. H.","Parker, E. H.",Economics,"Economy, Trade, and Technology",Economics,Economics,economics,economics,Chinese revenue,1894,1895,,1888-1897,1,1,1.0,
MASTER_00274,95 1894-95,NS 30,"Bushell, S. W.","Bushell, S. W.",Numismatics,Arts and Archaeology,Numismatics,Numismatics,numismatics,numismatics,"Hsi Hsia Dynasty of Tangut, their money and peculiar script, The *",1894,1895,,1888-1897,1,1,1.0,
MASTER_00275,1894-95,NS 30,"Fraser, M. F. A.","Fraser, M. F. A.",History,History and Chronology,History,History,history,history,"Manchu ukase, A",1894,1895,,1888-1897,1,1,1.0,
INDEX_00270,1895-1896,,"IMBAULT HUART, C.","IMBAULT HUART, C.",Travel,Geography and Travel,Travel,Travel,travel,travel,LE VOYAGE DE L'AMBASSADE HOLLANDAISE DE 1656 A TRAVERS LA PROVINCE DE CANTON.,1895,1896,,1888-1897,1,1,1.0,
INDEX_00271,1895-1896,,E. H. PARKER,"Parker, E. H.",Economics,"Economy, Trade, and Technology",Economics,Economics,economics,economics,THE FINANCIAL CAPACITY OF CHINA.,1895,1896,,1888-1897,1,1,1.0,
INDEX_00272,1895-1896,,E. H. PARKER,"Parker, E. H.",Economics,"Economy, Trade, and Technology",Economics,Economics,economics,economics,CHINESE REVENUE.,1895,1896,,1888-1897,1,1,1.0,
INDEX_00273,1895-1896,,"BUSHELL, S. W.","BUSHELL, S. W.",Economics,"Economy, Trade, and Technology",Economics,Economics,economics,economics,"THE HSI HSIA DYNASTY OF TANGUT, THEIR MONEY AND PECULIAR SCRIPT.",1895,1896,,1888-1897,1,1,1.0,
INDEX_00274,1895-1896,,"FRASER, M. F. A.","FRASER, M. F. A.",History,History and Chronology,History,History,history,history,A MANCHU UKASE.,1895,1896,,1888-1897,1,1,1.0,
MASTER_00276,1896-97,NS 31,"Parker, E. H.","Parker, E. H.",Ethnology,Anthropology and Social Customs,Ethnology,Ethnology,ethnology,ethnology,Inscriptions de l'Orkho,1896,1897,,1888-1897,1,1,1.0,
MASTER_00277,1896-97,NS 31,"Kingsmill, T. W.","Kingsmill, T. W.",Ethnology,Anthropology and Social Customs,Ethnology,Ethnology,ethnology,ethnology,"Huns of Europe, The (Notes on E. H. Parker's paper "" Inscriptions de l'Orkhon "")",1896,1897,,1888-1897,1,1,1.0,
MASTER_00278,1896-97,NS 31,"Forke, A.","Forke, A.",Philosophy,Religion and Philosophy,Philosophy,Philosophy,philosophy,philosophy,Wang - chung and Plato on death and immortality,1896,1897,,1888-1897,1,1,1.0,
MASTER_00279,1896-97,NS 31,"Kingsmill, T. W.","Kingsmill, T. W.",Ethnology,Anthropology and Social Customs,Ethnology,Ethnology,ethnology,ethnology,"Chinese system of family relationship and its Aryan affinities, The",1896,1897,,1888-1897,1,1,1.0,
MASTER_00280,1896-97,NS 31,"Taylor, F. E.","Taylor, F. E.",Numismatics,Arts and Archaeology,Numismatics,Numismatics,numismatics,numismatics,Scarcity of copper cash and the rise in prices,1896,1897,,1888-1897,1,1,1.0,
MASTER_00281,1896-97,NS 31,"Mollendorf, P. G. von","Mollendorf, P. G. von",Literature,Literature and Language,Literature,Literature,literature,literature,"Limitations of comparative philology, On the",1896,1897,,1888-1897,1,1,1.0,
MASTER_00282,1896-97,NS 31,"Carles, W. R.","Carles, W. R.",Telecommunication,"Economy, Trade, and Technology",Telecommunication,Telecommunication,telecommunication,telecommunication,"Grand Canal of China, The",1896,1897,,1888-1897,1,1,1.0,Corrected exact old subject: Telecommunication
INDEX_00282,1898-1899,,Thos. W. KINGSMILL,"Kingsmill, T. W.",Manners and customs,Anthropology and Social Customs,Manners and customs,Manners and customs,manners and customs,manners,"THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS.",1898,1899,,1898-1907,1,1,1.0,Corrected exact old subject: Manners and customs
INDEX_00283,1898-1899,,BYRON BRENAN,BYRON BRENAN,Government,"Politics, Government, and Law",Government,Government,government,government,THE OFFICE OF DISTRICT MAGISTRATE IN CHINA.,1898,1899,,1898-1907,1,1,1.0,
INDEX_00284,1898-1899,,NATALIS RONDOT,NATALIS RONDOT,Art,Arts and Archaeology,Art,Art,art,art,ON THE CHINESE COINS AND SMALL PORCELAIN BOTTLES FOUND IN EGYPT.,1898,1899,,1898-1907,1,1,1.0,Corrected exact old subject: Art
INDEX_00285,1898-1899,,E. BRASS,E. BRASS,Agriculture,Natural Sciences,Agriculture,Agriculture,agriculture,agriculture,SEALING AND WHALING IN THE NORTHERN PACIFIC.,1898,1899,,1898-1907,1,1,1.0,
MASTER_00287,1900-1901,NS 33,"Bourne, F. S. A.","Bourne, F. S. A.",Government,"Politics, Government, and Law",Government,Government,government,government,Possible and impossible reforms,1900,1901,,1898-1907,1,1,1.0,
MASTER_00288,1900-1901,NS 33,"Williams, E. T.","Williams, E. T.",Religion,Religion and Philosophy,Religion,Religion,religion,religion,Some popular religious literature of the Chinese,1900,1901,,1898-1907,1,1,1.0,
MASTER_00289,1900-1901,NS 33,"Bushell, S. W.","Bushell, S. W.",Numismatics,Arts and Archaeology,Numismatics,Numismatics,numismatics,numismatics,Additional coins of the present dynasty *,1900,1901,,1898-1907,1,1,1.0,
MASTER_00290,1900-1901,NS 33,"Edkins, J.","Edkins, J.",Philosophy,Religion and Philosophy,Philosophy,Philosophy,philosophy,philosophy,"Siun King, the philosopher, and his relations with contemporary schools of thought",1900,1901,,1898-1907,1,1,1.0,
MASTER_00291,1900-1901,NS 33,"Betts, G. E.","Betts, G. E.",Ethnology,Anthropology and Social Customs,Ethnology,Ethnology,ethnology,ethnology,Social life of the Miao Tsi,1900,1901,"MIAO TSI., Miao zi/Miao zu, <U+82D7><U+5B50>/<U+82D7><U+65CF>",1898-1907,1,1,1.0,
MASTER_00292,1900-1901,NS 33,"Vale, J.","Vale, J.",Agriculture,Natural Sciences,Agriculture,Agriculture,agriculture,agriculture,Irrigation of the Ch'eng tu Plain,1900,1901,"CH'ENG TU PLAIN, Chengdu Plain, <U+6210><U+90FD><U+5E73><U+539F>",1898-1907,1,1,1.0,
MASTER_00293,1900-1901,NS 33,"Moule, G. E.","Moule, G. E.",Confucianism,Religion and Philosophy,Confucianism,Confucianism,confucianism,confucianism,"Notes on the Ting - chi, or half - yearly sacrifice to Confucius *",1900,1901,,1898-1907,1,1,1.0,
MASTER_00294,1900-1901,NS 33,"Mencarini, J.","Mencarini, J.",Economics,"Economy, Trade, and Technology",Economics,Economics,economics,economics,"Philippine Chinese labour question, The",1900,1901,,1898-1907,1,1,1.0,
