from,to,author,subject_l2,subject_l1,master_id,title,volume,year_start,year_end,time_window,subject_weight,subject_raw
A_88,S_13,"Hirth, F.",Agriculture,Natural Sciences,MASTER_00205,Western appliances in the Chinese printing industry,NS 20,1885,1885,1878-1887,1,Agriculture
A_96,S_31,"Phillips, G.",Geography,Geography and Travel,MASTER_00202,The Seaports of India and Ceylon,NS 20,1885,1885,1878-1887,1,Geography
A_97,S_6,"Gabelentz, G. von der",Literature,Literature and Language,MASTER_00204,Some additions to my Chinese grammar,NS 20,1885,1885,1878-1887,1,Literature
A_3,S_6,"Macgowan, D. J.",Literature,Literature and Language,MASTER_00209,Histrionic notes,NS 21,1886,1886,1878-1887,1,Literature
A_96,S_31,"Phillips, G.",Geography,Geography and Travel,MASTER_00210,"Seaports of India and Ceylon, as described by Chinese voyagers of the 15th Century, together with an account of Chinese navigation, The ; Part II *",NS 21,1886,1886,1878-1887,1,Geography
A_98,S_30,"Macintyre, J.",Religion,Religion and Philosophy,MASTER_00211,Roadside religion in Manchuria,NS 21,1886,1886,1878-1887,1,Religion
A_93,S_27,"Playfair, G. M. H.","Chronology, Historical",History and Chronology,MASTER_00212,Alphabetical list of the dynastic and reign - titles of Chinese Emperors,NS 21,1886,1886,1878-1887,1,"Chronology, Historical"
A_99,S_31,"Allen, H. J.",Geography,Geography and Travel,MASTER_00213,Where was Ta - ts ' in ?,NS 21,1886,1886,1878-1887,1,Geography
A_88,S_31,"Hirth, F.",Geography,Geography and Travel,MASTER_00214,"Reply to Mr. H. J. Allen's paper "" Where was Ta - ts ' in ? """,NS 21,1886,1886,1878-1887,1,Geography
A_3,S_28,"Macgowan, D. J.",Economics,"Economy, Trade, and Technology",MASTER_00217,Chinese guilds or chambers of commerce and trades unions,NS 21,1886,1886,1878-1887,1,Economics
A_99,S_17,"Allen, H. J.",Confucianism,Religion and Philosophy,MASTER_00218,Is Confucius a myth ?,NS 21,1886,1886,1878-1887,1,Confucianism
A_1,S_6,"Edkins, J.",Literature,Literature and Language,MASTER_00219,"Philological importance of geographical terms in the "" Shi - ki """,NS 21,1886,1886,1878-1887,1,Literature
A_99,S_31,"Allen, H. J.",Geography,Geography and Travel,MASTER_00220,Ta - ts ' in and dependent states,NS 21,1886,1886,1878-1887,1,Geography
A_88,S_31,"Hirth, F.",Geography,Geography and Travel,MASTER_00221,"Reply to Mr. H. J. Allen's paper "" Ta - ts ' in and dependent states "" *",NS 21,1886,1886,1878-1887,1,Geography
A_88,S_6,"Hirth, F.",Literature,Literature and Language,MASTER_00222,"Chinese equivalents of the letter "" R "" in foreign names",NS 21,1886,1886,1878-1887,1,Literature
A_85,S_6,"Giles, H. A.",Literature,Literature and Language,MASTER_00223,The Family names,NS 21,1886,1886,1878-1887,1,Literature
A_74,S_26,"Parker, E. H.",History,History and Chronology,MASTER_00224,"Manchu relations with Tibet, or Si - tsang",NS 22,1886,1886,1878-1887,1,History
A_100,S_5,"Legge, J.",Travel,Geography and Travel,MASTER_00215,"Defense of the trans. of a passage in the "" Tsochwan",NS 21,1886,1886,1878-1887,1,Travel
A_92,S_6,"H., F.",Literature,Literature and Language,MASTER_00226,Pen - ts ' ao - meng - ch'uan,NS 21,1886,1886,1878-1887,1,Literature
A_101,S_5,"Carles, W. R.",Travel,Geography and Travel,MASTER_00227,Corea,NS 21,1886,1886,1878-1887,1,Travel
A_102,S_18,"Becher, H. M.",Geology,Natural Sciences,MASTER_00229,Notes on the mineral resources of Eastern Shantung,NS 22,1887,1887,1878-1887,1,Geology
A_88,S_32,"Hirth, F.",Government,"Politics, Government, and Law",MASTER_00230,Notes on the early history of the salt monopoly in China,NS 22,1887,1887,1878-1887,1,Government
A_74,S_28,"Parker, E. H.",Economics,"Economy, Trade, and Technology",MASTER_00231,The Salt revenue of China,NS 22,1887,1887,1878-1887,1,Economics
A_101,S_13,"Carles, W. R.",Agriculture,Natural Sciences,MASTER_00232,Remarks on the production of salt in China,NS 22,1887,1887,1878-1887,1,Agriculture
A_95,S_27,"Nocentini, L.","Chronology, Historical",History and Chronology,MASTER_00233,"Names of the sovereigns of the old Corean states, etc.",NS 22,1887,1887,1878-1887,1,"Chronology, Historical"
A_88,S_34,"Hirth, F.",Porcelain,Arts and Archaeology,MASTER_00234,Ancient porcelain : a study in Chinese mediaeval industry and trade,NS 22,1887,1887,1878-1887,1,Porcelain
A_88,S_10,"Hirth, F.",Education,Education,MASTER_00235,The Chinese Oriental College,NS 22,1887,1887,1878-1887,1,Education
A_103,S_22,"Henry, A.",Botany,Natural Sciences,MASTER_00237,Chinese names of plants,NS 22,1887,1887,1878-1887,1,Botany
A_101,S_26,"Carles, W. R.",History,History and Chronology,MASTER_00240,A Corean monument to Manchu clemency,NS 23,1888,1888,1888-1897,1,History
A_54,S_35,"Moule, G. E.",Taoism,Religion and Philosophy,MASTER_00245,A guide to True Vacuity,NS 23,1888,1888,1888-1897,1,Taoism
A_96,S_26,"Phillips, G.",History,History and Chronology,MASTER_00239,"Changchow, the capital of Funkien in Mongol times",NS 23,1888,1888,1888-1897,1,History
A_72,S_25,"Hobson, H. E.",Architecture,Arts and Archaeology,MASTER_00243,The Porcelain Pagoda of Nanking,NS 23,1888,1888,1888-1897,1,Architecture
A_104,S_13,"Jamieson, G.",Agriculture,Natural Sciences,MASTER_00244,Tenure of land in China and the condition of the rural population,NS 23,1888,1888,1888-1897,1,Agriculture
A_105,S_9,Moore,Hydrology,Natural Sciences,MASTER_00238,The Bore of the Tsien - tang Kiang (Hang - chau Bay),NS 23,1888,1888,1888-1897,1,Hydrology
A_79,S_6,"Mollendorf, P. G. von",Literature,Literature and Language,MASTER_00247,Essay on Manchu literature,NS 24,1889,1890,1888-1897,1,Literature
A_106,S_2,"Morse, H. B.",Numismatics,Arts and Archaeology,MASTER_00248,Currency and measures in China,NS 24,1889,1890,1888-1897,1,Numismatics
A_107,S_26,"Faber, E.",History,History and Chronology,MASTER_00249,Prehistoric China,NS 24,1889,1890,1888-1897,1,History
A_1,S_25,"Edkins, J.",Architecture,Arts and Archaeology,MASTER_00250,Chinese architecture,NS 24,1889,1890,1888-1897,1,Architecture
A_74,S_21,"Parker, E. H.",Christianity,Religion and Philosophy,MASTER_00251,Notes on the Nestorians in China,NS 24,1889,1890,1888-1897,1,Christianity
A_108,S_25,"Fries, S. R. von",Architecture,Arts and Archaeology,MASTER_00252,"The "" Tent theory "" of Chinese architecture",NS 24,1889,1890,1888-1897,1,Architecture
A_109,S_11,"Hallifax, T. E.",Zoology,Natural Sciences,MASTER_00253,Note on the comparative longevity of males and females in Japan,NS 24,1889,1890,1888-1897,1,Zoology
A_107,S_22,"Faber, E.",Botany,Natural Sciences,MASTER_00256,"General remarks on "" Botanicon Sinicum """,NS 25,1890,1891,1888-1897,1,Botany
A_110,S_3,"Fraser, E. H.",Ethnology,Anthropology and Social Customs,MASTER_00257,The Fish - skin Tartars,NS 26,1891,1892,1888-1897,1,Ethnology
A_29,S_16,"Kingsmill, T. W.",Astronomy,Natural Sciences,MASTER_00258,A Comparative table of the ancient lunar asterisms,NS 26,1891,1892,1888-1897,1,Astronomy
A_111,S_1,"Groot, J. J. M. de",Buddhism,Religion and Philosophy,MASTER_00260,Militant spirit of the Buddhist clergy in China,NS 26,1891,1892,1888-1897,1,Buddhism
A_112,S_32,"Rosthorn, A. von",Government,"Politics, Government, and Law",MASTER_00261,"Salt administration of Ssuch'uan, The",NS 27,1892,1893,1888-1897,1,Government
A_112,S_9,"Rosthorn, A. von",Hydrology,Natural Sciences,MASTER_00262,River stages and branch routes from Ssuch ' uan to Yunnan and Kuichou,NS 27,1892,1893,1888-1897,1,Hydrology
A_113,S_26,"Volpicelli, Z. H.",History,History and Chronology,MASTER_00263,Early Portuguese commerce and settlements in China *,NS 27,1892,1893,1888-1897,1,History
A_41,S_2,"Gardener, C. T.",Numismatics,Arts and Archaeology,MASTER_00264,"Coinage of Corea, The *",NS 27,1892,1893,1888-1897,1,Numismatics
A_79,S_12,"Mollendorf, P. G. von",Law,"Politics, Government, and Law",MASTER_00265,"Family law of the Chinese, The",NS 27,1892,1893,1888-1897,1,Law
A_114,S_26,"Scott, J.",History,History and Chronology,MASTER_00267,Stray notes on Corean history and literature,NS 28,1893,1894,1888-1897,1,History
A_115,S_26,"Clarke, G. W.",History,History and Chronology,MASTER_00268,"Yu - li or Precious Records, The *",NS 28,1893,1894,1888-1897,1,History
A_70,S_22,"Bretschneider, E.",Botany,Natural Sciences,MASTER_00269,Botanicon Sinicum Part III. Botanical investigations into the materia medica of the ancient Chinese,NS 29,1894,1895,1888-1897,1,Botany
A_70,S_31,"Bretschneider, E.",Geography,Geography and Travel,MASTER_00270,"Chinese geographical names mentioned in the "" Pen Ts ' ao Kang Mu """,NS 29,1894,1895,1888-1897,1,Geography
A_90,S_5,"Imbault-Huart, C.",Travel,Geography and Travel,MASTER_00271,"Voyage de l'Ambassade Hollandaise de 1656 a travers la Province de Canton, Le",NS 30,1894,1895,1888-1897,1,Travel
A_74,S_28,"Parker, E. H.",Economics,"Economy, Trade, and Technology",MASTER_00272,"Financial capacity of China, The",NS 30,1894,1895,1888-1897,1,Economics
A_74,S_28,"Parker, E. H.",Economics,"Economy, Trade, and Technology",MASTER_00273,Chinese revenue,NS 30,1894,1895,1888-1897,1,Economics
A_64,S_2,"Bushell, S. W.",Numismatics,Arts and Archaeology,MASTER_00274,"Hsi Hsia Dynasty of Tangut, their money and peculiar script, The *",NS 30,1894,1895,1888-1897,1,Numismatics
A_116,S_26,"Fraser, M. F. A.",History,History and Chronology,MASTER_00275,"Manchu ukase, A",NS 30,1894,1895,1888-1897,1,History
A_117,S_5,"IMBAULT HUART, C.",Travel,Geography and Travel,INDEX_00270,LE VOYAGE DE L'AMBASSADE HOLLANDAISE DE 1656 A TRAVERS LA PROVINCE DE CANTON.,,1895,1896,1888-1897,1,Travel
A_74,S_28,"Parker, E. H.",Economics,"Economy, Trade, and Technology",INDEX_00271,THE FINANCIAL CAPACITY OF CHINA.,,1895,1896,1888-1897,1,Economics
A_74,S_28,"Parker, E. H.",Economics,"Economy, Trade, and Technology",INDEX_00272,CHINESE REVENUE.,,1895,1896,1888-1897,1,Economics
A_118,S_28,"BUSHELL, S. W.",Economics,"Economy, Trade, and Technology",INDEX_00273,"THE HSI HSIA DYNASTY OF TANGUT, THEIR MONEY AND PECULIAR SCRIPT.",,1895,1896,1888-1897,1,Economics
A_119,S_26,"FRASER, M. F. A.",History,History and Chronology,INDEX_00274,A MANCHU UKASE.,,1895,1896,1888-1897,1,History
A_74,S_3,"Parker, E. H.",Ethnology,Anthropology and Social Customs,MASTER_00276,Inscriptions de l'Orkho,NS 31,1896,1897,1888-1897,1,Ethnology
A_29,S_3,"Kingsmill, T. W.",Ethnology,Anthropology and Social Customs,MASTER_00277,"Huns of Europe, The (Notes on E. H. Parker's paper "" Inscriptions de l'Orkhon "")",NS 31,1896,1897,1888-1897,1,Ethnology
A_120,S_8,"Forke, A.",Philosophy,Religion and Philosophy,MASTER_00278,Wang - chung and Plato on death and immortality,NS 31,1896,1897,1888-1897,1,Philosophy
A_29,S_3,"Kingsmill, T. W.",Ethnology,Anthropology and Social Customs,MASTER_00279,"Chinese system of family relationship and its Aryan affinities, The",NS 31,1896,1897,1888-1897,1,Ethnology
A_121,S_2,"Taylor, F. E.",Numismatics,Arts and Archaeology,MASTER_00280,Scarcity of copper cash and the rise in prices,NS 31,1896,1897,1888-1897,1,Numismatics
A_79,S_6,"Mollendorf, P. G. von",Literature,Literature and Language,MASTER_00281,"Limitations of comparative philology, On the",NS 31,1896,1897,1888-1897,1,Literature
A_122,S_32,BYRON BRENAN,Government,"Politics, Government, and Law",INDEX_00283,THE OFFICE OF DISTRICT MAGISTRATE IN CHINA.,,1898,1899,1898-1907,1,Government
A_123,S_13,E. BRASS,Agriculture,Natural Sciences,INDEX_00285,SEALING AND WHALING IN THE NORTHERN PACIFIC.,,1898,1899,1898-1907,1,Agriculture
A_124,S_32,"Bourne, F. S. A.",Government,"Politics, Government, and Law",MASTER_00287,Possible and impossible reforms,NS 33,1900,1901,1898-1907,1,Government
A_125,S_30,"Williams, E. T.",Religion,Religion and Philosophy,MASTER_00288,Some popular religious literature of the Chinese,NS 33,1900,1901,1898-1907,1,Religion
A_64,S_2,"Bushell, S. W.",Numismatics,Arts and Archaeology,MASTER_00289,Additional coins of the present dynasty *,NS 33,1900,1901,1898-1907,1,Numismatics
A_1,S_8,"Edkins, J.",Philosophy,Religion and Philosophy,MASTER_00290,"Siun King, the philosopher, and his relations with contemporary schools of thought",NS 33,1900,1901,1898-1907,1,Philosophy
A_126,S_3,"Betts, G. E.",Ethnology,Anthropology and Social Customs,MASTER_00291,Social life of the Miao Tsi,NS 33,1900,1901,1898-1907,1,Ethnology
A_127,S_13,"Vale, J.",Agriculture,Natural Sciences,MASTER_00292,Irrigation of the Ch'eng tu Plain,NS 33,1900,1901,1898-1907,1,Agriculture
A_54,S_17,"Moule, G. E.",Confucianism,Religion and Philosophy,MASTER_00293,"Notes on the Ting - chi, or half - yearly sacrifice to Confucius *",NS 33,1900,1901,1898-1907,1,Confucianism
A_128,S_28,"Mencarini, J.",Economics,"Economy, Trade, and Technology",MASTER_00294,"Philippine Chinese labour question, The",NS 33,1900,1901,1898-1907,1,Economics
A_129,S_8,"Macklin, W. E.",Philosophy,Religion and Philosophy,MASTER_00295,Mencius and some other reformers of China,NS 33,1900,1901,1898-1907,1,Philosophy
A_130,S_26,"Walshe, W. G.",History,History and Chronology,MASTER_00296,"Ancient city of Shaohing, The",NS 33,1900,1901,1898-1907,1,History
A_120,S_8,"Forke, A.",Philosophy,Religion and Philosophy,MASTER_00297,"Chinese sophists, The",NS 34,1901,1902,1898-1907,1,Philosophy
A_29,S_3,"Kingsmill, T. W.",Ethnology,Anthropology and Social Customs,MASTER_00299,"Hirth, Dr. F., and the Hiung Nu",NS 34,1901,1902,1898-1907,1,Ethnology
A_1,S_29,"Edkins, J.",Biography,History and Chronology,MASTER_00300,"Kwo Tsi, an eminent military commander of the Tang Dynasty",NS 35,1903,1904,1898-1907,1,Biography
A_131,S_29,"Ferguson, J. C.",Biography,History and Chronology,MASTER_00303,Wang An - shih,NS 35,1903,1904,1898-1907,1,Biography
A_29,S_3,"Kingsmill, T. W.",Ethnology,Anthropology and Social Customs,MASTER_00304,"Mantses and the Golden Chersonese, The",NS 35,1903,1904,1898-1907,1,Ethnology
A_132,S_5,"Carey, F. W.",Travel,Geography and Travel,MASTER_00305,Notes of an overland journey from Szemao to Rangoon *,NS 36,1905,1905,1898-1907,1,Travel
A_127,S_13,"Vale, J.",Agriculture,Natural Sciences,MASTER_00306,Irrigation of the Ch'eng tu Plain and beyond *,NS 36,1905,1905,1898-1907,1,Agriculture
A_133,S_5,"Watson, W. C. H.",Travel,Geography and Travel,MASTER_00307,Journey to Sungp ' an *,NS 36,1905,1905,1898-1907,1,Travel
A_134,S_26,"Leavenworth, C. S.",History,History and Chronology,MASTER_00308,"History of the Loochoo Islands, The",NS 36,1905,1905,1898-1907,1,History
A_128,S_5,"Mencarini, J.",Travel,Geography and Travel,MASTER_00309,Java,NS 36,1905,1905,1898-1907,1,Travel
A_135,S_14,"Box, E.",Mythology,Anthropology and Social Customs,MASTER_00298,Shanghai folk - lore,NS 36,1905,1905,1898-1907,1,Mythology
A_35,S_36,"Martin, W. A. P.",Judaism,Religion and Philosophy,MASTER_00310,"Jewish monument at Kaifungfu, The",NS 37,1906,1906,1898-1907,1,Judaism
A_29,S_3,"Kingsmill, T. W.",Ethnology,Anthropology and Social Customs,MASTER_00311,Ancient Tibet and its frontagers,NS 37,1906,1906,1898-1907,1,Ethnology
A_131,S_28,"Ferguson, J. C.",Economics,"Economy, Trade, and Technology",MASTER_00312,Notes on Chinese banking system in Shanghai,NS 37,1906,1906,1898-1907,1,Economics
A_136,S_12,"Alabaster, E.",Law,"Politics, Government, and Law",MASTER_00313,Notes on Chinese law and practice preceding revision,NS 37,1906,1906,1898-1907,1,Law
A_106,S_2,"Morse, H. B.",Numismatics,Arts and Archaeology,MASTER_00315,Currency in China *,NS 38,1907,1907,1898-1907,1,Numismatics
A_125,S_12,"Williams, E. T.",Law,"Politics, Government, and Law",MASTER_00316,Witchcraft in the Chinese penal code,NS 38,1907,1907,1898-1907,1,Law
A_107,S_22,"Faber, E.",Botany,Natural Sciences,MASTER_00317,Contribution to the nomenclature of Chinese plants,NS 38,1907,1907,1898-1907,1,Botany
A_29,S_16,"Kingsmill, T. W.",Astronomy,Natural Sciences,MASTER_00318,"Two zodiacs (solar and lunar), their origin and connections, The",NS 38,1907,1907,1898-1907,1,Astronomy
A_137,S_7,"Moule, A. C.",Music,Arts and Archaeology,MASTER_00319,"List of the musical and other sound - producing instruments of the Chinese, A *",NS 39,1908,1908,1908-1917,1,Music
A_138,S_23,"Alexeieff, V.",Archaeology,Arts and Archaeology,MASTER_00320,Archaeological survey of the environs of China's ancient capitals,NS 40,1909,1909,1908-1917,1,Archaeology
A_74,S_12,"Parker, E. H.",Law,"Politics, Government, and Law",MASTER_00321,"The Principles of Chinese law and equity,",NS 40,1909,1909,1908-1917,1,Law
A_139,S_5,"Arnold, J. H.",Travel,Geography and Travel,MASTER_00322,"The Ascent of Mt. Morrison (Niitaka Yama),",NS 40,1909,1909,1908-1917,1,Travel
A_140,S_11,"Touche, J. D. D. La",Zoology,Natural Sciences,MASTER_00323,"Collection of birds in the Shanghai Museum, The",NS 40,1909,1909,1908-1917,1,Zoology
A_141,S_17,"Hall, J. C.",Confucianism,Religion and Philosophy,MASTER_00325,"Confucian reformers in Japan in the 18th Century, The (Trans. of Dazai's "" Exposition of Doctrine "")",NS 41,1910,1910,1908-1917,1,Confucianism
A_29,S_7,"Kingsmill, T. W.",Music,Arts and Archaeology,MASTER_00326,"Music of China, The *",NS 41,1910,1910,1908-1917,1,Music
A_137,S_21,"Moule, A. C.",Christianity,Religion and Philosophy,MASTER_00327,Notices of the Nestorian missions from Chinese sources other than the Christian monument *,NS 41,1910,1910,1908-1917,1,Christianity
A_137,S_23,"Moule, A. C.",Archaeology,Arts and Archaeology,MASTER_00324,"Christian monument at Hsi - an - fu, The",NS 41,1910,1910,1908-1917,1,Archaeology
A_142,S_15,"Williams, F. W. (ed.)","History, Modern (20th century)",History and Chronology,MASTER_00329,The journal of the S. Wells Williams (April 1858 - January 1860),NS 42,1911,1911,1908-1917,1,Contemporary History
A_137,S_30,"Moule, A. C.",Religion,Religion and Philosophy,MASTER_00330,T'ai Shan *,NS 43,1912,1912,1908-1917,1,Religion
A_143,S_23,"Warren, G. G.",Archaeology,Arts and Archaeology,MASTER_00332,Three sites in Hunan connected with the classical legendary history of China *,NS 43,1912,1912,1908-1917,1,Archaeology
A_144,S_37,"Stanley, A.",Decorative arts,Arts and Archaeology,MASTER_00333,Chinese art metal work *,NS 43,1912,1912,1908-1917,1,Decorative arts
A_144,S_37,"Stanley, A.",Decorative arts,Arts and Archaeology,MASTER_00336,Chinese embroidery and other textile work *,NS 44,1913,1913,1908-1917,1,Decorative arts
A_145,S_6,Timothy Richard.Litt.D.,Literature,Literature and Language,MASTER_00338,Introduction to a great Chinese epic or religious allegory by Ch'iu Ch'ang Ch ' un,NS 44,1913,1913,1908-1917,1,Literature
A_145,S_6,Timothy Richard.Litt.D.,Literature,Literature and Language,INDEX_00340,One of the World's Literary Masterpieces,NS 45,1913,1913,1908-1917,1,Literature
A_125,S_17,"Williams, E. T.",Confucianism,Religion and Philosophy,MASTER_00340,"State religion of china during the Manchu Dynasty, The *",NS 44,1913,1913,1908-1917,1,Confucianism
A_146,S_8,"Henke, F. G.",Philosophy,Religion and Philosophy,MASTER_00341,The philosophy of Wang Yang Ming,NS 44,1913,1913,1908-1917,1,Philosophy
A_74,S_26,"Parker, E. H.",History,History and Chronology,MASTER_00339,Mongolia after the Genghizides and before the Manchus,NS 44,1913,1913,1908-1917,1,History
A_147,S_5,"Shields, E. T.",Travel,Geography and Travel,MASTER_00342,Omei San : the sacred mountain of West China,NS 44,1913,1913,1908-1917,1,Travel
A_148,S_11,"N. G. Moffett, L. I. and Gee,",Zoology,Natural Sciences,MASTER_00343,Check list of birds of the Lower Yangtze valley from Hankow to the sea,NS 44,1913,1913,1908-1917,1,Zoology
A_149,S_11,"Richmond, C. W.",Zoology,Natural Sciences,MASTER_00344,Appendix,NS 44,1913,1913,1908-1917,1,Zoology
A_150,S_35,"Wilhelm, R.",Taoism,Religion and Philosophy,MASTER_00345,On the Sources of Chinese Taoism,NS 45,1914,1914,1908-1917,1,Taoism
A_131,S_38,"Ferguson, J. C.",Painting,Arts and Archaeology,MASTER_00346,""" Ink Remains "", by An I - chou",NS 45,1914,1914,1908-1917,1,Painting
A_144,S_11,"Stanley, A.",Zoology,Natural Sciences,MASTER_00347,"Collection of Chinese reptiles in the Shanghai Museum, The",NS 45,1914,1914,1908-1917,1,Zoology
A_151,S_18,"Edgar, J. H.",Geology,Natural Sciences,MASTER_00348,from Batang to Menkong * Through the land of deep corrosions,NS 45,1914,1914,1908-1917,1,Geology
A_151,S_9,"Edgar, J. H.",Hydrology,Natural Sciences,MASTER_00349,The Great wall,NS 45,1914,1914,1908-1917,1,Hydrology
A_151,S_4,"Edgar, J. H.",Meteorology,Natural Sciences,MASTER_00350,Notes on temperatures in high altitudes on the Tibetan border,NS 45,1914,1914,1908-1917,1,Meteorology
A_152,S_23,"Couling, S.",Archaeology,Arts and Archaeology,MASTER_00351,"Oracle - bones from Honan, The *",NS 45,1914,1914,1908-1917,1,Archaeology
A_144,S_37,"Stanley, A.",Decorative arts,Arts and Archaeology,MASTER_00352,Chinese wood carving *,NS 45,1914,1914,1908-1917,1,Decorative arts
A_153,S_6,Ardsheal,Literature,Literature and Language,MASTER_00354,Reminiscenes of a Chinese Viceroy's secretary,NS 45,1914,1914,1908-1917,1,Literature
A_154,S_12,"Lobingier, C. S.",Law,"Politics, Government, and Law",MASTER_00355,"Bibliographical introduction to the study of Chinese law, A",NS 45,1914,1914,1908-1917,1,Law
A_137,S_27,"Moule, A. C.","Chronology, Historical",History and Chronology,MASTER_00356,"Table of the Emperors of the Yuan Dynasty, A",NS 45,1914,1914,1908-1917,1,"Chronology, Historical"
A_144,S_23,"Stanley, A.",Archaeology,Arts and Archaeology,MASTER_00357,Putoshan *,NS 46,1915,1915,1908-1917,1,Archaeology
A_137,S_21,"Moule, A. C.",Christianity,Religion and Philosophy,MASTER_00358,Notices of Christianity in China. Extracted from Marco Polo *,NS 46,1915,1915,1908-1917,1,Christianity
A_155,S_6,"Bradley, C. B.",Literature,Literature and Language,MASTER_00359,"Tone - accents of two Chinese dialects, The *",NS 46,1915,1915,1908-1917,1,Literature
A_152,S_25,"Couling, S.",Architecture,Arts and Archaeology,MASTER_00360,Chinese pagodas,NS 46,1915,1915,1908-1917,1,Architecture
A_153,S_6,Ardsheal,Literature,Literature and Language,MASTER_00362,Reminiscenes of a Chinese Viceroy's secretary,NS 46,1915,1915,1908-1917,1,Literature
A_143,S_20,"Warren, G. G.",Antiquities,Arts and Archaeology,MASTER_00363,The Wu Pan tablet,NS 46,1915,1915,1908-1917,1,Antiquities
A_156,S_16,"Tyler, W. F.",Astronomy,Natural Sciences,MASTER_00364,"On a large meteorite February 13, 1915 *",NS 46,1915,1915,1908-1917,1,Astronomy
A_143,S_6,"Warren, G. G.",Literature,Literature and Language,MASTER_00365,M.Chavannes ' editions of Ssu - ma Chien,NS 47,1916,1916,1908-1917,1,Literature
A_157,S_22,"Ward, F. K.",Botany,Natural Sciences,MASTER_00368,Notes on the flora of the W. Ssuch ' uan Mountains,NS 47,1916,1916,1908-1917,1,Botany
A_158,S_11,"Annandale, N.",Zoology,Natural Sciences,MASTER_00367,"Freshwater sponges from the T'ai Hu (Great Lake) of the Kiangsu Province, China",NS 47,1916,1916,1908-1917,1,Zoology
A_159,S_11,"Sowerby, A. de C.",Zoology,Natural Sciences,MASTER_00369,Recent research upon the mammalia of North China,NS 47,1916,1916,1908-1917,1,Zoology
A_144,S_11,"Stanley, A.",Zoology,Natural Sciences,MASTER_00372,Two new species of Chinese snakes *,NS 47,1916,1916,1908-1917,1,Zoology
A_160,S_26,"Parker, A. P.",History,History and Chronology,MASTER_00370,Some notes on the history and folk lore of old Shanghai,NS 47,1916,1916,1908-1917,1,History
A_161,S_26,"Latourette, K. S.",History,History and Chronology,MASTER_00371,Survey of the work by Western students of Chinese history,NS 47,1916,1916,1908-1917,1,History
A_162,S_1,"Inglis, J. W.",Buddhism,Religion and Philosophy,MASTER_00389,"Vows of Amida, The",NS 48,1917,1917,1908-1917,1,Buddhism
A_162,S_1,"Inglis, J. W.",Buddhism,Religion and Philosophy,MASTER_00384,"Nestorian share in Buddhist translation, The",NS 48,1917,1917,1908-1917,1,Buddhism
A_163,S_30,"Chatley, H.",Religion,Religion and Philosophy,MASTER_00381,Magical practice in China,NS 48,1917,1917,1908-1917,1,Religion
A_164,S_14,"Hodous, L.",Mythology,Anthropology and Social Customs,MASTER_00376,"Dragon, The",NS 48,1917,1917,1908-1917,1,Mythology
A_151,S_3,"Edgar, J. H.",Ethnology,Anthropology and Social Customs,MASTER_00375,"Country and some customs of the Szechwan Mantze, The",NS 48,1917,1917,1908-1917,1,Ethnology
A_165,S_30,"Ayscough, F. W.",Religion,Religion and Philosophy,MASTER_00387,Shrines of History. Peak of the East T'ai Shan *,NS 48,1917,1917,1908-1917,1,Religion
A_166,S_11,"Laver, H. E.",Zoology,Natural Sciences,MASTER_00380,Land birds and others met with at sea off the coast of China in 1915,NS 48,1917,1917,1908-1917,1,Zoology
