master_id,time_window,author_raw,title,year_start,term
MASTER_00324,1908-1917,"Hall, J. C.","Confucian reformers in Japan in the 18th Century, The (Trans. of Dazai's "" Exposition of Doctrine "")",1910,reformers
MASTER_00324,1908-1917,"Hall, J. C.","Confucian reformers in Japan in the 18th Century, The (Trans. of Dazai's "" Exposition of Doctrine "")",1910,japan
MASTER_00324,1908-1917,"Hall, J. C.","Confucian reformers in Japan in the 18th Century, The (Trans. of Dazai's "" Exposition of Doctrine "")",1910,century
MASTER_00324,1908-1917,"Hall, J. C.","Confucian reformers in Japan in the 18th Century, The (Trans. of Dazai's "" Exposition of Doctrine "")",1910,trans
MASTER_00324,1908-1917,"Hall, J. C.","Confucian reformers in Japan in the 18th Century, The (Trans. of Dazai's "" Exposition of Doctrine "")",1910,dazai
MASTER_00324,1908-1917,"Hall, J. C.","Confucian reformers in Japan in the 18th Century, The (Trans. of Dazai's "" Exposition of Doctrine "")",1910,exposition
MASTER_00324,1908-1917,"Hall, J. C.","Confucian reformers in Japan in the 18th Century, The (Trans. of Dazai's "" Exposition of Doctrine "")",1910,doctrine
MASTER_00325,1908-1917,"Kingsmill, T. W.","Music of China, The *",1910,music
MASTER_00326,1908-1917,"Moule, A. C.",Notices of the Nestorian missions from Chinese sources other than the Christian monument *,1910,nestorian
MASTER_00326,1908-1917,"Moule, A. C.",Notices of the Nestorian missions from Chinese sources other than the Christian monument *,1910,missions
MASTER_00326,1908-1917,"Moule, A. C.",Notices of the Nestorian missions from Chinese sources other than the Christian monument *,1910,sources
MASTER_00326,1908-1917,"Moule, A. C.",Notices of the Nestorian missions from Chinese sources other than the Christian monument *,1910,other
MASTER_00326,1908-1917,"Moule, A. C.",Notices of the Nestorian missions from Chinese sources other than the Christian monument *,1910,than
MASTER_00326,1908-1917,"Moule, A. C.",Notices of the Nestorian missions from Chinese sources other than the Christian monument *,1910,christian
MASTER_00326,1908-1917,"Moule, A. C.",Notices of the Nestorian missions from Chinese sources other than the Christian monument *,1910,monument
MASTER_00327,1908-1917,"Torrance, T.",Burial customs in Sz - chuan *,1910,burial
MASTER_00327,1908-1917,"Torrance, T.",Burial customs in Sz - chuan *,1910,customs
MASTER_00327,1908-1917,"Torrance, T.",Burial customs in Sz - chuan *,1910,chuan
MASTER_00328,1908-1917,"Moule, A. C.","Christian monument at Hsi - an - fu, The",1910,christian
MASTER_00328,1908-1917,"Moule, A. C.","Christian monument at Hsi - an - fu, The",1910,monument
MASTER_00328,1908-1917,"Moule, A. C.","Christian monument at Hsi - an - fu, The",1910,hsi
MASTER_00329,1908-1917,"Williams, F. W. (ed.)",The journal of the S. Wells Williams (April 1858 - January 1860),1911,wells
MASTER_00329,1908-1917,"Williams, F. W. (ed.)",The journal of the S. Wells Williams (April 1858 - January 1860),1911,williams
MASTER_00329,1908-1917,"Williams, F. W. (ed.)",The journal of the S. Wells Williams (April 1858 - January 1860),1911,april
MASTER_00329,1908-1917,"Williams, F. W. (ed.)",The journal of the S. Wells Williams (April 1858 - January 1860),1911,january
MASTER_00330,1908-1917,"Moule, A. C.",T'ai Shan *,1912,t'ai
MASTER_00330,1908-1917,"Moule, A. C.",T'ai Shan *,1912,shan
MASTER_00331,1908-1917,"Reymond, C. du Bois",Notes on Chinese archery,1912,archery
MASTER_00332,1908-1917,"Warren, G. G.",Three sites in Hunan connected with the classical legendary history of China *,1912,three
MASTER_00332,1908-1917,"Warren, G. G.",Three sites in Hunan connected with the classical legendary history of China *,1912,sites
MASTER_00332,1908-1917,"Warren, G. G.",Three sites in Hunan connected with the classical legendary history of China *,1912,hunan
MASTER_00332,1908-1917,"Warren, G. G.",Three sites in Hunan connected with the classical legendary history of China *,1912,connected
MASTER_00332,1908-1917,"Warren, G. G.",Three sites in Hunan connected with the classical legendary history of China *,1912,classical
MASTER_00332,1908-1917,"Warren, G. G.",Three sites in Hunan connected with the classical legendary history of China *,1912,legendary
MASTER_00332,1908-1917,"Warren, G. G.",Three sites in Hunan connected with the classical legendary history of China *,1912,history
MASTER_00333,1908-1917,"Stanley, A.",Chinese art metal work *,1912,art
MASTER_00333,1908-1917,"Stanley, A.",Chinese art metal work *,1912,metal
MASTER_00333,1908-1917,"Stanley, A.",Chinese art metal work *,1912,work
MASTER_00334,1908-1917,"Hodous, L.","Great Summer Festival of China as observed in Foochow, The",1912,great
MASTER_00334,1908-1917,"Hodous, L.","Great Summer Festival of China as observed in Foochow, The",1912,summer
MASTER_00334,1908-1917,"Hodous, L.","Great Summer Festival of China as observed in Foochow, The",1912,festival
MASTER_00334,1908-1917,"Hodous, L.","Great Summer Festival of China as observed in Foochow, The",1912,observed
MASTER_00334,1908-1917,"Hodous, L.","Great Summer Festival of China as observed in Foochow, The",1912,foochow
MASTER_00335,1908-1917,"McCormick, F.",China's monuments,1912,monuments
MASTER_00336,1908-1917,"Stanley, A.",Chinese embroidery and other textile work *,1913,embroidery
MASTER_00336,1908-1917,"Stanley, A.",Chinese embroidery and other textile work *,1913,other
MASTER_00336,1908-1917,"Stanley, A.",Chinese embroidery and other textile work *,1913,textile
MASTER_00336,1908-1917,"Stanley, A.",Chinese embroidery and other textile work *,1913,work
MASTER_00337,1908-1917,,Corrections and notes,1913,corrections
MASTER_00338,1908-1917,,Corrections and notes,1913,corrections
MASTER_00339,1908-1917,Timothy Richard.Litt.D.,Introduction to a great Chinese epic or religious allegory by Ch'iu Ch'ang Ch ' un,1913,introduction
MASTER_00339,1908-1917,Timothy Richard.Litt.D.,Introduction to a great Chinese epic or religious allegory by Ch'iu Ch'ang Ch ' un,1913,great
MASTER_00339,1908-1917,Timothy Richard.Litt.D.,Introduction to a great Chinese epic or religious allegory by Ch'iu Ch'ang Ch ' un,1913,epic
MASTER_00339,1908-1917,Timothy Richard.Litt.D.,Introduction to a great Chinese epic or religious allegory by Ch'iu Ch'ang Ch ' un,1913,religious
MASTER_00339,1908-1917,Timothy Richard.Litt.D.,Introduction to a great Chinese epic or religious allegory by Ch'iu Ch'ang Ch ' un,1913,allegory
MASTER_00339,1908-1917,Timothy Richard.Litt.D.,Introduction to a great Chinese epic or religious allegory by Ch'iu Ch'ang Ch ' un,1913,ch'iu
MASTER_00339,1908-1917,Timothy Richard.Litt.D.,Introduction to a great Chinese epic or religious allegory by Ch'iu Ch'ang Ch ' un,1913,ch'ang
MASTER_00340,1908-1917,Timothy Richard.Litt.D.,One of the World's Literary Masterpieces,1913,one
MASTER_00340,1908-1917,Timothy Richard.Litt.D.,One of the World's Literary Masterpieces,1913,world
MASTER_00340,1908-1917,Timothy Richard.Litt.D.,One of the World's Literary Masterpieces,1913,literary
MASTER_00340,1908-1917,Timothy Richard.Litt.D.,One of the World's Literary Masterpieces,1913,masterpieces
MASTER_00341,1908-1917,"Williams, E. T.","State religion of china during the Manchu Dynasty, The *",1913,state
MASTER_00341,1908-1917,"Williams, E. T.","State religion of china during the Manchu Dynasty, The *",1913,religion
MASTER_00341,1908-1917,"Williams, E. T.","State religion of china during the Manchu Dynasty, The *",1913,manchu
MASTER_00341,1908-1917,"Williams, E. T.","State religion of china during the Manchu Dynasty, The *",1913,dynasty
MASTER_00342,1908-1917,"Henke, F. G.",The philosophy of Wang Yang Ming,1913,philosophy
MASTER_00342,1908-1917,"Henke, F. G.",The philosophy of Wang Yang Ming,1913,wang
MASTER_00342,1908-1917,"Henke, F. G.",The philosophy of Wang Yang Ming,1913,yang
MASTER_00342,1908-1917,"Henke, F. G.",The philosophy of Wang Yang Ming,1913,ming
MASTER_00343,1908-1917,"Stanley, A.",Chinese Embroidery and Other Art Textile Work,1913,embroidery
MASTER_00343,1908-1917,"Stanley, A.",Chinese Embroidery and Other Art Textile Work,1913,other
MASTER_00343,1908-1917,"Stanley, A.",Chinese Embroidery and Other Art Textile Work,1913,art
MASTER_00343,1908-1917,"Stanley, A.",Chinese Embroidery and Other Art Textile Work,1913,textile
MASTER_00343,1908-1917,"Stanley, A.",Chinese Embroidery and Other Art Textile Work,1913,work
MASTER_00344,1908-1917,"Parker, E. H.",Mongolia after the Genghizides and before the Manchus,1913,mongolia
MASTER_00344,1908-1917,"Parker, E. H.",Mongolia after the Genghizides and before the Manchus,1913,genghizides
MASTER_00344,1908-1917,"Parker, E. H.",Mongolia after the Genghizides and before the Manchus,1913,manchus
MASTER_00345,1908-1917,"Shields, E. T.",Omei San : the sacred mountain of West China,1913,omei
MASTER_00345,1908-1917,"Shields, E. T.",Omei San : the sacred mountain of West China,1913,san
MASTER_00345,1908-1917,"Shields, E. T.",Omei San : the sacred mountain of West China,1913,sacred
MASTER_00345,1908-1917,"Shields, E. T.",Omei San : the sacred mountain of West China,1913,mountain
MASTER_00345,1908-1917,"Shields, E. T.",Omei San : the sacred mountain of West China,1913,west
MASTER_00346,1908-1917,"N. G. Moffett, L. I. and Gee,",Check list of birds of the Lower Yangtze valley from Hankow to the sea,1913,check
MASTER_00346,1908-1917,"N. G. Moffett, L. I. and Gee,",Check list of birds of the Lower Yangtze valley from Hankow to the sea,1913,list
MASTER_00346,1908-1917,"N. G. Moffett, L. I. and Gee,",Check list of birds of the Lower Yangtze valley from Hankow to the sea,1913,birds
MASTER_00346,1908-1917,"N. G. Moffett, L. I. and Gee,",Check list of birds of the Lower Yangtze valley from Hankow to the sea,1913,lower
MASTER_00346,1908-1917,"N. G. Moffett, L. I. and Gee,",Check list of birds of the Lower Yangtze valley from Hankow to the sea,1913,yangtze
MASTER_00346,1908-1917,"N. G. Moffett, L. I. and Gee,",Check list of birds of the Lower Yangtze valley from Hankow to the sea,1913,valley
MASTER_00346,1908-1917,"N. G. Moffett, L. I. and Gee,",Check list of birds of the Lower Yangtze valley from Hankow to the sea,1913,hankow
MASTER_00346,1908-1917,"N. G. Moffett, L. I. and Gee,",Check list of birds of the Lower Yangtze valley from Hankow to the sea,1913,sea
MASTER_00348,1908-1917,"Wilhelm, R.",On the Sources of Chinese Taoism,1914,sources
MASTER_00348,1908-1917,"Wilhelm, R.",On the Sources of Chinese Taoism,1914,taoism
MASTER_00349,1908-1917,"Ferguson, J. C.",""" Ink Remains "", by An I - chou",1914,ink
MASTER_00349,1908-1917,"Ferguson, J. C.",""" Ink Remains "", by An I - chou",1914,remains
MASTER_00349,1908-1917,"Ferguson, J. C.",""" Ink Remains "", by An I - chou",1914,chou
MASTER_00350,1908-1917,"Stanley, A.","Collection of Chinese reptiles in the Shanghai Museum, The",1914,collection
MASTER_00350,1908-1917,"Stanley, A.","Collection of Chinese reptiles in the Shanghai Museum, The",1914,reptiles
MASTER_00350,1908-1917,"Stanley, A.","Collection of Chinese reptiles in the Shanghai Museum, The",1914,shanghai
MASTER_00350,1908-1917,"Stanley, A.","Collection of Chinese reptiles in the Shanghai Museum, The",1914,museum
MASTER_00351,1908-1917,"Edgar, J. H.",from Batang to Menkong * Through the land of deep corrosions,1914,batang
MASTER_00351,1908-1917,"Edgar, J. H.",from Batang to Menkong * Through the land of deep corrosions,1914,menkong
MASTER_00351,1908-1917,"Edgar, J. H.",from Batang to Menkong * Through the land of deep corrosions,1914,land
MASTER_00351,1908-1917,"Edgar, J. H.",from Batang to Menkong * Through the land of deep corrosions,1914,deep
MASTER_00351,1908-1917,"Edgar, J. H.",from Batang to Menkong * Through the land of deep corrosions,1914,corrosions
MASTER_00352,1908-1917,"Edgar, J. H.",The Great wall,1914,great
MASTER_00352,1908-1917,"Edgar, J. H.",The Great wall,1914,wall
MASTER_00353,1908-1917,"Edgar, J. H.",Notes on temperatures in high altitudes on the Tibetan border,1914,temperatures
MASTER_00353,1908-1917,"Edgar, J. H.",Notes on temperatures in high altitudes on the Tibetan border,1914,high
MASTER_00353,1908-1917,"Edgar, J. H.",Notes on temperatures in high altitudes on the Tibetan border,1914,altitudes
MASTER_00353,1908-1917,"Edgar, J. H.",Notes on temperatures in high altitudes on the Tibetan border,1914,tibetan
MASTER_00353,1908-1917,"Edgar, J. H.",Notes on temperatures in high altitudes on the Tibetan border,1914,border
MASTER_00354,1908-1917,"Couling, S.","Oracle - bones from Honan, The *",1914,oracle
MASTER_00354,1908-1917,"Couling, S.","Oracle - bones from Honan, The *",1914,bones
MASTER_00354,1908-1917,"Couling, S.","Oracle - bones from Honan, The *",1914,honan
MASTER_00355,1908-1917,"Stanley, A.",Chinese wood carving *,1914,wood
MASTER_00355,1908-1917,"Stanley, A.",Chinese wood carving *,1914,carving
MASTER_00356,1908-1917,"Reymond, C. du Bois","Chinese sun - dial, A *",1914,sun
MASTER_00356,1908-1917,"Reymond, C. du Bois","Chinese sun - dial, A *",1914,dial
MASTER_00357,1908-1917,Ardsheal,Reminiscenes of a Chinese Viceroy's secretary,1914,reminiscenes
MASTER_00357,1908-1917,Ardsheal,Reminiscenes of a Chinese Viceroy's secretary,1914,viceroy
MASTER_00357,1908-1917,Ardsheal,Reminiscenes of a Chinese Viceroy's secretary,1914,secretary
MASTER_00358,1908-1917,"Lobingier, C. S.","Bibliographical introduction to the study of Chinese law, A",1914,bibliographical
MASTER_00358,1908-1917,"Lobingier, C. S.","Bibliographical introduction to the study of Chinese law, A",1914,introduction
MASTER_00358,1908-1917,"Lobingier, C. S.","Bibliographical introduction to the study of Chinese law, A",1914,study
MASTER_00358,1908-1917,"Lobingier, C. S.","Bibliographical introduction to the study of Chinese law, A",1914,law
MASTER_00359,1908-1917,"Moule, A. C.","Table of the Emperors of the Yuan Dynasty, A",1914,table
MASTER_00359,1908-1917,"Moule, A. C.","Table of the Emperors of the Yuan Dynasty, A",1914,emperors
MASTER_00359,1908-1917,"Moule, A. C.","Table of the Emperors of the Yuan Dynasty, A",1914,yuan
MASTER_00359,1908-1917,"Moule, A. C.","Table of the Emperors of the Yuan Dynasty, A",1914,dynasty
MASTER_00360,1908-1917,"Stanley, A.",Putoshan *,1915,putoshan
MASTER_00361,1908-1917,"Moule, A. C.",Notices of Christianity in China. Extracted from Marco Polo *,1915,christianity
MASTER_00361,1908-1917,"Moule, A. C.",Notices of Christianity in China. Extracted from Marco Polo *,1915,extracted
MASTER_00361,1908-1917,"Moule, A. C.",Notices of Christianity in China. Extracted from Marco Polo *,1915,marco
MASTER_00361,1908-1917,"Moule, A. C.",Notices of Christianity in China. Extracted from Marco Polo *,1915,polo
MASTER_00362,1908-1917,"Bradley, C. B.","Tone - accents of two Chinese dialects, The *",1915,tone
MASTER_00362,1908-1917,"Bradley, C. B.","Tone - accents of two Chinese dialects, The *",1915,accents
MASTER_00362,1908-1917,"Bradley, C. B.","Tone - accents of two Chinese dialects, The *",1915,two
MASTER_00362,1908-1917,"Bradley, C. B.","Tone - accents of two Chinese dialects, The *",1915,dialects
MASTER_00363,1908-1917,"Couling, S.",Chinese pagodas,1915,pagodas
MASTER_00364,1908-1917,"Hodous, L.","Ch'ing Ming Festival, The",1915,ch'ing
MASTER_00364,1908-1917,"Hodous, L.","Ch'ing Ming Festival, The",1915,ming
MASTER_00364,1908-1917,"Hodous, L.","Ch'ing Ming Festival, The",1915,festival
MASTER_00365,1908-1917,Ardsheal,Reminiscenes of a Chinese Viceroy's secretary,1915,reminiscenes
MASTER_00365,1908-1917,Ardsheal,Reminiscenes of a Chinese Viceroy's secretary,1915,viceroy
MASTER_00365,1908-1917,Ardsheal,Reminiscenes of a Chinese Viceroy's secretary,1915,secretary
MASTER_00366,1908-1917,"Warren, G. G.",The Wu Pan tablet,1915,pan
MASTER_00366,1908-1917,"Warren, G. G.",The Wu Pan tablet,1915,tablet
MASTER_00367,1908-1917,"Tyler, W. F.","On a large meteorite February 13, 1915 *",1915,large
MASTER_00367,1908-1917,"Tyler, W. F.","On a large meteorite February 13, 1915 *",1915,meteorite
MASTER_00367,1908-1917,"Tyler, W. F.","On a large meteorite February 13, 1915 *",1915,february
MASTER_00368,1908-1917,"Ferguson, J. C.",Early Chinese bronzes *,1916,early
MASTER_00368,1908-1917,"Ferguson, J. C.",Early Chinese bronzes *,1916,bronzes
MASTER_00369,1908-1917,"Warren, G. G.",M.Chavannes ' editions of Ssu - ma Chien,1916,chavannes
MASTER_00369,1908-1917,"Warren, G. G.",M.Chavannes ' editions of Ssu - ma Chien,1916,editions
MASTER_00369,1908-1917,"Warren, G. G.",M.Chavannes ' editions of Ssu - ma Chien,1916,ssu
MASTER_00369,1908-1917,"Warren, G. G.",M.Chavannes ' editions of Ssu - ma Chien,1916,chien
MASTER_00370,1908-1917,"Ward, F. K.",Notes on the flora of the W. Ssuch ' uan Mountains,1916,flora
MASTER_00370,1908-1917,"Ward, F. K.",Notes on the flora of the W. Ssuch ' uan Mountains,1916,ssuch
MASTER_00370,1908-1917,"Ward, F. K.",Notes on the flora of the W. Ssuch ' uan Mountains,1916,uan
MASTER_00370,1908-1917,"Ward, F. K.",Notes on the flora of the W. Ssuch ' uan Mountains,1916,mountains
MASTER_00371,1908-1917,"Annandale, N.","Freshwater sponges from the T'ai Hu (Great Lake) of the Kiangsu Province, China",1916,freshwater
MASTER_00371,1908-1917,"Annandale, N.","Freshwater sponges from the T'ai Hu (Great Lake) of the Kiangsu Province, China",1916,sponges
MASTER_00371,1908-1917,"Annandale, N.","Freshwater sponges from the T'ai Hu (Great Lake) of the Kiangsu Province, China",1916,t'ai
MASTER_00371,1908-1917,"Annandale, N.","Freshwater sponges from the T'ai Hu (Great Lake) of the Kiangsu Province, China",1916,great
MASTER_00371,1908-1917,"Annandale, N.","Freshwater sponges from the T'ai Hu (Great Lake) of the Kiangsu Province, China",1916,lake
MASTER_00371,1908-1917,"Annandale, N.","Freshwater sponges from the T'ai Hu (Great Lake) of the Kiangsu Province, China",1916,kiangsu
MASTER_00371,1908-1917,"Annandale, N.","Freshwater sponges from the T'ai Hu (Great Lake) of the Kiangsu Province, China",1916,province
MASTER_00372,1908-1917,"Sowerby, A. de C.",Recent research upon the mammalia of North China,1916,recent
MASTER_00372,1908-1917,"Sowerby, A. de C.",Recent research upon the mammalia of North China,1916,research
MASTER_00372,1908-1917,"Sowerby, A. de C.",Recent research upon the mammalia of North China,1916,mammalia
MASTER_00372,1908-1917,"Sowerby, A. de C.",Recent research upon the mammalia of North China,1916,north
MASTER_00373,1908-1917,"Stanley, A.",Two new species of Chinese snakes *,1916,two
MASTER_00373,1908-1917,"Stanley, A.",Two new species of Chinese snakes *,1916,species
MASTER_00373,1908-1917,"Stanley, A.",Two new species of Chinese snakes *,1916,snakes
MASTER_00374,1908-1917,"Parker, A. P.",Some notes on the history and folk lore of old Shanghai,1916,history
MASTER_00374,1908-1917,"Parker, A. P.",Some notes on the history and folk lore of old Shanghai,1916,folk
MASTER_00374,1908-1917,"Parker, A. P.",Some notes on the history and folk lore of old Shanghai,1916,lore
MASTER_00374,1908-1917,"Parker, A. P.",Some notes on the history and folk lore of old Shanghai,1916,shanghai
MASTER_00375,1908-1917,"Latourette, K. S.",Survey of the work by Western students of Chinese history,1916,survey
MASTER_00375,1908-1917,"Latourette, K. S.",Survey of the work by Western students of Chinese history,1916,work
MASTER_00375,1908-1917,"Latourette, K. S.",Survey of the work by Western students of Chinese history,1916,western
MASTER_00375,1908-1917,"Latourette, K. S.",Survey of the work by Western students of Chinese history,1916,students
MASTER_00375,1908-1917,"Latourette, K. S.",Survey of the work by Western students of Chinese history,1916,history
MASTER_00376,1908-1917,"Inglis, J. W.","Vows of Amida, The",1917,vows
MASTER_00376,1908-1917,"Inglis, J. W.","Vows of Amida, The",1917,amida
MASTER_00377,1908-1917,"Inglis, J. W.","Nestorian share in Buddhist translation, The",1917,nestorian
MASTER_00377,1908-1917,"Inglis, J. W.","Nestorian share in Buddhist translation, The",1917,share
MASTER_00377,1908-1917,"Inglis, J. W.","Nestorian share in Buddhist translation, The",1917,buddhist
MASTER_00378,1908-1917,"Chatley, H.",Magical practice in China,1917,magical
MASTER_00378,1908-1917,"Chatley, H.",Magical practice in China,1917,practice
MASTER_00379,1908-1917,"Hodous, L.","Dragon, The",1917,dragon
MASTER_00380,1908-1917,"Edgar, J. H.","Country and some customs of the Szechwan Mantze, The",1917,country
MASTER_00380,1908-1917,"Edgar, J. H.","Country and some customs of the Szechwan Mantze, The",1917,customs
MASTER_00380,1908-1917,"Edgar, J. H.","Country and some customs of the Szechwan Mantze, The",1917,szechwan
MASTER_00380,1908-1917,"Edgar, J. H.","Country and some customs of the Szechwan Mantze, The",1917,mantze
MASTER_00381,1908-1917,"Ayscough, F. W.",Shrines of History. Peak of the East T'ai Shan *,1917,shrines
MASTER_00381,1908-1917,"Ayscough, F. W.",Shrines of History. Peak of the East T'ai Shan *,1917,history
MASTER_00381,1908-1917,"Ayscough, F. W.",Shrines of History. Peak of the East T'ai Shan *,1917,peak
MASTER_00381,1908-1917,"Ayscough, F. W.",Shrines of History. Peak of the East T'ai Shan *,1917,east
MASTER_00381,1908-1917,"Ayscough, F. W.",Shrines of History. Peak of the East T'ai Shan *,1917,t'ai
MASTER_00381,1908-1917,"Ayscough, F. W.",Shrines of History. Peak of the East T'ai Shan *,1917,shan
MASTER_00382,1908-1917,"Laver, H. E.",Land birds and others met with at sea off the coast of China in 1915,1917,land
MASTER_00382,1908-1917,"Laver, H. E.",Land birds and others met with at sea off the coast of China in 1915,1917,birds
MASTER_00382,1908-1917,"Laver, H. E.",Land birds and others met with at sea off the coast of China in 1915,1917,others
MASTER_00382,1908-1917,"Laver, H. E.",Land birds and others met with at sea off the coast of China in 1915,1917,met
MASTER_00382,1908-1917,"Laver, H. E.",Land birds and others met with at sea off the coast of China in 1915,1917,sea
MASTER_00382,1908-1917,"Laver, H. E.",Land birds and others met with at sea off the coast of China in 1915,1917,off
MASTER_00382,1908-1917,"Laver, H. E.",Land birds and others met with at sea off the coast of China in 1915,1917,coast
MASTER_00383,1908-1917,"Stanley, A.","Method of making ink rubbings, The *",1917,method
MASTER_00383,1908-1917,"Stanley, A.","Method of making ink rubbings, The *",1917,making
MASTER_00383,1908-1917,"Stanley, A.","Method of making ink rubbings, The *",1917,ink
MASTER_00383,1908-1917,"Stanley, A.","Method of making ink rubbings, The *",1917,rubbings
MASTER_00384,1908-1917,"Edgar, J. H.",Stone implements on the Upper Yangtze and Min Rivers *,1917,stone
MASTER_00384,1908-1917,"Edgar, J. H.",Stone implements on the Upper Yangtze and Min Rivers *,1917,implements
MASTER_00384,1908-1917,"Edgar, J. H.",Stone implements on the Upper Yangtze and Min Rivers *,1917,upper
MASTER_00384,1908-1917,"Edgar, J. H.",Stone implements on the Upper Yangtze and Min Rivers *,1917,yangtze
MASTER_00384,1908-1917,"Edgar, J. H.",Stone implements on the Upper Yangtze and Min Rivers *,1917,min
MASTER_00384,1908-1917,"Edgar, J. H.",Stone implements on the Upper Yangtze and Min Rivers *,1917,rivers
MASTER_00385,1908-1917,"Couling, S.","Morrison Library, The G. E.",1917,morrison
MASTER_00385,1908-1917,"Couling, S.","Morrison Library, The G. E.",1917,library
MASTER_00386,1908-1917,"Lanning, G.","Kinship of the English and Chinese languages, The",1917,kinship
MASTER_00386,1908-1917,"Lanning, G.","Kinship of the English and Chinese languages, The",1917,english
MASTER_00386,1908-1917,"Lanning, G.","Kinship of the English and Chinese languages, The",1917,languages
MASTER_00387,1908-1917,,Introduction to the Buddhist library of Huen chwang by the Emperor Tai Tsung,1917,introduction
MASTER_00387,1908-1917,,Introduction to the Buddhist library of Huen chwang by the Emperor Tai Tsung,1917,buddhist
MASTER_00387,1908-1917,,Introduction to the Buddhist library of Huen chwang by the Emperor Tai Tsung,1917,library
MASTER_00387,1908-1917,,Introduction to the Buddhist library of Huen chwang by the Emperor Tai Tsung,1917,huen
MASTER_00387,1908-1917,,Introduction to the Buddhist library of Huen chwang by the Emperor Tai Tsung,1917,chwang
MASTER_00387,1908-1917,,Introduction to the Buddhist library of Huen chwang by the Emperor Tai Tsung,1917,emperor
MASTER_00387,1908-1917,,Introduction to the Buddhist library of Huen chwang by the Emperor Tai Tsung,1917,tai
MASTER_00387,1908-1917,,Introduction to the Buddhist library of Huen chwang by the Emperor Tai Tsung,1917,tsung
MASTER_00388,1908-1917,"Ros, G.",Coins of the Republic of China *,1917,coins
MASTER_00388,1908-1917,"Ros, G.",Coins of the Republic of China *,1917,republic
MASTER_00389,1908-1917,"Segalen, V.",Recent discoveries in ancient Chinese sculpture *,1917,recent
MASTER_00389,1908-1917,"Segalen, V.",Recent discoveries in ancient Chinese sculpture *,1917,discoveries
MASTER_00389,1908-1917,"Segalen, V.",Recent discoveries in ancient Chinese sculpture *,1917,ancient
MASTER_00389,1908-1917,"Segalen, V.",Recent discoveries in ancient Chinese sculpture *,1917,sculpture
MASTER_00390,1908-1917,"Ferguson, J. C.",Four examples of Chinese bronze statuary *,1917,four
MASTER_00390,1908-1917,"Ferguson, J. C.",Four examples of Chinese bronze statuary *,1917,examples
MASTER_00390,1908-1917,"Ferguson, J. C.",Four examples of Chinese bronze statuary *,1917,bronze
MASTER_00390,1908-1917,"Ferguson, J. C.",Four examples of Chinese bronze statuary *,1917,statuary
MASTER_00391,1908-1917,"Wright, H. K.","Religious element in the Tso Chuan, The",1917,religious
MASTER_00391,1908-1917,"Wright, H. K.","Religious element in the Tso Chuan, The",1917,element
MASTER_00391,1908-1917,"Wright, H. K.","Religious element in the Tso Chuan, The",1917,tso
MASTER_00391,1908-1917,"Wright, H. K.","Religious element in the Tso Chuan, The",1917,chuan
MASTER_00392,1908-1917,"Ferguson, J. C.",""" Ink Remains "" by An I - chou, See also N. Q.",1917,ink
MASTER_00392,1908-1917,"Ferguson, J. C.",""" Ink Remains "" by An I - chou, See also N. Q.",1917,remains
MASTER_00392,1908-1917,"Ferguson, J. C.",""" Ink Remains "" by An I - chou, See also N. Q.",1917,chou
MASTER_00392,1908-1917,"Ferguson, J. C.",""" Ink Remains "" by An I - chou, See also N. Q.",1917,see
MASTER_00392,1908-1917,"Ferguson, J. C.",""" Ink Remains "" by An I - chou, See also N. Q.",1917,also
MASTER_00393,1918-1927,"Chatley, H.",River problems in China *,1918,river
MASTER_00393,1918-1927,"Chatley, H.",River problems in China *,1918,problems
MASTER_00394,1918-1927,"Laver, H. E.","Some notes on land - birds, including also general remarks on the birds observed at sea on the coast of China in 1916",1918,land
MASTER_00394,1918-1927,"Laver, H. E.","Some notes on land - birds, including also general remarks on the birds observed at sea on the coast of China in 1916",1918,birds
MASTER_00394,1918-1927,"Laver, H. E.","Some notes on land - birds, including also general remarks on the birds observed at sea on the coast of China in 1916",1918,including
MASTER_00394,1918-1927,"Laver, H. E.","Some notes on land - birds, including also general remarks on the birds observed at sea on the coast of China in 1916",1918,also
MASTER_00394,1918-1927,"Laver, H. E.","Some notes on land - birds, including also general remarks on the birds observed at sea on the coast of China in 1916",1918,general
MASTER_00394,1918-1927,"Laver, H. E.","Some notes on land - birds, including also general remarks on the birds observed at sea on the coast of China in 1916",1918,observed
MASTER_00394,1918-1927,"Laver, H. E.","Some notes on land - birds, including also general remarks on the birds observed at sea on the coast of China in 1916",1918,sea
MASTER_00394,1918-1927,"Laver, H. E.","Some notes on land - birds, including also general remarks on the birds observed at sea on the coast of China in 1916",1918,coast
MASTER_00395,1918-1927,"Zwemer, S. M.",Animistic elements in Moslem prayer,1918,animistic
MASTER_00395,1918-1927,"Zwemer, S. M.",Animistic elements in Moslem prayer,1918,elements
MASTER_00395,1918-1927,"Zwemer, S. M.",Animistic elements in Moslem prayer,1918,moslem
MASTER_00395,1918-1927,"Zwemer, S. M.",Animistic elements in Moslem prayer,1918,prayer
MASTER_00396,1918-1927,"Ling, P. C.","Eight Immortals of the Taoist religion, The",1918,eight
MASTER_00396,1918-1927,"Ling, P. C.","Eight Immortals of the Taoist religion, The",1918,immortals
MASTER_00396,1918-1927,"Ling, P. C.","Eight Immortals of the Taoist religion, The",1918,taoist
MASTER_00396,1918-1927,"Ling, P. C.","Eight Immortals of the Taoist religion, The",1918,religion
