from,to,author,subject_l2,subject_l1,time_window,article_count,weight,first_year,last_year,titles
A_214,S_6,"Budd, C.",Literature,Literature and Language,1918-1927,1,1.0,1923,1923,"Snowstorm, A"
A_138,S_6,"Ferguson, J. C.",Literature,Literature and Language,1918-1927,3,3.0,1919,1925,"Recent books by a Chinese scholar | "" Fir - flower Tablets "" | Stories in Chinese paintings, I"
A_204,S_6,"Fletcher, W. J. B.",Literature,Literature and Language,1918-1927,2,2.0,1921,1921,"Trip to Hua Kang, A | Song of a skirt, The"
A_207,S_6,"Gaunt, T.",Literature,Literature and Language,1918-1927,1,1.0,1922,1922,Ling Yin monastery poem
A_206,S_6,"Hudson, E.",Literature,Literature and Language,1918-1927,5,5.0,1922,1927,"Lan - tsih * | Drought, The | Then and now | Night in the mountains, A | Little Lu - fu, and looking at a painting by Wang - tzu"
A_215,S_6,"Jamieson, C. A.",Literature,Literature and Language,1918-1927,1,1.0,1923,1923,Chu - goh Leang and the arrows
A_188,S_6,"Kliene, C.",Literature,Literature and Language,1918-1927,2,2.0,1919,1921,"Land of Peach Bloom, The | Marriage maker, The"
A_235,S_6,"Leung, G. K.",Literature,Literature and Language,1918-1927,1,1.0,1927,1927,Mei Lan - Fang (the man and his art)
A_225,S_6,"Sheppard, G. W. (ed.)",Literature,Literature and Language,1918-1927,1,1.0,1925,1925,"Edict of Ch ' in Shih Huang, A"
A_190,S_6,"Williams, C. A. S.",Literature,Literature and Language,1918-1927,1,1.0,1919,1919,Chinese metaphorical zoology
A_191,S_13,"Skvortzow, B. W.",Agriculture,Natural Sciences,1918-1927,4,4.0,1919,1922,"Notes on the agriculture, botany and the zoology of China, Sections i - xxxii * | Notes on the agriculture, botany and the zoology of China, Sections xxxiii- xxxviii * | Notes on the agriculture, botany and the zoology of China, Sections xxxix - xlvi * | Notes on the agriculture, botany and the zoology of China, Sections xlvii - xlix *"
A_149,S_13,"Torrance, T.",Agriculture,Natural Sciences,1918-1927,1,1.0,1924,1924,Origin and history of the irrigation work of the Chengtu Plain
A_192,S_13,Yan Taz Chiu,Agriculture,Natural Sciences,1918-1927,1,1.0,1919,1919,Chemical industry in Kwangtung Province
A_212,S_22,"Cowdry, N. H.",Botany,Natural Sciences,1918-1927,1,1.0,1922,1922,Plants from Peitaiho
A_195,S_22,"Gee, N. G.",Botany,Natural Sciences,1918-1927,1,1.0,1919,1919,"Beginning of the study of the flora and fauna of Soochow and vicinity, A"
A_209,S_22,"Hers, J.",Botany,Natural Sciences,1918-1927,1,1.0,1922,1922,Chinese names of plants ; a preliminary list of the trees and shrubs of North Honan
A_228,S_18,"Barbour, G. B.",Geology,Natural Sciences,1918-1927,1,1.0,1925,1925,"Springs of Tsinanfu, The"
A_174,S_18,"Chatley, H.",Geology,Natural Sciences,1918-1927,1,1.0,1920,1920,China's petrified sun - rays
A_205,S_18,Heidenstem,Geology,Natural Sciences,1918-1927,1,1.0,1922,1922,"Growth of the Yangtze delta, The *"
A_208,S_18,"Norin, E.",Geology,Natural Sciences,1918-1927,1,1.0,1922,1922,Notes on the coal and Iron Ore deposits of Central Shansi
A_230,S_18,"Turner, F. B.",Geology,Natural Sciences,1918-1927,1,1.0,1926,1926,Flood and famine in North China
A_174,S_9,"Chatley, H.",Hydrology,Natural Sciences,1918-1927,1,1.0,1918,1918,River problems in China *
A_174,S_33,"Chatley, H.",Science,Natural Sciences,1918-1927,1,1.0,1923,1923,Science in old China *
A_195,S_11,"Gee, N. G.",Zoology,Natural Sciences,1918-1927,1,1.0,1926,1926,Chinese fresh water sponges
A_210,S_11,"Jacot, A. P.",Zoology,Natural Sciences,1918-1927,5,5.0,1922,1927,"Oribatoidae Sinensis, Part I | Oribatoidae Sinensis, Part II | Oribatoidea Sinensis, Part III | Shantung foraminifera | Genus gueldenstaedtia (leguminoseae), The"
A_193,S_11,"Kellogg, C. R.",Zoology,Natural Sciences,1918-1927,1,1.0,1919,1919,"List of the birds in the Museum of the Anglo - Chinese College of Foochow, China"
A_176,S_11,"Laver, H. E.",Zoology,Natural Sciences,1918-1927,1,1.0,1918,1918,"Some notes on land - birds, including also general remarks on the birds observed at sea on the coast of China in 1916"
A_194,S_11,"Moore, A.",Zoology,Natural Sciences,1918-1927,1,1.0,1919,1919,"Attractions of entomology, The"
A_213,S_11,"Riley, J. H. and Richmond, C. W.",Zoology,Natural Sciences,1918-1927,2,2.0,1922,1922,"Partial bibliography of Chinese birds, A | Partial bibliography of Chinese birds, A (complementary to the List given in Vol 53, pp. 196-237)"
A_211,S_11,"Sjolander, D.",Zoology,Natural Sciences,1918-1927,1,1.0,1922,1922,"Distribution and habits of the Argali sheep of Central Asia, The *"
A_170,S_11,"Sowerby, A. de C.",Zoology,Natural Sciences,1918-1927,1,1.0,1922,1922,"Natural history of China, The"
A_149,S_11,"Torrance, T.",Zoology,Natural Sciences,1918-1927,1,1.0,1926,1926,"Chinese cat, The"
A_223,S_11,"Wilder, G. D. and Hubbard, H. W.",Zoology,Natural Sciences,1918-1927,2,2.0,1924,1926,List of the birds of Chihli Province | Corrections and additions to the list of the birds of Chihli Province
A_138,S_52,"Ferguson, J. C.",Political science,"Politics, Government, and Law",1918-1927,1,1.0,1927,1927,Political parties of the Northern Sung Dynasty
A_216,S_1,"Stael-Holstein, Baron A. von",Buddhism,Religion and Philosophy,1918-1927,1,1.0,1923,1923,Hsuan - tsang and modern research
A_175,S_49,"Ayscough, F. W.",China--Religion,Religion and Philosophy,1918-1927,1,1.0,1924,1924,Cult of the Ch'eng Huang Lao Yeh
A_238,S_49,"Couling, C. E.",China--Religion,Religion and Philosophy,1918-1927,1,1.0,1927,1927,"Partriarch Lu, The"
A_227,S_49,"Dovey, J. W.",China--Religion,Religion and Philosophy,1918-1927,1,1.0,1925,1925,"Life and times of Confucius, The"
A_221,S_49,"Hayes, L. N.",China--Religion,Religion and Philosophy,1918-1927,1,1.0,1924,1924,"Gods of the Chinese, The"
A_203,S_49,"Werner, E. T. C.",China--Religion,Religion and Philosophy,1918-1927,1,1.0,1925,1925,Rebuttal notes on chinese religion and dynastic tombs
A_219,S_21,"Heeren, J. J.",Christianity,Religion and Philosophy,1918-1927,1,1.0,1923,1923,Bishop Della Chiesa and the story of his lost grave *
A_203,S_21,"Werner, E. T. C.",Christianity,Religion and Philosophy,1918-1927,2,2.0,1921,1922,"Christ in the "" Li Tai Shen Hsien T'ung Chien "" | Christ in the "" Li Tai Shen Hsien Tung Chien "" *"
A_199,S_48,"Mason, I.",Islam,Religion and Philosophy,1918-1927,2,2.0,1920,1925,"Chinese life of Mohammed, A | Notes on Chinese Mohammedan Literature"
A_181,S_48,"Zwemer, S. M.",Islam,Religion and Philosophy,1918-1927,1,1.0,1918,1918,Animistic elements in Moslem prayer
A_186,S_8,"Bruce, J. P.",Philosophy,Religion and Philosophy,1918-1927,1,1.0,1918,1918,"Theistic import of the Sung philosophy, The"
A_232,S_8,"Freeman, M.",Philosophy,Religion and Philosophy,1918-1927,1,1.0,1926,1926,"Yen Hsi Chai, a 17th century philosopher"
A_187,S_8,"Morgan, E.",Philosophy,Religion and Philosophy,1918-1927,1,1.0,1920,1920,"Destiny, fate"
A_226,S_8,"Pott, F. L. H.",Philosophy,Religion and Philosophy,1918-1927,1,1.0,1925,1925,"Teaching of Micius, The"
A_152,S_8,"Warren, G. G.",Philosophy,Religion and Philosophy,1918-1927,1,1.0,1924,1924,Was Chu Hsi a materialist ?
A_162,S_31,"Edgar, J. H.",Religion,Religion and Philosophy,1918-1927,1,1.0,1922,1922,Note on Chiang sacrifice and litholatry
A_219,S_31,"Heeren, J. J.",Religion,Religion and Philosophy,1918-1927,1,1.0,1925,1925,Some new light on the life and times of Bishop Della Chiesa
A_185,S_31,Hutson J.,Religion,Religion and Philosophy,1918-1927,1,1.0,1918,1918,"Domestic altar, The"
A_187,S_31,"Morgan, E.",Religion,Religion and Philosophy,1918-1927,1,1.0,1918,1918,"Case of ritualism, A"
A_220,S_31,"Shirokogoroff, S. M.",Religion,Religion and Philosophy,1918-1927,1,1.0,1923,1923,General theory of shamanism among the Tungus
A_149,S_31,"Torrance, T.",Religion,Religion and Philosophy,1918-1927,1,1.0,1923,1923,"Religion of the Ch'iang, The *"
A_203,S_31,"Werner, E. T. C.",Religion,Religion and Philosophy,1918-1927,1,1.0,1923,1923,Chinese composite deities
A_182,S_41,"Ling, P. C.",Taoism,Religion and Philosophy,1918-1927,1,1.0,1918,1918,"Eight Immortals of the Taoist religion, The"
A_187,S_41,"Morgan, E.",Taoism,Religion and Philosophy,1918-1927,2,2.0,1921,1923,"Operations and manifestations of the Tao exemplified in history, The | Taoist superman, The"
A_277,S_54,"Grabau, A. W.",Anthropology,Anthropology and Social Customs,1928-1937,1,1.0,1934,1934,"Beginning of the human race, The"
A_270,S_54,"Kulp, D. H",Anthropology,Anthropology and Social Customs,1928-1937,1,1.0,1932,1932,Chinese anthropometrics : studies in Chekiang and Kwangtung
A_286,S_3,"Andrew, G. F.",Ethnology,Anthropology and Social Customs,1928-1937,1,1.0,1935,1935,Men and matters in the land of the Yellow Earth
A_174,S_3,"Chatley, H.",Ethnology,Anthropology and Social Customs,1928-1937,1,1.0,1929,1929,Did ancient Chinese culture come from Egypt ?
A_265,S_3,"Gapanovich, J. J.",Ethnology,Anthropology and Social Customs,1928-1937,1,1.0,1931,1931,"Asiatic origin of South American man, The"
A_240,S_42,Wang Kuo Wei（王国维）,Folklore,Anthropology and Social Customs,1928-1937,1,1.0,1928,1928,Chinese foot measures of the past nineteen centuries
A_271,S_20,"Murphy, D. C.",Antiquities,Arts and Archaeology,1928-1937,1,1.0,1932,1932,"Research museum in Far Eastern antiquities, A"
A_250,S_20,"Talbot, R. M.",Antiquities,Arts and Archaeology,1928-1937,1,1.0,1929,1929,"List of legible inscriptions on stones in the foreign cemetery on Double Island, Swatow, 1922"
A_138,S_23,"Ferguson, J. C.",Archaeology,Arts and Archaeology,1928-1937,2,2.0,1935,1936,"Inscriptions on bronzes | Six horses of T'ang T'ai Tsung, The"
A_217,S_23,"Fischer, E. S.",Archaeology,Arts and Archaeology,1928-1937,1,1.0,1933,1933,"T'ai Miao, a description of the supreme hall of sacrefices of the Forbidden City"
A_288,S_23,"Gibson, H. E.",Archaeology,Arts and Archaeology,1928-1937,2,2.0,1936,1937,"Inscribed bones of Shang, The | Music and musical instruments of Shang"
A_289,S_23,"Prip-Moller, J.",Archaeology,Arts and Archaeology,1928-1937,1,1.0,1936,1936,"On the building history of the Pao Shu T'a, Hangchow"
A_278,S_23,Teng Kuei（滕固）,Archaeology,Arts and Archaeology,1928-1937,1,1.0,1934,1934,Bamboo and bamboo painting
A_174,S_26,"Chatley, H.",Architecture,Arts and Archaeology,1928-1937,1,1.0,1936,1936,T'ai Chi Shang Yun the chinese astrological theory of creation
A_187,S_40,"Morgan, E.",Art,Arts and Archaeology,1928-1937,1,1.0,1929,1929,"The George Eumorfopoulos collection : catalogue of the Chinese and Corean bronzes, sculpture, jades, jewellery and miscellaneous objects : by W. Percival Yetts, A"
A_170,S_40,"Sowerby, A. de C.",Art,Arts and Archaeology,1928-1937,1,1.0,1937,1937,Animals in Chinese art (presidential address)
A_138,S_45,"Ferguson, J. C.",Painting,Arts and Archaeology,1928-1937,2,2.0,1932,1934,"Stories in Chinese paintings, III | Painters among Catholic missionaries and their helpers in Peking"
A_282,S_45,"Siren, O.",Painting,Arts and Archaeology,1928-1937,1,1.0,1935,1935,How the Chinese llok upon the art of painting
A_236,S_39,"Abraham, R. D.",Porcelain,Arts and Archaeology,1928-1937,1,1.0,1931,1931,Chinese pottery and porcelain : an appreciation
A_138,S_39,"Ferguson, J. C.",Porcelain,Arts and Archaeology,1928-1937,2,2.0,1928,1932,Shapes of porcelain vessels | Porcelains of successive dynasties
A_292,S_29,"Ch'en, S. C.",Economics,"Economy, Trade, and Technology",1928-1937,1,1.0,1936,1936,"Sang Hung - yang, economist of the early Han"
A_280,S_29,"Gale, E. M., Boodberg, P. A. and Lin, T. C.",Economics,"Economy, Trade, and Technology",1928-1937,1,1.0,1934,1934,Discourses on salt and iron (Yen T'ieh Lun : Chaps. XX - XXVIII)
A_248,S_29,"Kann, E.",Economics,"Economy, Trade, and Technology",1928-1937,1,1.0,1929,1929,"Gold in China : in its historical, practical and financial aspects"
A_242,S_10,"Phelps, D. L.",Education,Education,1928-1937,1,1.0,1928,1928,"Place of Music in the Platonic and Confucian systems of moral education, The"
A_247,S_51,Chang Hsin-hai（张歆海）,Asia,Geography and Travel,1928-1937,1,1.0,1929,1929,Some types of Chinese historical thought
A_144,S_51,"Moule, A. C.",Asia,Geography and Travel,1928-1937,1,1.0,1928,1928,"Murder of Achmach Bailo, The"
A_175,S_35,"Ayscough, F. W.",Geography,Geography and Travel,1928-1937,1,1.0,1930,1930,"Symbolism of the Forbidden City, Peking, The *"
A_284,S_35,"Drake, F. S.",Geography,Geography and Travel,1928-1937,1,1.0,1935,1935,China's North - west passage : a chapter in its opening
A_217,S_35,"Fischer, E. S.",Geography,Geography and Travel,1928-1937,1,1.0,1930,1930,"Journey to the Tung Ling and a visit to the desecrated Eastern Mausolea of the Ta Tsing dynasty, in 1929, A"
A_274,S_35,"Gale, E. M.",Geography,Geography and Travel,1928-1937,1,1.0,1937,1937,Chekiang highways
A_221,S_35,"Hayes, L. N.",Geography,Geography and Travel,1928-1937,1,1.0,1928,1928,The Great Wall of China
A_239,S_35,"MacGillivray, D.",Geography,Geography and Travel,1928-1937,1,1.0,1928,1928,"Jews of Honan, The"
A_269,S_35,"Moyer, R. T.",Geography,Geography and Travel,1928-1937,1,1.0,1932,1932,"Aridity of North China, The"
A_291,S_35,"Nystrom, E. T.",Geography,Geography and Travel,1928-1937,1,1.0,1936,1936,"Geophysical prospecting for gold, metallic ores and petroleum and its possible application in China, The"
A_273,S_35,"Penniston, J. B.",Geography,Geography and Travel,1928-1937,1,1.0,1933,1933,"Origin of loess, The"
A_275,S_5,Cheng Te-k'un,Travel,Geography and Travel,1928-1937,2,2.0,1933,1934,"Travels of Emperor Mu, The | Travels of Emperor MU, The (concluded)"
A_284,S_5,"Drake, F. S.",Travel,Geography and Travel,1928-1937,1,1.0,1936,1936,China's Northwest passage : the struggle for the Tarim Basin in the later Han dynasty
A_257,S_5,Wu Lieh-teh（伍连德）,Travel,Geography and Travel,1928-1937,1,1.0,1933,1933,Early Chinese travellers and their successors
A_245,S_30,Hu Shih（胡适）,Biography,History and Chronology,1928-1937,1,1.0,1928,1928,"Wang Mang, the socialist emperor of nineteen centuries ago"
A_174,S_28,"Chatley, H.","Chronology, Historical",History and Chronology,1928-1937,2,2.0,1931,1934,"History of the days of the week, The | Cycles of Cathay, The"
A_251,S_27,"Buxton, D.",History,History and Chronology,1928-1937,1,0.5,1930,1930,"Light thrown on ancient Chinese history by recent archaeological discoveries, The *"
A_174,S_27,"Chatley, H.",History,History and Chronology,1928-1937,1,1.0,1933,1933,Futher notes on the history of the days of the week
A_287,S_27,"Dubs, H. H.",History,History and Chronology,1928-1937,1,0.5,1936,1936,Han Kao - Tsu and Hsiang Yu
A_138,S_27,"Ferguson, J. C.",History,History and Chronology,1928-1937,1,1.0,1933,1933,Loyang as the national capital
A_274,S_27,"Gale, E. M.",History,History and Chronology,1928-1937,1,1.0,1933,1933,Some Chinese sources for the study of Northeastern Asia
A_293,S_27,"Goodrich, L. C.",History,History and Chronology,1928-1937,1,1.0,1937,1937,Korean interference with Chinese historical records
A_261,S_27,"Haward, E.",History,History and Chronology,1928-1937,1,0.5,1931,1931,"Indian frontier, The"
A_268,S_27,"Hughes, E. R.",History,History and Chronology,1928-1937,1,1.0,1932,1932,Political indealists and realists of China of the fourth and third centruies B. C.
A_254,S_27,"Soothill, W. E.",History,History and Chronology,1928-1937,1,0.5,1930,1930,Kingship in China *
A_251,S_34,"Buxton, D.","History, Ancient",History and Chronology,1928-1937,1,0.5,1930,1930,"Light thrown on ancient Chinese history by recent archaeological discoveries, The *"
A_287,S_34,"Dubs, H. H.","History, Ancient",History and Chronology,1928-1937,1,0.5,1936,1936,Han Kao - Tsu and Hsiang Yu
A_254,S_34,"Soothill, W. E.","History, Ancient",History and Chronology,1928-1937,1,0.5,1930,1930,Kingship in China *
A_261,S_15,"Haward, E.","History, Modern (20th century)",History and Chronology,1928-1937,1,0.5,1931,1931,"Indian frontier, The"
A_174,S_50,"Chatley, H.",East Asian languages,Literature and Language,1928-1937,1,1.0,1930,1930,Can Chinese writing be simplified ?
A_263,S_50,"Gardner, C. S.",East Asian languages,Literature and Language,1928-1937,1,1.0,1931,1931,"Western transcription of Chinese, The"
A_256,S_50,"Hauer, Erich",East Asian languages,Literature and Language,1928-1937,1,1.0,1930,1930,Why the sinologue should study manchu ?
A_187,S_50,"Morgan, E.",East Asian languages,Literature and Language,1928-1937,1,1.0,1930,1930,"Language and new thought, or new words for new ideas"
A_285,S_38,Lin Tung-chi（林同济）,Language and languages,Literature and Language,1928-1937,1,1.0,1935,1935,"Word "" one "" in Chinese poetry, The"
A_276,S_38,"Rispaud, P. J.",Language and languages,Literature and Language,1928-1937,1,1.0,1933,1933,Notes sur les alphabets lu du Yun - nan et les denominations ethniques donnees aux T'ay
A_246,S_6,"Biallas, F. X.",Literature,Literature and Language,1928-1937,1,1.0,1928,1928,"K'u Yuan, his life and poems"
A_214,S_6,"Budd, C.",Literature,Literature and Language,1928-1937,1,1.0,1930,1930,Chinese poems
A_138,S_6,"Ferguson, J. C.",Literature,Literature and Language,1928-1937,1,1.0,1930,1930,"Stories in Chinese painting, II"
A_206,S_6,"Hudson, E.",Literature,Literature and Language,1928-1937,1,1.0,1928,1928,"Kite's message, The"
A_283,S_6,Lin Yu-tang（林语堂）,Literature,Literature and Language,1928-1937,1,1.0,1935,1935,"Technique and spirit of Chinese poetry, The"
A_279,S_6,"Lyon, D. W.",Literature,Literature and Language,1928-1937,1,1.0,1934,1934,"Past decade in Chinese literature, The"
A_241,S_6,"Meerkerk, M. E. R. F.",Literature,Literature and Language,1928-1937,1,1.0,1928,1928,"A German translation of the Hsi Hsiang Chi, A review"
A_187,S_6,"Morgan, E.",Literature,Literature and Language,1928-1937,1,1.0,1932,1932,Studies in conduct and character
A_269,S_13,"Moyer, R. T.",Agriculture,Natural Sciences,1928-1937,1,1.0,1937,1937,Some observations on the agriculture of inner Mongola
A_258,S_16,Coching Chu（竺可桢）,Astronomy,Natural Sciences,1928-1937,1,1.0,1931,1931,Climatic changes during historic time in China
A_287,S_16,"Dubs, H. H.",Astronomy,Natural Sciences,1928-1937,1,1.0,1935,1935,Eclipses during the first fifty years of the earlier Han dynasty
A_210,S_22,"Jacot, A. P.",Botany,Natural Sciences,1928-1937,1,1.0,1928,1928,Contributions from the Herbarium of the Shantung Christian University
A_249,S_22,"Liu, J. C.",Botany,Natural Sciences,1928-1937,1,1.0,1929,1929,"List of plant names included in the Cowdry Chihli flora, not recorded in the Index Florae Sinensis and its two supplements, A"
A_259,S_22,"Porterfield, W. M.",Botany,Natural Sciences,1928-1937,1,1.0,1931,1931,Bamboos in China
A_243,S_18,"Englaender, A. L.",Geology,Natural Sciences,1928-1937,2,2.0,1928,1929,"Origin and growth of deserts and the encroachment of the desert on North - China, The | Some notes on Aisa's Ice Age"
A_257,S_19,Wu Lieh-teh（伍连德）,Medicine,Natural Sciences,1928-1937,1,1.0,1931,1931,Early days of Western medicine in China
A_252,S_33,"Vacca, G.",Science,Natural Sciences,1928-1937,1,1.0,1930,1930,Some points on the history of science in China *
A_260,S_11,"Ping, C.",Zoology,Natural Sciences,1928-1937,1,1.0,1931,1931,Preliminary notes on the natural history of Nanking
A_199,S_53,"Mason, I.","Associations, institutions, etc.","Politics, Government, and Law",1928-1937,1,1.0,1928,1928,Three score years and ten
A_232,S_52,"Freeman, M.",Political science,"Politics, Government, and Law",1928-1937,1,1.0,1928,1928,"Ch'ing dynasty criticism of Sung politico - philosophy, The"
A_281,S_1,Lee Shao-chang（李绍昌）,Buddhism,Religion and Philosophy,1928-1937,1,1.0,1934,1934,"Prajna - Paramita Hridaya Sutra or "" Essence of transcendental wisdom "" The (Hsuan Chuang, A. D. VIIth Cent.)"
A_255,S_49,"Bruce, P.",China--Religion,Religion and Philosophy,1928-1937,1,1.0,1930,1930,The I - Wei a problem in criticism *
A_162,S_49,"Edgar, J. H.",China--Religion,Religion and Philosophy,1928-1937,1,1.0,1929,1929,Did Manicheism influence Lamaism ?
A_245,S_49,Hu Shih（胡适）,China--Religion,Religion and Philosophy,1928-1937,1,1.0,1929,1929,"Establishment of Confucianism as a state religion during the Han dynasty, The"
A_264,S_49,Lu Yen-Ying,China--Religion,Religion and Philosophy,1928-1937,1,1.0,1931,1931,"Confucianism, Democracy and nationalism"
A_253,S_49,"Wells, H. R.",China--Religion,Religion and Philosophy,1928-1937,1,1.0,1930,1930,"Book of changes and genesis, The"
A_203,S_49,"Werner, E. T. C.",China--Religion,Religion and Philosophy,1928-1937,1,1.0,1928,1928,"Origin of the Chinese priesthood, The"
A_267,S_21,"Saeki, P. Y.",Christianity,Religion and Philosophy,1928-1937,4,4.0,1932,1936,"Hsu - T'ing Mi - shi - so Sutra, or Jesus - Messian - Sutra, The | Translation of the fragments of the Nestorian writing in China, The | Translation of the fragments of the Nestorian writing in China, The (concluded) | Old problems concerning the Nestorian monument"
A_290,S_17,"Brown, M. H.",Confucianism,Religion and Philosophy,1928-1937,1,1.0,1936,1936,"Chinese attitude to peace and war in pre - Confucian Times, The"
A_199,S_48,"Mason, I.",Islam,Religion and Philosophy,1928-1937,2,2.0,1929,1931,"Mohammedans of China : when, and how they first came, The | Chinese - Moslem chronology"
A_124,S_8,"Forke, A.",Philosophy,Religion and Philosophy,1928-1937,1,1.0,1930,1930,"Philosopher Yang Hsiung, The *"
A_232,S_8,"Freeman, M.",Philosophy,Religion and Philosophy,1928-1937,1,1.0,1933,1933,"Philosophy of Tai Tung - yuan, The"
A_187,S_8,"Morgan, E.",Philosophy,Religion and Philosophy,1928-1937,1,1.0,1931,1931,"Cosmic spirit, The"
A_262,S_8,Tsai Yuen-Pei（蔡元培）,Philosophy,Religion and Philosophy,1928-1937,1,1.0,1931,1931,"Chinese nation and the doctrine of the golden mean, The"
A_272,S_31,"Bishop, C. W.",Religion,Religion and Philosophy,1928-1937,1,1.0,1933,1933,"Worship of Earth in Ancient China, The"
A_266,S_31,"Johnston, R. F.",Religion,Religion and Philosophy,1928-1937,1,1.0,1932,1932,"Poet - monk of Modern China, A"
A_244,S_31,"White, L. M.",Religion,Religion and Philosophy,1928-1937,1,1.0,1928,1928,Early Christianity in Japan
A_130,S_31,"Williams, E. T.",Religion,Religion and Philosophy,1928-1937,2,2.0,1935,1936,"Worship of Lei Tsu, patron saint of silk workers, The | Agricultural rites in the religion of old China"
A_303,S_3,"Ankerson, W. A.",Ethnology,Anthropology and Social Customs,1938-1948,1,1.0,1946,1946,"Chinese shadow play, The"
A_299,S_3,"Poston, D. G.",Ethnology,Anthropology and Social Customs,1938-1948,1,1.0,1940,1940,Bits of old Soochow
A_170,S_3,"Sowerby, A. de C.",Ethnology,Anthropology and Social Customs,1938-1948,1,1.0,1939,1939,Some Chinese animal myths and legends (presidential address)
A_300,S_23,"Beath, S. S.",Archaeology,Arts and Archaeology,1938-1948,1,1.0,1946,1946,Ching Te Chen procelain city of emperors
A_284,S_23,"Drake, F. S.",Archaeology,Arts and Archaeology,1938-1948,1,1.0,1940,1940,"Inscribed Chou pottery vessel, An"
A_298,S_23,"Dunlap, E. W.",Archaeology,Arts and Archaeology,1938-1948,1,1.0,1940,1940,"Chin Shan Tsui Temple Peitaiho, The"
A_138,S_23,"Ferguson, J. C.",Archaeology,Arts and Archaeology,1938-1948,1,1.0,1946,1946,Decorations of Chinese bronzes
A_170,S_23,"Sowerby, A. de C.",Archaeology,Arts and Archaeology,1938-1948,1,1.0,1938,1938,Pottery tomb figures of ancient China (presidential address)
A_288,S_29,"Gibson, H. E.",Economics,"Economy, Trade, and Technology",1938-1948,1,1.0,1940,1940,Cowries as money during the Shang and Chou periods
A_217,S_35,"Fischer, E. S.",Geography,Geography and Travel,1938-1948,1,1.0,1940,1940,Jehol
A_187,S_27,"Morgan, E.",History,History and Chronology,1938-1948,1,1.0,1938,1938,Times and manners in the age of the Emperor Kang Hsi
A_301,S_27,"Roberts, D.",History,History and Chronology,1938-1948,1,1.0,1946,1946,Interpretations of Chinese history
A_297,S_27,"Tomkinson, L.",History,History and Chronology,1938-1948,1,1.0,1940,1940,Chinese historical attitudes to peace and war
A_288,S_38,"Gibson, H. E.",Language and languages,Literature and Language,1938-1948,1,1.0,1939,1939,"Evolution of Chinese characters beginning from Shang pictographs, The"
A_309,S_38,"Gillett, M. C.",Language and languages,Literature and Language,1938-1948,1,1.0,1948,1948,Some notes on the blue Turkish tongue
A_294,S_38,"Stifler, S. R.",Language and languages,Literature and Language,1938-1948,1,1.0,1938,1938,"Language students of the East India company's Canton factory, The"
A_295,S_38,Wen Yu,Language and languages,Literature and Language,1938-1948,1,1.0,1938,1938,"Influence of liquids upon the dissolution of initial consonant groups of the indo sinic families, The"
A_304,S_6,"Schwarz, K. L.",Literature,Literature and Language,1938-1948,1,1.0,1946,1946,Bibliographical catalogue of European books printed before 1900
A_296,S_19,"Read, B. E.",Medicine,Natural Sciences,1938-1948,1,1.0,1940,1940,Insects used in Chinese medicine
A_296,S_33,"Read, B. E.",Science,Natural Sciences,1938-1948,1,1.0,1939,1939,"Dragon in Chinese medicine, The"
A_170,S_33,"Sowerby, A. de C.",Science,Natural Sciences,1938-1948,1,1.0,1946,1946,Zoological exploration in China
A_306,S_11,"House, I. E.",Zoology,Natural Sciences,1938-1948,1,1.0,1948,1948,"Butterfly hunting in Pi Hu, S. Chekiang"
A_170,S_11,"Sowerby, A. de C.",Zoology,Natural Sciences,1938-1948,1,1.0,1940,1940,Some remarkable animals of China (presidential address)
A_302,S_12,"Ruffe, M. D'Auxion de",Law,"Politics, Government, and Law",1938-1948,1,1.0,1946,1946,Criminal law in ancient China
A_308,S_21,Chang Hsing Lang（张星烺）,Christianity,Religion and Philosophy,1938-1948,1,1.0,1948,1948,"Cause which induced the monk I - szu, the Nestorian Archbishop of Ch'ang an, to come to China and the exact date of his arrival, The"
A_305,S_21,"Francis, J. de",Christianity,Religion and Philosophy,1938-1948,1,1.0,1948,1948,"Missionary contribution to Chinese nationalism, A"
A_217,S_31,"Fischer, E. S.",Religion,Religion and Philosophy,1938-1948,1,1.0,1946,1946,"Sacred Lamaist dances, The"
A_288,S_31,"Gibson, H. E.",Religion,Religion and Philosophy,1938-1948,1,1.0,1938,1938,Domesticated animals of Shang and their sacrifice
A_187,S_31,"Morgan, E.",Religion,Religion and Philosophy,1938-1948,1,1.0,1939,1939,Sacrifices in ancient China
A_130,S_31,"Williams, E. T.",Religion,Religion and Philosophy,1938-1948,1,1.0,1939,1939,Worshipping imperial ancestors in Peking
A_307,S_31,Yao Shan-yu,Religion,Religion and Philosophy,1938-1948,1,1.0,1948,1948,"Cosmological and anthropological philosophy of Tung Chung - shu, The"
