master_id,year,volume,author,author_raw,subject,subject_l1,subject_l2,subject_raw,subject_raw_norm,subject_split,title,year_start,year_end,notes,time_window,n_subjects_article_all,n_subjects_article_network,subject_weight,mapping_note
MASTER_00489,1925,NS 56,"Pott, F. L. H.","Pott, F. L. H.",Philosophy,Religion and Philosophy,Philosophy,philosophy,philosophy,philosophy,"Teaching of Micius, The",1925,1925,,1918-1927,1,1,1.0,
MASTER_00490,1925,NS 56,"Dovey, J. W.","Dovey, J. W.",China--Religion,Religion and Philosophy,China--Religion,religion of China,religion of china,religion of china,"Life and times of Confucius, The",1925,1925,,1918-1927,1,1,1.0,ASCII form of China--Religion
MASTER_00491,1925,NS 56,"Barbour, G. B.","Barbour, G. B.",Geology,Natural Sciences,Geology,geology,geology,geology,"Springs of Tsinanfu, The",1925,1925,,1918-1927,1,1,1.0,
MASTER_00492,1925,NS 56,"Jacot, A. P.","Jacot, A. P.",Zoology,Natural Sciences,Zoology,zoology,zoology,zoology,Shantung foraminifera,1925,1925,,1918-1927,1,1,1.0,
MASTER_00493,1925,NS 56,"Werner, E. T. C.","Werner, E. T. C.",Geography,Geography and Travel,Geography,geography and travels - Asia,geography and travels - asia,geography,"Burial place of Genghis Kwan, The",1925,1925,,1918-1927,3,3,0.333333333333333,
MASTER_00493,1925,NS 56,"Werner, E. T. C.","Werner, E. T. C.",Travel,Geography and Travel,Travel,geography and travels - Asia,geography and travels - asia,travels,"Burial place of Genghis Kwan, The",1925,1925,,1918-1927,3,3,0.333333333333333,
MASTER_00493,1925,NS 56,"Werner, E. T. C.","Werner, E. T. C.",Asia,Geography and Travel,Asia,geography and travels - Asia,geography and travels - asia,asia,"Burial place of Genghis Kwan, The",1925,1925,,1918-1927,3,3,0.333333333333333,
MASTER_00494,1925,NS 56,"Heeren, J. J.","Heeren, J. J.",Religion,Religion and Philosophy,Religion,religion and mythology,religion and mythology,religion,Some new light on the life and times of Bishop Della Chiesa,1925,1925,,1918-1927,2,2,0.5,
MASTER_00494,1925,NS 56,"Heeren, J. J.","Heeren, J. J.",Mythology,Anthropology and Social Customs,Mythology,religion and mythology,religion and mythology,mythology,Some new light on the life and times of Bishop Della Chiesa,1925,1925,,1918-1927,2,2,0.5,
MASTER_00495,1925,NS 56,"Ferguson, J. C.","Ferguson, J. C.",Literature,Literature and Language,Literature,literature,literature,literature,"Stories in Chinese paintings, I",1925,1925,,1918-1927,1,1,1.0,
MASTER_00496,1925,NS 56,"Werner, E. T. C.","Werner, E. T. C.",China--Religion,Religion and Philosophy,China--Religion,religion of China,religion of china,religion of china,Rebuttal notes on chinese religion and dynastic tombs,1925,1925,,1918-1927,1,1,1.0,ASCII form of China--Religion
MASTER_00497,1925,NS 56,"Gillis, I. V.","Gillis, I. V.",East Asian languages,Literature and Language,East Asian languages,Far Eastern languages,far eastern languages,far eastern languages,"Critical review of Chalfant's notes upon the "" Shuo Wen """,1925,1925,,1918-1927,1,1,1.0,LCSH standard form
MASTER_00498,1925,NS 56,"Mason, I.","Mason, I.",Islam,Religion and Philosophy,Islam,Mohammedanism,mohammedanism,mohammedanism,Notes on Chinese Mohammedan Literature,1925,1925,,1918-1927,1,1,1.0,LCSH updated term
MASTER_00499,1926,NS 57,"Turner, F. B.","Turner, F. B.",Geology,Natural Sciences,Geology,geology,geology,geology,Flood and famine in North China,1926,1926,,1918-1927,1,1,1.0,
MASTER_00500,1926,NS 57,"Hosie, A.","Hosie, A.",Geography,Geography and Travel,Geography,geography and travels - Asia,geography and travels - asia,geography,"Map of China in the making, A",1926,1926,,1918-1927,3,3,0.333333333333333,
MASTER_00500,1926,NS 57,"Hosie, A.","Hosie, A.",Travel,Geography and Travel,Travel,geography and travels - Asia,geography and travels - asia,travels,"Map of China in the making, A",1926,1926,,1918-1927,3,3,0.333333333333333,
MASTER_00500,1926,NS 57,"Hosie, A.","Hosie, A.",Asia,Geography and Travel,Asia,geography and travels - Asia,geography and travels - asia,asia,"Map of China in the making, A",1926,1926,,1918-1927,3,3,0.333333333333333,
MASTER_00501,1926,NS 57,"Edgar, J. H.","Edgar, J. H.",Geography,Geography and Travel,Geography,geography and travels - Asia,geography and travels - asia,geography,"Tibetan and his environment : an interpretation, The",1926,1926,,1918-1927,3,3,0.333333333333333,
MASTER_00501,1926,NS 57,"Edgar, J. H.","Edgar, J. H.",Travel,Geography and Travel,Travel,geography and travels - Asia,geography and travels - asia,travels,"Tibetan and his environment : an interpretation, The",1926,1926,,1918-1927,3,3,0.333333333333333,
MASTER_00501,1926,NS 57,"Edgar, J. H.","Edgar, J. H.",Asia,Geography and Travel,Asia,geography and travels - Asia,geography and travels - asia,asia,"Tibetan and his environment : an interpretation, The",1926,1926,,1918-1927,3,3,0.333333333333333,
MASTER_00502,1926,NS 57,"Morgan, E.","Morgan, E.","History, Ancient",History and Chronology,"History, Ancient",ancient history,ancient history,ancient history,League of nations in ancient China,1926,1926,,1918-1927,1,1,1.0,
MASTER_00503,1926,NS 57,"Ferguson, J. C.","Ferguson, J. C.","History, Modern",History and Chronology,"History, Modern",modern history - Asia,modern history - asia,modern history,General survey of standard Chinese histories,1926,1926,,1918-1927,2,2,0.5,
MASTER_00503,1926,NS 57,"Ferguson, J. C.","Ferguson, J. C.",Asia,Geography and Travel,Asia,modern history - Asia,modern history - asia,asia,General survey of standard Chinese histories,1926,1926,,1918-1927,2,2,0.5,
MASTER_00504,1926,NS 57,"Freeman, M.","Freeman, M.",Philosophy,Religion and Philosophy,Philosophy,philosophy,philosophy,philosophy,"Yen Hsi Chai, a 17th century philosopher",1926,1926,,1918-1927,1,1,1.0,
MASTER_00505,1926,NS 57,"Teesdale, J. H.","Teesdale, J. H.",Biography,History and Chronology,Biography,biography,biography,biography,"Li Sin Cheng, the Chung Wang or "" Faithful Prince """,1926,1926,,1918-1927,1,1,1.0,
MASTER_00506,1926,NS 57,"Gee, N. G.","Gee, N. G.",Zoology,Natural Sciences,Zoology,zoology,zoology,zoology,Chinese fresh water sponges,1926,1926,,1918-1927,1,1,1.0,
MASTER_00507,1926,NS 57,"Torrance, T.","Torrance, T.",Zoology,Natural Sciences,Zoology,zoology,zoology,zoology,"Chinese cat, The",1926,1926,,1918-1927,1,1,1.0,
MASTER_00508,1926,NS 57,"Shirokogoroff, S. M.","Shirokogoroff, S. M.",Ethnology,Anthropology and Social Customs,Ethnology,ethnology and anthropology,ethnology and anthropology,ethnology,Northern Tungus migrations in the Far East,1926,1926,,1918-1927,2,2,0.5,
MASTER_00508,1926,NS 57,"Shirokogoroff, S. M.","Shirokogoroff, S. M.",Anthropology,Anthropology and Social Customs,Anthropology,ethnology and anthropology,ethnology and anthropology,anthropology,Northern Tungus migrations in the Far East,1926,1926,,1918-1927,2,2,0.5,
MASTER_00509,1926,NS 57,"Wilder, G. D. and Hubbard, H. W.","Wilder, G. D. and Hubbard, H. W.",Zoology,Natural Sciences,Zoology,zoology,zoology,zoology,Corrections and additions to the list of the birds of Chihli Province,1926,1926,,1918-1927,1,1,1.0,
MASTER_00510,1926,NS 57,"Werner, E. T. C.","Werner, E. T. C.",Inscriptions,Inscriptions and Miscellaneous,Inscriptions,inscriptions,inscriptions,inscriptions,"Postscript on tomb - destruction, A",1926,1926,,1918-1927,1,1,1.0,Reviewed category: inscriptions
MASTER_00511,1926,NS 57,G. S. S. G.,G. S. S. G.,Antiquities,Arts and Archaeology,Antiquities,"antiquities, religion and mythology","antiquities, religion and mythology",antiquities,Some notes on the remains of a phallic shrine in Japan,1926,1926,,1918-1927,3,3,0.333333333333333,
MASTER_00511,1926,NS 57,G. S. S. G.,G. S. S. G.,Religion,Religion and Philosophy,Religion,"antiquities, religion and mythology","antiquities, religion and mythology",religion,Some notes on the remains of a phallic shrine in Japan,1926,1926,,1918-1927,3,3,0.333333333333333,
MASTER_00511,1926,NS 57,G. S. S. G.,G. S. S. G.,Mythology,Anthropology and Social Customs,Mythology,"antiquities, religion and mythology","antiquities, religion and mythology",mythology,Some notes on the remains of a phallic shrine in Japan,1926,1926,,1918-1927,3,3,0.333333333333333,
MASTER_00512,1927,NS 58,"Moule, A. C.","Moule, A. C.","History, Modern",History and Chronology,"History, Modern",modern history - Asia,modern history - asia,modern history,"Siege of Saianfu and the murder of Achmach Bailo, The",1927,1927,,1918-1927,2,2,0.5,
MASTER_00512,1927,NS 58,"Moule, A. C.","Moule, A. C.",Asia,Geography and Travel,Asia,modern history - Asia,modern history - asia,asia,"Siege of Saianfu and the murder of Achmach Bailo, The",1927,1927,,1918-1927,2,2,0.5,
MASTER_00513,1927,NS 58,"Ferguson, J. C.","Ferguson, J. C.",Political science,"Politics, Government, and Law",Political science,political science,political science,political science,Political parties of the Northern Sung Dynasty,1927,1927,,1918-1927,1,1,1.0,
MASTER_00514,1927,NS 58,"Leung, G. K.","Leung, G. K.",Literature,Literature and Language,Literature,literature and biography,literature and biography,literature,Mei Lan - Fang (the man and his art),1927,1927,,1918-1927,2,2,0.5,
MASTER_00514,1927,NS 58,"Leung, G. K.","Leung, G. K.",Biography,History and Chronology,Biography,literature and biography,literature and biography,biography,Mei Lan - Fang (the man and his art),1927,1927,,1918-1927,2,2,0.5,
MASTER_00515,1927,NS 58,"Abraham, R. D.","Abraham, R. D.",Art,Arts and Archaeology,Art,fine arts,fine arts,fine arts,"Motives of Chinese art, The",1927,1927,,1918-1927,1,1,1.0,LCSH standard form
MASTER_00516,1927,NS 58,"Hudson, E.","Hudson, E.",Literature,Literature and Language,Literature,literature,literature,literature,"Little Lu - fu, and looking at a painting by Wang - tzu",1927,1927,,1918-1927,1,1,1.0,
MASTER_00517,1927,NS 58,"Jacot, A. P.","Jacot, A. P.",Zoology,Natural Sciences,Zoology,zoology,zoology,zoology,"Genus gueldenstaedtia (leguminoseae), The",1927,1927,,1918-1927,1,1,1.0,
MASTER_00518,1927,NS 58,"Morgan, E.","Morgan, E.",Biography,History and Chronology,Biography,biography,biography,biography,Chou - kung ; The Duke of Chou,1927,1927,,1918-1927,1,1,1.0,
MASTER_00519,1927,NS 58,"Kojeuroff, G. P.","Kojeuroff, G. P.",Ethnology,Anthropology and Social Customs,Ethnology,ethnology and anthropology,ethnology and anthropology,ethnology,Some contributions to the anthropology of the buriats,1927,1927,,1918-1927,2,2,0.5,
MASTER_00519,1927,NS 58,"Kojeuroff, G. P.","Kojeuroff, G. P.",Anthropology,Anthropology and Social Customs,Anthropology,ethnology and anthropology,ethnology and anthropology,anthropology,Some contributions to the anthropology of the buriats,1927,1927,,1918-1927,2,2,0.5,
MASTER_00520,1927,NS 58,"Couling, C. E.","Couling, C. E.",China--Religion,Religion and Philosophy,China--Religion,religion of China,religion of china,religion of china,"Partriarch Lu, The",1927,1927,,1918-1927,1,1,1.0,ASCII form of China--Religion
MASTER_00521,1928,NS 59,"Mason, I.","Mason, I.","Associations, institutions, etc.","Politics, Government, and Law","Associations, institutions, etc.",associations and institutions,associations and institutions,associations and institutions,Three score years and ten,1928,1928,,1928-1937,1,1,1.0,LCSH standard form
MASTER_00522,1928,NS 59,"MacGillivray, D.","MacGillivray, D.",Geography,Geography and Travel,Geography,geography and travels - Asia,geography and travels - asia,geography,"Jews of Honan, The",1928,1928,,1928-1937,3,3,0.333333333333333,
MASTER_00522,1928,NS 59,"MacGillivray, D.","MacGillivray, D.",Travel,Geography and Travel,Travel,geography and travels - Asia,geography and travels - asia,travels,"Jews of Honan, The",1928,1928,,1928-1937,3,3,0.333333333333333,
MASTER_00522,1928,NS 59,"MacGillivray, D.","MacGillivray, D.",Asia,Geography and Travel,Asia,geography and travels - Asia,geography and travels - asia,asia,"Jews of Honan, The",1928,1928,,1928-1937,3,3,0.333333333333333,
MASTER_00523,1928,NS 59,"Ferguson, J. C.","Ferguson, J. C.",Porcelain,Arts and Archaeology,Porcelain,porcelain,porcelain,porcelain,Shapes of porcelain vessels,1928,1928,,1928-1937,1,1,1.0,
MASTER_00524,1928,NS 59,"Hayes, L. N.","Hayes, L. N.",Geography,Geography and Travel,Geography,geography and travels - Asia,geography and travels - asia,geography,The Great Wall of China,1928,1928,,1928-1937,3,3,0.333333333333333,
MASTER_00524,1928,NS 59,"Hayes, L. N.","Hayes, L. N.",Travel,Geography and Travel,Travel,geography and travels - Asia,geography and travels - asia,travels,The Great Wall of China,1928,1928,,1928-1937,3,3,0.333333333333333,
MASTER_00524,1928,NS 59,"Hayes, L. N.","Hayes, L. N.",Asia,Geography and Travel,Asia,geography and travels - Asia,geography and travels - asia,asia,The Great Wall of China,1928,1928,,1928-1937,3,3,0.333333333333333,
MASTER_00525,1928,NS 59,"Freeman, M.","Freeman, M.",Political science,"Politics, Government, and Law",Political science,political science,political science,political science,"Ch'ing dynasty criticism of Sung politico - philosophy, The",1928,1928,,1928-1937,1,1,1.0,
MASTER_00526,1928,NS 59,Wang Kuo Wei（王国维）,Wang Kuo Wei（王国维）,Folklore,Anthropology and Social Customs,Folklore,folklore,folklore,folklore,Chinese foot measures of the past nineteen centuries,1928,1928,,1928-1937,1,1,1.0,
MASTER_00527,1928,NS 59,"Meerkerk, M. E. R. F.","Meerkerk, M. E. R. F.",Literature,Literature and Language,Literature,literature,literature,literature,"A German translation of the Hsi Hsiang Chi, A review",1928,1928,,1928-1937,1,1,1.0,
MASTER_00528,1928,NS 59,"Phelps, D. L.","Phelps, D. L.",Education,Education,Education,education and music,education and music,education,"Place of Music in the Platonic and Confucian systems of moral education, The",1928,1928,,1928-1937,2,2,0.5,
MASTER_00528,1928,NS 59,"Phelps, D. L.","Phelps, D. L.",Music,Arts and Archaeology,Music,education and music,education and music,music,"Place of Music in the Platonic and Confucian systems of moral education, The",1928,1928,,1928-1937,2,2,0.5,
MASTER_00529,1928,NS 59,"Englaender, A. L.","Englaender, A. L.",Geology,Natural Sciences,Geology,geology,geology,geology,"Origin and growth of deserts and the encroachment of the desert on North - China, The",1928,1928,,1928-1937,1,1,1.0,
MASTER_00530,1928,NS 59,"White, L. M.","White, L. M.",Religion,Religion and Philosophy,Religion,religion and mythology,religion and mythology,religion,Early Christianity in Japan,1928,1928,,1928-1937,2,2,0.5,
MASTER_00530,1928,NS 59,"White, L. M.","White, L. M.",Mythology,Anthropology and Social Customs,Mythology,religion and mythology,religion and mythology,mythology,Early Christianity in Japan,1928,1928,,1928-1937,2,2,0.5,
MASTER_00531,1928,NS 59,"Werner, E. T. C.","Werner, E. T. C.",China--Religion,Religion and Philosophy,China--Religion,religion of China,religion of china,religion of china,"Origin of the Chinese priesthood, The",1928,1928,,1928-1937,1,1,1.0,ASCII form of China--Religion
MASTER_00532,1928,NS 59,"Jacot, A. P.","Jacot, A. P.",Botany,Natural Sciences,Botany,botany,botany,botany,Contributions from the Herbarium of the Shantung Christian University,1928,1928,,1928-1937,1,1,1.0,
MASTER_00533,1928,NS 59,Hu Shih（胡适）,Hu Shih（胡适）,Biography,History and Chronology,Biography,biography,biography,biography,"Wang Mang, the socialist emperor of nineteen centuries ago",1928,1928,,1928-1937,1,1,1.0,
MASTER_00534,1928,NS 59,"Biallas, F. X.","Biallas, F. X.",Literature,Literature and Language,Literature,literature and biography,literature and biography,literature,"K'u Yuan, his life and poems",1928,1928,,1928-1937,2,2,0.5,
MASTER_00534,1928,NS 59,"Biallas, F. X.","Biallas, F. X.",Biography,History and Chronology,Biography,literature and biography,literature and biography,biography,"K'u Yuan, his life and poems",1928,1928,,1928-1937,2,2,0.5,
MASTER_00535,1928,NS 59,"Hudson, E.","Hudson, E.",Literature,Literature and Language,Literature,literature,literature,literature,"Kite's message, The",1928,1928,,1928-1937,1,1,1.0,
MASTER_00536,1928,NS 59,"Moule, A. C.","Moule, A. C.","History, Modern",History and Chronology,"History, Modern",modern history - Asia,modern history - asia,modern history,"Murder of Achmach Bailo, The",1928,1928,,1928-1937,2,2,0.5,
MASTER_00536,1928,NS 59,"Moule, A. C.","Moule, A. C.",Asia,Geography and Travel,Asia,modern history - Asia,modern history - asia,asia,"Murder of Achmach Bailo, The",1928,1928,,1928-1937,2,2,0.5,
MASTER_00537,1929,NS 60,Chang Hsin - hai,Chang Hsin-hai（张歆海）,"History, Modern",History and Chronology,"History, Modern",modern history - Asia,modern history - asia,modern history,Some types of Chinese historical thought,1929,1929,,1928-1937,2,2,0.5,
MASTER_00537,1929,NS 60,Chang Hsin - hai,Chang Hsin-hai（张歆海）,Asia,Geography and Travel,Asia,modern history - Asia,modern history - asia,asia,Some types of Chinese historical thought,1929,1929,,1928-1937,2,2,0.5,
MASTER_00538,1929,NS 60,Hu Shih（胡适）,Hu Shih（胡适）,China--Religion,Religion and Philosophy,China--Religion,religion of China,religion of china,religion of china,"Establishment of Confucianism as a state religion during the Han dynasty, The",1929,1929,,1928-1937,1,1,1.0,ASCII form of China--Religion
MASTER_00539,1929,NS 60,"Mason, I.","Mason, I.",Islam,Religion and Philosophy,Islam,Mohammedanism,mohammedanism,mohammedanism,"Mohammedans of China : when, and how they first came, The",1929,1929,,1928-1937,1,1,1.0,LCSH updated term
MASTER_00540,1929,NS 60,"Chatley, H.","Chatley, H.",Ethnology,Anthropology and Social Customs,Ethnology,ethnology and anthropology,ethnology and anthropology,ethnology,Did ancient Chinese culture come from Egypt ?,1929,1929,,1928-1937,2,2,0.5,
MASTER_00540,1929,NS 60,"Chatley, H.","Chatley, H.",Anthropology,Anthropology and Social Customs,Anthropology,ethnology and anthropology,ethnology and anthropology,anthropology,Did ancient Chinese culture come from Egypt ?,1929,1929,,1928-1937,2,2,0.5,
MASTER_00541,1929,NS 60,"Kann, E.","Kann, E.",Economics,"Economy, Trade, and Technology",Economics,political economy,political economy,political economy,"Gold in China : in its historical, practical and financial aspects",1929,1929,,1928-1937,1,1,1.0,User-reviewed category
MASTER_00542,1929,NS 60,"Englaender, A. L.","Englaender, A. L.",Geology,Natural Sciences,Geology,geology,geology,geology,Some notes on Aisa's Ice Age,1929,1929,,1928-1937,1,1,1.0,
MASTER_00543,1929,NS 60,"Edgar, J. H.","Edgar, J. H.",China--Religion,Religion and Philosophy,China--Religion,religion of China,religion of china,religion of china,Did Manicheism influence Lamaism ?,1929,1929,,1928-1937,1,1,1.0,ASCII form of China--Religion
MASTER_00544,1929,NS 60,"Liu, J. C.","Liu, J. C.",Botany,Natural Sciences,Botany,botany,botany,botany,"List of plant names included in the Cowdry Chihli flora, not recorded in the Index Florae Sinensis and its two supplements, A",1929,1929,,1928-1937,1,1,1.0,
MASTER_00545,1929,NS 60,"Talbot, R. M.","Talbot, R. M.",Inscriptions,Inscriptions and Miscellaneous,Inscriptions,inscriptions,inscriptions,inscriptions,"List of legible inscriptions on stones in the foreign cemetery on Double Island, Swatow, 1922",1929,1929,,1928-1937,1,1,1.0,Reviewed category: inscriptions
MASTER_00546,1929,NS 60,"Morgan, E.","Morgan, E.",Art,Arts and Archaeology,Art,fine arts,fine arts,fine arts,"The George Eumorfopoulos collection : catalogue of the Chinese and Corean bronzes, sculpture, jades, jewellery and miscellaneous objects : by W. Percival Yetts, A",1929,1929,,1928-1937,1,1,1.0,LCSH standard form
MASTER_00547,1930,NS 61,"Buxton, D.","Buxton, D.","History, Ancient",History and Chronology,"History, Ancient",ancient history,ancient history,ancient history,"Light thrown on ancient Chinese history by recent archaeological discoveries, The *",1930,1930,,1928-1937,1,1,1.0,
MASTER_00548,1930,NS 61,"Vacca, G.","Vacca, G.",Science,Natural Sciences,Science,science in general,science in general,science in general,Some points on the history of science in China *,1930,1930,,1928-1937,1,1,1.0,
MASTER_00549,1930,NS 61,"Fischer, E. S.","Fischer, E. S.",Geography,Geography and Travel,Geography,geography and travels - Asia,geography and travels - asia,geography,"Journey to the Tung Ling and a visit to the desecrated Eastern Mausolea of the Ta Tsing dynasty, in 1929, A",1930,1930,,1928-1937,3,3,0.333333333333333,
MASTER_00549,1930,NS 61,"Fischer, E. S.","Fischer, E. S.",Travel,Geography and Travel,Travel,geography and travels - Asia,geography and travels - asia,travels,"Journey to the Tung Ling and a visit to the desecrated Eastern Mausolea of the Ta Tsing dynasty, in 1929, A",1930,1930,,1928-1937,3,3,0.333333333333333,
MASTER_00549,1930,NS 61,"Fischer, E. S.","Fischer, E. S.",Asia,Geography and Travel,Asia,geography and travels - Asia,geography and travels - asia,asia,"Journey to the Tung Ling and a visit to the desecrated Eastern Mausolea of the Ta Tsing dynasty, in 1929, A",1930,1930,,1928-1937,3,3,0.333333333333333,
MASTER_00550,1930,NS 61,"Ferguson, J. C.","Ferguson, J. C.",Literature,Literature and Language,Literature,literature,literature,literature,"Stories in Chinese painting, II",1930,1930,,1928-1937,1,1,1.0,
MASTER_00551,1930,NS 61,"Morgan, E.","Morgan, E.",East Asian languages,Literature and Language,East Asian languages,Far Eastern languages,far eastern languages,far eastern languages,"Language and new thought, or new words for new ideas",1930,1930,,1928-1937,1,1,1.0,LCSH standard form
MASTER_00552,1930,NS 61,"Chatley, H.","Chatley, H.",East Asian languages,Literature and Language,East Asian languages,Far Eastern languages,far eastern languages,far eastern languages,Can Chinese writing be simplified ?,1930,1930,,1928-1937,1,1,1.0,LCSH standard form
MASTER_00553,1930,NS 61,"Wells, H. R.","Wells, H. R.",China--Religion,Religion and Philosophy,China--Religion,religion of China,religion of china,religion of china,"Book of changes and genesis, The",1930,1930,,1928-1937,1,1,1.0,ASCII form of China--Religion
MASTER_00554,1930,NS 61,"Soothill, W. E.","Soothill, W. E.","History, Ancient",History and Chronology,"History, Ancient",ancient history,ancient history,ancient history,Kingship in China *,1930,1930,,1928-1937,1,1,1.0,
MASTER_00555,1930,NS 61,"Bruce, P.","Bruce, P.",China--Religion,Religion and Philosophy,China--Religion,religion of China,religion of china,religion of china,The I - Wei a problem in criticism *,1930,1930,,1928-1937,1,1,1.0,ASCII form of China--Religion
MASTER_00556,1930,NS 61,"Forke, A.","Forke, A.",Philosophy,Religion and Philosophy,Philosophy,philosophy,philosophy,philosophy,"Philosopher Yang Hsiung, The *",1930,1930,,1928-1937,1,1,1.0,
MASTER_00557,1930,NS 61,"Ayscough, F. W.","Ayscough, F. W.",Geography,Geography and Travel,Geography,geography and travels - Asia,geography and travels - asia,geography,"Symbolism of the Forbidden City, Peking, The *",1930,1930,,1928-1937,3,3,0.333333333333333,
MASTER_00557,1930,NS 61,"Ayscough, F. W.","Ayscough, F. W.",Travel,Geography and Travel,Travel,geography and travels - Asia,geography and travels - asia,travels,"Symbolism of the Forbidden City, Peking, The *",1930,1930,,1928-1937,3,3,0.333333333333333,
MASTER_00557,1930,NS 61,"Ayscough, F. W.","Ayscough, F. W.",Asia,Geography and Travel,Asia,geography and travels - Asia,geography and travels - asia,asia,"Symbolism of the Forbidden City, Peking, The *",1930,1930,,1928-1937,3,3,0.333333333333333,
MASTER_00558,1930,NS 61,"Jacot, A. P.","Jacot, A. P.",Botany,Natural Sciences,Botany,botany,botany,botany,Contributions from the Herbarium of the Shantung Christian University,1930,1930,,1928-1937,1,1,1.0,
MASTER_00559,1930,NS 61,"Hauer, Erich","Hauer, Erich",East Asian languages,Literature and Language,East Asian languages,Far Eastern languages,far eastern languages,far eastern languages,Why the sinologue should study manchu ?,1930,1930,,1928-1937,1,1,1.0,LCSH standard form
MASTER_00560,1930,NS 61,"Budd, C.","Budd, C.",Literature,Literature and Language,Literature,literature,literature,literature,Chinese poems,1930,1930,,1928-1937,1,1,1.0,
MASTER_00561,1931,NS 62,Wu Lieh - teh,Wu Lieh-teh（伍连德）,Medicine,Natural Sciences,Medicine,medicine,medicine,medicine,Early days of Western medicine in China,1931,1931,,1928-1937,1,1,1.0,
MASTER_00562,1931,NS 62,Coching Chu（竺可桢）,Coching Chu（竺可桢）,Astronomy,Natural Sciences,Astronomy,astronomy,astronomy,astronomy,Climatic changes during historic time in China,1931,1931,,1928-1937,1,1,1.0,
MASTER_00563,1931,NS 62,"Porterfield, W. M.","Porterfield, W. M.",Botany,Natural Sciences,Botany,botany,botany,botany,Bamboos in China,1931,1931,,1928-1937,1,1,1.0,
MASTER_00564,1931,NS 62,"Ping, C.","Ping, C.",Zoology,Natural Sciences,Zoology,zoology,zoology,zoology,Preliminary notes on the natural history of Nanking,1931,1931,,1928-1937,1,1,1.0,
MASTER_00565,1931,NS 62,"Chatley, H.","Chatley, H.","Chronology, Historical",History and Chronology,"Chronology, Historical",chronology,chronology,chronology,"History of the days of the week, The",1931,1931,,1928-1937,1,1,1.0,LCSH standard form
MASTER_00566,1931,NS 62,"Jacot, A. P.","Jacot, A. P.",Botany,Natural Sciences,Botany,botany,botany,botany,Contributions from the Herbarium of the Shantung Christian University,1931,1931,,1928-1937,1,1,1.0,
MASTER_00567,1931,NS 62,"Abraham, R. D.","Abraham, R. D.",Porcelain,Arts and Archaeology,Porcelain,porcelain,porcelain,porcelain,Chinese pottery and porcelain : an appreciation,1931,1931,,1928-1937,1,1,1.0,
MASTER_00568,1931,NS 62,"Mason, I.","Mason, I.",Islam,Religion and Philosophy,Islam,Mohammedanism and chronology,mohammedanism and chronology,mohammedanism,Chinese - Moslem chronology,1931,1931,,1928-1937,2,2,0.5,LCSH updated term
MASTER_00568,1931,NS 62,"Mason, I.","Mason, I.","Chronology, Historical",History and Chronology,"Chronology, Historical",Mohammedanism and chronology,mohammedanism and chronology,chronology,Chinese - Moslem chronology,1931,1931,,1928-1937,2,2,0.5,LCSH standard form
MASTER_00569,1931,NS 62,"Haward, E.","Haward, E.","History, Modern",History and Chronology,"History, Modern","modern history, geography and travels - Asia","modern history, geography and travels - asia",modern history,"Indian frontier, The",1931,1931,,1928-1937,4,4,0.25,
MASTER_00569,1931,NS 62,"Haward, E.","Haward, E.",Geography,Geography and Travel,Geography,"modern history, geography and travels - Asia","modern history, geography and travels - asia",geography,"Indian frontier, The",1931,1931,,1928-1937,4,4,0.25,
MASTER_00569,1931,NS 62,"Haward, E.","Haward, E.",Travel,Geography and Travel,Travel,"modern history, geography and travels - Asia","modern history, geography and travels - asia",travels,"Indian frontier, The",1931,1931,,1928-1937,4,4,0.25,
MASTER_00569,1931,NS 62,"Haward, E.","Haward, E.",Asia,Geography and Travel,Asia,"modern history, geography and travels - Asia","modern history, geography and travels - asia",asia,"Indian frontier, The",1931,1931,,1928-1937,4,4,0.25,
MASTER_00570,1931,NS 62,Tsai Yuen - Pei,Tsai Yuen-Pei（蔡元培）,Philosophy,Religion and Philosophy,Philosophy,philosophy,philosophy,philosophy,"Chinese nation and the doctrine of the golden mean, The",1931,1931,,1928-1937,1,1,1.0,
MASTER_00571,1931,NS 62,"Gardner, C. S.","Gardner, C. S.",East Asian languages,Literature and Language,East Asian languages,Far Eastern languages,far eastern languages,far eastern languages,"Western transcription of Chinese, The",1931,1931,,1928-1937,1,1,1.0,LCSH standard form
MASTER_00572,1931,NS 62,Lu Yen - Ying,Lu Yen-Ying,China--Religion,Religion and Philosophy,China--Religion,religion of China,religion of china,religion of china,"Confucianism, Democracy and nationalism",1931,1931,,1928-1937,1,1,1.0,ASCII form of China--Religion
MASTER_00573,1931,NS 62,"Morgan, E.","Morgan, E.",Philosophy,Religion and Philosophy,Philosophy,philosophy and religion of China,philosophy and religion of china,philosophy,"Cosmic spirit, The",1931,1931,,1928-1937,2,2,0.5,
MASTER_00573,1931,NS 62,"Morgan, E.","Morgan, E.",China--Religion,Religion and Philosophy,China--Religion,philosophy and religion of China,philosophy and religion of china,religion of china,"Cosmic spirit, The",1931,1931,,1928-1937,2,2,0.5,ASCII form of China--Religion
MASTER_00574,1931,NS 62,"Gapanovich, J. J.","Gapanovich, J. J.",Ethnology,Anthropology and Social Customs,Ethnology,ethnology and anthropology,ethnology and anthropology,ethnology,"Asiatic origin of South American man, The",1931,1931,,1928-1937,2,2,0.5,
