"from","to","author","subject_l2","subject_l1","time_window","article_count","weight","first_year","last_year","titles"
"A_110","S_19","Faber, E.","Botany","Natural Sciences","1898-1907",1,1,1907,1907,"Contribution to the nomenclature of Chinese plants"
"A_127","S_10","Vale, J.","Hydrology","Natural Sciences","1898-1907",2,0.5,1900,1905,"Irrigation of the Ch'eng tu Plain | Irrigation of the Ch'eng tu Plain and beyond *"
"A_121","S_40","BYRON BRENAN","Government","Politics, Government, and Law","1898-1907",1,0.333333333333333,1898,1899,"THE OFFICE OF DISTRICT MAGISTRATE IN CHINA."
"A_124","S_40","Bourne, F. S. A.","Government","Politics, Government, and Law","1898-1907",1,0.333333333333333,1900,1901,"Possible and impossible reforms"
"A_129","S_40","Macklin, W. E.","Government","Politics, Government, and Law","1898-1907",1,0.25,1900,1901,"Mencius and some other reformers of China"
"A_137","S_13","Alabaster, E.","Law","Politics, Government, and Law","1898-1907",1,1,1906,1906,"Notes on Chinese law and practice preceding revision"
"A_125","S_13","Williams, E. T.","Law","Politics, Government, and Law","1898-1907",1,0.5,1907,1907,"Witchcraft in the Chinese penal code"
"A_121","S_41","BYRON BRENAN","Political science--Philosophy","Politics, Government, and Law","1898-1907",1,0.333333333333333,1898,1899,"THE OFFICE OF DISTRICT MAGISTRATE IN CHINA."
"A_124","S_41","Bourne, F. S. A.","Political science--Philosophy","Politics, Government, and Law","1898-1907",1,0.333333333333333,1900,1901,"Possible and impossible reforms"
"A_129","S_41","Macklin, W. E.","Political science--Philosophy","Politics, Government, and Law","1898-1907",1,0.25,1900,1901,"Mencius and some other reformers of China"
"A_55","S_21","Moule, G. E.","Confucianism","Religion and Philosophy","1898-1907",1,0.5,1900,1901,"Notes on the Ting - chi, or half - yearly sacrifice to Confucius *"
"A_36","S_27","Martin, W. A. P.","Judaism","Religion and Philosophy","1898-1907",1,1,1906,1906,"Jewish monument at Kaifungfu, The"
"A_1","S_9","Edkins, J.","Philosophy","Religion and Philosophy","1898-1907",1,1,1900,1901,"Siun King, the philosopher, and his relations with contemporary schools of thought"
"A_119","S_9","Forke, A.","Philosophy","Religion and Philosophy","1898-1907",1,1,1901,1902,"Chinese sophists, The"
"A_129","S_9","Macklin, W. E.","Philosophy","Religion and Philosophy","1898-1907",1,0.25,1900,1901,"Mencius and some other reformers of China"
"A_129","S_36","Macklin, W. E.","Religion","Religion and Philosophy","1898-1907",1,0.25,1900,1901,"Mencius and some other reformers of China"
"A_125","S_36","Williams, E. T.","Religion","Religion and Philosophy","1898-1907",1,1,1900,1901,"Some popular religious literature of the Chinese"
"A_157","S_4","Edgar, J. H.","Anthropology","Anthropology and Social Customs","1908-1917",1,0.5,1917,1917,"Country and some customs of the Szechwan Mantze, The"
"A_157","S_3","Edgar, J. H.","Ethnology","Anthropology and Social Customs","1908-1917",1,0.5,1917,1917,"Country and some customs of the Szechwan Mantze, The"
"A_149","S_25","Hodous, L.","Manners and customs","Anthropology and Social Customs","1908-1917",2,2,1912,1915,"Great Summer Festival of China as observed in Foochow, The | Ch'ing Ming Festival, The"
"A_146","S_25","Reymond, C. du Bois","Manners and customs","Anthropology and Social Customs","1908-1917",1,1,1912,1912,"Notes on Chinese archery"
"A_144","S_25","Torrance, T.","Manners and customs","Anthropology and Social Customs","1908-1917",1,1,1910,1910,"Burial customs in Sz - chuan *"
"A_149","S_17","Hodous, L.","Mythology","Anthropology and Social Customs","1908-1917",1,1,1917,1917,"Dragon, The"
"A_167","S_17","Parker, A. P.","Mythology","Anthropology and Social Customs","1908-1917",1,0.5,1916,1916,"Some notes on the history and folk lore of old Shanghai"
"A_140","S_24","Alexeieff, V.","Archaeology","Arts and Archaeology","1908-1917",1,1,1909,1909,"Archaeological survey of the environs of China's ancient capitals"
"A_158","S_24","Couling, S.","Archaeology","Arts and Archaeology","1908-1917",1,1,1914,1914,"Oracle - bones from Honan, The *"
"A_157","S_24","Edgar, J. H.","Archaeology","Arts and Archaeology","1908-1917",1,1,1917,1917,"Stone implements on the Upper Yangtze and Min Rivers *"
"A_150","S_24","McCormick, F.","Archaeology","Arts and Archaeology","1908-1917",1,0.5,1912,1912,"China's monuments"
"A_139","S_24","Moule, A. C.","Archaeology","Arts and Archaeology","1908-1917",2,0.583333333333333,1910,1912,"Christian monument at Hsi - an - fu, The | T'ai Shan *"
"A_146","S_24","Reymond, C. du Bois","Archaeology","Arts and Archaeology","1908-1917",1,0.5,1914,1914,"Chinese sun - dial, A *"
"A_148","S_24","Stanley, A.","Archaeology","Arts and Archaeology","1908-1917",2,0.75,1915,1917,"Putoshan * | Method of making ink rubbings, The *"
"A_147","S_24","Warren, G. G.","Archaeology","Arts and Archaeology","1908-1917",1,0.333333333333333,1912,1912,"Three sites in Hunan connected with the classical legendary history of China *"
"A_158","S_28","Couling, S.","Architecture","Arts and Archaeology","1908-1917",1,1,1915,1915,"Chinese pagodas"
"A_150","S_45","McCormick, F.","Art","Arts and Archaeology","1908-1917",1,0.5,1912,1912,"China's monuments"
"A_139","S_45","Moule, A. C.","Art","Arts and Archaeology","1908-1917",2,0.583333333333333,1910,1912,"Christian monument at Hsi - an - fu, The | T'ai Shan *"
"A_146","S_45","Reymond, C. du Bois","Art","Arts and Archaeology","1908-1917",1,0.5,1914,1914,"Chinese sun - dial, A *"
"A_148","S_45","Stanley, A.","Art","Arts and Archaeology","1908-1917",2,0.75,1915,1917,"Putoshan * | Method of making ink rubbings, The *"
"A_147","S_45","Warren, G. G.","Art","Arts and Archaeology","1908-1917",1,0.333333333333333,1912,1912,"Three sites in Hunan connected with the classical legendary history of China *"
"A_133","S_48","Ferguson, J. C.","Bronzes","Arts and Archaeology","1908-1917",2,2,1916,1917,"Early Chinese bronzes * | Four examples of Chinese bronze statuary *"
"A_148","S_46","Stanley, A.","Decorative arts","Arts and Archaeology","1908-1917",4,3.5,1912,1914,"Chinese art metal work * | Chinese embroidery and other textile work * | Chinese Embroidery and Other Art Textile Work | Chinese wood carving *"
"A_29","S_8","Kingsmill, T. W.","Music","Arts and Archaeology","1908-1917",1,1,1910,1910,"Music of China, The *"
"A_139","S_8","Moule, A. C.","Music","Arts and Archaeology","1908-1917",1,1,1908,1908,"List of the musical and other sound - producing instruments of the Chinese, A *"
"A_148","S_8","Stanley, A.","Music","Arts and Archaeology","1908-1917",1,0.25,1915,1915,"Putoshan *"
"A_174","S_2","Ros, G.","Numismatics","Arts and Archaeology","1908-1917",1,1,1917,1917,"Coins of the Republic of China *"
"A_133","S_47","Ferguson, J. C.","Painting","Arts and Archaeology","1908-1917",2,2,1914,1917,""" Ink Remains "", by An I - chou | "" Ink Remains "" by An I - chou, See also N. Q."
"A_175","S_49","Segalen, V.","Sculpture","Arts and Archaeology","1908-1917",1,1,1917,1917,"Recent discoveries in ancient Chinese sculpture *"
"A_141","S_6","Arnold, J. H.","Travel","Geography and Travel","1908-1917",1,1,1909,1909,"The Ascent of Mt. Morrison (Niitaka Yama),"
"A_157","S_6","Edgar, J. H.","Travel","Geography and Travel","1908-1917",2,1,1914,1914,"from Batang to Menkong * Through the land of deep corrosions | The Great wall"
"A_139","S_6","Moule, A. C.","Travel","Geography and Travel","1908-1917",1,0.25,1912,1912,"T'ai Shan *"
"A_153","S_6","Shields, E. T.","Travel","Geography and Travel","1908-1917",1,1,1913,1913,"Omei San : the sacred mountain of West China"
"A_139","S_32","Moule, A. C.","Chronology, Historical","History and Chronology","1908-1917",1,1,1914,1914,"Table of the Emperors of the Yuan Dynasty, A"
"A_168","S_30","Latourette, K. S.","History","History and Chronology","1908-1917",1,1,1916,1916,"Survey of the work by Western students of Chinese history"
"A_167","S_30","Parker, A. P.","History","History and Chronology","1908-1917",1,0.5,1916,1916,"Some notes on the history and folk lore of old Shanghai"
"A_76","S_30","Parker, E. H.","History","History and Chronology","1908-1917",1,1,1913,1913,"Mongolia after the Genghizides and before the Manchus"
"A_148","S_30","Stanley, A.","History","History and Chronology","1908-1917",1,0.5,1913,1913,"Chinese Embroidery and Other Art Textile Work"
"A_151","S_30","Timothy Richard.Litt.D.","History","History and Chronology","1908-1917",1,0.5,1913,1913,"One of the World's Literary Masterpieces"
"A_147","S_30","Warren, G. G.","History","History and Chronology","1908-1917",1,0.333333333333333,1912,1912,"Three sites in Hunan connected with the classical legendary history of China *"
"A_145","S_18","Williams, F. W. (ed.)","History, Modern (20th century)","History and Chronology","1908-1917",1,1,1911,1911,"The journal of the S. Wells Williams (April 1858 - January 1860)"
"A_159","S_7",""" Ardsheal "" Sections i - xix *","Language and languages","Literature and Language","1908-1917",1,1,1914,1914,"Reminiscenes of a Chinese Viceroy's secretary"
"A_161","S_7","Bradley, C. B.","Language and languages","Literature and Language","1908-1917",1,1,1915,1915,"Tone - accents of two Chinese dialects, The *"
"A_158","S_7","Couling, S.","Language and languages","Literature and Language","1908-1917",1,1,1917,1917,"Morrison Library, The G. E."
"A_173","S_7","Lanning, G.","Language and languages","Literature and Language","1908-1917",1,1,1917,1917,"Kinship of the English and Chinese languages, The"
"A_151","S_7","Timothy Richard.Litt.D.","Language and languages","Literature and Language","1908-1917",1,1,1913,1913,"Introduction to a great Chinese epic or religious allegory by Ch'iu Ch'ang Ch ' un"
"A_162","S_7","Translated by "" Ardsheal "" Sections","Language and languages","Literature and Language","1908-1917",1,1,1915,1915,"Reminiscenes of a Chinese Viceroy's secretary"
"A_147","S_7","Warren, G. G.","Language and languages","Literature and Language","1908-1917",1,1,1916,1916,"M.Chavannes ' editions of Ssu - ma Chien"
"A_151","S_33","Timothy Richard.Litt.D.","Literature","Literature and Language","1908-1917",1,0.5,1913,1913,"One of the World's Literary Masterpieces"
"A_163","S_29","Tyler, W. F.","Astronomy","Natural Sciences","1908-1917",1,1,1915,1915,"On a large meteorite February 13, 1915 *"
"A_164","S_19","Ward, F. K.","Botany","Natural Sciences","1908-1917",1,1,1916,1916,"Notes on the flora of the W. Ssuch ' uan Mountains"
"A_157","S_20","Edgar, J. H.","Geology","Natural Sciences","1908-1917",1,0.5,1914,1914,"from Batang to Menkong * Through the land of deep corrosions"
"A_157","S_10","Edgar, J. H.","Hydrology","Natural Sciences","1908-1917",1,0.5,1914,1914,"The Great wall"
"A_157","S_5","Edgar, J. H.","Meteorology","Natural Sciences","1908-1917",1,1,1914,1914,"Notes on temperatures in high altitudes on the Tibetan border"
"A_165","S_12","Annandale, N.","Zoology","Natural Sciences","1908-1917",1,1,1916,1916,"Freshwater sponges from the T'ai Hu (Great Lake) of the Kiangsu Province, China"
"A_172","S_12","Laver, H. E.","Zoology","Natural Sciences","1908-1917",1,1,1917,1917,"Land birds and others met with at sea off the coast of China in 1915"
"A_154","S_12","N. G. Moffett, L. I. and Gee,","Zoology","Natural Sciences","1908-1917",1,1,1913,1913,"Check list of birds of the Lower Yangtze valley from Hankow to the sea"
"A_155","S_12","Richmond, C. W.","Zoology","Natural Sciences","1908-1917",1,1,1913,1913,"Appendix"
"A_166","S_12","Sowerby, A. de C.","Zoology","Natural Sciences","1908-1917",1,1,1916,1916,"Recent research upon the mammalia of North China"
"A_148","S_12","Stanley, A.","Zoology","Natural Sciences","1908-1917",2,2,1914,1916,"Collection of Chinese reptiles in the Shanghai Museum, The | Two new species of Chinese snakes *"
"A_142","S_12","Touche, J. D. D. La","Zoology","Natural Sciences","1908-1917",1,1,1909,1909,"Collection of birds in the Shanghai Museum, The"
"A_160","S_13","Lobingier, C. S.","Law","Politics, Government, and Law","1908-1917",1,1,1914,1914,"Bibliographical introduction to the study of Chinese law, A"
"A_76","S_13","Parker, E. H.","Law","Politics, Government, and Law","1908-1917",1,1,1909,1909,"The Principles of Chinese law and equity,"
"A_169","S_1","Inglis, J. W.","Buddhism","Religion and Philosophy","1908-1917",2,2,1917,1917,"Vows of Amida, The | Nestorian share in Buddhist translation, The"
"A_148","S_1","Stanley, A.","Buddhism","Religion and Philosophy","1908-1917",1,0.25,1915,1915,"Putoshan *"
"A_139","S_23","Moule, A. C.","Christianity","Religion and Philosophy","1908-1917",3,2.33333333333333,1910,1915,"Notices of the Nestorian missions from Chinese sources other than the Christian monument * | Christian monument at Hsi - an - fu, The | Notices of Christianity in China. Extracted from Marco Polo *"
"A_143","S_21","Hall, J. C.","Confucianism","Religion and Philosophy","1908-1917",1,1,1910,1910,"Confucian reformers in Japan in the 18th Century, The (Trans. of Dazai's "" Exposition of Doctrine "")"
"A_125","S_21","Williams, E. T.","Confucianism","Religion and Philosophy","1908-1917",1,1,1913,1913,"State religion of china during the Manchu Dynasty, The *"
"A_152","S_9","Henke, F. G.","Philosophy","Religion and Philosophy","1908-1917",1,1,1913,1913,"The philosophy of Wang Yang Ming"
"A_171","S_36","Ayscough, F. W.","Religion","Religion and Philosophy","1908-1917",1,1,1917,1917,"Shrines of History. Peak of the East T'ai Shan *"
"A_170","S_36","Chatley, H.","Religion","Religion and Philosophy","1908-1917",1,1,1917,1917,"Magical practice in China"
"A_139","S_36","Moule, A. C.","Religion","Religion and Philosophy","1908-1917",1,0.25,1912,1912,"T'ai Shan *"
"A_176","S_36","Wright, H. K.","Religion","Religion and Philosophy","1908-1917",1,1,1917,1917,"Religious element in the Tso Chuan, The"
"A_156","S_43","Wilhelm, R.","Taoism","Religion and Philosophy","1908-1917",1,1,1914,1914,"On the Sources of Chinese Taoism"
"A_194","S_4","Dodd, W. C.","Anthropology","Anthropology and Social Customs","1918-1927",1,0.333333333333333,1920,1920,"Relation of Chinese and Siamese, The *"
"A_157","S_4","Edgar, J. H.","Anthropology","Anthropology and Social Customs","1918-1927",1,0.5,1922,1922,"Notes on names of non - Chinese tribes in Western Szechwan"
"A_133","S_4","Ferguson, J. C.","Anthropology","Anthropology and Social Customs","1918-1927",1,0.5,1924,1924,"Southern Migration of the Sung Dynasty"
"A_198","S_4","Kemp, E. G.","Anthropology","Anthropology and Social Customs","1918-1927",1,0.333333333333333,1921,1921,"Highways and byways of Kweichow, The *"
"A_187","S_4","Kliene, C.","Anthropology","Anthropology and Social Customs","1918-1927",1,0.5,1923,1923,"Some similarities in Chinese and ancient Egyptian culture"
"A_232","S_4","Kojeuroff, G. P.","Anthropology","Anthropology and Social Customs","1918-1927",1,0.5,1927,1927,"Some contributions to the anthropology of the buriats"
"A_160","S_4","Lobingier, C. S.","Anthropology","Anthropology and Social Customs","1918-1927",1,0.5,1919,1919,"Early Malays and their neighbours, The"
"A_196","S_4","Moninger, M. M.","Anthropology","Anthropology and Social Customs","1918-1927",1,0.5,1921,1921,"Hainanese Miao, The *"
"A_216","S_4","Shirokogoroff, S. M.","Anthropology","Anthropology and Social Customs","1918-1927",2,1,1924,1926,"Who are the Northern Chinese ? | Northern Tungus migrations in the Far East"
"A_197","S_4","Wilkinson, H. P.","Anthropology","Anthropology and Social Customs","1918-1927",1,0.333333333333333,1921,1921,"Exogamy in China"
"A_194","S_3","Dodd, W. C.","Ethnology","Anthropology and Social Customs","1918-1927",1,0.333333333333333,1920,1920,"Relation of Chinese and Siamese, The *"
"A_157","S_3","Edgar, J. H.","Ethnology","Anthropology and Social Customs","1918-1927",1,0.5,1922,1922,"Notes on names of non - Chinese tribes in Western Szechwan"
"A_133","S_3","Ferguson, J. C.","Ethnology","Anthropology and Social Customs","1918-1927",1,0.5,1924,1924,"Southern Migration of the Sung Dynasty"
"A_198","S_3","Kemp, E. G.","Ethnology","Anthropology and Social Customs","1918-1927",1,0.333333333333333,1921,1921,"Highways and byways of Kweichow, The *"
"A_187","S_3","Kliene, C.","Ethnology","Anthropology and Social Customs","1918-1927",1,0.5,1923,1923,"Some similarities in Chinese and ancient Egyptian culture"
"A_232","S_3","Kojeuroff, G. P.","Ethnology","Anthropology and Social Customs","1918-1927",1,0.5,1927,1927,"Some contributions to the anthropology of the buriats"
"A_160","S_3","Lobingier, C. S.","Ethnology","Anthropology and Social Customs","1918-1927",1,0.5,1919,1919,"Early Malays and their neighbours, The"
"A_196","S_3","Moninger, M. M.","Ethnology","Anthropology and Social Customs","1918-1927",1,0.5,1921,1921,"Hainanese Miao, The *"
"A_216","S_3","Shirokogoroff, S. M.","Ethnology","Anthropology and Social Customs","1918-1927",2,1,1924,1926,"Who are the Northern Chinese ? | Northern Tungus migrations in the Far East"
"A_197","S_3","Wilkinson, H. P.","Ethnology","Anthropology and Social Customs","1918-1927",1,0.333333333333333,1921,1921,"Exogamy in China"
"A_171","S_51","Ayscough, F. W.","Folklore","Anthropology and Social Customs","1918-1927",1,0.5,1924,1924,"Cult of the Ch'eng Huang Lao Yeh"
"A_170","S_51","Chatley, H.","Folklore","Anthropology and Social Customs","1918-1927",1,1,1924,1924,"Dead Hand in China, The"
"A_218","S_51","Mironov, N. D. and Shirokogoroff, S. M.","Folklore","Anthropology and Social Customs","1918-1927",1,1,1924,1924,"Sramana - Shaman"
"A_179","S_25","Harding, H. L.","Manners and customs","Anthropology and Social Customs","1918-1927",1,1,1918,1918,"On a method of divination practised at Foochow"
"A_149","S_25","Hodous, L.","Manners and customs","Anthropology and Social Customs","1918-1927",1,1,1918,1918,"Kite Festival in Foochow, China, The"
"A_181","S_25","Hutson J.","Manners and customs","Anthropology and Social Customs","1918-1927",2,0.5,1922,1923,"Shuh country, The | The Shuh country"
"A_183","S_25","Morgan, E.","Manners and customs","Anthropology and Social Customs","1918-1927",1,1,1923,1923,"How tonnage was measured in ancient China"
"A_180","S_25","Ottewill, H. A.","Manners and customs","Anthropology and Social Customs","1918-1927",1,1,1918,1918,"Note on the Tu Ti'en Hui held at Chinkiang on the 31st May, 1917"
"A_197","S_25","Wilkinson, H. P.","Manners and customs","Anthropology and Social Customs","1918-1927",1,0.333333333333333,1921,1921,"Exogamy in China"
"A_229","S_17","G. S. S. G.","Mythology","Anthropology and Social Customs","1918-1927",1,0.333333333333333,1926,1926,"Some notes on the remains of a phallic shrine in Japan"
"A_215","S_17","Heeren, J. J.","Mythology","Anthropology and Social Customs","1918-1927",1,0.5,1925,1925,"Some new light on the life and times of Bishop Della Chiesa"
"A_229","S_57","G. S. S. G.","Antiquities","Arts and Archaeology","1918-1927",1,0.333333333333333,1926,1926,"Some notes on the remains of a phallic shrine in Japan"
"A_133","S_24","Ferguson, J. C.","Archaeology","Arts and Archaeology","1918-1927",1,0.5,1923,1923,"Culture, the basis of Chinese art"
"A_193","S_24","Howell, E. B.","Archaeology","Arts and Archaeology","1918-1927",1,0.5,1919,1919,"Exhibition of pictures by a Russian artist, An *"
"A_181","S_24","Hutson J.","Archaeology","Arts and Archaeology","1918-1927",3,1,1920,1923,"Chinese ideas of antiques | Shuh country, The | The Shuh country"
"A_148","S_24","Stanley, A.","Archaeology","Arts and Archaeology","1918-1927",1,0.5,1920,1920,"Greek and Chinese art ideals"
"A_231","S_45","Abraham, R. D.","Art","Arts and Archaeology","1918-1927",1,1,1927,1927,"Motives of Chinese art, The"
"A_133","S_45","Ferguson, J. C.","Art","Arts and Archaeology","1918-1927",1,0.5,1923,1923,"Culture, the basis of Chinese art"
"A_193","S_45","Howell, E. B.","Art","Arts and Archaeology","1918-1927",1,0.5,1919,1919,"Exhibition of pictures by a Russian artist, An *"
"A_181","S_45","Hutson J.","Art","Arts and Archaeology","1918-1927",3,1,1920,1923,"Chinese ideas of antiques | Shuh country, The | The Shuh country"
"A_148","S_45","Stanley, A.","Art","Arts and Archaeology","1918-1927",1,0.5,1920,1920,"Greek and Chinese art ideals"
"A_133","S_47","Ferguson, J. C.","Painting","Arts and Archaeology","1918-1927",1,1,1918,1918,"Ku K'ai - chih's scroll in the British Museum *"
"A_188","S_16","Yan Taz Chiu","Commerce","Economy, Trade, and Technology","1918-1927",1,0.25,1919,1919,"Chemical industry in Kwangtung Province"
"A_171","S_34","Ayscough, F. W.","Economics","Economy, Trade, and Technology","1918-1927",1,0.25,1921,1921,"Notes on the symbolism of the Purple Forbidden City *"
"A_188","S_15","Yan Taz Chiu","Industries","Economy, Trade, and Technology","1918-1927",1,0.25,1919,1919,"Chemical industry in Kwangtung Province"
"A_157","S_52","Edgar, J. H.","Asia","Geography and Travel","1918-1927",1,0.333333333333333,1926,1926,"Tibetan and his environment : an interpretation, The"
"A_133","S_52","Ferguson, J. C.","Asia","Geography and Travel","1918-1927",1,0.5,1926,1926,"General survey of standard Chinese histories"
"A_77","S_52","Hosie, A.","Asia","Geography and Travel","1918-1927",1,0.333333333333333,1926,1926,"Map of China in the making, A"
"A_220","S_52","MacNair, H. F.","Asia","Geography and Travel","1918-1927",1,0.5,1925,1925,"Some observation on China's international relations"
"A_139","S_52","Moule, A. C.","Asia","Geography and Travel","1918-1927",1,0.5,1927,1927,"Siege of Saianfu and the murder of Achmach Bailo, The"
"A_144","S_52","Torrance, T.","Asia","Geography and Travel","1918-1927",1,0.333333333333333,1924,1924,"History of Shuh a free translation of the Shuh Chi"
"A_199","S_52","Werner, E. T. C.","Asia","Geography and Travel","1918-1927",1,0.333333333333333,1925,1925,"Burial place of Genghis Kwan, The"
"A_157","S_37","Edgar, J. H.","Geography","Geography and Travel","1918-1927",1,0.333333333333333,1926,1926,"Tibetan and his environment : an interpretation, The"
"A_77","S_37","Hosie, A.","Geography","Geography and Travel","1918-1927",1,0.333333333333333,1926,1926,"Map of China in the making, A"
"A_109","S_37","Morse, H. B.","Geography","Geography and Travel","1918-1927",1,1,1921,1921,"Lampacao, a mystery of the Far East"
"A_144","S_37","Torrance, T.","Geography","Geography and Travel","1918-1927",1,0.333333333333333,1924,1924,"History of Shuh a free translation of the Shuh Chi"
"A_199","S_37","Werner, E. T. C.","Geography","Geography and Travel","1918-1927",1,0.333333333333333,1925,1925,"Burial place of Genghis Kwan, The"
"A_171","S_6","Ayscough, F. W.","Travel","Geography and Travel","1918-1927",2,1.25,1921,1923,"Notes on the symbolism of the Purple Forbidden City * | Preliminary notes on the literary background of the "" Great River """
"A_157","S_6","Edgar, J. H.","Travel","Geography and Travel","1918-1927",1,0.333333333333333,1926,1926,"Tibetan and his environment : an interpretation, The"
"A_184","S_6","Edmunds, C. K.","Travel","Geography and Travel","1918-1927",1,1,1919,1919,"Thirty thousand miles in China *"
"A_213","S_6","Fischer, E. S.","Travel","Geography and Travel","1918-1927",1,1,1923,1923,"Modern travel from Tai Yuan Fu via Mount Wu Tai to the Mongolian frontier"
"A_77","S_6","Hosie, A.","Travel","Geography and Travel","1918-1927",1,0.333333333333333,1926,1926,"Map of China in the making, A"
"A_198","S_6","Kemp, E. G.","Travel","Geography and Travel","1918-1927",1,0.333333333333333,1921,1921,"Highways and byways of Kweichow, The *"
"A_192","S_6","King, G. E.","Travel","Geography and Travel","1918-1927",1,1,1919,1919,"Notes on Kansu"
"A_144","S_6","Torrance, T.","Travel","Geography and Travel","1918-1927",1,0.333333333333333,1924,1924,"History of Shuh a free translation of the Shuh Chi"
"A_199","S_6","Werner, E. T. C.","Travel","Geography and Travel","1918-1927",1,0.333333333333333,1925,1925,"Burial place of Genghis Kwan, The"
"A_214","S_35","Darroch, J.","Biography","History and Chronology","1918-1927",1,1,1923,1923,"A page of ancient Chinese history"
"A_230","S_35","Leung, G. K.","Biography","History and Chronology","1918-1927",1,0.5,1927,1927,"Mei Lan - Fang (the man and his art)"
"A_183","S_35","Morgan, E.","Biography","History and Chronology","1918-1927",1,1,1927,1927,"Chou - kung ; The Duke of Chou"
"A_228","S_35","Teesdale, J. H.","Biography","History and Chronology","1918-1927",1,1,1926,1926,"Li Sin Cheng, the Chung Wang or "" Faithful Prince """
"A_194","S_30","Dodd, W. C.","History","History and Chronology","1918-1927",1,0.333333333333333,1920,1920,"Relation of Chinese and Siamese, The *"
"A_181","S_30","Hutson J.","History","History and Chronology","1918-1927",2,0.5,1922,1923,"Shuh country, The | The Shuh country"
"A_173","S_30","Lanning, G.","History","History and Chronology","1918-1927",1,1,1920,1920,"Names and nicknames of the Shanghai settlements"
"A_183","S_56","Morgan, E.","History, Ancient","History and Chronology","1918-1927",1,1,1926,1926,"League of nations in ancient China"
"A_133","S_55","Ferguson, J. C.","History, Modern","History and Chronology","1918-1927",1,0.5,1926,1926,"General survey of standard Chinese histories"
"A_220","S_55","MacNair, H. F.","History, Modern","History and Chronology","1918-1927",1,0.5,1925,1925,"Some observation on China's international relations"
"A_139","S_55","Moule, A. C.","History, Modern","History and Chronology","1918-1927",1,0.5,1927,1927,"Siege of Saianfu and the murder of Achmach Bailo, The"
"A_225","S_54","Gillis, I. V.","East Asian languages","Literature and Language","1918-1927",1,1,1925,1925,"Critical review of Chalfant's notes upon the "" Shuo Wen """
"A_216","S_54","Shirokogoroff, S. M.","East Asian languages","Literature and Language","1918-1927",1,1,1924,1924,"Critical bibliographical notes : study of the Tungus languages"
"A_171","S_7","Ayscough, F. W.","Language and languages","Literature and Language","1918-1927",1,1,1920,1920,"Chinese poetry and its connotations *"
"A_210","S_7","Budd, C.","Language and languages","Literature and Language","1918-1927",1,1,1923,1923,"Snowstorm, A"
"A_133","S_7","Ferguson, J. C.","Language and languages","Literature and Language","1918-1927",2,2,1919,1922,"Recent books by a Chinese scholar | "" Fir - flower Tablets """
"A_200","S_7","Fletcher, W. J. B.","Language and languages","Literature and Language","1918-1927",2,2,1921,1921,"Trip to Hua Kang, A | Song of a skirt, The"
"A_203","S_7","Gaunt, T.","Language and languages","Literature and Language","1918-1927",1,1,1922,1922,"Ling Yin monastery poem"
"A_202","S_7","Hudson, E.","Language and languages","Literature and Language","1918-1927",4,4,1922,1923,"Lan - tsih * | Drought, The | Then and now | Night in the mountains, A"
"A_211","S_7","Jamieson, C. A.","Language and languages","Literature and Language","1918-1927",1,1,1923,1923,"Chu - goh Leang and the arrows"
"A_187","S_7","Kliene, C.","Language and languages","Literature and Language","1918-1927",2,2,1919,1921,"Land of Peach Bloom, The | Marriage maker, The"
"A_185","S_7","Williams, C. A. S.","Language and languages","Literature and Language","1918-1927",1,1,1919,1919,"Chinese metaphorical zoology"
"A_133","S_33","Ferguson, J. C.","Literature","Literature and Language","1918-1927",1,1,1925,1925,"Stories in Chinese paintings, I"
"A_202","S_33","Hudson, E.","Literature","Literature and Language","1918-1927",1,1,1927,1927,"Little Lu - fu, and looking at a painting by Wang - tzu"
"A_230","S_33","Leung, G. K.","Literature","Literature and Language","1918-1927",1,0.5,1927,1927,"Mei Lan - Fang (the man and his art)"
"A_221","S_33","Sheppard, G. W. (ed.)","Literature","Literature and Language","1918-1927",1,1,1925,1925,"Edict of Ch ' in Shih Huang, A"
"A_186","S_14","Skvortzow, B. W.","Agriculture","Natural Sciences","1918-1927",4,1.33333333333333,1919,1922,"Notes on the agriculture, botany and the zoology of China, Sections i - xxxii * | Notes on the agriculture, botany and the zoology of China, Sections xxxiii- xxxviii * | Notes on the agriculture, botany and the zoology of China, Sections xxxix - xlvi * | Notes on the agriculture, botany and the zoology of China, Sections xlvii - xlix *"
"A_144","S_14","Torrance, T.","Agriculture","Natural Sciences","1918-1927",1,1,1924,1924,"Origin and history of the irrigation work of the Chengtu Plain"
"A_188","S_14","Yan Taz Chiu","Agriculture","Natural Sciences","1918-1927",1,0.25,1919,1919,"Chemical industry in Kwangtung Province"
"A_208","S_19","Cowdry, N. H.","Botany","Natural Sciences","1918-1927",1,1,1922,1922,"Plants from Peitaiho"
"A_191","S_19","Gee, N. G.","Botany","Natural Sciences","1918-1927",1,0.5,1919,1919,"Beginning of the study of the flora and fauna of Soochow and vicinity, A"
"A_205","S_19","Hers, J.","Botany","Natural Sciences","1918-1927",1,1,1922,1922,"Chinese names of plants ; a preliminary list of the trees and shrubs of North Honan"
