from,to,author,subject_l2,subject_l1,master_id,title,volume,year_start,year_end,time_window,subject_weight,subject_raw
A_70,S_18,"Cordier, H.","History, Modern (20th century)",History and Chronology,MASTER_00136,Narrative of recent events in Tong - king,NS 9,1875,1875,1868-1877,1.0,contemporary history
A_3,S_22,"Macgowan, D. J.",Medicine,Natural Sciences,MASTER_00137,Notes on Chinese toxicology,NS 9,1875,1875,1868-1877,1.0,medicine
A_71,S_38,"Palladius, A.",Geography,Geography and Travel,MASTER_00138,"Elucidations of Marco Polo's travels in North China, drawn from Chinese sources",NS 10,1876,1876,1868-1877,1.0,geography
A_72,S_6,"Holcombe, C.",Travel,Geography and Travel,MASTER_00139,Notes made on a tour through Shan - hsi and Shen - hsi,NS 10,1876,1876,1868-1877,1.0,travel and general descriptions
A_29,S_3,"Kingsmill, T. W.",Ethnology,Anthropology and Social Customs,MASTER_00140,Short notes on the identification of the Yue - ti and Kiang tribes of ancient Chinese history,NS 10,1876,1876,1868-1877,0.5,ethnology and anthropology
A_29,S_4,"Kingsmill, T. W.",Anthropology,Anthropology and Social Customs,MASTER_00140,Short notes on the identification of the Yue - ti and Kiang tribes of ancient Chinese history,NS 10,1876,1876,1868-1877,0.5,ethnology and anthropology
A_73,S_3,"Bretschneider, E.",Ethnology,Anthropology and Social Customs,MASTER_00141,Notices of the mediaeval geography and history of Central and Western Asia *,NS 10,1876,1876,1868-1877,0.25,"ethnology, anthropology, geography and history"
A_73,S_4,"Bretschneider, E.",Anthropology,Anthropology and Social Customs,MASTER_00141,Notices of the mediaeval geography and history of Central and Western Asia *,NS 10,1876,1876,1868-1877,0.25,"ethnology, anthropology, geography and history"
A_73,S_38,"Bretschneider, E.",Geography,Geography and Travel,MASTER_00141,Notices of the mediaeval geography and history of Central and Western Asia *,NS 10,1876,1876,1868-1877,0.25,"ethnology, anthropology, geography and history"
A_73,S_31,"Bretschneider, E.",History,History and Chronology,MASTER_00141,Notices of the mediaeval geography and history of Central and Western Asia *,NS 10,1876,1876,1868-1877,0.25,"ethnology, anthropology, geography and history"
A_74,S_18,"Little, A. J.","History, Modern (20th century)",History and Chronology,MASTER_00142,"Retrospect of events in China, 1875",NS 10,1876,1876,1868-1877,1.0,contemporary history
A_29,S_3,"Kingsmill, T. W.",Ethnology,Anthropology and Social Customs,MASTER_00145,The Borderlands of geology and history,NS 11,1877,1877,1868-1877,0.25,"ethnology, anthropology, geology and zoology"
A_29,S_4,"Kingsmill, T. W.",Anthropology,Anthropology and Social Customs,MASTER_00145,The Borderlands of geology and history,NS 11,1877,1877,1868-1877,0.25,"ethnology, anthropology, geology and zoology"
A_29,S_20,"Kingsmill, T. W.",Geology,Natural Sciences,MASTER_00145,The Borderlands of geology and history,NS 11,1877,1877,1868-1877,0.25,"ethnology, anthropology, geology and zoology"
A_29,S_12,"Kingsmill, T. W.",Zoology,Natural Sciences,MASTER_00145,The Borderlands of geology and history,NS 11,1877,1877,1868-1877,0.25,"ethnology, anthropology, geology and zoology"
A_75,S_31,"Hobson, H. E.",History,History and Chronology,MASTER_00146,"Fort Zelandia, and the Dutch occupation of Formosa",NS 11,1877,1877,1868-1877,1.0,history
A_76,S_12,"Mollendorf, P. G. von",Zoology,Natural Sciences,MASTER_00147,"The Vertebrata of the Province of Chihli, with notes on Chinese zoological nomenclature",NS 11,1877,1877,1868-1877,1.0,zoology
A_36,S_7,"Martin, W. A. P.",Language and languages,Literature and Language,MASTER_00148,On the Styles of Chinese epistolary composition,NS 11,1877,1877,1868-1877,1.0,literature and language
A_1,S_5,"Edkins, J.",Meteorology,Natural Sciences,MASTER_00149,On Chinese names for boats and boat gear with remarks on the Chinese use of the mariner's compass,NS 11,1877,1877,1868-1877,0.5,meteorology and navigation
A_1,S_41,"Edkins, J.",Navigation,Geography and Travel,MASTER_00149,On Chinese names for boats and boat gear with remarks on the Chinese use of the mariner's compass,NS 11,1877,1877,1868-1877,0.5,meteorology and navigation
A_59,S_26,"Stent, G. C.",Manners and customs,Anthropology and Social Customs,MASTER_00150,Chinese eunuchs,NS 11,1877,1877,1868-1877,1.0,social customs
A_45,S_26,"Mayers, W. F.",Manners and customs,Anthropology and Social Customs,MASTER_00151,On the Stone figures at Chinese tombs and the offering of living sacrifices,NS 12,1878,1878,1878-1887,1.0,social customs
A_77,S_7,"Parker, E. H.",Language and languages,Literature and Language,MASTER_00152,The Comparative study of Chinese dialects,NS 12,1878,1878,1878-1887,1.0,literature and language
A_78,S_5,"Hosie, A.",Meteorology,Natural Sciences,MASTER_00153,"Droughts in China, A. D. 620-1643",NS 12,1878,1878,1878-1887,1.0,meteorology
A_78,S_30,"Hosie, A.",Astronomy,Natural Sciences,MASTER_00154,"Sunspots and sun - shadows observed in China, B. C. 28 - A. D. 1617",NS 12,1878,1878,1878-1887,1.0,astronomy
A_29,S_37,"Kingsmill, T. W.",Religion,Religion and Philosophy,MASTER_00155,"The Ancient language and cult of the Chows ; critical and exegetical notes on the "" Shi- king """,NS 12,1878,1878,1878-1887,0.333333333333333,"religion, literature and language"
A_29,S_34,"Kingsmill, T. W.",Literature,Literature and Language,MASTER_00155,"The Ancient language and cult of the Chows ; critical and exegetical notes on the "" Shi- king """,NS 12,1878,1878,1878-1887,0.333333333333333,"religion, literature and language"
A_29,S_7,"Kingsmill, T. W.",Language and languages,Literature and Language,MASTER_00155,"The Ancient language and cult of the Chows ; critical and exegetical notes on the "" Shi- king """,NS 12,1878,1878,1878-1887,0.333333333333333,"religion, literature and language"
A_79,S_5,"Fritsche, H.",Meteorology,Natural Sciences,MASTER_00156,The Climate of Eastern Asia,NS 12,1878,1878,1878-1887,1.0,meteorology
A_80,S_12,"Fauvel, A. A.",Zoology,Natural Sciences,MASTER_00157,Alligators in China *,NS 13,1879,1879,1878-1887,1.0,zoology
A_81,S_5,"Schulze, F. W.",Meteorology,Natural Sciences,MASTER_00158,Periodical change of terrestrial magnetism *,NS 13,1879,1879,1878-1887,1.0,meteorology
A_76,S_13,"Mollendorf, P. G. von",Law,"Politics, Government, and Law",MASTER_00159,The Family law of the Chinese and its comparative relations with that of other nations,NS 13,1879,1879,1878-1887,0.5,law and social customs
A_76,S_26,"Mollendorf, P. G. von",Manners and customs,Anthropology and Social Customs,MASTER_00159,The Family law of the Chinese and its comparative relations with that of other nations,NS 13,1879,1879,1878-1887,0.5,law and social customs
A_29,S_36,"Kingsmill, T. W.",Biography,History and Chronology,MASTER_00160,"The story of Shun, the Emperor",NS 13,1879,1879,1878-1887,1.0,biographical history and individuals of history
A_29,S_31,"Kingsmill, T. W.",History,History and Chronology,MASTER_00161,The Intercourse of China with Central and Western Asia in the Second Century B.C.,NS 14,1879,1879,1878-1887,1.0,history
A_82,S_23,"Rhein, J.",Inscriptions,Inscriptions and Miscellaneous,MASTER_00162,Rock inscriptions at the north side of Yentai Hill *,NS 14,1879,1879,1878-1887,1.0,inscriptions
A_83,S_2,"Haas, J.",Numismatics,Arts and Archaeology,MASTER_00163,Siamese coinage *,NS 14,1879,1879,1878-1887,1.0,coinage
A_73,S_19,"Bretschneider, E.",Botany,Natural Sciences,MASTER_00164,Early European researches into the flora of China,NS 15,1880,1880,1878-1887,1.0,botany
A_67,S_2,"Bushell, S. W.",Numismatics,Arts and Archaeology,MASTER_00165,Coins of the present dynasty of China *,NS 15,1880,1880,1878-1887,1.0,coinage
A_84,S_9,"Balfour, F. H.",Philosophy,Religion and Philosophy,MASTER_00166,"The "" Naturalistic "" philosophy of China",NS 15,1880,1880,1878-1887,1.0,philosophy
A_85,S_10,"Guppy, H. B.",Hydrology,Natural Sciences,MASTER_00167,"Notes on the hydrology of the Yang - tse, the Yellow River, and the Pei - ho *",NS 16,1881,1881,1878-1887,1.0,hydrology
A_85,S_20,"Guppy, H. B.",Geology,Natural Sciences,MASTER_00168,"Some notes on the geology of Takow, Formosa",NS 16,1881,1881,1878-1887,1.0,geology
A_86,S_5,"Dechevrens, Le P. M.",Meteorology,Natural Sciences,MASTER_00170,"The Climate of Shanghai, its meteorological conditions",NS 16,1881,1881,1878-1887,1.0,meteorology
A_87,S_7,"Giles, H. A.",Language and languages,Literature and Language,MASTER_00171,Notes on Chinese composition,NS 17,1882,1882,1878-1887,1.0,literature and language
A_85,S_20,"Guppy, H. B.",Geology,Natural Sciences,MASTER_00172,On the geology of the neighbourhood of Nagasaki,NS 17,1882,1882,1878-1887,1.0,geology
A_88,S_6,"Anderson, G. C.",Travel,Geography and Travel,MASTER_00173,Notes on the south coast of Saghalien,NS 17,1882,1882,1878-1887,1.0,travel and general descriptions
A_89,S_2,"Toda, E.",Numismatics,Arts and Archaeology,MASTER_00174,Annam and its minor currency,NS 17,1882,1882,1878-1887,1.0,coinage
A_90,S_42,"Hirth, F.",Government,"Politics, Government, and Law",MASTER_00175,The Hoppo - book of 1753,NS 17,1882,1882,1878-1887,0.333333333333333,"government, political economy and political theory"
A_90,S_35,"Hirth, F.",Economics,"Economy, Trade, and Technology",MASTER_00175,The Hoppo - book of 1753,NS 17,1882,1882,1878-1887,0.333333333333333,"government, political economy and political theory"
A_90,S_43,"Hirth, F.",Political science--Philosophy,"Politics, Government, and Law",MASTER_00175,The Hoppo - book of 1753,NS 17,1882,1882,1878-1887,0.333333333333333,"government, political economy and political theory"
A_1,S_31,"Edkins, J.",History,History and Chronology,MASTER_00176,What did the ancient Chinese know of the Greeks and Romans,NS 18,1883,1883,1878-1887,1.0,history
A_91,S_26,"Scherzer, F., trans. Gould, C.",Manners and customs,Anthropology and Social Customs,MASTER_00177,Corea,NS 18,1883,1883,1878-1887,1.0,social customs
A_92,S_20,"Kleinwachter, G.",Geology,Natural Sciences,MASTER_00178,Researches into the geology of Formosa *,NS 18,1883,1883,1878-1887,1.0,geology
A_93,S_6,"Imbault-Huart, C.",Travel,Geography and Travel,MASTER_00179,Fragmens d'un voyage dans l'interieur de la Chine,NS 18,1883,1883,1878-1887,1.0,travel and general descriptions
A_94,S_6,"Morrison, G. J.",Travel,Geography and Travel,MASTER_00180,"Some notes of a trip to Corea, in July and August, 1883",NS 18,1883,1883,1878-1887,1.0,travel and general descriptions
A_85,S_20,"Guppy, H. B.",Geology,Natural Sciences,MASTER_00181,Notes on some dikes at the mouth of the Nankow pass *,NS 18,1883,1883,1878-1887,1.0,geology
A_85,S_14,"Guppy, H. B.",Agriculture,Natural Sciences,MASTER_00182,Samshu - brewing in North China,NS 18,1883,1883,1878-1887,0.333333333333333,"agriculture, industry, and trade"
A_85,S_15,"Guppy, H. B.",Industries,"Economy, Trade, and Technology",MASTER_00182,Samshu - brewing in North China,NS 18,1883,1883,1878-1887,0.333333333333333,"agriculture, industry, and trade"
A_85,S_16,"Guppy, H. B.",Commerce,"Economy, Trade, and Technology",MASTER_00182,Samshu - brewing in North China,NS 18,1883,1883,1878-1887,0.333333333333333,"agriculture, industry, and trade"
A_74,S_6,"Little, A. J.",Travel,Geography and Travel,MASTER_00183,Notes on Szechuen and the Yangtse valley,NS 18,1883,1883,1878-1887,1.0,travel and general descriptions
A_42,S_12,"Gardener, C. T.",Zoology,Natural Sciences,MASTER_00184,"Animal, fossil, mineral and vegetable products of the consular district of Ichang",NS 19 Part 1,1884,1884,1878-1887,0.333333333333333,"zoology, botany, and geology"
A_42,S_19,"Gardener, C. T.",Botany,Natural Sciences,MASTER_00184,"Animal, fossil, mineral and vegetable products of the consular district of Ichang",NS 19 Part 1,1884,1884,1878-1887,0.333333333333333,"zoology, botany, and geology"
A_42,S_20,"Gardener, C. T.",Geology,Natural Sciences,MASTER_00184,"Animal, fossil, mineral and vegetable products of the consular district of Ichang",NS 19 Part 1,1884,1884,1878-1887,0.333333333333333,"zoology, botany, and geology"
A_77,S_6,"Parker, E. H.",Travel,Geography and Travel,MASTER_00185,"Journey in Chekiang, A",NS 19 Part 1,1884,1884,1878-1887,1.0,travel and general descriptions
A_77,S_6,"Parker, E. H.",Travel,Geography and Travel,MASTER_00186,"Journey in Fukien, A *",NS 19 Part 1,1884,1884,1878-1887,1.0,travel and general descriptions
A_77,S_6,"Parker, E. H.",Travel,Geography and Travel,MASTER_00187,"Journey from Foochow to Wenchow, through Central Fukien, A",NS 19 Part 1,1884,1884,1878-1887,1.0,travel and general descriptions
A_56,S_1,"Moule, G. E.",Buddhism,Religion and Philosophy,MASTER_00188,"Buddist sheet - tract, containing an apologue of human life, A *",NS 19 Part 1,1884,1884,1878-1887,1.0,Buddhism
A_78,S_32,"Hosie, A.",Telecommunication,"Economy, Trade, and Technology",MASTER_00189,Trade routes to Western China,NS 19 Part 1,1884,1884,1878-1887,1.0,communications
A_93,S_7,"Imbault-Huart, C.",Language and languages,Literature and Language,MASTER_00190,"Poete Chinois du XVIIIe siecle, Yuan Tseu - ts ' ai, sa vie et ses oeuvres, Un",NS 19 Part 2,1884,1884,1878-1887,1.0,literature and language
A_29,S_3,"Kingsmill, T. W.",Ethnology,Anthropology and Social Customs,MASTER_00191,"Serica of Ptolemy and its inhabitants, The",NS 19 Part 2,1884,1884,1878-1887,0.333333333333333,"ethnology, anthropology and geography"
A_29,S_4,"Kingsmill, T. W.",Anthropology,Anthropology and Social Customs,MASTER_00191,"Serica of Ptolemy and its inhabitants, The",NS 19 Part 2,1884,1884,1878-1887,0.333333333333333,"ethnology, anthropology and geography"
A_29,S_38,"Kingsmill, T. W.",Geography,Geography and Travel,MASTER_00191,"Serica of Ptolemy and its inhabitants, The",NS 19 Part 2,1884,1884,1878-1887,0.333333333333333,"ethnology, anthropology and geography"
A_95,S_7,"H., F.",Language and languages,Literature and Language,MASTER_00193,"Derivation of the German word "" huhnerauger """,NS 20,1885,1885,1878-1887,1.0,literature and language
A_87,S_7,"Giles, H. A.",Language and languages,Literature and Language,MASTER_00194,"The Hung Lou M<U+00EA>ng, commonly called <U+201C> The Dream of the Red Chamber """,NS 20,1885,1885,1878-1887,1.0,literature and language
A_96,S_38,"Playfair, G. M. H.",Geography,Geography and Travel,MASTER_00196,The Mystery of Ta - ts ' in,NS 20,1885,1885,1878-1887,1.0,geography
A_97,S_7,T. C. B.,Language and languages,Literature and Language,MASTER_00197,"How snow inspired verse, and a rash order made the flowers bloom ("" Ching - hua- yuan, Chapter IV)",NS 20,1885,1885,1878-1887,1.0,literature and language
A_98,S_7,"Nocentini, L.",Language and languages,Literature and Language,MASTER_00199,Sinology in Italy,NS 20,1885,1885,1878-1887,1.0,literature and language
A_90,S_14,"Hirth, F.",Agriculture,Natural Sciences,MASTER_00200,Western appliances in the Chinese printing industry,NS 20,1885,1885,1878-1887,0.333333333333333,"agriculture, industry, and trade"
A_90,S_15,"Hirth, F.",Industries,"Economy, Trade, and Technology",MASTER_00200,Western appliances in the Chinese printing industry,NS 20,1885,1885,1878-1887,0.333333333333333,"agriculture, industry, and trade"
A_90,S_16,"Hirth, F.",Commerce,"Economy, Trade, and Technology",MASTER_00200,Western appliances in the Chinese printing industry,NS 20,1885,1885,1878-1887,0.333333333333333,"agriculture, industry, and trade"
A_99,S_38,"Phillips, G.",Geography,Geography and Travel,MASTER_00202,The Seaports of India and Ceylon,NS 20,1885,1885,1878-1887,0.333333333333333,"geography, navigation and travel"
A_99,S_41,"Phillips, G.",Navigation,Geography and Travel,MASTER_00202,The Seaports of India and Ceylon,NS 20,1885,1885,1878-1887,0.333333333333333,"geography, navigation and travel"
A_99,S_6,"Phillips, G.",Travel,Geography and Travel,MASTER_00202,The Seaports of India and Ceylon,NS 20,1885,1885,1878-1887,0.333333333333333,"geography, navigation and travel"
A_100,S_7,"Gabelentz, G. von der",Language and languages,Literature and Language,MASTER_00203,Some additions to my Chinese grammar,NS 20,1885,1885,1878-1887,1.0,literature and language
A_3,S_7,"Macgowan, D. J.",Language and languages,Literature and Language,MASTER_00205,Histrionic notes,NS 21,1886,1886,1878-1887,1.0,literature and language
A_99,S_38,"Phillips, G.",Geography,Geography and Travel,MASTER_00206,"Seaports of India and Ceylon, as described by Chinese voyagers of the 15th Century, together with an account of Chinese navigation, The ; Part II *",NS 21,1886,1886,1878-1887,0.333333333333333,"geography, navigation and travel"
A_99,S_41,"Phillips, G.",Navigation,Geography and Travel,MASTER_00206,"Seaports of India and Ceylon, as described by Chinese voyagers of the 15th Century, together with an account of Chinese navigation, The ; Part II *",NS 21,1886,1886,1878-1887,0.333333333333333,"geography, navigation and travel"
A_99,S_6,"Phillips, G.",Travel,Geography and Travel,MASTER_00206,"Seaports of India and Ceylon, as described by Chinese voyagers of the 15th Century, together with an account of Chinese navigation, The ; Part II *",NS 21,1886,1886,1878-1887,0.333333333333333,"geography, navigation and travel"
A_101,S_37,"Macintyre, J.",Religion,Religion and Philosophy,MASTER_00207,Roadside religion in Manchuria,NS 21,1886,1886,1878-1887,1.0,religion
A_96,S_33,"Playfair, G. M. H.","Chronology, Historical",History and Chronology,MASTER_00208,Alphabetical list of the dynastic and reign - titles of Chinese Emperors,NS 21,1886,1886,1878-1887,1.0,chronology
A_102,S_38,"Allen, H. J.",Geography,Geography and Travel,MASTER_00209,Where was Ta - ts ' in ?,NS 21,1886,1886,1878-1887,1.0,geography
A_90,S_38,"Hirth, F.",Geography,Geography and Travel,MASTER_00210,"Reply to Mr. H. J. Allen's paper "" Where was Ta - ts ' in ? """,NS 21,1886,1886,1878-1887,1.0,geography
A_3,S_35,"Macgowan, D. J.",Economics,"Economy, Trade, and Technology",MASTER_00211,Chinese guilds or chambers of commerce and trades unions,NS 21,1886,1886,1878-1887,1.0,economics
A_102,S_21,"Allen, H. J.",Confucianism,Religion and Philosophy,MASTER_00212,Is Confucius a myth ?,NS 21,1886,1886,1878-1887,1.0,Confucianism
A_1,S_7,"Edkins, J.",Language and languages,Literature and Language,MASTER_00213,"Philological importance of geographical terms in the "" Shi - ki """,NS 21,1886,1886,1878-1887,1.0,literature and language
A_102,S_38,"Allen, H. J.",Geography,Geography and Travel,MASTER_00214,Ta - ts ' in and dependent states,NS 21,1886,1886,1878-1887,1.0,geography
A_90,S_38,"Hirth, F.",Geography,Geography and Travel,MASTER_00215,"Reply to Mr. H. J. Allen's paper "" Ta - ts ' in and dependent states "" *",NS 21,1886,1886,1878-1887,1.0,geography
A_90,S_7,"Hirth, F.",Language and languages,Literature and Language,MASTER_00216,"Chinese equivalents of the letter "" R "" in foreign names",NS 21,1886,1886,1878-1887,1.0,literature and language
A_87,S_7,"Giles, H. A.",Language and languages,Literature and Language,MASTER_00217,The Family names,NS 21,1886,1886,1878-1887,1.0,literature and language
A_77,S_31,"Parker, E. H.",History,History and Chronology,MASTER_00218,"Manchu relations with Tibet, or Si - tsang",NS 21,1886,1886,1878-1887,1.0,history
A_103,S_7,"Legge, J.",Language and languages,Literature and Language,MASTER_00219,"Defense of the trans. of a passage in the "" Tsochwan",NS 21,1886,1886,1878-1887,1.0,literature and language
A_95,S_7,"H., F.",Language and languages,Literature and Language,MASTER_00221,Pen - ts ' ao - meng - ch'uan,NS 21,1886,1886,1878-1887,1.0,literature and language
A_104,S_6,"Carles, W. R.",Travel,Geography and Travel,MASTER_00222,Corea,NS 21,1886,1886,1878-1887,1.0,travel and general descriptions
A_77,S_39,"Parker, E. H.",Military art and science,Military,MASTER_00223,"The Military organization of China prior to 1842, as described by Wei Yuan",NS 22,1887,1887,1878-1887,1.0,military
A_105,S_20,"Becher, H. M.",Geology,Natural Sciences,MASTER_00224,Notes on the mineral resources of Eastern Shantung,NS 22,1887,1887,1878-1887,1.0,geology
A_90,S_42,"Hirth, F.",Government,"Politics, Government, and Law",MASTER_00226,Notes on the early history of the salt monopoly in China,NS 22,1887,1887,1878-1887,0.333333333333333,"government, political economy and political theory"
A_90,S_35,"Hirth, F.",Economics,"Economy, Trade, and Technology",MASTER_00226,Notes on the early history of the salt monopoly in China,NS 22,1887,1887,1878-1887,0.333333333333333,"government, political economy and political theory"
A_90,S_43,"Hirth, F.",Political science--Philosophy,"Politics, Government, and Law",MASTER_00226,Notes on the early history of the salt monopoly in China,NS 22,1887,1887,1878-1887,0.333333333333333,"government, political economy and political theory"
A_77,S_42,"Parker, E. H.",Government,"Politics, Government, and Law",MASTER_00227,The Salt revenue of China,NS 22,1887,1887,1878-1887,0.333333333333333,"government, political economy and political theory"
A_77,S_35,"Parker, E. H.",Economics,"Economy, Trade, and Technology",MASTER_00227,The Salt revenue of China,NS 22,1887,1887,1878-1887,0.333333333333333,"government, political economy and political theory"
A_77,S_43,"Parker, E. H.",Political science--Philosophy,"Politics, Government, and Law",MASTER_00227,The Salt revenue of China,NS 22,1887,1887,1878-1887,0.333333333333333,"government, political economy and political theory"
A_104,S_14,"Carles, W. R.",Agriculture,Natural Sciences,MASTER_00228,Remarks on the production of salt in China,NS 22,1887,1887,1878-1887,0.333333333333333,"agriculture, industry, and trade"
A_104,S_15,"Carles, W. R.",Industries,"Economy, Trade, and Technology",MASTER_00228,Remarks on the production of salt in China,NS 22,1887,1887,1878-1887,0.333333333333333,"agriculture, industry, and trade"
A_104,S_16,"Carles, W. R.",Commerce,"Economy, Trade, and Technology",MASTER_00228,Remarks on the production of salt in China,NS 22,1887,1887,1878-1887,0.333333333333333,"agriculture, industry, and trade"
A_98,S_33,"Nocentini, L.","Chronology, Historical",History and Chronology,MASTER_00229,"Names of the sovereigns of the old Corean states, etc.",NS 22,1887,1887,1878-1887,1.0,chronology
A_90,S_14,"Hirth, F.",Agriculture,Natural Sciences,MASTER_00230,Ancient porcelain : a study in Chinese mediaeval industry and trade,NS 22,1887,1887,1878-1887,0.25,"agriculture, industry, trade and porcelain"
A_90,S_15,"Hirth, F.",Industries,"Economy, Trade, and Technology",MASTER_00230,Ancient porcelain : a study in Chinese mediaeval industry and trade,NS 22,1887,1887,1878-1887,0.25,"agriculture, industry, trade and porcelain"
A_90,S_16,"Hirth, F.",Commerce,"Economy, Trade, and Technology",MASTER_00230,Ancient porcelain : a study in Chinese mediaeval industry and trade,NS 22,1887,1887,1878-1887,0.25,"agriculture, industry, trade and porcelain"
A_90,S_44,"Hirth, F.",Porcelain,Arts and Archaeology,MASTER_00230,Ancient porcelain : a study in Chinese mediaeval industry and trade,NS 22,1887,1887,1878-1887,0.25,"agriculture, industry, trade and porcelain"
A_90,S_11,"Hirth, F.",Education,Education,MASTER_00231,The Chinese Oriental College,NS 22,1887,1887,1878-1887,0.333333333333333,"education, literature and language"
A_90,S_34,"Hirth, F.",Literature,Literature and Language,MASTER_00231,The Chinese Oriental College,NS 22,1887,1887,1878-1887,0.333333333333333,"education, literature and language"
A_90,S_7,"Hirth, F.",Language and languages,Literature and Language,MASTER_00231,The Chinese Oriental College,NS 22,1887,1887,1878-1887,0.333333333333333,"education, literature and language"
A_77,S_7,"Parker, E. H.",Language and languages,Literature and Language,MASTER_00232,Extracts from the Chinese works regarding the writing of the Ju - chih and Kitan Tartars *,NS 22,1887,1887,1878-1887,1.0,literature and language
A_106,S_19,"Henry, A.",Botany,Natural Sciences,MASTER_00233,Chinese names of plants,NS 22,1887,1887,1878-1887,1.0,botany
A_104,S_31,"Carles, W. R.",History,History and Chronology,MASTER_00234,A Corean monument to Manchu clemency,NS 23,1888,1888,1888-1897,1.0,history
A_56,S_45,"Moule, G. E.",Taoism,Religion and Philosophy,MASTER_00235,A guide to True Vacuity,NS 23,1888,1888,1888-1897,1.0,Taoism
A_99,S_31,"Phillips, G.",History,History and Chronology,MASTER_00236,"Changchow, the capital of Funkien in Mongol times",NS 23,1888,1888,1888-1897,1.0,history
A_75,S_1,"Hobson, H. E.",Buddhism,Religion and Philosophy,MASTER_00237,The Porcelain Pagoda of Nanking,NS 23,1888,1888,1888-1897,0.5,"Buddhism, Architecture"
A_75,S_29,"Hobson, H. E.",Architecture,Arts and Archaeology,MASTER_00237,The Porcelain Pagoda of Nanking,NS 23,1888,1888,1888-1897,0.5,"Buddhism, Architecture"
A_107,S_14,"Jamieson, G.",Agriculture,Natural Sciences,MASTER_00238,Tenure of land in China and the condition of the rural population,NS 23,1888,1888,1888-1897,0.25,"agriculture, industry, trade and law"
A_107,S_15,"Jamieson, G.",Industries,"Economy, Trade, and Technology",MASTER_00238,Tenure of land in China and the condition of the rural population,NS 23,1888,1888,1888-1897,0.25,"agriculture, industry, trade and law"
A_107,S_16,"Jamieson, G.",Commerce,"Economy, Trade, and Technology",MASTER_00238,Tenure of land in China and the condition of the rural population,NS 23,1888,1888,1888-1897,0.25,"agriculture, industry, trade and law"
A_107,S_13,"Jamieson, G.",Law,"Politics, Government, and Law",MASTER_00238,Tenure of land in China and the condition of the rural population,NS 23,1888,1888,1888-1897,0.25,"agriculture, industry, trade and law"
A_108,S_10,Moore,Hydrology,Natural Sciences,MASTER_00239,The Bore of the Tsien - tang Kiang (Hang - chau Bay),NS 23,1888,1888,1888-1897,1.0,hydrology
A_109,S_26,"Volpicelli, Z. H.",Manners and customs,Anthropology and Social Customs,MASTER_00240,Chinese chess *,NS 23,1888,1888,1888-1897,1.0,social customs
A_76,S_7,"Mollendorf, P. G. von",Language and languages,Literature and Language,MASTER_00241,Essay on Manchu literature,NS 24,1889,1890,1888-1897,1.0,literature and language
A_110,S_2,"Morse, H. B.",Numismatics,Arts and Archaeology,MASTER_00242,Currency and measures in China,NS 24,1889,1890,1888-1897,0.5,coinage and social customs
A_110,S_26,"Morse, H. B.",Manners and customs,Anthropology and Social Customs,MASTER_00242,Currency and measures in China,NS 24,1889,1890,1888-1897,0.5,coinage and social customs
A_111,S_31,"Faber, E.",History,History and Chronology,MASTER_00243,Prehistoric China,NS 24,1889,1890,1888-1897,0.2,"history, literature, language, astronomy and religion"
A_111,S_34,"Faber, E.",Literature,Literature and Language,MASTER_00243,Prehistoric China,NS 24,1889,1890,1888-1897,0.2,"history, literature, language, astronomy and religion"
A_111,S_7,"Faber, E.",Language and languages,Literature and Language,MASTER_00243,Prehistoric China,NS 24,1889,1890,1888-1897,0.2,"history, literature, language, astronomy and religion"
A_111,S_30,"Faber, E.",Astronomy,Natural Sciences,MASTER_00243,Prehistoric China,NS 24,1889,1890,1888-1897,0.2,"history, literature, language, astronomy and religion"
A_111,S_37,"Faber, E.",Religion,Religion and Philosophy,MASTER_00243,Prehistoric China,NS 24,1889,1890,1888-1897,0.2,"history, literature, language, astronomy and religion"
A_1,S_29,"Edkins, J.",Architecture,Arts and Archaeology,MASTER_00244,Chinese architecture,NS 24,1889,1890,1888-1897,1.0,architecture
A_77,S_24,"Parker, E. H.",Christianity,Religion and Philosophy,MASTER_00245,Notes on the Nestorians in China,NS 24,1889,1890,1888-1897,1.0,Christianity
A_112,S_29,"Fries, S. R. von",Architecture,Arts and Archaeology,MASTER_00246,"The "" Tent theory "" of Chinese architecture",NS 24,1889,1890,1888-1897,1.0,architecture
A_113,S_12,"Hallifax, T. E.",Zoology,Natural Sciences,MASTER_00247,Note on the comparative longevity of males and females in Japan,NS 24,1889,1890,1888-1897,1.0,zoology
A_111,S_19,"Faber, E.",Botany,Natural Sciences,MASTER_00250,"General remarks on "" Botanicon Sinicum """,NS 25,1890,1891,1888-1897,1.0,botany
A_114,S_3,"Fraser, E. H.",Ethnology,Anthropology and Social Customs,MASTER_00251,The Fish - skin Tartars,NS 26,1891,1892,1888-1897,0.5,ethnology and anthropology
A_114,S_4,"Fraser, E. H.",Anthropology,Anthropology and Social Customs,MASTER_00251,The Fish - skin Tartars,NS 26,1891,1892,1888-1897,0.5,ethnology and anthropology
A_29,S_30,"Kingsmill, T. W.",Astronomy,Natural Sciences,MASTER_00252,A Comparative table of the ancient lunar asterisms,NS 26,1891,1892,1888-1897,1.0,astronomy
A_109,S_26,"Volpicelli, Z. H.",Manners and customs,Anthropology and Social Customs,MASTER_00253,Wei - ch ' i *,NS 26,1891,1892,1888-1897,1.0,social customs
