time_window,subject_l1,subject_l2,term,term_count,article_count,share,idf,tfidf
1918-1927,Natural Sciences,Zoology,sinensis,3,3,0.0337078651685393,2.203972804325936,6.611918412977808
1918-1927,Natural Sciences,Zoology,list,4,4,0.0449438202247191,1.5108256237659907,6.043302495063963
1918-1927,Arts and Archaeology,Art,art,3,3,0.1666666666666666,1.916290731874155,5.748872195622465
1918-1927,Religion and Philosophy,Taoism,taoist,2,2,0.1818181818181818,2.6094379124341005,5.218875824868201
1918-1927,Religion and Philosophy,Christianity,christ,2,2,0.1111111111111111,2.6094379124341005,5.218875824868201
1918-1927,Religion and Philosophy,Christianity,hsien,2,2,0.1111111111111111,2.6094379124341005,5.218875824868201
1918-1927,Arts and Archaeology,Art,shuh,2,2,0.1111111111111111,2.6094379124341005,5.218875824868201
1918-1927,Arts and Archaeology,Archaeology,shuh,2,2,0.125,2.6094379124341005,5.218875824868201
1918-1927,History and Chronology,History,shuh,2,2,0.2,2.6094379124341005,5.218875824868201
1918-1927,Anthropology and Social Customs,Manners and customs,shuh,2,2,0.0952380952380952,2.6094379124341005,5.218875824868201
1918-1927,Natural Sciences,Zoology,oribatoidae,2,2,0.0224719101123595,2.6094379124341005,5.218875824868201
1918-1927,Natural Sciences,Zoology,partial,2,2,0.0224719101123595,2.6094379124341005,5.218875824868201
1918-1927,Geography and Travel,Geography,shuh,2,1,0.1111111111111111,2.6094379124341005,5.218875824868201
1918-1927,Geography and Travel,Travel,shuh,2,1,0.05,2.6094379124341005,5.218875824868201
1918-1927,Geography and Travel,Asia,shuh,2,1,0.08,2.6094379124341005,5.218875824868201
1918-1927,Religion and Philosophy,Christianity,shen,2,2,0.1111111111111111,2.203972804325936,4.407945608651872
1918-1927,Religion and Philosophy,Christianity,chien,2,2,0.1111111111111111,2.203972804325936,4.407945608651872
1918-1927,Arts and Archaeology,Art,country,2,2,0.1111111111111111,2.203972804325936,4.407945608651872
1918-1927,Arts and Archaeology,Archaeology,country,2,2,0.125,2.203972804325936,4.407945608651872
1918-1927,History and Chronology,History,country,2,2,0.2,2.203972804325936,4.407945608651872
1918-1927,Anthropology and Social Customs,Manners and customs,country,2,2,0.0952380952380952,2.203972804325936,4.407945608651872
1918-1927,Natural Sciences,Zoology,bibliography,2,2,0.0224719101123595,2.203972804325936,4.407945608651872
1918-1927,Literature and Language,East Asian languages,critical,2,2,0.2222222222222222,2.203972804325936,4.407945608651872
1918-1927,Anthropology and Social Customs,Manners and customs,foochow,2,2,0.0952380952380952,1.916290731874155,3.83258146374831
1918-1927,Arts and Archaeology,Archaeology,art,2,2,0.125,1.916290731874155,3.83258146374831
1918-1927,Religion and Philosophy,Christianity,tai,2,2,0.1111111111111111,1.916290731874155,3.83258146374831
1918-1927,Geography and Travel,Travel,tai,2,1,0.05,1.916290731874155,3.83258146374831
1918-1927,Natural Sciences,Zoology,chihli,2,2,0.0224719101123595,1.916290731874155,3.83258146374831
1918-1927,Natural Sciences,Botany,plants,2,2,0.0512820512820512,1.6931471805599454,3.386294361119891
1918-1927,Anthropology and Social Customs,Ethnology,northern,2,2,0.0606060606060606,1.6931471805599454,3.386294361119891
1918-1927,Anthropology and Social Customs,Anthropology,northern,2,2,0.0606060606060606,1.6931471805599454,3.386294361119891
1918-1927,History and Chronology,Biography,chou,2,1,0.1111111111111111,1.6931471805599454,3.386294361119891
1918-1927,Natural Sciences,Zoology,province,2,2,0.0224719101123595,1.5108256237659907,3.021651247531981
1918-1927,Religion and Philosophy,Philosophy,hsi,2,2,0.125,1.3566749439387324,2.713349887877465
1918-1927,Natural Sciences,Zoology,including,1,1,0.0112359550561797,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Islam,animistic,1,1,0.125,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Islam,prayer,1,1,0.125,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Taoism,eight,1,1,0.0909090909090909,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Taoism,immortals,1,1,0.0909090909090909,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Manners and customs,divination,1,1,0.0476190476190476,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Manners and customs,ti'en,1,1,0.0476190476190476,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Manners and customs,hui,1,1,0.0476190476190476,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Manners and customs,held,1,1,0.0476190476190476,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Manners and customs,chinkiang,1,1,0.0476190476190476,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Manners and customs,may,1,1,0.0476190476190476,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Religion,domestic,1,1,0.0384615384615384,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Religion,altar,1,1,0.0384615384615384,2.6094379124341005,2.6094379124341005
1918-1927,Arts and Archaeology,Painting,k'ai,1,1,0.2,2.6094379124341005,2.6094379124341005
1918-1927,Arts and Archaeology,Painting,scroll,1,1,0.2,2.6094379124341005,2.6094379124341005
1918-1927,Arts and Archaeology,Painting,british,1,1,0.2,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Philosophy,theistic,1,1,0.0625,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Philosophy,import,1,1,0.0625,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Religion,case,1,1,0.0384615384615384,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Religion,ritualism,1,1,0.0384615384615384,2.6094379124341005,2.6094379124341005
1918-1927,Inscriptions and Miscellaneous,Miscellaneous,puzzledom,1,1,0.5,2.6094379124341005,2.6094379124341005
1918-1927,Geography and Travel,Travel,thirty,1,1,0.025,2.6094379124341005,2.6094379124341005
1918-1927,Geography and Travel,Travel,thousand,1,1,0.025,2.6094379124341005,2.6094379124341005
1918-1927,Geography and Travel,Travel,miles,1,1,0.025,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Language and languages,metaphorical,1,1,0.0277777777777777,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Language and languages,zoology,1,1,0.0277777777777777,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Ethnology,malays,1,1,0.0303030303030303,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Anthropology,malays,1,1,0.0303030303030303,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Ethnology,neighbours,1,1,0.0303030303030303,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Anthropology,neighbours,1,1,0.0303030303030303,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Agriculture,xxxii,1,1,0.0303030303030303,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Botany,xxxii,1,1,0.0256410256410256,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Zoology,xxxii,1,1,0.0112359550561797,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Language and languages,peach,1,1,0.0277777777777777,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Language and languages,scholar,1,1,0.0277777777777777,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Zoology,anglo,1,1,0.0112359550561797,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Zoology,attractions,1,1,0.0112359550561797,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Botany,fauna,1,1,0.0256410256410256,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Zoology,fauna,1,1,0.0112359550561797,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Botany,vicinity,1,1,0.0256410256410256,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Zoology,vicinity,1,1,0.0112359550561797,2.6094379124341005,2.6094379124341005
1918-1927,Geography and Travel,Travel,kansu,1,1,0.025,2.6094379124341005,2.6094379124341005
1918-1927,Arts and Archaeology,Art,exhibition,1,1,0.0555555555555555,2.6094379124341005,2.6094379124341005
1918-1927,Arts and Archaeology,Archaeology,exhibition,1,1,0.0625,2.6094379124341005,2.6094379124341005
1918-1927,Arts and Archaeology,Art,pictures,1,1,0.0555555555555555,2.6094379124341005,2.6094379124341005
1918-1927,Arts and Archaeology,Archaeology,pictures,1,1,0.0625,2.6094379124341005,2.6094379124341005
1918-1927,Arts and Archaeology,Art,artist,1,1,0.0555555555555555,2.6094379124341005,2.6094379124341005
1918-1927,Arts and Archaeology,Archaeology,artist,1,1,0.0625,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Ethnology,relation,1,1,0.0303030303030303,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Anthropology,relation,1,1,0.0303030303030303,2.6094379124341005,2.6094379124341005
1918-1927,History and Chronology,History,relation,1,1,0.1,2.6094379124341005,2.6094379124341005
1918-1927,Arts and Archaeology,Art,greek,1,1,0.0555555555555555,2.6094379124341005,2.6094379124341005
1918-1927,Arts and Archaeology,Archaeology,greek,1,1,0.0625,2.6094379124341005,2.6094379124341005
1918-1927,Arts and Archaeology,Art,ideals,1,1,0.0555555555555555,2.6094379124341005,2.6094379124341005
1918-1927,Arts and Archaeology,Archaeology,ideals,1,1,0.0625,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Philosophy,destiny,1,1,0.0625,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Philosophy,fate,1,1,0.0625,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Geology,petrified,1,1,0.0588235294117647,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Geology,rays,1,1,0.0588235294117647,2.6094379124341005,2.6094379124341005
1918-1927,Arts and Archaeology,Art,antiques,1,1,0.0555555555555555,2.6094379124341005,2.6094379124341005
1918-1927,Arts and Archaeology,Archaeology,antiques,1,1,0.0625,2.6094379124341005,2.6094379124341005
1918-1927,History and Chronology,History,nicknames,1,1,0.1,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Language and languages,connotations,1,1,0.0277777777777777,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Agriculture,xxxiii,1,1,0.0303030303030303,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Botany,xxxiii,1,1,0.0256410256410256,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Zoology,xxxiii,1,1,0.0112359550561797,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Agriculture,xxxviii,1,1,0.0303030303030303,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Botany,xxxviii,1,1,0.0256410256410256,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Zoology,xxxviii,1,1,0.0112359550561797,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Islam,mohammed,1,1,0.125,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Taoism,operations,1,1,0.0909090909090909,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Taoism,manifestations,1,1,0.0909090909090909,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Taoism,tao,1,1,0.0909090909090909,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Taoism,exemplified,1,1,0.0909090909090909,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Ethnology,hainanese,1,1,0.0303030303030303,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Anthropology,hainanese,1,1,0.0303030303030303,2.6094379124341005,2.6094379124341005
1918-1927,Geography and Travel,Travel,purple,1,1,0.025,2.6094379124341005,2.6094379124341005
1918-1927,"Politics, Government, and Law",Government,purple,1,1,0.25,2.6094379124341005,2.6094379124341005
1918-1927,"Economy, Trade, and Technology",Economics,purple,1,1,0.25,2.6094379124341005,2.6094379124341005
1918-1927,"Politics, Government, and Law",Political science--Philosophy,purple,1,1,0.25,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Agriculture,xxxix,1,1,0.0303030303030303,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Botany,xxxix,1,1,0.0256410256410256,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Zoology,xxxix,1,1,0.0112359550561797,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Agriculture,xlvi,1,1,0.0303030303030303,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Botany,xlvi,1,1,0.0256410256410256,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Zoology,xlvi,1,1,0.0112359550561797,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Ethnology,exogamy,1,1,0.0303030303030303,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Anthropology,exogamy,1,1,0.0303030303030303,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Manners and customs,exogamy,1,1,0.0476190476190476,2.6094379124341005,2.6094379124341005
1918-1927,Geography and Travel,Geography,lampacao,1,1,0.0555555555555555,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Language and languages,marriage,1,1,0.0277777777777777,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Language and languages,maker,1,1,0.0277777777777777,2.6094379124341005,2.6094379124341005
1918-1927,Geography and Travel,Travel,byways,1,1,0.025,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Ethnology,byways,1,1,0.0303030303030303,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Anthropology,byways,1,1,0.0303030303030303,2.6094379124341005,2.6094379124341005
1918-1927,Geography and Travel,Travel,kweichow,1,1,0.025,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Ethnology,kweichow,1,1,0.0303030303030303,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Anthropology,kweichow,1,1,0.0303030303030303,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Christianity,t'ung,1,1,0.0555555555555555,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Language and languages,song,1,1,0.0277777777777777,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Language and languages,skirt,1,1,0.0277777777777777,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Geology,delta,1,1,0.0588235294117647,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Hydrology,delta,1,1,0.2,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Ethnology,non,1,1,0.0303030303030303,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Anthropology,non,1,1,0.0303030303030303,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Religion,chiang,1,1,0.0384615384615384,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Religion,litholatry,1,1,0.0384615384615384,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Language and languages,fir,1,1,0.0277777777777777,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Language and languages,flower,1,1,0.0277777777777777,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Language and languages,tablets,1,1,0.0277777777777777,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Language and languages,tsih,1,1,0.0277777777777777,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Language and languages,yin,1,1,0.0277777777777777,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Language and languages,monastery,1,1,0.0277777777777777,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Language and languages,poem,1,1,0.0277777777777777,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Geology,ore,1,1,0.0588235294117647,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Geology,deposits,1,1,0.0588235294117647,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Geology,shansi,1,1,0.0588235294117647,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Botany,trees,1,1,0.0256410256410256,2.6094379124341005,2.6094379124341005
